team_owner,position_slot,player_type,player_name,price,is_keeper
ALBRIGHT,1B,batter,Paul Goldschmidt,40,FALSE
ALBRIGHT,2B,batter,Trea Turner,30,FALSE
ALBRIGHT,3B,batter,Maikel Franco,22,FALSE
ALBRIGHT,C,batter,Austin Hedges,5,FALSE
ALBRIGHT,C,batter,Devin Mesoraco,3,FALSE
ALBRIGHT,CI,batter,Adam Lind,5,FALSE
ALBRIGHT,MI,batter,Freddy Galvis,7,FALSE
ALBRIGHT,OF,batter,Giancarlo Stanton,28,FALSE
ALBRIGHT,OF,batter,Keon Broxton,19,FALSE
ALBRIGHT,OF,batter,Yasmany Tomas,14,FALSE
ALBRIGHT,OF,batter,Michael Conforto,10,FALSE
ALBRIGHT,P,pitcher,Robbie Ray,13,FALSE
ALBRIGHT,P,pitcher,John Lackey,13,FALSE
ALBRIGHT,P,pitcher,Jeff Samardzija,11,FALSE
ALBRIGHT,P,pitcher,Aaron Nola,10,FALSE
ALBRIGHT,P,pitcher,Neftali Feliz,9,FALSE
ALBRIGHT,P,pitcher,Jim Johnson,9,FALSE
ALBRIGHT,P,pitcher,Seth Lugo,2,FALSE
ALBRIGHT,P,pitcher,Cody Reed,2,FALSE
ALBRIGHT,P,pitcher,Felipe Rivero,1,FALSE
ALBRIGHT,SS,batter,Zack Cozart,5,FALSE
ALBRIGHT,SW,batter,Jhoulys Chacin,1,FALSE
ALBRIGHT,UT,batter,Alen Hansen,1,FALSE
BEHRENS,1B,batter,Matt Adams,4,FALSE
BEHRENS,2B,batter,Ryan Schimpf,9,FALSE
BEHRENS,3B,batter,Nolan Arenado,36,FALSE
BEHRENS,C,batter,Matt Wieters,9,FALSE
BEHRENS,C,batter,Nick Hundley,1,FALSE
BEHRENS,CI,batter,Travis Shaw,9,FALSE
BEHRENS,MI,batter,Corey Seager,29,FALSE
BEHRENS,OF,batter,Kyle Schwarber,24,FALSE
BEHRENS,OF,batter,Dexter Fowler,20,FALSE
BEHRENS,OF,batter,Hernan Perez,10,FALSE
BEHRENS,OF,batter,Alex Dickerson,4,FALSE
BEHRENS,P,pitcher,Stephen Strasburg,22,FALSE
BEHRENS,P,pitcher,Kenley Jansen,22,FALSE
BEHRENS,P,pitcher,Vince Velasquez,12,FALSE
BEHRENS,P,pitcher,Matt Moore,12,FALSE
BEHRENS,P,pitcher,Fernando Rodney,8,FALSE
BEHRENS,P,pitcher,Bartolo Colon,2,FALSE
BEHRENS,P,pitcher,Adam Conley,2,FALSE
BEHRENS,P,pitcher,Jimmy Nelson,1,FALSE
BEHRENS,P,pitcher,Hunter Strickland,1,FALSE
BEHRENS,SS,batter,Jose Peraza,20,FALSE
BEHRENS,SW,batter,Blake Treinen,2,FALSE
BEHRENS,UT,batter,Chase Utley,1,FALSE
CARTY,1B,batter,Anthony Rizzo,32,FALSE
CARTY,2B,batter,Logan Forsythe,15,FALSE
CARTY,3B,batter,Martin Prado,7,FALSE
CARTY,C,batter,Yadier Molina,11,FALSE
CARTY,C,batter,Francisco Cervelli,8,FALSE
CARTY,CI,batter,Eric Thames,21,FALSE
CARTY,MI,batter,Joe Panik,9,FALSE
CARTY,OF,batter,Ian Desmond,19,FALSE
CARTY,OF,batter,Curtis Granderson,17,FALSE
CARTY,OF,batter,Yasiel Puig,15,FALSE
CARTY,OF,batter,Denard Span,10,FALSE
CARTY,P,pitcher,Clayton Kershaw,45,FALSE
CARTY,P,pitcher,Rich Hill,16,FALSE
CARTY,P,pitcher,Joe Ross,10,FALSE
CARTY,P,pitcher,Jaime Garcia,6,FALSE
CARTY,P,pitcher,Alex Wood,5,FALSE
CARTY,P,pitcher,Jeanmar Gomez,5,FALSE
CARTY,P,pitcher,Grant Dayton,1,FALSE
CARTY,P,pitcher,Scott Kazmir,1,FALSE
CARTY,P,pitcher,Luke Weaver,1,FALSE
CARTY,SS,batter,Greg Garcia,3,FALSE
CARTY,SW,batter,Ozzie Albies,2,FALSE
CARTY,UT,batter,Andrew Susac,1,FALSE
COCKCROFT,1B,batter,Justin Bour,13,FALSE
COCKCROFT,2B,batter,Matt Carpenter,27,FALSE
COCKCROFT,3B,batter,Jedd Gyorko,10,FALSE
COCKCROFT,C,batter,Miguel Montero,2,FALSE
COCKCROFT,C,batter,Jett Bandy,1,FALSE
COCKCROFT,CI,batter,Eugenio Suarez,15,FALSE
COCKCROFT,MI,batter,DJ LeMahieu,22,FALSE
COCKCROFT,OF,batter,Bryce Harper,39,FALSE
COCKCROFT,OF,batter,Adam Eaton,21,FALSE
COCKCROFT,OF,batter,Jay Bruce,15,FALSE
COCKCROFT,OF,batter,Jon Jay,3,FALSE
COCKCROFT,P,pitcher,Max Scherzer,29,FALSE
COCKCROFT,P,pitcher,Mike Foltynewicz,11,FALSE
COCKCROFT,P,pitcher,Ivan Nova,9,FALSE
COCKCROFT,P,pitcher,Mike Leake,4,FALSE
COCKCROFT,P,pitcher,Hector Neris,3,FALSE
COCKCROFT,P,pitcher,Anthony DeSclafani,3,FALSE
COCKCROFT,P,pitcher,Mike Montgomery,3,FALSE
COCKCROFT,P,pitcher,Shelby Miller,2,FALSE
COCKCROFT,P,pitcher,Daniel Hudson,2,FALSE
COCKCROFT,SS,batter,Orlando Arcia,9,FALSE
COCKCROFT,SW,batter,Adam Ottavino,3,FALSE
COCKCROFT,UT,batter,Cesar Hernandez,14,FALSE
GARDNER,1B,batter,Brandon Belt,26,FALSE
GARDNER,2B,batter,Kolten Wong,11,FALSE
GARDNER,3B,batter,Anthony Rendon,24,FALSE
GARDNER,C,batter,Cameron Rupp,10,FALSE
GARDNER,C,batter,Tom Murphy,4,FALSE
GARDNER,CI,batter,Adonis Garcia,8,FALSE
GARDNER,MI,batter,Dilson Herrera,1,FALSE
GARDNER,OF,batter,Carlos Gonzalez,25,FALSE
GARDNER,OF,batter,Ender Inciarte,18,FALSE
GARDNER,OF,batter,David Dahl,14,FALSE
GARDNER,OF,batter,Nick Markakis,10,FALSE
GARDNER,P,pitcher,Jon Lester,23,FALSE
GARDNER,P,pitcher,A.J. Ramos,13,FALSE
GARDNER,P,pitcher,Matt Harvey,10,FALSE
GARDNER,P,pitcher,Taijuan Walker,9,FALSE
GARDNER,P,pitcher,Greg Holland,6,FALSE
GARDNER,P,pitcher,Adam Wainwright,5,FALSE
GARDNER,P,pitcher,Dan Straily,4,FALSE
GARDNER,P,pitcher,Kyle Barraclough,3,FALSE
GARDNER,P,pitcher,Carl Edwards Jr.,1,FALSE
GARDNER,SS,batter,Trevor Story,26,FALSE
GARDNER,SW,batter,Roman Quinn,3,FALSE
GARDNER,UT,batter,Jarrett Parker,6,FALSE
GIANELLA,1B,batter,Daniel Murphy,25,FALSE
GIANELLA,2B,batter,Asdrubal Cabrera,14,FALSE
GIANELLA,3B,batter,Conor Gillaspie,1,FALSE
GIANELLA,C,batter,Yasmani Grandal,19,FALSE
GIANELLA,C,batter,Travis d'Arnaud,5,FALSE
GIANELLA,CI,batter,Mark Reynolds,6,FALSE
GIANELLA,MI,batter,Neil Walker,16,FALSE
GIANELLA,OF,batter,Starling Marte,30,FALSE
GIANELLA,OF,batter,Ryan Braun,26,FALSE
GIANELLA,OF,batter,Manuel Margot,11,FALSE
GIANELLA,OF,batter,Hunter Renfroe,9,FALSE
GIANELLA,P,pitcher,Johnny Cueto,23,FALSE
GIANELLA,P,pitcher,Kyle Hendricks,18,FALSE
GIANELLA,P,pitcher,Jeurys Familia,11,FALSE
GIANELLA,P,pitcher,Tony Watson,10,FALSE
GIANELLA,P,pitcher,David Phelps,2,FALSE
GIANELLA,P,pitcher,Hector Rondon,1,FALSE
GIANELLA,P,pitcher,Joaquin Benoit,1,FALSE
