team_owner,position_slot,player_type,player_name,price,is_keeper
DAVITT,1B,batter,Justin Morneau,9,FALSE
DAVITT,2B,batter,Dustin Pedroia,27,FALSE
DAVITT,3B,batter,Ryan Zimmerman,16,FALSE
DAVITT,C,batter,Joe Mauer,27,FALSE
DAVITT,C,batter,Brian McCann,19,FALSE
DAVITT,CI,batter,Mike Napoli,16,FALSE
DAVITT,MI,batter,Daniel Murphy,9,FALSE
DAVITT,OF,batter,CoCo Crisp,11,FALSE
DAVITT,OF,batter,Michael Bourn,8,FALSE
DAVITT,OF,batter,Carl Crawford,4,FALSE
DAVITT,OF,batter,Michael Saunders,3,FALSE
DAVITT,OF,batter,Eric Young Jr.,1,FALSE
DAVITT,P,pitcher,Madison Bumgarner,23,FALSE
DAVITT,P,pitcher,David Price,22,FALSE
DAVITT,P,pitcher,Jim Johnson,12,FALSE
DAVITT,P,pitcher,Bobby Parnell,10,FALSE
DAVITT,P,pitcher,Casey Janssen,10,FALSE
DAVITT,P,pitcher,Justin Masterson,7,FALSE
DAVITT,P,pitcher,Ian Kennedy,3,FALSE
DAVITT,P,pitcher,Bud Norris,1,FALSE
DAVITT,P,pitcher,Wei-Yin Chen,1,FALSE
DAVITT,SS,batter,Erick Aybar,4,FALSE
DAVITT,UT,batter,David Ortiz,17,FALSE
DIFINO,1B,batter,Kendrys Morales,2,FALSE
DIFINO,2B,batter,Jedd Gyorko,14,FALSE
DIFINO,3B,batter,Manny Machado,10,FALSE
DIFINO,C,batter,Yan Gomes,6,FALSE
DIFINO,C,batter,Tyler Flowers,1,FALSE
DIFINO,CI,batter,Nolan Arenado,7,FALSE
DIFINO,MI,batter,Anthony Rendon,9,FALSE
DIFINO,OF,batter,Bryce Harper,35,FALSE
DIFINO,OF,batter,Adam Jones,28,FALSE
DIFINO,OF,batter,Adam Eaton,15,FALSE
DIFINO,OF,batter,Leonys Martin,11,FALSE
DIFINO,OF,batter,Michael Morse,2,FALSE
DIFINO,P,pitcher,Stephen Strasberg,26,FALSE
DIFINO,P,pitcher,Max Scherzer,25,FALSE
DIFINO,P,pitcher,Huston Street,11,FALSE
DIFINO,P,pitcher,Tommy Hunter,11,FALSE
