team_owner,position_slot,player_type,player_name,price,is_keeper
PHIL HERTZ,C,batter,Miguel Amaya,3,FALSE
PHIL HERTZ,INF,batter,Ezequiel Tovar,13,FALSE
PHIL HERTZ,OF,batter,Michael Harris,28,FALSE
PHIL HERTZ,OF,batter,Seiya Suzuki,20,FALSE
PHIL HERTZ,OF,batter,Kris Bryant,10,FALSE
PHIL HERTZ,OF,batter,Alec Thomas,7,FALSE
PHIL HERTZ,P,pitcher,Edwin Diaz,27,FALSE
PHIL HERTZ,P,pitcher,Raisel Iglesias,21,FALSE
PHIL HERTZ,P,pitcher,Mitch Keller,9,FALSE
PHIL HERTZ,P,pitcher,Luis Severino,6,FALSE
PHIL HERTZ,P,pitcher,Jose Quintana,4,FALSE
PHIL HERTZ,P,pitcher,Edward Cabrera,3,FALSE
PHIL HERTZ,P,pitcher,Julian Merryweather,1,FALSE
PHIL HERTZ,P,pitcher,Jacob Junis,1,FALSE
PHIL HERTZ,P,pitcher,Colin Rea,1,FALSE
PHIL HERTZ,SS,batter,CJ Abrams,25,FALSE
PHIL HERTZ,SW,batter,Geraldo Perdomo,2,FALSE
PHIL HERTZ,SW,batter,Adam Duvall,1,FALSE
PHIL HERTZ,UT,batter,JD Martinez,2,FALSE
RICK GRAHAM,1B,batter,Freddie Freemnan,39,FALSE
RICK GRAHAM,2B,batter,Jonathan India,11,FALSE
RICK GRAHAM,3B,batter,Max Muncy,20,FALSE
RICK GRAHAM,C,batter,Patrick Bailey,5,FALSE
RICK GRAHAM,C,batter,Yan Gomes,4,FALSE
RICK GRAHAM,INF,batter,Jeff McNeill,8,FALSE
RICK GRAHAM,OF,batter,Brian Reynolds,22,FALSE
RICK GRAHAM,OF,batter,Jackson Chourio,16,FALSE
RICK GRAHAM,OF,batter,Lourdes Gurriel,11,FALSE
RICK GRAHAM,OF,batter,Tommy Pham,2,FALSE
RICK GRAHAM,P,pitcher,Ryan Helsley,19,FALSE
RICK GRAHAM,P,pitcher,Tanner Scott,18,FALSE
RICK GRAHAM,P,pitcher,Shota Imanaga,14,FALSE
RICK GRAHAM,P,pitcher,AJ Puk,10,FALSE
RICK GRAHAM,P,pitcher,Christopher Sanchez,8,FALSE
RICK GRAHAM,P,pitcher,Nick Lodolo,5,FALSE
RICK GRAHAM,P,pitcher,Trevor Megill,5,FALSE
RICK GRAHAM,P,pitcher,DL Hall,5,FALSE
RICK GRAHAM,P,pitcher,Paul Skenes,3,FALSE
RICK GRAHAM,SS,batter,Trea Turner,32,FALSE
RICK GRAHAM,SW,batter,Ryne Nelson,1,FALSE
RICK GRAHAM,SW,batter,Jared Jones,1,FALSE
RICK GRAHAM,UT,batter,Brandon Belt,1,FALSE
SCOTT PIANOWSKI,1B,batter,C. Encarnacion Strand,13,FALSE
SCOTT PIANOWSKI,2B,batter,Whit Merrifield,6,FALSE
SCOTT PIANOWSKI,3B,batter,Nolan Arenado,23,FALSE
SCOTT PIANOWSKI,C,batter,Wilson Contreras,18,FALSE
SCOTT PIANOWSKI,C,batter,Travis D'Arnaud,4,FALSE
SCOTT PIANOWSKI,INF,batter,Elehuris Montero,5,FALSE
SCOTT PIANOWSKI,OF,batter,Cody Bellinger,24,FALSE
SCOTT PIANOWSKI,OF,batter,Jazz Chisolm,23,FALSE
SCOTT PIANOWSKI,OF,batter,Lane Thomas,18,FALSE
SCOTT PIANOWSKI,OF,batter,Jared Kellenic,8,FALSE
SCOTT PIANOWSKI,P,pitcher,Logan Webb,28,FALSE
SCOTT PIANOWSKI,P,pitcher,Eduardo Rodriguez,12,FALSE
SCOTT PIANOWSKI,P,pitcher,Joel Payamps,6,FALSE
SCOTT PIANOWSKI,P,pitcher,McKenzie Gore,6,FALSE
SCOTT PIANOWSKI,P,pitcher,Aroldis Chapman,5,FALSE
SCOTT PIANOWSKI,P,pitcher,Andrew Abbott,4,FALSE
SCOTT PIANOWSKI,P,pitcher,Araron Ashby,2,FALSE
SCOTT PIANOWSKI,P,pitcher,Kyle Gibson,1,FALSE
SCOTT PIANOWSKI,P,pitcher,Tajuan Walker,1,FALSE
SCOTT PIANOWSKI,SS,batter,Mookie Betts,44,FALSE
SCOTT PIANOWSKI,SW,batter,Liover Peguero,2,FALSE
SCOTT PIANOWSKI,SW,batter,Jake McCarthy,1,FALSE
SCOTT PIANOWSKI,UT,batter,Harrison Bader,6,FALSE
SCOTT WILDERMAN/TIM PRIOR,1B,batter,Christian Walker,20,FALSE
SCOTT WILDERMAN/TIM PRIOR,2B,batter,Luis Garcia,4,FALSE
SCOTT WILDERMAN/TIM PRIOR,3B,batter,Chris Taylor,8,FALSE
SCOTT WILDERMAN/TIM PRIOR,C,batter,William Contreras,23,FALSE
SCOTT WILDERMAN/TIM PRIOR,C,batter,HKyle Higashioka,1,FALSE
SCOTT WILDERMAN/TIM PRIOR,INF,batter,Jordan Lawlar,1,FALSE
SCOTT WILDERMAN/TIM PRIOR,OF,batter,Ronald Acuna,52,FALSE
SCOTT WILDERMAN/TIM PRIOR,OF,batter,Kyle Schwarber,29,FALSE
SCOTT WILDERMAN/TIM PRIOR,OF,batter,Starling Marte,11,FALSE
SCOTT WILDERMAN/TIM PRIOR,OF,batter,Charlie Blackmon,7,FALSE
SCOTT WILDERMAN/TIM PRIOR,P,pitcher,Chris Sale,19,FALSE
SCOTT WILDERMAN/TIM PRIOR,P,pitcher,Jesus Luzardo,18,FALSE
SCOTT WILDERMAN/TIM PRIOR,P,pitcher,Sonny Gray,15,FALSE
SCOTT WILDERMAN/TIM PRIOR,P,pitcher,Jose Alvarado,15,FALSE
SCOTT WILDERMAN/TIM PRIOR,P,pitcher,Hector Neris,5,FALSE
SCOTT WILDERMAN/TIM PRIOR,P,pitcher,Frankie Montas,5,FALSE
SCOTT WILDERMAN/TIM PRIOR,P,pitcher,Matt Strahm,5,FALSE
SCOTT WILDERMAN/TIM PRIOR,P,pitcher,Steven Matz,3,FALSE
SCOTT WILDERMAN/TIM PRIOR,P,pitcher,Ryan Weathers,2,FALSE
SCOTT WILDERMAN/TIM PRIOR,SS,batter,Tim Anderson,9,FALSE
SCOTT WILDERMAN/TIM PRIOR,SW,batter,Anthony Bender,1,FALSE
SCOTT WILDERMAN/TIM PRIOR,SW,batter,James Wood,1,FALSE
SCOTT WILDERMAN/TIM PRIOR,UT,batter,Michael Conforto,6,FALSE
STEVE GARDNER,1B,batter,Paul Goldschmidt,23,FALSE
STEVE GARDNER,2B,batter,Ketel Marte,17,FALSE
STEVE GARDNER,3B,batter,Noelvi Marte,3,FALSE
STEVE GARDNER,C,batter,Blake Sabol,2,FALSE
STEVE GARDNER,C,batter,Tom Murphy,1,FALSE
STEVE GARDNER,INF,batter,Rhys Hoskins,18,FALSE
STEVE GARDNER,OF,batter,Christian Yelich,27,FALSE
STEVE GARDNER,OF,batter,Henry Davis,15,FALSE
STEVE GARDNER,OF,batter,Joc Pederson,10,FALSE
STEVE GARDNER,OF,batter,Tommy Edman,7,FALSE
STEVE GARDNER,P,pitcher,Yoshinubo Yamamoto,25,FALSE
STEVE GARDNER,P,pitcher,Paul Sewald,19,FALSE
STEVE GARDNER,P,pitcher,Merrill Kelly,13,FALSE
STEVE GARDNER,P,pitcher,Brandon Pfaadt,10,FALSE
STEVE GARDNER,P,pitcher,Eury Perez,7,FALSE
STEVE GARDNER,P,pitcher,James Paxton,5,FALSE
STEVE GARDNER,P,pitcher,Kevin Ginkel,4,FALSE
STEVE GARDNER,P,pitcher,Reynaldo Lopez,4,FALSE
STEVE GARDNER,P,pitcher,Jeff Hoffman,3,FALSE
STEVE GARDNER,SS,batter,Nico Hoerner,24,FALSE
STEVE GARDNER,SW,batter,Joey Gallo,9,FALSE
STEVE GARDNER,SW,batter,Andrew McCuthen,8,FALSE
STEVE GARDNER,UT,batter,Victor Scott,5,FALSE
