team_owner,position_slot,player_type,player_name,price,is_keeper
BRIAN WALTON,1B,batter,Paul Goldschmidt,25,FALSE
BRIAN WALTON,2B,batter,Jake Cronenworth,12,FALSE
BRIAN WALTON,3B,batter,Kris Bryant,23,FALSE
BRIAN WALTON,C,batter,James McCann,11,FALSE
BRIAN WALTON,C,batter,Yadier Molina,5,FALSE
BRIAN WALTON,CI,batter,J.D. Davis,8,FALSE
BRIAN WALTON,MI,batter,Mauricio Dubon,9,FALSE
BRIAN WALTON,OF,batter,Trent Grisham,25,FALSE
BRIAN WALTON,OF,batter,Charlie Blackmon,21,FALSE
BRIAN WALTON,OF,batter,Kyle Schwarber,19,FALSE
BRIAN WALTON,OF,batter,Lane Thomas,1,FALSE
BRIAN WALTON,P,pitcher,Max Scherzer,27,FALSE
BRIAN WALTON,P,pitcher,Joe Musgrove,17,FALSE
BRIAN WALTON,P,pitcher,Sonny Gray,14,FALSE
BRIAN WALTON,P,pitcher,Craig Kimbrel,10,FALSE
BRIAN WALTON,P,pitcher,Taijuan Walker,6,FALSE
BRIAN WALTON,P,pitcher,Joakim Soria,6,FALSE
BRIAN WALTON,P,pitcher,John Gant,2,FALSE
BRIAN WALTON,P,pitcher,Yimi Garcia,1,FALSE
BRIAN WALTON,P,pitcher,Brusdar Graterol,1,FALSE
BRIAN WALTON,SS,batter,Paul DeJong,15,FALSE
BRIAN WALTON,SW,batter,Daniel Vogelbach,1,FALSE
BRIAN WALTON,UT,batter,Luis Guillorme,1,FALSE
CRAIG MISH,1B,batter,C.J. Cron,17,FALSE
CRAIG MISH,2B,batter,Wilmer Flores,7,FALSE
CRAIG MISH,3B,batter,Alec Bohm,24,FALSE
CRAIG MISH,C,batter,J.T. Realmuto,19,FALSE
CRAIG MISH,C,batter,Joey Bart,1,FALSE
CRAIG MISH,CI,batter,Todd Frazier,1,FALSE
CRAIG MISH,MI,batter,Kevin Newman,7,FALSE
CRAIG MISH,OF,batter,Ronald Acuna Jr.,42,FALSE
CRAIG MISH,OF,batter,Bryce Harper,39,FALSE
CRAIG MISH,OF,batter,Lorenzo Cain,14,FALSE
CRAIG MISH,OF,batter,Corey Dickerson,10,FALSE
CRAIG MISH,P,pitcher,Blake Snell,21,FALSE
CRAIG MISH,P,pitcher,Drew Smyly,14,FALSE
CRAIG MISH,P,pitcher,Anthony Bass,8,FALSE
CRAIG MISH,P,pitcher,Trevor Rogers,6,FALSE
CRAIG MISH,P,pitcher,Alex Reyes,5,FALSE
CRAIG MISH,P,pitcher,Adbert Alzolay,2,FALSE
CRAIG MISH,P,pitcher,Johnny Cueto,1,FALSE
