team_owner,position_slot,player_type,player_name,price,is_keeper
ENGEL,1B,batter,M. Muncy,12,FALSE
ENGEL,2B,batter,J. Wendle,1,FALSE
ENGEL,3B,batter,N. Arenado,39,FALSE
ENGEL,C,batter,W. Astudillo,3,FALSE
ENGEL,C,batter,C. Iannetta,2,FALSE
ENGEL,CI,batter,B. Anderson,1,FALSE
ENGEL,MI,batter,L. Gurriel,1,FALSE
ENGEL,OF,batter,A. Judge,46,FALSE
ENGEL,OF,batter,A. Benintendi,33,FALSE
ENGEL,OF,batter,M. Smith,13,FALSE
ENGEL,OF,batter,B. Nimmo,12,FALSE
ENGEL,OF,batter,M. Margot,1,FALSE
ENGEL,P,pitcher,N. Syndergaard,28,FALSE
ENGEL,P,pitcher,B. Snell,28,FALSE
ENGEL,P,pitcher,Z. Wheeler,22,FALSE
ENGEL,P,pitcher,D. Robertson,11,FALSE
ENGEL,P,pitcher,A. Heaney,1,FALSE
ENGEL,P,pitcher,S. Romo,1,FALSE
ENGEL,P,pitcher,Z. Eflin,1,FALSE
ENGEL,P,pitcher,W. Peralta,1,FALSE
ENGEL,P,pitcher,R. Lopez,1,FALSE
ENGEL,SS,batter,J. Camargo,1,FALSE
ENGEL,UT,batter,J. McNeil,1,FALSE
FLOWERS,1B,batter,F. Freeman,36,FALSE
FLOWERS,2B,batter,J. Altuve,34,FALSE
FLOWERS,3B,batter,M. Machado,31,FALSE
FLOWERS,C,batter,A. Hedges,3,FALSE
FLOWERS,C,batter,J. Alfaro,3,FALSE
FLOWERS,CI,batter,E. Hosmer,6,FALSE
FLOWERS,MI,batter,A. Rosario,12,FALSE
FLOWERS,OF,batter,J. Winker,14,FALSE
FLOWERS,OF,batter,M. Brantley,11,FALSE
FLOWERS,OF,batter,D. Peralta,8,FALSE
FLOWERS,OF,batter,B. Buxton,7,FALSE
FLOWERS,OF,batter,J. Soler,2,FALSE
FLOWERS,P,pitcher,J. Taillon,23,FALSE
FLOWERS,P,pitcher,J. Berrios,22,FALSE
FLOWERS,P,pitcher,S. Strasburg,18,FALSE
