year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,ab,h,g,r,hr,rbi,sb,so,bb,obp,slg,gp_dh,gp_c,gp_1b,gp_2b,gp_3b,gp_ss,gp_of
2022,nl,Ian Kahn,Clint Frazier,4439,CWS,OF,4,rel,previously_reserved,,7,0,5,3,0,0,0,3,1,0.333,0.286,8,0,0,0,0,0,7
2022,nl,Ian Kahn,Mookie Betts,4670,LAD,OF,37,act,previously_reserved,"UT,OF,SW,2B",3,0,1,2,0,0,0,0,2,0.8,1.33,1,0,0,7,0,0,136
2022,nl,Ian Kahn,James McCann,3906,Bal,C,8,rel,previously_reserved,,27,0,10,4,0,1,1,10,3,0.267,0.222,0,60,3,0,0,0,0
2022,nl,Ian Kahn,Austin Romine,2402,FA,C,5,act,previously_reserved,"C,SW",27,0,11,3,1,1,0,8,2,0.276,0.333,1,50,0,0,0,0,0
2022,nl,Ian Kahn,Travis D'Arnaud,2621,Atl,C,11,act,previously_reserved,"C,SW",18,0,6,3,1,5,0,4,2,0.429,0.667,5,99,0,0,0,0,0
2022,nl,Ian Kahn,Luis Garcia,6213,Was,UT,11,act,previously_reserved,"2B,SS,MI,SW",72,0,20,6,2,19,1,17,2,0.36,0.5,0,0,0,33,0,59,0
2022,nl,Ian Kahn,Eddy Alvarez,7205,Mil,UT,8,rel,previously_reserved,,4,0,2,0,0,2,0,2,0,0.2,0.25,2,0,0,0,5,1,6
2022,nl,Ian Kahn,Yermin Mercedes,6030,FA,UT,21,rel,previously_reserved,,13,0,6,0,0,3,0,2,3,0.437,0.308,15,1,4,0,0,0,8
2022,nl,Ian Kahn,Garrett Hampson,6277,Mia,SW,10,trd,previously_reserved,,19,0,7,4,0,1,0,8,4,0.348,0.263,3,0,0,10,7,32,36
2022,nl,Ian Kahn,Kyle Farmer,4111,Min,SW,0,act,previously_reserved,"UT,SS,SW,3B,MI",40,0,10,3,0,4,0,11,1,0.326,0.3,10,0,2,0,36,98,0
2022,nl,Ian Kahn,Tucupita Marcano,6931,Pit,SW,54,rel,previously_reserved,,9,0,3,0,0,0,0,4,0,0.0,0.0,0,0,0,23,0,1,30
2022,nl,Ian Kahn,Albert Pujols,1411,StL,SW,87,rel,previously_reserved,,8,0,4,1,0,0,0,2,2,0.273,0.0,68,0,22,0,0,0,0
2022,nl,Phil Hertz,Jeff McNeil,6617,NYM,MI,10,act,active,"2B,OF,SW,MI",533,0,148,73,9,62,4,61,40,0.382,0.454,4,0,0,106,1,0,47
2022,nl,Phil Hertz,Peter Alonso,6132,NYM,1B,30,act,active,"1B,SW,CI",597,0,160,95,40,131,5,128,67,0.352,0.518,27,0,134,0,0,0,0
2022,nl,Phil Hertz,Matt Vierling,7774,Det,CI,56,act,active,"OF,SW,3B",187,0,64,25,3,21,3,39,15,0.325,0.401,1,0,2,4,5,0,106
2022,nl,Phil Hertz,Chris Taylor,4604,LAD,2B,19,act,active,"OF,2B,SS,MI,SW",378,0,111,41,10,40,8,150,42,0.307,0.376,5,0,0,22,3,1,95
2022,nl,Phil Hertz,Kevin Newman,5393,Cin,SS,0,act,active,"UT,2B,SS,MI,SW",9,0,3,0,0,1,0,0,0,0.222,0.222,3,0,0,42,0,33,0
2022,nl,Phil Hertz,Mark Vientos,5740,NYM,3B,0,act,active,3B,15,0,7,2,0,1,0,6,1,0.25,0.2,11,0,0,0,2,0,0
2022,nl,Phil Hertz,Hunter Renfroe,4558,LAA,OF,21,act,active,"OF,SW",461,0,122,62,29,72,0,116,38,0.318,0.499,7,0,1,0,0,0,118
2022,nl,Phil Hertz,Mike Yastrzemski,5314,SF,OF,9,act,active,"OF,SW",481,0,147,73,17,57,5,141,61,0.306,0.393,1,0,0,0,0,0,144
2022,nl,Phil Hertz,Brandon Nimmo,3778,NYM,OF,16,act,active,"OF,SW",561,0,144,99,16,63,3,114,67,0.366,0.437,0,0,0,0,0,0,151
2022,nl,Phil Hertz,Jake McCarthy,6977,Ari,OF,66,act,active,"OF,SW",220,0,63,35,7,30,15,53,14,0.333,0.436,11,0,0,0,0,0,82
2022,nl,Phil Hertz,Israel Pineda,6938,Was,C,0,act,active,C,3,0,1,0,0,0,0,1,0,0.333,0.333,0,4,0,0,0,0,0
2022,nl,Phil Hertz,Carson Kelly,4512,Ari,C,11,act,active,"C,SW",313,0,102,40,7,34,2,70,27,0.282,0.339,2,100,0,0,0,0,0
2022,nl,Phil Hertz,Lars Nootbaar,7582,StL,UT,91,act,active,"OF,SW",132,0,41,27,6,16,3,30,27,0.352,0.47,8,0,0,0,0,0,94
2022,nl,Phil Hertz,Dominic Smith,4549,Was,CI,4,rel,previously_active,,126,0,55,10,0,17,0,35,12,0.271,0.27,16,0,37,0,0,0,0
2022,nl,Phil Hertz,Matt Reynolds,5210,Cin,CI,8,rel,previously_active,,13,0,8,2,0,0,0,5,1,0.143,0.077,1,0,13,36,14,23,15
2022,nl,Phil Hertz,Emmanuel Rivera,6532,Ari,CI,2,rel,previously_active,,76,0,20,14,4,12,0,19,8,0.356,0.5,8,0,5,0,86,0,0
2022,nl,Phil Hertz,David Villar,8179,SF,CI,8,rel,previously_active,,14,0,4,2,0,0,0,5,0,0.2,0.143,10,0,11,6,27,0,0
2022,nl,Phil Hertz,Keston Hiura,6100,Mil,CI,2,rel,previously_active,,37,0,15,5,2,5,1,20,5,0.31,0.378,26,0,33,14,0,0,5
2022,nl,Phil Hertz,Willy Adames,5094,Mil,SS,26,res,previously_active,"SS,MI,SW",554,0,137,83,31,97,8,165,49,0.298,0.46,2,0,0,0,0,136,0
2022,nl,Phil Hertz,Ryan McMahon,4613,Col,3B,21,res,previously_active,"3B,2B,SW,CI,MI",522,0,150,66,20,67,7,156,59,0.326,0.416,1,0,1,10,145,0,0
2022,nl,Phil Hertz,Matt Beaty,6433,KC,OF,135,rel,previously_active,,9,0,3,1,0,0,0,2,0,0.0,0.0,3,0,3,0,0,0,12
2022,nl,Phil Hertz,Jack Suwinski,7898,Pit,OF,16,rel,previously_active,,187,0,60,29,14,23,2,71,23,0.291,0.455,1,0,0,0,0,0,103
2022,nl,Phil Hertz,Dom Nunez,5287,ChC,C,0,rel,previously_active,,3,0,1,0,0,0,0,2,0,0.0,0.0,0,14,0,0,0,0,0
2022,nl,Phil Hertz,Tomas Nido,5883,NYM,C,3,rel,previously_active,,23,0,8,0,0,2,0,6,2,0.24,0.174,0,96,0,0,0,0,0
2022,nl,Phil Hertz,Brian Serven,6869,Col,C,7,rel,previously_active,,34,0,12,2,1,5,0,9,3,0.297,0.324,0,59,1,0,0,0,0
2022,nl,Phil Hertz,Elias Diaz,5078,Col,C,11,rel,previously_active,,343,0,103,28,9,51,0,79,25,0.282,0.37,0,104,0,0,0,0,0
2022,nl,Phil Hertz,Pavin Smith,6109,Ari,UT,3,rel,previously_active,,205,0,62,20,9,31,1,61,23,0.29,0.371,22,0,10,0,0,0,43
2022,nl,Phil Hertz,Robbie Grossman,2699,Tex,UT,84,rel,previously_active,,53,0,16,7,0,5,1,12,5,0.237,0.17,3,0,0,0,0,0,124
2022,nl,Phil Hertz,Andrelton Simmons,3717,FA,UT,0,rel,previously_active,,33,0,12,3,0,4,2,3,1,0.206,0.182,2,0,0,18,0,18,0
2022,nl,Phil Hertz,Calvin Mitchell,6587,Pit,SW,0,rel,previously_active,,43,0,13,6,2,5,0,11,3,0.261,0.372,11,0,0,0,0,0,54
2022,nl,Phil Hertz,Johan Camargo,4869,Det,SW,57,rel,previously_active,,22,0,7,2,2,6,0,5,1,0.391,0.636,2,0,5,9,13,26,0
2022,nl,Phil Hertz,Peyton Burdick,7328,Mia,SW,22,rel,previously_active,,17,0,6,1,0,1,0,9,2,0.3,0.294,0,0,0,0,0,0,31
2022,nl,Phil Hertz,David Peralta,4980,LAD,SW,3,rel,previously_active,,385,0,118,34,12,53,1,100,34,0.304,0.41,11,0,0,0,0,0,113
2022,nl,Phil Hertz,Willy Adames,5094,Mil,SS,26,res,reserved,"SS,MI,SW",9,0,2,0,0,1,0,1,0,0.333,0.333,2,0,0,0,0,136,0
2022,nl,Phil Hertz,Ryan McMahon,4613,Col,3B,21,res,reserved,"3B,2B,SW,CI,MI",7,0,3,1,0,0,0,2,1,0.375,0.286,1,0,1,10,145,0,0
2022,nl,Phil Hertz,Dominic Smith,4549,Was,CI,4,rel,previously_reserved,,8,0,3,1,0,0,0,2,0,0.375,0.5,16,0,37,0,0,0,0
2022,nl,Phil Hertz,Matt Reynolds,5210,Cin,CI,8,rel,previously_reserved,,25,0,8,2,0,5,0,10,1,0.346,0.36,1,0,13,36,14,23,15
2022,nl,Phil Hertz,Matt Vierling,7774,Det,CI,56,act,previously_reserved,"OF,SW,3B",61,0,19,5,0,4,2,14,2,0.212,0.164,1,0,2,4,5,0,106
2022,nl,Phil Hertz,David Villar,8179,SF,CI,8,rel,previously_reserved,,7,0,3,1,0,2,0,4,2,0.333,0.286,10,0,11,6,27,0,0
2022,nl,Phil Hertz,Emmanuel Rivera,6532,Ari,CI,2,rel,previously_reserved,,45,0,15,4,1,4,1,15,1,0.17,0.244,8,0,5,0,86,0,0
2022,nl,Phil Hertz,Chris Taylor,4604,LAD,2B,19,act,previously_reserved,"OF,2B,SS,MI,SW",24,0,7,4,0,3,2,10,2,0.259,0.333,5,0,0,22,3,1,95
2022,nl,Phil Hertz,Brandon Nimmo,3778,NYM,OF,16,act,previously_reserved,"OF,SW",19,0,7,3,0,1,0,2,4,0.391,0.316,0,0,0,0,0,0,151
2022,nl,Phil Hertz,Mike Yastrzemski,5314,SF,OF,9,act,previously_reserved,"OF,SW",4,0,1,0,0,0,0,0,0,0.25,0.25,1,0,0,0,0,0,144
2022,nl,Phil Hertz,Jake McCarthy,6977,Ari,OF,66,act,previously_reserved,"OF,SW",21,0,7,4,0,5,4,3,3,0.4,0.333,11,0,0,0,0,0,82
2022,nl,Phil Hertz,Matt Beaty,6433,KC,OF,135,rel,previously_reserved,,7,0,5,1,0,0,0,3,0,0.286,0.571,3,0,3,0,0,0,12
2022,nl,Phil Hertz,Hunter Renfroe,4558,LAA,OF,21,act,previously_reserved,"OF,SW",13,0,3,0,0,0,1,5,1,0.214,0.231,7,0,1,0,0,0,118
2022,nl,Phil Hertz,Jack Suwinski,7898,Pit,OF,16,rel,previously_reserved,,3,0,2,0,0,0,0,0,0,0.333,0.667,1,0,0,0,0,0,103
2022,nl,Phil Hertz,Carson Kelly,4512,Ari,C,11,act,previously_reserved,"C,SW",4,0,2,0,0,1,0,1,2,0.333,0.0,2,100,0,0,0,0,0
2022,nl,Phil Hertz,Pavin Smith,6109,Ari,UT,3,rel,previously_reserved,,8,0,3,0,0,0,0,2,2,0.3,0.125,22,0,10,0,0,0,43
2022,nl,Phil Hertz,Robbie Grossman,2699,Tex,UT,84,rel,previously_reserved,,67,0,24,8,5,16,2,20,10,0.338,0.493,3,0,0,0,0,0,124
2022,nl,Phil Hertz,Andrelton Simmons,3717,FA,UT,0,rel,previously_reserved,,12,0,6,2,0,2,1,4,0,0.167,0.167,2,0,0,18,0,18,0
2022,nl,Phil Hertz,Lars Nootbaar,7582,StL,UT,91,act,previously_reserved,"OF,SW",29,0,12,5,3,5,0,5,6,0.4,0.655,8,0,0,0,0,0,94
2022,nl,Phil Hertz,Johan Camargo,4869,Det,SW,57,rel,previously_reserved,,8,0,3,1,0,0,0,1,1,0.111,0.0,2,0,5,9,13,26,0
2022,nl,Phil Hertz,Peyton Burdick,7328,Mia,SW,22,rel,previously_reserved,,33,0,10,3,1,1,1,10,2,0.222,0.242,0,0,0,0,0,0,31
2022,nl,Phil Hertz,David Peralta,4980,LAD,SW,3,rel,previously_reserved,,52,0,15,5,0,6,0,14,6,0.379,0.423,11,0,0,0,0,0,113
2022,nl,Wilderman/Prior,Brandon Crawford,3051,SF,MI,16,act,active,"SS,SW,MI",403,0,117,50,9,52,1,98,39,0.308,0.342,0,0,0,0,0,116,0
2022,nl,Wilderman/Prior,Jordan Luplow,5227,Tor,CI,0,act,active,"OF,CI,SW,1B",5,0,2,0,0,0,0,3,0,0.2,0.2,6,0,1,0,1,0,63
2022,nl,Wilderman/Prior,Rhys Hoskins,5321,Phi,1B,26,act,active,"1B,CI,SW",589,0,156,81,30,79,2,169,72,0.332,0.462,4,0,151,0,0,0,0
2022,nl,Wilderman/Prior,Vaughn Grissom,7487,Atl,2B,270,act,active,2B,123,0,36,18,3,14,4,29,9,0.338,0.39,0,0,0,40,0,2,0
2022,nl,Wilderman/Prior,Oneil Cruz,6521,Pit,SS,18,act,active,"UT,SS,SW,MI",331,0,87,45,17,54,11,126,28,0.294,0.45,8,0,0,0,0,79,1
2022,nl,Wilderman/Prior,Austin Riley,5688,Atl,3B,27,act,active,"3B,SW,CI",615,0,159,90,38,93,2,168,57,0.349,0.528,0,0,1,0,159,0,0
2022,nl,Wilderman/Prior,Bryan Reynolds,6096,Pit,OF,25,act,active,"OF,SW",542,0,145,74,27,62,7,141,56,0.345,0.461,18,0,0,0,0,0,128
2022,nl,Wilderman/Prior,Thairo Estrada,6305,SF,OF,33,act,active,"2B,SS,SW,OF,MI",476,0,136,68,12,58,20,87,33,0.324,0.391,0,0,0,102,3,37,19
2022,nl,Wilderman/Prior,Kyle Schwarber,4901,Phi,OF,27,act,active,"OF,SW",434,0,116,77,36,72,8,147,67,0.329,0.521,15,0,0,0,0,0,139
2022,nl,Wilderman/Prior,Austin Slater,6014,SF,OF,2,act,active,"OF,SW",271,0,122,48,7,33,12,86,40,0.37,0.413,2,0,0,0,0,0,120
2022,nl,Wilderman/Prior,James McCann,3906,Bal,C,0,act,active,"C,SW",8,0,2,1,1,3,0,4,0,0.375,0.75,0,60,3,0,0,0,0
2022,nl,Wilderman/Prior,Garrett Stubbs,5978,Phi,C,0,act,active,"C,SW",10,0,4,0,0,0,0,6,1,0.182,0.1,4,41,0,0,0,0,1
2022,nl,Wilderman/Prior,Jose Azocar,5761,SD,UT,0,act,active,OF,33,0,12,5,0,0,0,8,0,0.152,0.152,3,0,0,0,0,0,92
2022,nl,Wilderman/Prior,Jace Peterson,4427,Oak,SW,0,act,active,"UT,1B,OF,2B,CI,SW,3B,MI",260,0,100,39,7,29,10,77,31,0.307,0.35,1,0,5,3,86,0,14
2022,nl,Wilderman/Prior,Brandon Drury,4055,LAA,CI,28,res,previously_active,"2B,OF,1B,SW,3B",504,0,132,85,27,84,2,121,36,0.319,0.492,26,0,30,27,67,2,1
2022,nl,Wilderman/Prior,Luke Voit,6139,NYM,CI,14,res,previously_active,"1B,SW,CI",488,0,132,55,22,69,1,174,55,0.313,0.41,96,0,37,0,0,0,0
2022,nl,Wilderman/Prior,Jorge Soler,3918,Mia,OF,21,rel,previously_active,,261,0,69,32,13,34,0,86,30,0.302,0.414,14,0,0,0,0,0,57
2022,nl,Wilderman/Prior,Mickey Moniak,5792,LAA,OF,108,rel,previously_active,,25,0,11,3,0,2,0,10,3,0.214,0.16,1,0,0,0,0,0,36
2022,nl,Wilderman/Prior,Austin Wynns,5955,Col,C,0,rel,previously_active,,31,0,11,4,2,3,0,8,1,0.394,0.548,5,57,0,0,0,0,0
2022,nl,Wilderman/Prior,Riley Adams,7290,Was,C,0,rel,previously_active,,38,0,13,3,1,2,0,14,3,0.195,0.263,2,44,1,0,0,0,0
2022,nl,Wilderman/Prior,Dom Nunez,5287,ChC,C,3,rel,previously_active,,28,0,12,3,0,2,0,7,6,0.278,0.179,0,14,0,0,0,0,0
2022,nl,Wilderman/Prior,P.J. Higgins,6862,Ari,C,7,rel,previously_active,,117,0,47,11,4,15,0,39,10,0.252,0.342,1,34,38,0,4,0,0
2022,nl,Wilderman/Prior,Keibert Ruiz,6179,Was,C,13,rel,previously_active,,394,0,112,33,7,36,6,50,30,0.312,0.36,1,106,0,0,0,0,0
2022,nl,Wilderman/Prior,Robinson Cano,1008,FA,UT,0,rel,previously_active,,10,0,6,0,0,0,0,5,1,0.091,0.0,8,0,0,20,0,0,0
2022,nl,Wilderman/Prior,Josh VanMeter,5912,Mil,UT,3,rel,previously_active,,121,0,51,11,2,10,3,34,15,0.263,0.264,2,1,21,39,2,0,1
2022,nl,Wilderman/Prior,Seth Beer,5767,Ari,UT,1,rel,previously_active,,81,0,27,4,1,9,0,24,8,0.301,0.284,28,0,5,0,0,0,0
2022,nl,Wilderman/Prior,Wynton Bernard,5050,Col,UT,0,rel,previously_active,,15,0,5,3,0,1,0,4,0,0.333,0.333,1,0,0,0,0,0,11
2022,nl,Wilderman/Prior,Mike Brosseau,6855,Mil,UT,14,rel,previously_active,,16,0,7,1,1,2,0,3,0,0.333,0.437,1,0,3,0,55,4,0
2022,nl,Wilderman/Prior,Aristides Aquino,5046,FA,SW,1,rel,previously_active,,2,0,1,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,78
2022,nl,Wilderman/Prior,Kevin Pillar,4578,Atl,SW,55,rel,previously_active,,9,0,3,1,0,0,0,3,1,0.2,0.222,0,0,0,0,0,0,4
2022,nl,Wilderman/Prior,Matt Vierling,7774,Det,SW,88,rel,previously_active,,39,0,19,3,0,4,0,11,4,0.244,0.179,1,0,2,4,5,0,106
2022,nl,Wilderman/Prior,Billy Hamilton,3576,CWS,SW,0,rel,previously_active,,0,0,1,1,0,0,0,0,0,0.0,0.0,5,0,0,3,1,0,17
2022,nl,Wilderman/Prior,Albert Pujols,1411,StL,SW,3,rel,previously_active,,16,0,7,1,1,4,0,1,2,0.368,0.5,68,0,22,0,0,0,0
2022,nl,Wilderman/Prior,Matt Reynolds,5210,Cin,SW,0,rel,previously_active,,10,0,5,1,0,0,0,3,1,0.455,0.5,1,0,13,36,14,23,15
2022,nl,Wilderman/Prior,Calvin Mitchell,6587,Pit,SW,110,rel,previously_active,,34,0,12,1,1,2,1,6,2,0.25,0.382,11,0,0,0,0,0,54
2022,nl,Wilderman/Prior,Brandon Drury,4055,LAA,CI,28,res,reserved,"2B,OF,1B,SW,3B",9,0,3,1,0,0,0,3,2,0.364,0.222,26,0,30,27,67,2,1
2022,nl,Wilderman/Prior,Luke Voit,6139,NYM,CI,14,res,reserved,"1B,SW,CI",12,0,3,0,0,0,0,5,0,0.083,0.083,96,0,37,0,0,0,0
2022,nl,Wilderman/Prior,Brandon Crawford,3051,SF,MI,16,act,previously_reserved,"SS,SW,MI",4,0,1,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,116,0
2022,nl,Wilderman/Prior,Austin Slater,6014,SF,OF,2,act,previously_reserved,"OF,SW",6,0,3,1,0,1,0,3,0,0.167,0.167,2,0,0,0,0,0,120
2022,nl,Wilderman/Prior,Thairo Estrada,6305,SF,OF,33,act,previously_reserved,"2B,SS,SW,OF,MI",12,0,4,3,2,4,1,2,0,0.25,0.833,0,0,0,102,3,37,19
2022,nl,Wilderman/Prior,Jorge Soler,3918,Mia,OF,21,rel,previously_reserved,,9,0,3,0,0,0,0,4,1,0.1,0.0,14,0,0,0,0,0,57
2022,nl,Wilderman/Prior,Mickey Moniak,5792,LAA,OF,108,rel,previously_reserved,,35,0,12,5,2,3,0,14,0,0.222,0.371,1,0,0,0,0,0,36
2022,nl,Wilderman/Prior,Austin Wynns,5955,Col,C,0,rel,previously_reserved,,7,0,3,0,0,3,0,1,0,0.429,0.429,5,57,0,0,0,0,0
2022,nl,Wilderman/Prior,Josh VanMeter,5912,Mil,UT,3,rel,previously_reserved,,32,0,9,1,0,3,0,5,2,0.257,0.344,2,1,21,39,2,0,1
2022,nl,Wilderman/Prior,Mike Brosseau,6855,Mil,UT,14,rel,previously_reserved,,22,0,14,4,1,6,1,13,4,0.308,0.318,1,0,3,0,55,4,0
2022,nl,Wilderman/Prior,Aristides Aquino,5046,FA,SW,1,rel,previously_reserved,,39,0,14,3,1,2,0,23,2,0.098,0.128,1,0,0,0,0,0,78
2022,nl,Wilderman/Prior,Jace Peterson,4427,Oak,SW,0,act,previously_reserved,"UT,1B,OF,2B,CI,SW,3B,MI",28,0,13,5,1,5,2,8,2,0.4,0.679,1,0,5,3,86,0,14
