year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,ab,g,r,hr,rbi,sb,so,bb,avg,obp,slg,gp_dh,gp_c,gp_1b,gp_2b,gp_3b,gp_ss,gp_of
2024,nl,Rick Graham,Kevin Newman,5393,LAA,SW,1,rel,previously_active,,4,1,0,0,0,0,2,0,0.0,0.0,0.0,1,0,10,44,6,55,1
2024,nl,Rick Graham,Luis Vazquez,8745,Bal,SW,2,rel,previously_active,,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,3,6,0
2024,nl,Rick Graham,Kody Clemens,7016,Phi,SW,20,res,previously_active,"1B,OF,INF,3B,SW,2B",13,5,1,0,1,0,4,0,0.154,0.0,0.231,1,0,15,8,11,0,7
2024,nl,Rick Graham,David Dahl,4049,Phi,SW,54,rel,previously_active,,29,8,1,0,2,0,9,1,0.194,0.0,0.207,3,0,0,0,0,0,15
2024,nl,Rick Graham,Marco Luciano,6628,SF,SW,1,res,previously_active,"SS,INF,SW,2B",26,11,5,0,1,0,7,2,0.286,0.0,0.346,7,0,0,9,0,9,0
2024,nl,Rick Graham,Eli White,6872,Atl,SW,1,rel,previously_active,,0,1,0,0,0,0,0,0,0.0,0.0,0.0,2,0,0,1,0,0,30
2024,nl,Rick Graham,Stuart Fairchild,6341,Cin,SW,1,rel,previously_active,,26,12,3,1,3,0,5,2,0.31,0.0,0.346,8,0,0,0,0,0,84
2024,nl,Rick Graham,David Fletcher,6027,Atl,SW,4,rel,previously_active,,5,3,0,0,2,0,0,0,0.333,0.0,0.4,0,0,0,5,0,0,0
2024,nl,Rick Graham,Alex Call,6151,Was,SW,171,dis,reserved,"OF,SW",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,30
2024,nl,Rick Graham,Marco Luciano,6628,SF,SW,1,res,reserved,"SS,INF,SW,2B",15,5,3,0,1,0,5,2,0.353,0.0,0.4,7,0,0,9,0,9,0
2024,nl,Rick Graham,Kody Clemens,7016,Phi,SW,20,res,reserved,"1B,OF,INF,3B,SW,2B",14,8,2,1,1,0,6,1,0.25,0.0,0.357,1,0,15,8,11,0,7
2024,nl,Rick Graham,Amed Rosario,4884,Was,OF,136,rel,previously_reserved,,15,6,3,1,3,1,6,0,0.25,0.0,0.4,20,0,0,27,15,14,26
2024,nl,Rick Graham,Lourdes Gurriel,5350,Ari,OF,11,act,previously_reserved,"OF,SW",3,1,2,1,1,0,0,1,0.75,0.0,1.67,4,0,1,0,0,0,127
2024,nl,Rick Graham,Patrick Bailey,7366,SF,C,5,act,previously_reserved,"C,SW",9,3,3,0,2,0,2,0,0.4,0.0,0.556,3,115,0,0,0,0,0
2024,nl,Rick Graham,Jeff McNeil,6617,NYM,UT,8,rel,previously_reserved,,42,14,7,2,6,1,10,1,0.227,0.0,0.357,0,0,0,110,0,0,28
2024,nl,Rick Graham,Jose Iglesias,2913,NYM,UT,1,act,previously_reserved,"2B,SS,3B",66,18,6,0,4,3,14,3,0.282,0.0,0.288,0,0,0,61,36,6,0
2024,nl,Rick Graham,Mason McCoy,7243,SD,UT,1,rel,previously_reserved,,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,19,0
2024,nl,Rick Graham,Nick Gonzales,7294,Pit,INF,67,rel,previously_reserved,,13,3,1,0,2,0,2,0,0.231,0.0,0.231,0,0,0,85,2,8,0
2024,nl,Rick Graham,Brett Wisely,8327,SF,INF,1,rel,previously_reserved,,14,5,2,0,3,0,4,0,0.214,0.0,0.286,0,0,1,50,3,37,1
2024,nl,Rick Graham,Kris Bryant,4434,Col,INF,10,rel,previously_reserved,,16,4,4,0,0,0,8,1,0.333,0.0,0.312,15,0,10,0,0,0,12
2024,nl,Rick Graham,Andruw Monasterio,6735,Mil,SW,1,rel,previously_reserved,,1,1,0,0,0,0,1,0,0.0,0.0,0.0,1,0,5,21,26,0,1
2024,nl,Rick Graham,Miguel Vargas,6973,CWS,SW,1,rel,previously_reserved,,53,18,5,3,5,0,18,4,0.211,0.0,0.321,4,0,1,0,36,0,28
2024,nl,Rick Graham,David Peralta,4980,SD,SW,1,rel,previously_reserved,,4,4,0,0,0,0,1,0,0.25,0.0,0.25,15,0,0,0,0,0,65
2024,nl,Rick Graham,Oliver Dunn,8754,Mil,SW,1,rel,previously_reserved,,4,3,0,0,0,0,2,1,0.2,0.0,0.0,6,0,1,1,27,0,0
2024,nl,Rick Graham,Nick Madrigal,6496,NYM,SW,0,rel,previously_reserved,,26,15,1,0,2,0,4,1,0.286,0.0,0.231,1,0,0,15,36,0,0
2024,nl,Rick Graham,Kevin Newman,5393,LAA,SW,1,rel,previously_reserved,,6,2,1,0,0,0,0,1,0.286,0.0,0.333,1,0,10,44,6,55,1
2024,nl,Rick Graham,Stuart Fairchild,6341,Cin,SW,1,rel,previously_reserved,,54,20,7,1,8,5,16,3,0.276,0.0,0.333,8,0,0,0,0,0,84
2024,nl,Rick Graham,Donovan Solano,3063,Sea,SW,1,act,previously_reserved,"1B,3B,SW,2B,INF",73,29,10,3,13,0,17,5,0.346,0.0,0.466,29,0,26,1,32,0,0
2024,nl,Rick Graham,David Dahl,4049,Phi,SW,54,rel,previously_reserved,,23,8,2,1,4,0,11,2,0.2,0.0,0.261,3,0,0,0,0,0,15
2024,nl,Phil Hertz,Peter Alonso,6132,NYM,1B,29,act,active,"1B,INF,SW",608,162,91,34,88,3,172,70,0.329,0.25,0.459,1,0,161,0,0,0,0
2024,nl,Phil Hertz,Mookie Betts,4670,LAD,2B,44,act,active,"SS,2B,OF,SW,INF",167,44,25,9,35,7,23,14,0.314,0.0,0.497,0,0,0,18,0,65,43
2024,nl,Phil Hertz,Ezequiel Tovar,7785,Col,SS,13,act,active,"SS,SW,INF",631,151,81,25,77,5,193,23,0.297,0.0,0.468,0,0,0,0,0,157,0
2024,nl,Phil Hertz,Jake Burger,6156,Tex,3B,18,act,active,"1B,3B,INF,SW",511,131,64,25,68,1,142,29,0.297,0.0,0.442,26,0,69,0,59,0,0
2024,nl,Phil Hertz,Mike Toglia,7038,Col,OF,37,act,active,"1B,OF,INF,SW",347,100,52,23,46,8,132,44,0.294,0.0,0.441,0,0,107,0,0,0,15
2024,nl,Phil Hertz,Jake McCarthy,6977,Ari,OF,1,act,active,"OF,SW",165,42,21,2,20,9,23,6,0.303,0.0,0.315,1,0,0,0,0,0,137
2024,nl,Phil Hertz,Pete Crow-Armstrong,7370,ChC,OF,224,act,active,"OF,SW",325,105,43,9,42,22,84,20,0.291,0.0,0.394,0,0,0,0,0,0,117
2024,nl,Phil Hertz,Seiya Suzuki,6324,ChC,OF,20,act,active,"OF,SW",512,132,74,21,73,16,160,63,0.366,0.0,0.482,59,0,0,0,0,0,73
2024,nl,Phil Hertz,Joey Bart,6596,Pit,C,57,act,active,"C,SW",244,78,37,12,43,0,69,22,0.341,0.0,0.455,11,69,0,0,0,0,0
2024,nl,Phil Hertz,Francisco Alvarez,7018,NYM,C,18,act,active,"C,SW",308,100,39,11,47,1,86,30,0.307,0.25,0.403,3,96,0,0,0,0,0
2024,nl,Phil Hertz,Michael Harris,7463,Atl,UT,28,act,active,"OF,SW",440,110,58,16,48,10,94,23,0.304,0.222,0.418,0,0,0,0,0,0,110
2024,nl,Phil Hertz,Mark Vientos,5740,NYM,INF,3,act,active,"3B,INF,SW",379,101,54,26,64,0,125,28,0.319,0.0,0.525,1,0,4,0,108,0,0
2024,nl,Phil Hertz,Jake Cronenworth,6463,SD,SW,11,act,active,"2B,1B,INF,SW",529,142,66,16,79,3,107,52,0.316,0.0,0.391,5,0,85,70,0,0,0
2024,nl,Phil Hertz,J.D. Martinez,3567,NYM,SW,2,act,active,"UT,SW",400,110,44,16,68,0,132,46,0.336,0.5,0.437,117,0,0,0,0,0,0
2024,nl,Phil Hertz,CJ Abrams,6954,Was,SS,25,res,previously_active,"SS,SW,INF",541,138,79,20,65,31,128,40,0.314,0.0,0.433,0,0,0,0,0,136,0
2024,nl,Phil Hertz,Owen Miller,7014,Col,3B,6,rel,previously_active,,5,4,1,0,0,0,1,0,0.0,0.0,0.0,0,0,9,2,1,0,0
2024,nl,Phil Hertz,Kris Bryant,4434,Col,OF,10,trd,previously_active,,86,24,5,2,10,0,31,11,0.307,0.0,0.279,15,0,10,0,0,0,12
2024,nl,Phil Hertz,Isiah Kiner-Falefa,6317,Pit,OF,317,trd,previously_active,,27,6,2,0,0,1,2,1,0.286,0.0,0.37,0,0,0,56,48,43,1
2024,nl,Phil Hertz,Randal Grichuk,2843,Ari,OF,0,trd,previously_active,,76,31,9,1,11,0,12,3,0.329,0.0,0.421,38,0,0,0,0,0,57
2024,nl,Phil Hertz,Pavin Smith,6109,Ari,OF,11,rel,previously_active,,23,10,5,1,7,0,2,2,0.32,0.0,0.478,2,0,17,0,0,0,32
2024,nl,Phil Hertz,Garrett Stubbs,5978,Phi,C,0,rel,previously_active,,1,2,1,0,0,0,0,2,0.667,0.0,0.0,0,52,0,0,0,0,0
2024,nl,Phil Hertz,Miguel Amaya,6688,ChC,C,3,rel,previously_active,,148,55,7,1,10,0,35,12,0.244,0.0,0.209,0,116,0,0,0,0,0
2024,nl,Phil Hertz,Adam Duvall,4413,Atl,UT,1,rel,previously_active,,256,82,24,8,26,0,82,18,0.241,0.0,0.309,4,0,0,0,0,0,91
2024,nl,Phil Hertz,Sam Hilliard,6107,Col,SW,11,trd,previously_active,,41,19,8,2,10,1,11,4,0.319,0.0,0.463,3,0,0,0,0,0,52
2024,nl,Phil Hertz,Nick Gordon,4960,Bal,SW,92,trd,previously_active,,209,76,23,8,29,5,50,9,0.259,0.0,0.397,1,0,0,6,0,0,77
2024,nl,Phil Hertz,Drew Millas,7805,Was,SW,57,res,previously_active,"C,SW",6,2,0,0,0,0,3,1,0.286,0.0,0.167,1,18,0,0,0,0,0
2024,nl,Phil Hertz,Alek Thomas,6957,Ari,SW,7,rel,previously_active,,57,22,6,1,11,1,10,4,0.246,0.0,0.333,0,0,0,0,0,0,35
2024,nl,Phil Hertz,CJ Abrams,6954,Was,SS,25,res,reserved,"SS,SW,INF",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,136,0
2024,nl,Phil Hertz,Ronald Acuna,5737,Atl,OF,1,res,reserved,"OF,SW",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,48
2024,nl,Phil Hertz,Drew Millas,7805,Was,SW,57,res,reserved,"C,SW",7,2,0,0,0,0,3,1,0.375,0.0,0.286,1,18,0,0,0,0,0
2024,nl,Phil Hertz,Ezequiel Tovar,7785,Col,SS,13,act,previously_reserved,"SS,SW,INF",24,6,2,1,1,1,7,0,0.24,0.0,0.5,0,0,0,0,0,157,0
2024,nl,Phil Hertz,Jake Burger,6156,Tex,3B,18,act,previously_reserved,"1B,3B,INF,SW",24,6,4,4,8,0,8,2,0.37,0.0,0.833,26,0,69,0,59,0,0
2024,nl,Phil Hertz,Mike Toglia,7038,Col,OF,37,act,previously_reserved,"1B,OF,INF,SW",39,12,9,2,5,1,11,9,0.437,0.0,0.59,0,0,107,0,0,0,15
2024,nl,Phil Hertz,Randal Grichuk,2843,Ari,OF,0,trd,previously_reserved,,71,31,11,2,10,0,13,7,0.337,0.0,0.465,38,0,0,0,0,0,57
2024,nl,Phil Hertz,Pete Crow-Armstrong,7370,ChC,OF,224,act,previously_reserved,"OF,SW",34,13,1,0,1,5,11,1,0.2,0.0,0.176,0,0,0,0,0,0,117
