year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,g,w,l,sv,ip,bb,hr,so,era,whip
2013,nl,Mike Gianella,Patrick Corbin,3339,Ari,P,1,act,active,P,6,1,4,0,30.7,9,6,24,7.04,1.859
2013,nl,Mike Gianella,Brad Ziegler,1090,Ari,P,0,act,active,P,16,1,0,6,16.0,7,1,12,2.81,1.375
2013,nl,Mike Gianella,Tyson Ross,2330,StL,P,4,act,active,P,11,1,4,0,66.0,20,4,72,3.41,1.076
2013,nl,Mike Gianella,Craig Kimbrel,2633,Bos,P,23,act,active,P,15,2,1,9,14.3,3,1,20,1.88,0.767
2013,nl,Mike Gianella,Travis Wood,2821,FA,P,1,act,active,P,32,9,12,0,200.0,66,18,144,3.11,1.145
2013,nl,Mike Gianella,Francisco Liriano,880,Det,P,6,act,active,P,8,3,3,0,47.0,18,4,50,3.83,1.277
2013,nl,Mike Gianella,Alfredo Simon,814,FA,P,0,act,active,P,2,0,0,0,3.7,1,0,2,0.0,0.273
2013,nl,Mike Gianella,Jorge De La Rosa,658,ChC,P,1,act,active,P,4,3,0,0,19.3,11,3,10,5.59,1.603
2013,nl,Mike Gianella,Vince Mazzaro,2213,Cin,P,0,act,active,P,2,1,0,0,1.7,0,0,1,0.0,0.0
2013,nl,Mike Gianella,Mat Latos,2007,FA,P,18,trd,previously_active,,26,13,4,0,169.0,49,11,166,2.93,1.213
2013,nl,Mike Gianella,J.J. Putz,1344,FA,P,1,dis,previously_active,P,14,0,0,1,12.0,6,1,11,1.5,1.083
2013,nl,Mike Gianella,Blake Parker,2939,LAA,P,7,rel,previously_active,,3,0,0,0,3.3,1,0,2,5.4,1.5
2013,nl,Mike Gianella,Josh Outman,1145,Was,P,0,rel,previously_active,,11,0,0,0,9.3,4,0,9,2.89,1.607
2013,nl,Mike Gianella,Ryan Webb,2283,SF,P,0,rel,previously_active,,3,0,0,0,3.3,0,0,1,0.0,0.9
2013,nl,Mike Gianella,Matt Belisle,314,Min,P,0,trd,previously_active,,37,3,5,0,39.3,9,3,26,5.03,1.22
2013,nl,Mike Gianella,Jordan Walden,2051,Atl,P,0,rel,previously_active,,25,2,1,1,24.7,9,2,31,1.82,0.892
2013,nl,Mike Gianella,Brandon Lyon,9,LAA,P,1,rel,previously_active,,4,1,0,0,3.3,0,0,4,0.0,0.3
2013,nl,Mike Gianella,A.J. Ramos,3941,NYM,P,1,rel,previously_active,,17,0,2,0,20.3,13,3,14,5.31,1.475
2013,nl,Mike Gianella,Scott Feldman,1495,FA,P,1,rel,previously_active,,1,1,0,0,6.7,2,1,2,2.7,1.35
2013,nl,Mike Gianella,Jean Machi,1562,FA,P,0,rel,previously_active,,3,0,0,0,3.7,1,2,4,9.82,1.636
2013,nl,Mike Gianella,Adam Ottavino,1424,Col,P,0,rel,previously_active,,2,0,1,0,2.7,2,0,2,3.37,1.125
2013,nl,Mike Gianella,Tyler Skaggs,3352,LAA,P,1,trd,previously_active,,6,1,3,0,30.7,14,7,31,6.46,1.598
2013,nl,Mike Gianella,Brandon Kintzler,3364,ChC,P,0,rel,previously_active,,14,2,0,0,12.7,7,0,11,4.97,1.579
2013,nl,Mike Gianella,Justin Wilson,3462,ChC,P,0,rel,previously_active,,4,0,1,0,4.7,2,1,3,9.64,2.143
2013,nl,Mike Gianella,J.P. Howell,1445,Tor,P,0,rel,previously_active,,4,0,1,0,4.0,2,1,3,4.5,1.0
2013,nl,Mike Gianella,James Russell,3010,FA,P,1,rel,previously_active,,5,0,0,0,2.7,0,0,1,0.0,0.375
2013,nl,Mike Gianella,Jenrry Mejia,2722,NYM,P,11,dis,previously_active,P,4,0,2,0,20.3,4,2,20,3.1,1.23
2013,nl,Mike Gianella,Craig Stammen,2813,SD,P,0,rel,previously_active,,18,3,2,0,31.7,12,2,30,3.13,1.295
2013,nl,Mike Gianella,Taylor Jordan,4592,FA,P,1,dis,previously_active,P,4,1,1,0,24.7,6,2,17,3.28,1.378
2013,nl,Mike Gianella,Tyler Clippard,1612,Tor,P,2,trd,previously_active,,14,0,1,0,13.7,3,4,12,2.63,0.805
2013,nl,Mike Gianella,John Lannan,1618,Was,P,0,dis,previously_active,P,5,1,3,0,26.0,12,2,15,6.58,1.846
2013,nl,Mike Gianella,Edward Mujica,386,StL,P,3,res,previously_active,P,58,2,1,37,59.0,4,7,41,2.59,0.983
2013,nl,Mike Gianella,Antonio Bastardo,2088,Ari,P,0,rel,previously_active,,18,2,1,0,14.3,9,2,14,2.51,1.535
2013,nl,Mike Gianella,Barry Zito,1298,Oak,P,1,rel,previously_active,,13,4,3,0,70.7,30,8,52,4.2,1.5
2013,nl,Mike Gianella,Andrew Cashner,2429,Bal,P,3,rel,previously_active,,29,10,8,0,161.0,45,12,117,3.02,1.137
2013,nl,Mike Gianella,J.J. Putz,1344,FA,P,1,dis,reserved,P,12,1,0,0,9.7,3,0,10,0.93,1.034
2013,nl,Mike Gianella,Jenrry Mejia,2722,NYM,P,11,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2013,nl,Mike Gianella,Cory Luebke,3127,CWS,P,1,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2013,nl,Mike Gianella,John Lannan,1618,Was,P,0,dis,reserved,P,9,2,3,0,48.3,15,4,23,4.66,1.345
2013,nl,Mike Gianella,Taylor Jordan,4592,FA,P,1,dis,reserved,P,1,0,0,0,5.3,2,0,2,6.75,1.125
2013,nl,Mike Gianella,Edward Mujica,386,StL,P,3,res,reserved,P,2,0,0,0,0.7,0,1,0,27.0,4.5
2013,nl,Mike Gianella,Barry Zito,1298,Oak,P,1,rel,previously_reserved,,6,0,4,0,32.7,11,3,15,6.34,1.99
2013,nl,Mike Gianella,Andrew Cashner,2429,Bal,P,3,rel,previously_reserved,,2,0,1,0,14.0,2,0,11,3.86,1.071
2013,nl,Mike Gianella,Craig Stammen,2813,SD,P,0,rel,previously_reserved,,2,1,0,0,5.0,0,0,5,1.8,0.8
2013,nl,Mike Gianella,Jorge De La Rosa,658,ChC,P,1,act,previously_reserved,P,1,1,0,0,6.0,1,0,4,3.0,1.167
2013,nl,Mike Gianella,J.P. Howell,1445,Tor,P,0,rel,previously_reserved,,8,2,0,0,6.0,2,0,3,0.0,0.667
2013,nl,Mike Gianella,Jean Machi,1562,FA,P,0,rel,previously_reserved,,4,1,0,0,2.7,0,0,1,6.75,3.0
2013,nl,Mike Gianella,Adam Ottavino,1424,Col,P,0,rel,previously_reserved,,2,0,0,0,1.7,2,1,2,10.8,3.0
2013,nl,Mike Gianella,Tyler Skaggs,3352,LAA,P,1,trd,previously_reserved,,1,1,0,0,8.0,1,0,5,0.0,0.5
2013,nl,Mike Gianella,Brandon Kintzler,3364,ChC,P,0,rel,previously_reserved,,2,0,0,0,1.7,0,0,2,10.8,1.8
2013,nl,Mike Gianella,Brandon Lyon,9,LAA,P,1,rel,previously_reserved,,4,0,0,0,3.7,0,0,3,2.45,0.545
2013,nl,Mike Gianella,Jordan Walden,2051,Atl,P,0,rel,previously_reserved,,3,0,1,0,2.7,1,2,0,16.88,2.625
2013,nl,Mike Gianella,Matt Belisle,314,Min,P,0,trd,previously_reserved,,6,1,0,0,7.0,2,0,7,1.29,0.714
2013,nl,Mike Gianella,Blake Parker,2939,LAA,P,7,rel,previously_reserved,,8,0,0,0,6.0,3,1,4,3.0,1.833
2013,nl,Todd Zola,Yusmeiro Petit,16,Oak,P,4,act,active,P,7,4,1,0,42.7,11,3,40,3.59,1.195
