year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,g,w,l,sv,ip,bb,hr,so,era,whip
2020,al,Rick Wolf/Glenn Colton,Ljay Newsome,6373,Sea,P,16,res,reserved,P,2,0,1,0,7.3,1,2,2,7.36,1.773
2020,al,Rick Wolf/Glenn Colton,Joe Jimenez,5304,Det,P,12,res,reserved,,12,0,2,0,11.7,1,3,11,3.86,1.029
2020,al,Rick Wolf/Glenn Colton,Nick Margevicius,6798,Sea,P,76,res,reserved,P,1,1,0,0,6.0,3,0,4,0.0,1.0
2020,al,Rick Wolf/Glenn Colton,Justus Sheffield,5115,Sea,P,1,act,previously_reserved,P,1,0,1,0,3.0,4,0,2,12.0,2.667
2020,al,Rick Wolf/Glenn Colton,Jimmy Cordero,5433,CWS,P,0,rel,previously_reserved,,5,0,1,0,4.3,2,0,4,2.08,1.385
2020,al,Rick Wolf/Glenn Colton,Kyle Gibson,2705,Tex,P,4,act,previously_reserved,P,2,1,1,0,14.7,6,2,12,3.07,1.364
2020,al,Rick Wolf/Glenn Colton,Miguel Castro,5143,NYM,P,176,rel,previously_reserved,,6,1,0,0,6.0,1,1,9,4.5,1.167
2020,al,Rick Wolf/Glenn Colton,Kolby Allard,5368,Tex,P,21,rel,previously_reserved,,3,0,3,0,15.3,7,2,13,5.87,1.174
2020,al,Rick Wolf/Glenn Colton,Carl Edwards,4609,Atl,P,0,rel,previously_reserved,,1,0,0,0,0.7,0,0,1,0.0,0.0
2020,al,Jeff Erickson,Anthony Bass,3754,Mia,P,227,act,active,P,21,2,3,6,21.0,8,2,18,3.43,1.143
2020,al,Jeff Erickson,Josh Fleming,7275,TB,P,67,act,active,P,5,3,0,0,22.0,5,4,16,3.27,1.182
2020,al,Jeff Erickson,Reynaldo Lopez,5047,CWS,P,0,act,active,P,2,0,1,0,6.3,5,3,6,9.95,1.895
2020,al,Jeff Erickson,Jesus Luzardo,6224,Oak,P,14,act,active,P,12,3,2,0,59.0,17,9,59,4.12,1.271
2020,al,Jeff Erickson,Shane Bieber,6086,Cle,P,30,act,active,P,12,8,1,0,77.3,21,7,122,1.63,0.866
2020,al,Jeff Erickson,Nick Anderson,6711,TB,P,15,act,active,P,18,2,1,5,15.3,2,1,25,0.59,0.457
2020,al,Jeff Erickson,Zach Plesac,7027,Cle,P,1,act,active,P,7,3,2,0,49.3,6,7,51,2.37,0.811
2020,al,Jeff Erickson,Tyler Duffey,5127,Min,P,1,act,active,P,22,1,1,0,24.0,6,2,31,1.88,0.792
2020,al,Jeff Erickson,Dane Dunning,5973,Tex,P,237,act,active,P,5,2,0,0,24.7,11,3,21,4.38,1.257
2020,al,Jeff Erickson,Ryan Yarbrough,5149,TB,P,8,act,active,P,10,1,3,0,53.0,11,5,43,3.06,1.113
2020,al,Jeff Erickson,Shun Yamaguchi,7146,Tor,P,1,rel,previously_active,,1,0,1,0,0.0,1,0,0,0.0,0.0
2020,al,Jeff Erickson,Chad Green,5625,NYY,P,4,res,previously_active,P,9,1,2,1,8.7,3,4,11,8.31,1.269
2020,al,Jeff Erickson,Tyler Glasnow,4597,TB,P,23,trd,previously_active,,5,0,1,0,21.0,13,4,35,6.0,1.524
2020,al,Jeff Erickson,Scott Barlow,6321,KC,P,1,res,previously_active,P,10,1,0,0,9.0,3,2,12,7.0,1.556
2020,al,Jeff Erickson,Dan Altavilla,5839,SD,P,5,rel,previously_active,,2,0,0,0,1.7,2,0,2,16.2,3.0
2020,al,Jeff Erickson,Joely Rodriguez,4677,Tex,P,7,rel,previously_active,,3,0,0,0,3.3,0,0,6,5.4,1.2
2020,al,Jeff Erickson,Matt Andriese,4565,Bos,P,5,rel,previously_active,,2,0,1,0,7.3,4,0,6,4.91,1.5
2020,al,Jeff Erickson,Blake Taylor,7112,Hou,P,53,rel,previously_active,,11,0,1,1,8.0,6,1,5,2.25,1.375
2020,al,Jeff Erickson,Brad Peacock,3746,FA,P,1,dis,reserved,P,3,0,0,0,2.3,1,0,3,7.71,1.714
2020,al,Jeff Erickson,Scott Barlow,6321,KC,P,1,res,reserved,P,8,0,0,1,7.0,1,1,9,5.14,1.143
2020,al,Jeff Erickson,Chad Green,5625,NYY,P,4,res,reserved,P,4,0,1,0,4.3,1,1,4,2.08,0.923
2020,al,Jeff Erickson,Matt Andriese,4565,Bos,P,5,rel,previously_reserved,,3,0,0,0,7.7,2,2,9,9.39,1.435
2020,al,Jeff Erickson,Anthony Bass,3754,Mia,P,227,act,previously_reserved,P,3,0,0,1,2.3,1,0,2,7.71,0.857
2020,al,Jeff Erickson,Zach Plesac,7027,Cle,P,1,act,previously_reserved,P,1,1,0,0,6.0,0,1,6,1.5,0.667
2020,al,Jeff Erickson,Nick Anderson,6711,TB,P,15,act,previously_reserved,P,1,0,0,1,1.0,1,0,1,0.0,1.0
2020,al,Jeff Erickson,Shun Yamaguchi,7146,Tor,P,1,rel,previously_reserved,,1,0,1,0,1.0,2,0,2,27.0,4.0
2020,al,Jeff Erickson,Ryan Yarbrough,5149,TB,P,8,act,previously_reserved,P,1,0,1,0,2.7,1,0,1,13.5,2.625
2020,al,Mike Gianella,Nick Wittgren,4738,Cle,P,2,act,active,P,23,2,0,0,21.7,6,4,26,3.74,1.062
2020,al,Mike Gianella,Liam Hendriks,3659,CWS,P,16,act,active,P,24,3,1,14,25.3,3,1,37,1.78,0.671
2020,al,Mike Gianella,Trevor May,3192,NYM,P,1,act,active,P,24,1,0,2,23.3,7,5,38,3.86,1.157
2020,al,Mike Gianella,Yohan Ramirez,7144,Sea,P,0,act,active,P,8,0,0,2,7.7,6,1,5,2.35,1.304
2020,al,Mike Gianella,Oliver Drake,3844,TB,P,0,act,active,P,8,0,2,2,8.0,5,1,5,5.63,1.25
2020,al,Mike Gianella,Zach Britton,3134,NYY,P,1,act,active,P,17,1,2,8,16.0,4,0,15,1.12,0.75
2020,al,Mike Gianella,Tanner Scott,5757,Bal,P,50,act,active,P,13,0,0,0,9.7,5,0,9,0.0,1.345
2020,al,Mike Gianella,Adam Ottavino,1424,Bos,P,2,act,active,P,24,2,3,0,18.3,9,2,25,5.89,1.582
2020,al,Mike Gianella,Sergio Romo,2061,FA,P,1,act,active,P,24,1,2,5,20.0,7,3,23,4.05,1.15
2020,al,Mike Gianella,Jose Cisnero,4225,Det,P,50,rel,previously_active,,6,0,1,0,5.0,2,0,7,3.6,1.2
2020,al,Mike Gianella,Jake Diekman,3843,Oak,P,0,rel,previously_active,,4,0,0,0,4.7,4,0,7,0.0,1.5
2020,al,Mike Gianella,Bryan Abreu,6708,Hou,P,0,rel,previously_active,,2,0,0,0,2.3,5,0,2,3.86,2.571
2020,al,Mike Gianella,Jose Alvarado,5898,Phi,P,1,dis,previously_active,P,9,0,0,0,9.0,6,2,13,6.0,1.667
2020,al,Mike Gianella,Andre Scrubb,7083,Hou,P,0,rel,previously_active,,2,0,0,0,2.0,3,0,2,0.0,2.0
2020,al,Mike Gianella,Roberto Osuna,4172,FA,P,19,dis,previously_active,P,4,0,0,1,4.3,0,0,3,2.08,0.692
2020,al,Mike Gianella,John Curtiss,6259,TB,P,25,rel,previously_active,,1,0,0,0,1.0,0,0,2,0.0,0.0
2020,al,Mike Gianella,Jesse Hahn,4527,KC,P,18,rel,previously_active,,9,0,0,0,8.0,3,0,6,1.12,0.75
2020,al,Mike Gianella,Roberto Osuna,4172,FA,P,19,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2020,al,Mike Gianella,Corey Kluber,3382,NYY,P,1,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2020,al,Mike Gianella,Jose Alvarado,5898,Phi,P,1,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2020,al,Mike Gianella,Jose Leclerc,5514,Tex,P,1,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2020,al,Mike Gianella,Zach Britton,3134,NYY,P,1,act,previously_reserved,P,3,0,0,0,3.0,3,0,1,6.0,2.333
2020,al,Mike Gianella,Oliver Drake,3844,TB,P,0,act,previously_reserved,P,3,0,0,0,3.0,1,1,2,6.0,1.0
2020,al,Mike Gianella,Nick Wittgren,4738,Cle,P,2,act,previously_reserved,P,2,0,0,0,2.0,0,0,2,0.0,0.5
2020,al,Mike Gianella,Bryan Abreu,6708,Hou,P,0,rel,previously_reserved,,2,0,0,0,1.0,2,0,1,0.0,2.0
2020,al,Patrick Davitt,Hyun-Jin Ryu,2609,Tor,P,19,act,active,P,12,5,2,0,67.0,17,6,72,2.69,1.149
2020,al,Patrick Davitt,Jordan Romano,6417,Tor,P,0,act,active,P,8,1,1,2,7.7,2,2,11,2.35,1.304
2020,al,Patrick Davitt,Tarik Skubal,7077,Det,P,0,act,active,P,7,1,3,0,30.0,10,8,36,4.8,1.033
2020,al,Patrick Davitt,Mychal Givens,3256,Col,P,9,act,active,P,22,1,1,1,22.3,10,5,25,3.63,1.164
2020,al,Patrick Davitt,Lucas Giolito,4040,CWS,P,24,act,active,P,12,4,3,0,72.3,28,8,97,3.48,1.037
2020,al,Patrick Davitt,Aaron Bummer,5986,CWS,P,3,act,active,P,9,1,0,0,9.3,5,0,14,0.96,1.071
2020,al,Patrick Davitt,Sean Manaea,4443,Oak,P,10,act,active,P,11,4,3,0,54.0,8,7,45,4.5,1.204
2020,al,Patrick Davitt,Phil Maton,6036,Cle,P,0,act,active,P,15,2,3,0,13.7,6,0,20,6.59,1.537
2020,al,Patrick Davitt,Alex Colome,3154,FA,P,11,act,active,P,21,2,0,12,22.3,8,0,16,0.81,0.94
2020,al,Patrick Davitt,Josh James,6603,Hou,P,7,dis,previously_active,P,7,0,0,0,10.7,14,4,13,10.97,2.438
2020,al,Patrick Davitt,Luis Cessa,5422,NYY,P,99,rel,previously_active,,7,0,0,1,8.3,2,0,5,0.0,0.84
2020,al,Patrick Davitt,Wes Benjamin,7422,Tex,P,0,rel,previously_active,,1,0,0,0,5.0,1,1,3,5.4,1.6
2020,al,Patrick Davitt,J.B. Wendelken,5485,Oak,P,0,dis,previously_active,P,4,0,0,0,4.3,3,1,5,4.15,1.385
2020,al,Patrick Davitt,Trevor Richards,6451,TB,P,0,rel,previously_active,,7,0,0,0,24.3,7,4,20,5.92,1.644
2020,al,Patrick Davitt,Gio Gonzalez,1084,FA,P,1,rel,previously_active,,8,1,1,0,27.7,16,4,30,4.55,1.843
2020,al,Patrick Davitt,J.B. Wendelken,5485,Oak,P,0,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2020,al,Patrick Davitt,Josh James,6603,Hou,P,7,dis,reserved,P,6,1,0,0,6.7,3,0,8,1.35,0.9
2020,al,Patrick Davitt,Matt Manning,6031,Det,P,1,res,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2020,al,Patrick Davitt,Trevor Richards,6451,TB,P,0,rel,previously_reserved,,1,0,0,0,4.3,2,0,3,2.08,1.846
2020,al,Patrick Davitt,Andrew Kittredge,5927,TB,P,0,rel,previously_reserved,,1,0,0,0,2.0,2,0,1,0.0,2.5
2020,al,Patrick Davitt,Gio Gonzalez,1084,FA,P,1,rel,previously_reserved,,1,0,0,0,2.0,3,0,2,0.0,2.0
2020,al,Patrick Davitt,Tarik Skubal,7077,Det,P,0,act,previously_reserved,P,1,0,1,0,2.0,1,1,1,18.0,4.0
2020,al,Larry Schechter,Marco Gonzales,4628,Sea,P,7,act,active,P,11,7,2,0,69.7,7,8,64,3.1,0.947
2020,al,Larry Schechter,Dallas Keuchel,4149,CWS,P,8,act,active,P,11,6,2,0,63.3,17,2,42,1.99,1.089
2020,al,Larry Schechter,Aaron Loup,4158,NYM,P,2,act,active,P,9,0,1,0,8.0,1,1,10,2.25,0.75
2020,al,Larry Schechter,Matt Barnes,3665,Bos,P,2,act,active,P,24,1,3,9,23.0,14,4,31,4.3,1.391
2020,al,Larry Schechter,Carlos Carrasco,1141,NYM,P,17,act,active,P,12,3,4,0,68.0,27,8,82,2.91,1.206
2020,al,Larry Schechter,Codi Heuer,7194,CWS,P,1,act,active,P,3,0,0,0,3.3,1,0,4,0.0,0.6
2020,al,Larry Schechter,Jaime Barria,6297,LAA,P,51,act,active,P,2,1,0,0,8.3,0,1,8,4.32,1.08
2020,al,Larry Schechter,Buck Farmer,5015,Det,P,0,act,active,P,14,0,0,0,13.0,2,3,12,4.85,1.231
2020,al,Larry Schechter,Ty Buttrey,6284,LAA,P,0,act,active,P,23,2,3,4,21.0,8,4,17,6.43,1.571
2020,al,Larry Schechter,Richard Bleier,2799,Mia,P,4,rel,previously_active,,1,0,0,0,1.3,0,0,2,0.0,0.0
2020,al,Larry Schechter,Ryan Pressly,4263,Hou,P,3,trd,previously_active,,9,1,1,3,7.7,4,0,9,5.87,1.957
2020,al,Larry Schechter,Nick Goody,4369,Tex,P,82,rel,previously_active,,1,0,0,0,0.3,1,0,0,0.0,3.0
2020,al,Larry Schechter,Tanner Roark,4325,Tor,P,0,rel,previously_active,,7,2,1,0,31.3,16,8,28,5.74,1.787
2020,al,Larry Schechter,Corey Kluber,3382,NYY,P,21,rel,previously_active,,1,0,0,0,1.0,1,0,1,0.0,1.0
2020,al,Larry Schechter,Mike Fiers,3833,FA,P,3,res,previously_active,P,10,6,2,0,54.0,15,8,34,4.67,1.389
2020,al,Larry Schechter,Jake Junis,5833,KC,P,3,rel,previously_active,,3,0,2,0,10.7,1,5,6,10.12,1.781
2020,al,Larry Schechter,Brad Hand,3496,Was,P,17,trd,previously_active,,9,0,1,7,7.7,4,0,12,4.7,1.304
2020,al,Larry Schechter,Mike Fiers,3833,FA,P,3,res,reserved,P,1,0,1,0,5.0,1,1,3,3.6,1.2
2020,al,Larry Schechter,Jake Junis,5833,KC,P,3,rel,previously_reserved,,3,0,0,0,12.7,5,2,10,4.26,1.579
2020,al,Larry Schechter,Aaron Loup,4158,NYM,P,2,act,previously_reserved,P,3,0,0,0,3.7,1,0,2,0.0,0.545
2020,al,Larry Schechter,Nick Goody,4369,Tex,P,82,rel,previously_reserved,,6,0,0,0,4.3,2,1,5,10.38,1.846
2020,al,Larry Schechter,Buck Farmer,5015,Det,P,0,act,previously_reserved,P,9,1,0,0,8.3,3,0,2,2.16,1.08
2020,al,Larry Schechter,Ty Buttrey,6284,LAA,P,0,act,previously_reserved,P,4,0,0,1,5.3,1,0,1,3.38,0.75
2020,al,Larry Schechter,Tanner Roark,4325,Tor,P,0,rel,previously_reserved,,2,0,1,0,8.0,5,6,7,9.0,1.625
2020,al,Mike Podhorzer,Rich Hill,264,FA,P,1,act,active,P,7,2,1,0,36.0,14,2,30,2.25,1.056
2020,al,Mike Podhorzer,Masahiro Tanaka,4450,NYY,P,13,act,active,P,9,3,3,0,45.3,7,9,41,3.57,1.125
2020,al,Mike Podhorzer,Brady Singer,6497,KC,P,93,act,active,P,9,4,4,0,50.3,19,5,47,3.58,1.132
2020,al,Mike Podhorzer,Martin Perez,2676,Bos,P,0,act,active,P,5,0,4,0,24.7,9,4,16,5.84,1.378
2020,al,Mike Podhorzer,Griffin Canning,6578,LAA,P,1,act,active,P,10,2,3,0,50.7,22,8,51,3.91,1.362
2020,al,Mike Podhorzer,Matthew Boyd,5373,Det,P,14,act,active,P,1,1,0,0,6.0,2,1,3,4.5,1.167
2020,al,Mike Podhorzer,Chase Anderson,4253,FA,P,0,act,active,P,7,1,2,0,24.0,7,9,31,9.0,1.75
2020,al,Mike Podhorzer,Taijuan Walker,3796,FA,P,1,act,active,P,10,3,3,0,47.3,16,8,46,3.04,1.162
2020,al,Mike Podhorzer,Mike Mayers,5215,LAA,P,1,act,active,P,10,1,0,2,14.7,5,1,20,1.23,0.614
2020,al,Mike Podhorzer,Taylor Williams,5104,SD,P,53,rel,previously_active,,12,1,1,5,11.7,7,1,15,6.17,1.457
2020,al,Mike Podhorzer,Taylor Rogers,5129,Min,P,20,res,previously_active,P,19,1,4,9,17.7,4,2,22,4.58,1.528
2020,al,Mike Podhorzer,Cole Sulser,6351,Bal,P,53,rel,previously_active,,11,1,4,4,13.3,13,2,12,5.4,1.425
2020,al,Mike Podhorzer,Brandon Workman,3672,FA,P,11,rel,previously_active,,18,1,2,9,18.0,13,2,20,4.5,2.222
2020,al,Mike Podhorzer,Anthony Misiewicz,7236,Sea,P,0,res,previously_active,P,5,0,1,0,3.7,1,1,4,7.36,1.909
2020,al,Mike Podhorzer,Patrick Sandoval,6641,LAA,P,1,rel,previously_active,,3,0,2,0,10.7,5,4,6,9.28,2.062
2020,al,Mike Podhorzer,Edinson Volquez,332,FA,P,22,rel,previously_active,,3,1,1,0,2.3,2,0,1,15.43,2.143
2020,al,Mike Podhorzer,Taylor Rogers,5129,Min,P,20,res,reserved,P,2,1,0,0,2.3,0,0,2,0.0,1.286
2020,al,Mike Podhorzer,Anthony Misiewicz,7236,Sea,P,0,res,reserved,P,2,0,0,0,1.7,1,0,2,0.0,1.2
2020,al,Mike Podhorzer,Masahiro Tanaka,4450,NYY,P,13,act,previously_reserved,P,1,0,0,0,2.7,1,0,3,3.37,1.875
2020,al,Mike Podhorzer,Rich Hill,264,FA,P,1,act,previously_reserved,P,1,0,1,0,2.7,3,1,1,13.5,2.625
2020,al,Mike Podhorzer,Patrick Sandoval,6641,LAA,P,1,rel,previously_reserved,,2,0,2,0,12.0,3,2,9,4.5,1.083
2020,al,Mike Podhorzer,Brady Singer,6497,KC,P,93,act,previously_reserved,P,2,0,1,0,9.0,2,3,7,7.0,1.444
2020,al,Mike Podhorzer,Griffin Canning,6578,LAA,P,1,act,previously_reserved,P,1,0,0,0,5.7,1,0,5,4.76,1.412
2020,al,Mike Podhorzer,Edinson Volquez,332,FA,P,22,rel,previously_reserved,,1,1,0,0,0.3,0,0,1,0.0,3.0
2020,al,Mike Podhorzer,Martin Perez,2676,Bos,P,0,act,previously_reserved,P,7,3,1,0,37.3,19,4,30,3.62,1.312
2020,al,Mike Podhorzer,Taijuan Walker,3796,FA,P,1,act,previously_reserved,P,1,1,0,0,6.0,3,0,4,0.0,1.167
2020,al,Mike Podhorzer,Cole Sulser,6351,Bal,P,53,rel,previously_reserved,,2,0,0,0,2.3,1,0,2,11.57,2.571
2020,al,Mike Podhorzer,Brandon Workman,3672,FA,P,11,rel,previously_reserved,,2,0,1,0,1.3,0,1,2,20.25,2.25
2020,al,Mike Podhorzer,Chase Anderson,4253,FA,P,0,act,previously_reserved,P,3,0,0,0,9.7,3,2,7,2.79,1.345
2020,al,Howard Bender,Aaron Civale,7061,Cle,P,7,act,active,P,12,4,6,0,74.0,16,11,69,4.74,1.324
2020,al,Howard Bender,Jose Berrios,4464,Min,P,22,act,active,P,12,5,4,0,63.0,26,8,68,4.0,1.317
2020,al,Howard Bender,Randy Dobnak,7094,Min,P,0,act,active,P,10,6,4,0,46.7,13,3,27,4.05,1.35
2020,al,Howard Bender,J.A. Happ,1109,Min,P,5,act,active,P,9,2,2,0,49.3,15,8,42,3.47,1.054
2020,al,Howard Bender,T.J. McFarland,4258,FA,P,2,act,active,P,10,0,0,0,9.0,4,4,5,9.0,2.333
2020,al,Howard Bender,*Mike Clevinger,4528,SD,P,30,act,active,P,7,3,2,0,35.7,13,5,34,3.03,1.093
2020,al,Howard Bender,James Karinchak,7024,Cle,P,2,act,active,P,27,1,2,1,27.0,16,1,53,2.67,1.111
2020,al,Howard Bender,Casey Mize,6499,Det,P,2,act,active,P,7,0,3,0,28.3,13,7,26,6.99,1.482
2020,al,Howard Bender,Diego Castillo,6313,TB,P,3,act,active,P,22,3,0,4,21.7,11,3,23,1.66,1.062
2020,al,Howard Bender,Robbie Ray,3685,Tor,P,527,act,active,P,3,1,1,0,13.3,10,1,16,4.05,1.65
2020,al,Howard Bender,Jordan Lyles,2695,Tex,P,4,res,previously_active,P,6,1,3,0,24.3,13,5,16,9.25,1.89
2020,al,Howard Bender,Ken Giles,4717,FA,P,22,dis,previously_active,P,2,0,0,1,1.7,4,0,3,10.8,3.0
2020,al,Howard Bender,Evan Marshall,3903,CWS,P,27,res,previously_active,P,10,1,1,0,9.7,4,1,12,3.72,1.448
2020,al,Howard Bender,Ken Giles,4717,FA,P,22,dis,reserved,P,2,0,0,0,2.0,0,2,3,9.0,1.5
2020,al,Howard Bender,Jordan Lyles,2695,Tex,P,4,res,reserved,P,6,0,3,0,33.3,10,7,20,5.4,1.32
