year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2017,mixed,Zach Steinhorn,Jose Abreu,4038,FA,1B,28,act,"1B,CI",active
2017,mixed,Zach Steinhorn,Jose Altuve,3776,Hou,2B,42,act,"2B,MI",active
2017,mixed,Zach Steinhorn,Elvis Andrus,1543,FA,SS,13,act,"SS,MI",active
2017,mixed,Zach Steinhorn,Mike Moustakas,2004,FA,3B,8,act,"3B,CI",active
2017,mixed,Zach Steinhorn,Marcell Ozuna,3280,Pit,OF,10,act,OF,active
2017,mixed,Zach Steinhorn,Curtis Granderson,517,Mia,OF,87,act,OF,active
2017,mixed,Zach Steinhorn,Nick Markakis,134,Atl,OF,0,act,OF,active
2017,mixed,Zach Steinhorn,Adam Jones,133,Ari,OF,17,act,OF,active
2017,mixed,Zach Steinhorn,Charlie Blackmon,2620,Col,OF,34,act,OF,active
2017,mixed,Zach Steinhorn,Austin Hedges,4064,Cle,C,2,act,C,active
2017,mixed,Zach Steinhorn,Matt Wieters,146,FA,C,8,act,C,active
2017,mixed,Zach Steinhorn,Jose Reyes,952,NYM,UT,53,act,"3B,CI,2B,SS",active
2017,mixed,Zach Steinhorn,Justin Bour,4965,SF,CI,5,act,"1B,CI",active
2017,mixed,Zach Steinhorn,Jonathan Schoop,4005,FA,MI,3,act,"2B,SS,MI",active
2017,mixed,Zach Steinhorn,Cole Hamels,1108,SD,P,17,act,P,active
2017,mixed,Zach Steinhorn,Lance Lynn,2919,FA,P,1,act,P,active
2017,mixed,Zach Steinhorn,C.C. Sabathia,388,NYY,P,0,act,P,active
2017,mixed,Zach Steinhorn,Jhoulys Chacin,2123,FA,P,18,act,P,active
2017,mixed,Zach Steinhorn,Ervin Santana,725,FA,P,1,act,P,active
2017,mixed,Zach Steinhorn,Gio Gonzalez,1084,Mia,P,2,act,P,active
2017,mixed,Zach Steinhorn,Chris Archer,2797,FA,P,26,act,P,active
2017,mixed,Zach Steinhorn,Yusmeiro Petit,16,FA,P,8,act,P,active
2017,mixed,Zach Steinhorn,Carl Edwards,4609,NYM,P,32,act,P,active
2017,mixed,Zach Steinhorn,Brandon Moss,187,FA,OF,52,res,"1B,OF,CI",reserved
2017,mixed,Zach Steinhorn,Chase Headley,1252,FA,UT,42,res,"3B,1B,CI",reserved
2017,mixed,Zach Steinhorn,Kendrys Morales,741,NYY,CI,6,res,1B,reserved
2017,mixed,Zach Steinhorn,Yuli Gurriel,2160,SD,CI,0,res,"1B,3B,CI",reserved
2017,mixed,Zach Steinhorn,Mychal Givens,3256,FA,P,26,res,P,reserved
2017,mixed,Zach Steinhorn,Matt Moore,3149,Bos,P,5,res,P,reserved
2017,mixed,Bret Sayre,Lucas Duda,3305,FA,1B,2,act,"1B,CI",active
2017,mixed,Bret Sayre,Kolten Wong,3771,Ari,2B,64,act,"2B,OF,MI",active
2017,mixed,Bret Sayre,Carlos Correa,4010,Hou,SS,33,act,"SS,MI",active
2017,mixed,Bret Sayre,Justin Turner,2415,FA,3B,12,act,"UT,3B,CI",active
2017,mixed,Bret Sayre,Ryan Braun,858,Mil,OF,30,act,OF,active
2017,mixed,Bret Sayre,Yasiel Puig,4153,FA,OF,3,act,OF,active
2017,mixed,Bret Sayre,Mookie Betts,4670,LAD,OF,42,act,OF,active
2017,mixed,Bret Sayre,George Springer,3575,Tor,OF,26,act,OF,active
2017,mixed,Bret Sayre,Kyle Schwarber,4901,Phi,OF,27,act,OF,active
2017,mixed,Bret Sayre,Evan Gattis,3959,FA,C,10,act,C,active
2017,mixed,Bret Sayre,Travis D'Arnaud,2621,LAA,C,3,act,C,active
2017,mixed,Bret Sayre,Odubel Herrera,5084,FA,UT,14,act,OF,active
2017,mixed,Bret Sayre,Danny Valencia,2398,FA,CI,3,act,"3B,OF,1B,CI",active
2017,mixed,Bret Sayre,Corey Seager,4154,Tex,MI,27,act,"SS,MI",active
2017,mixed,Bret Sayre,Stephen Strasburg,2528,Was,P,19,act,P,active
2017,mixed,Bret Sayre,Patrick Corbin,3339,Tor,P,2,act,P,active
2017,mixed,Bret Sayre,Fernando Rodney,499,FA,P,5,act,P,active
2017,mixed,Bret Sayre,Keone Kela,4940,CWS,P,34,act,P,active
2017,mixed,Bret Sayre,Mike Clevinger,4528,Pit,P,1,act,P,active
2017,mixed,Bret Sayre,John Lackey,721,FA,P,6,act,P,active
2017,mixed,Bret Sayre,Blake Snell,4366,LAD,P,3,act,P,active
2017,mixed,Bret Sayre,Jon Gray,4445,FA,P,4,act,P,active
2017,mixed,Bret Sayre,Josh Tomlin,3340,FA,P,12,act,P,active
2017,mixed,Bret Sayre,Shin-Soo Choo,405,FA,UT,2,res,OF,reserved
2017,mixed,Bret Sayre,Wilmer Difo,5044,CWS,MI,6,res,"SS,2B,OF,3B,MI",reserved
2017,mixed,Bret Sayre,Carlos Rodon,4437,NYY,P,1,dis,P,reserved
2017,mixed,Bret Sayre,Edinson Volquez,332,FA,P,52,dis,P,reserved
2017,mixed,Bret Sayre,Santiago Casilla,1047,Col,P,184,res,P,reserved
2017,mixed,Bret Sayre,Matt Harvey,2672,Bal,P,3,res,P,reserved
2017,mixed,Bret Sayre,Huston Street,1060,FA,P,0,dis,P,reserved
2017,mixed,Bret Sayre,Cam Bedrosian,3326,Phi,P,4,res,P,reserved
2017,mixed,Bret Sayre,Jaime Garcia,1423,ChC,P,0,res,P,reserved
2017,mixed,Tim Heaney,Justin Smoak,2117,FA,1B,0,act,"1B,CI",active
2017,mixed,Tim Heaney,Neil Walker,1221,Phi,2B,5,act,"1B,2B,MI",active
2017,mixed,Tim Heaney,Tim Anderson,4591,LAA,SS,7,act,"UT,SS,MI",active
2017,mixed,Tim Heaney,Todd Frazier,1979,Pit,3B,21,act,"UT,3B,CI",active
2017,mixed,Tim Heaney,Manuel Margot,4858,Det,OF,4,act,OF,active
2017,mixed,Tim Heaney,Matt Kemp,799,FA,OF,18,act,OF,active
2017,mixed,Tim Heaney,Trea Turner,4555,Phi,OF,34,act,"SS,2B,OF,MI",active
2017,mixed,Tim Heaney,Scooter Gennett,3277,FA,OF,5,act,"2B,OF,3B,MI",active
2017,mixed,Tim Heaney,Lorenzo Cain,2002,Mil,OF,14,act,OF,active
2017,mixed,Tim Heaney,Mike Zunino,4012,FA,C,16,act,C,active
2017,mixed,Tim Heaney,Russell Martin,787,LAD,C,15,act,"C,3B",active
2017,mixed,Tim Heaney,Orlando Arcia,4503,Min,UT,1,act,"SS,MI",active
2017,mixed,Tim Heaney,Hanley Ramirez,566,Bos,CI,24,act,"1B,CI",active
2017,mixed,Tim Heaney,Brad Miller,4310,SD,MI,11,act,"1B,MI,CI,2B,SS",active
2017,mixed,Tim Heaney,Jake Arrieta,2080,SD,P,24,act,P,active
2017,mixed,Tim Heaney,Parker Bridwell,3638,Min,P,0,act,P,active
