year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2023,nl,Tristan H. Cockcroft,Christian Encarnacion-Strand,8168,Bal,1B,0,act,"1B,3B",active
2023,nl,Tristan H. Cockcroft,Ozzie Albies,5099,Atl,2B,22,act,"2B,MI,SW",active
2023,nl,Tristan H. Cockcroft,Xander Bogaerts,3822,SD,SS,23,act,"SS,SW,MI",active
2023,nl,Tristan H. Cockcroft,Wilmer Flores,2527,FA,3B,8,act,"1B,3B,2B,CI,SW,MI",active
2023,nl,Tristan H. Cockcroft,Fernando Tatis Jr.,5793,SD,OF,34,act,OF,active
2023,nl,Tristan H. Cockcroft,James Outman,7638,Min,OF,1,act,"OF,SW",active
2023,nl,Tristan H. Cockcroft,Jace Peterson,4427,FA,OF,275,act,"UT,3B,CI,OF,SW,2B",active
2023,nl,Tristan H. Cockcroft,Jake Fraley,6173,TB,OF,13,act,"OF,SW",active
2023,nl,Tristan H. Cockcroft,Nick Fortes,6902,TB,C,2,act,"C,SW",active
2023,nl,Tristan H. Cockcroft,Sean Murphy,5926,Atl,C,18,act,"C,SW",active
2023,nl,Tristan H. Cockcroft,Miguel Andujar,5142,SD,UT,1,act,"OF,SW",active
2023,nl,Tristan H. Cockcroft,Tim Locastro,6280,SD,SW,5,act,"OF,SW",active
2023,nl,Tristan H. Cockcroft,Kyle Harrison,7706,Mil,P,0,act,P,active
2023,nl,Tristan H. Cockcroft,Lance Lynn,2919,FA,P,584,act,P,active
2023,nl,Tristan H. Cockcroft,Joey Lucchesi,6279,LAA,P,5,act,P,active
2023,nl,Tristan H. Cockcroft,Brandon Pfaadt,8119,Ari,P,5,act,P,active
2023,nl,Tristan H. Cockcroft,Brandon Woodruff,5857,Mil,P,26,act,P,active
2023,nl,Tristan H. Cockcroft,Seranthony Dominguez,6307,CWS,P,7,act,P,active
2023,nl,Tristan H. Cockcroft,Tylor Megill,7621,NYM,P,1,act,P,active
2023,nl,Tristan H. Cockcroft,Adrian Houser,5231,SF,P,18,act,P,active
2023,nl,Tristan H. Cockcroft,Adbert Alzolay,6285,NYM,P,1,act,P,active
2023,nl,Tristan H. Cockcroft,Brett Baty,7037,NYM,CI,25,act,"3B,CI,SW",active
2023,nl,Tristan H. Cockcroft,Luis Arraez,6138,SF,MI,14,act,"1B,2B,SW,MI,CI",active
2023,nl,Tristan H. Cockcroft,Nolan Arenado,3214,Ari,3B,26,dis,"3B,CI,SW",reserved
2023,nl,Tristan H. Cockcroft,Matt Mervis,8244,Was,UT,1,res,1B,reserved
2023,nl,Tristan H. Cockcroft,Nick Lodolo,7026,Cin,P,25,dis,P,reserved
2023,nl,Tristan H. Cockcroft,Luis Ortiz,8287,Cle,P,0,res,P,reserved
2023,nl,Tristan H. Cockcroft,Tommy Henry,7384,Ari,P,1,dis,P,reserved
2023,nl,Tristan H. Cockcroft,Max Scherzer,19,Tor,P,30,dis,P,reserved
2023,nl,Tristan H. Cockcroft,Jake Junis,5833,Tex,P,5,res,P,reserved
2023,nl,Tristan H. Cockcroft,Zach Davies,4919,Was,P,0,res,P,reserved
2023,nl,Ian Kahn,Freddie Freeman,2466,LAD,1B,37,act,"1B,SW,CI",active
2023,nl,Ian Kahn,Luis Garcia Jr.,6213,Was,2B,8,act,"2B,SS,MI,SW",active
2023,nl,Ian Kahn,Francisco Lindor,3668,NYM,SS,26,act,"SS,MI,SW",active
2023,nl,Ian Kahn,Josh Donaldson,2107,FA,3B,21,act,"3B,CI,SW",active
2023,nl,Ian Kahn,Jorge Soler,3918,LAA,OF,8,act,"OF,SW",active
2023,nl,Ian Kahn,Marcell Ozuna,3280,Pit,OF,5,act,"OF,SW",active
2023,nl,Ian Kahn,Mike Tauchman,5642,NYM,OF,18,act,OF,active
2023,nl,Ian Kahn,Cody Bellinger,4954,NYY,OF,12,act,"OF,1B,SW",active
2023,nl,Ian Kahn,Omar Narvaez,5605,Tex,C,1,act,"C,SW",active
2023,nl,Ian Kahn,Andrew Knizner,6049,Col,C,2,act,"C,SW",active
2023,nl,Ian Kahn,Jon Berti,5574,ChC,UT,8,act,"3B,OF,2B,MI,SS,SW,CI",active
2023,nl,Ian Kahn,Marco Luciano,6628,NYY,SW,4,act,SS,active
2023,nl,Ian Kahn,Quinn Priester,7049,Mil,P,4,act,P,active
2023,nl,Ian Kahn,Raisel Iglesias,4929,Atl,P,23,act,P,active
2023,nl,Ian Kahn,Johnny Cueto,354,LAA,P,21,act,P,active
2023,nl,Ian Kahn,Camilo Doval,7431,NYY,P,18,act,P,active
2023,nl,Ian Kahn,Marcus Stroman,4137,FA,P,8,act,P,active
2023,nl,Ian Kahn,Jose Butto,7890,SF,P,9,act,P,active
2023,nl,Ian Kahn,Michael Lorenzen,4553,Col,P,411,act,P,active
2023,nl,Ian Kahn,Kevin Ginkel,6849,Ari,P,73,act,P,active
2023,nl,Ian Kahn,Jameson Taillon,3202,ChC,P,10,act,P,active
2023,nl,Ian Kahn,Edmundo Sosa,5463,Phi,CI,3,act,"UT,3B,SS,CI,MI,SW",active
2023,nl,Ian Kahn,Ji-Hwan Bae,6556,NYM,MI,0,act,"OF,2B,SW",active
2023,nl,Ian Kahn,Andruw Monasterio,6735,Bos,2B,11,res,"SS,3B,2B",reserved
2023,nl,Ian Kahn,Evan Longoria,1489,FA,3B,5,res,"3B,SW,CI",reserved
2023,nl,Ian Kahn,Johan Rojas,7709,Phi,SW,33,res,OF,reserved
2023,nl,Ian Kahn,Alex Cobb,3431,FA,P,12,dis,P,reserved
2023,nl,Ian Kahn,Keaton Winn,8326,SF,P,11,dis,P,reserved
2023,nl,Ian Kahn,Edwin Diaz,4840,LAD,P,12,dis,P,reserved
2023,nl,Ian Kahn,Carlos Carrasco,1141,Atl,P,28,dis,P,reserved
2023,nl,Ian Kahn,Ben Lively,4880,Cle,P,62,res,P,reserved
2023,nl,Phil Hertz,Peter Alonso,6132,Bal,1B,35,act,"1B,SW,CI",active
2023,nl,Phil Hertz,Bryson Stott,6943,Phi,2B,11,act,"2B,SW,SS,MI",active
2023,nl,Phil Hertz,CJ Abrams,6954,Was,SS,16,act,"SS,SW,MI",active
2023,nl,Phil Hertz,Ryan McMahon,4613,NYY,3B,18,act,"3B,2B,SW,CI",active
2023,nl,Phil Hertz,Ian Happ,5352,ChC,OF,19,act,"OF,SW",active
2023,nl,Phil Hertz,Jake Alu,8331,Was,OF,97,act,"OF,3B,2B",active
2023,nl,Phil Hertz,Jack Suwinski,7898,LAD,OF,4,act,"OF,SW",active
2023,nl,Phil Hertz,Randal Grichuk,2843,NYY,OF,7,act,"OF,SW",active
