year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2022,mixed,Zach Steinhorn,Josh Bell,3669,Min,1B,15,act,"1B,CI",active
2022,mixed,Zach Steinhorn,Kolten Wong,3771,Ari,2B,8,act,"2B,MI",active
2022,mixed,Zach Steinhorn,Gleyber Torres,4619,Det,SS,10,act,"2B,MI,SS",active
2022,mixed,Zach Steinhorn,Jose Ramirez,4602,Cle,3B,49,act,"3B,CI",active
2022,mixed,Zach Steinhorn,Joc Pederson,4090,Tex,OF,0,act,"UT,OF",active
2022,mixed,Zach Steinhorn,Kyle Tucker,5384,LAD,OF,36,act,OF,active
2022,mixed,Zach Steinhorn,Amed Rosario,4884,NYY,OF,7,act,"3B,SS,CI,MI,OF",active
2022,mixed,Zach Steinhorn,Jurickson Profar,3198,Atl,OF,53,act,"OF,CI,1B",active
2022,mixed,Zach Steinhorn,Nicholas Castellanos,3217,SD,OF,22,act,OF,active
2022,mixed,Zach Steinhorn,Martin Maldonado,2347,FA,C,6,act,C,active
2022,mixed,Zach Steinhorn,Eric Haase,5709,SF,C,12,act,"C,OF",active
2022,mixed,Zach Steinhorn,Jose Miranda,6559,SD,UT,83,act,3B,active
2022,mixed,Zach Steinhorn,Nate Lowe,6652,Cin,CI,2,act,"1B,CI",active
2022,mixed,Zach Steinhorn,Wilmer Flores,2527,FA,MI,0,act,"1B,2B,3B,MI,CI",active
2022,mixed,Zach Steinhorn,Aaron Nola,4916,Phi,P,30,act,P,active
2022,mixed,Zach Steinhorn,Robert Suarez,7908,Atl,P,16,act,P,active
2022,mixed,Zach Steinhorn,Kenley Jansen,2963,Det,P,14,act,P,active
2022,mixed,Zach Steinhorn,Eduardo Rodriguez,4404,Ari,P,12,act,P,active
2022,mixed,Zach Steinhorn,Giovanny Gallegos,5884,LAD,P,3,act,P,active
2022,mixed,Zach Steinhorn,Triston McKenzie,5734,SD,P,4,act,P,active
2022,mixed,Zach Steinhorn,Raisel Iglesias,4929,Atl,P,1,act,P,active
2022,mixed,Zach Steinhorn,Johnny Cueto,354,LAA,P,28,act,P,active
2022,mixed,Zach Steinhorn,Taijuan Walker,3796,Phi,P,1,act,P,active
2022,mixed,Zach Steinhorn,Max Kepler,3195,FA,OF,1,dis,OF,reserved
2022,mixed,Zach Steinhorn,Myles Straw,6413,Tor,OF,36,res,OF,reserved
2022,mixed,Zach Steinhorn,Mike Zunino,4012,FA,C,27,dis,C,reserved
2022,mixed,Zach Steinhorn,Seby Zavala,6393,LAD,C,33,dis,C,reserved
2022,mixed,Zach Steinhorn,Daniel Hudson,2764,LAD,P,12,dis,P,reserved
2022,mixed,Zach Steinhorn,Matt Manning,6031,Phi,P,38,dis,P,reserved
2022,mixed,Zach Steinhorn,Merrill Kelly,4802,Ari,P,88,res,P,reserved
2022,mixed,Zach Steinhorn,Jake Odorizzi,2653,FA,P,78,res,P,reserved
2022,mixed,Zach Steinhorn,Jose Berrios,4464,Tor,P,20,res,P,reserved
2022,mixed,Zach Steinhorn,Dany Jimenez,7145,FA,P,27,dis,P,reserved
2022,mixed,Zach Steinhorn,Nick Lodolo,7026,Cin,P,0,res,P,reserved
2022,mixed,Zach Steinhorn,Jordan Montgomery,5837,Tex,P,6,res,P,reserved
2022,mixed,Bret Sayre,Luke Voit,6139,NYM,1B,2,act,"1B,CI",active
2022,mixed,Bret Sayre,Trea Turner,4555,Phi,2B,47,act,"SS,MI,2B",active
2022,mixed,Bret Sayre,Carlos Correa,4010,Hou,SS,18,act,"SS,MI,CI,3B",active
2022,mixed,Bret Sayre,Gunnar Henderson,7317,Bal,3B,44,act,"SS,MI",active
2022,mixed,Bret Sayre,Jake Fraley,6173,TB,OF,107,act,OF,active
2022,mixed,Bret Sayre,Ronald Acuna,5737,Atl,OF,29,act,OF,active
2022,mixed,Bret Sayre,Bryan De La Cruz,7602,Phi,OF,112,act,OF,active
2022,mixed,Bret Sayre,Mike Trout,2844,LAA,OF,33,act,OF,active
2022,mixed,Bret Sayre,Andrew Vaughn,6905,Mil,OF,4,act,"1B,CI,OF",active
2022,mixed,Bret Sayre,Yasmani Grandal,3311,Bos,C,24,act,C,active
2022,mixed,Bret Sayre,Reese McGuire,4631,CWS,C,0,act,C,active
2022,mixed,Bret Sayre,Brendan Rodgers,5254,Bos,UT,4,act,"2B,SS,MI",active
2022,mixed,Bret Sayre,Eugenio Suarez,4330,Cin,CI,7,act,"3B,CI,SS,MI",active
2022,mixed,Bret Sayre,Jeremy Pena,7200,Hou,MI,0,act,"SS,MI",active
2022,mixed,Bret Sayre,Adam Ottavino,1424,FA,P,76,act,P,active
2022,mixed,Bret Sayre,Nick Pivetta,5888,SD,P,1,act,P,active
2022,mixed,Bret Sayre,Scott Barlow,6321,Oak,P,8,act,P,active
2022,mixed,Bret Sayre,Lance McCullers,3814,Hou,P,1,act,P,active
2022,mixed,Bret Sayre,Jose Quintana,3839,Col,P,12,act,P,active
2022,mixed,Bret Sayre,Michael Lorenzen,4553,Col,P,101,act,P,active
2022,mixed,Bret Sayre,Bryce Elder,7987,Atl,P,101,act,P,active
2022,mixed,Bret Sayre,Drew Rasmussen,7251,TB,P,1,act,P,active
2022,mixed,Bret Sayre,Peter Fairbanks,7030,Mia,P,0,act,P,active
2022,mixed,Bret Sayre,Yuli Gurriel,2160,SD,1B,4,res,"1B,CI",reserved
2022,mixed,Bret Sayre,Charlie Blackmon,2620,Col,OF,2,dis,OF,reserved
2022,mixed,Bret Sayre,Starling Marte,2908,KC,OF,25,dis,OF,reserved
2022,mixed,Bret Sayre,Trevor Larnach,6611,Min,OF,0,dis,OF,reserved
2022,mixed,Bret Sayre,Dylan Bundy,3751,NYM,P,23,res,P,reserved
2022,mixed,Bret Sayre,Jason Adam,3680,SD,P,67,res,P,reserved
2022,mixed,Bret Sayre,Kyle Wright,6121,ChC,P,181,res,P,reserved
2022,mixed,Bret Sayre,Brady Singer,6497,Cin,P,1,res,P,reserved
2022,mixed,Bret Sayre,Max Scherzer,19,Tor,P,33,res,P,reserved
2022,mixed,Bret Sayre,Andrew Kittredge,5927,Bal,P,4,dis,P,reserved
2022,mixed,Tim Heaney,Carlos Santana,2181,Ari,1B,11,act,"1B,CI",active
2022,mixed,Tim Heaney,Brandon Drury,4055,KC,2B,24,act,OF,active
2022,mixed,Tim Heaney,Dansby Swanson,5276,ChC,SS,11,act,"SS,MI",active
2022,mixed,Tim Heaney,Rafael Devers,4903,SF,3B,32,act,"1B,CI,3B",active
2022,mixed,Tim Heaney,Adolis Garcia,5465,Phi,OF,2,act,OF,active
2022,mixed,Tim Heaney,Patrick Wisdom,4570,Sea,OF,127,act,"3B,OF,CI",active
2022,mixed,Tim Heaney,Seth Brown,7100,NYY,OF,11,act,OF,active
2022,mixed,Tim Heaney,Eloy Jimenez,4617,Tor,OF,15,act,OF,active
2022,mixed,Tim Heaney,Randy Arozarena,6129,Sea,OF,24,act,OF,active
2022,mixed,Tim Heaney,William Contreras,6423,Mil,C,11,act,C,active
2022,mixed,Tim Heaney,Francisco Mejia,4850,Mil,C,4,act,C,active
2022,mixed,Tim Heaney,Jarred Kelenic,6602,CWS,UT,20,act,OF,active
2022,mixed,Tim Heaney,Isaac Paredes,6242,Hou,CI,146,act,"3B,CI,MI,2B",active
2022,mixed,Tim Heaney,Bryson Stott,6943,Phi,MI,4,act,"2B,MI",active
2022,mixed,Tim Heaney,Miles Mikolas,3895,Was,P,46,act,P,active
2022,mixed,Tim Heaney,Cristian Javier,7089,Hou,P,1,act,P,active
2022,mixed,Tim Heaney,Mitch Keller,5144,Pit,P,7,act,P,active
2022,mixed,Tim Heaney,Max Fried,4194,NYY,P,21,act,P,active
2022,mixed,Tim Heaney,JP Sears,7892,SD,P,36,act,P,active
2022,mixed,Tim Heaney,Kyle Finnegan,6364,Det,P,23,act,P,active
2022,mixed,Tim Heaney,Josh Hader,4656,Hou,P,25,act,P,active
2022,mixed,Tim Heaney,Shane Bieber,6086,Tor,P,29,act,P,active
2022,mixed,Tim Heaney,Ryan Pressly,4263,ChC,P,22,act,P,active
2022,mixed,Tim Heaney,Mike Yastrzemski,5314,Atl,UT,1,res,OF,reserved
2022,mixed,Tim Heaney,Mike Toglia,7038,Cin,CI,26,res,1B,reserved
2022,mixed,Tim Heaney,LaMonte Wade,5773,CWS,CI,7,res,"1B,CI,OF",reserved
2022,mixed,Tim Heaney,Hunter Strickland,2873,LAA,P,36,res,P,reserved
2022,mixed,Tim Heaney,Trevor Rogers,6201,Bal,P,17,dis,P,reserved
2022,mixed,Tim Heaney,Yerry De Los Santos,7563,NYY,P,46,dis,P,reserved
2022,mixed,Tim Heaney,Ian Kennedy,990,Tex,P,66,res,P,reserved
