year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,ab,h,g,r,hr,rbi,sb,so,bb,obp,slg,gp_dh,gp_c,gp_1b,gp_2b,gp_3b,gp_ss,gp_of
2024,mixed,Scott Swanay,Yordan Alvarez,6185,Hou,OF,43,res,previously_active,OF,552,170,147,88,35,86,6,95,69,0.392,0.567,94,0,0,0,0,0,53
2024,mixed,Scott Swanay,Freddy Fermin,7171,KC,C,5,res,previously_active,C,73,14,25,4,0,3,1,17,4,0.231,0.219,21,91,0,0,0,0,0
2024,mixed,Scott Swanay,Mitch Garver,5025,Sea,C,12,rel,previously_active,,315,52,98,33,12,38,0,117,49,0.287,0.327,83,25,0,0,0,0,0
2024,mixed,Scott Swanay,Miguel Sano,3148,FA,UT,24,rel,previously_active,,17,1,6,0,0,0,0,11,1,0.158,0.059,9,0,5,0,14,0,0
2024,mixed,Scott Swanay,Edouard Julien,8320,Min,UT,10,rel,previously_active,,18,7,6,5,0,0,0,4,2,0.45,0.444,3,0,1,90,0,0,0
2024,mixed,Scott Swanay,Jake Meyers,7399,Hou,UT,15,rel,previously_active,,26,4,7,3,0,2,0,8,1,0.185,0.192,0,0,0,0,0,0,145
2024,mixed,Scott Swanay,Davis Schneider,8712,Tor,UT,14,rel,previously_active,,177,37,53,23,7,24,5,59,23,0.301,0.39,1,0,0,56,0,0,93
2024,mixed,Scott Swanay,Charlie Blackmon,2620,Col,UT,20,rel,previously_active,,91,20,26,10,1,8,1,14,8,0.283,0.341,89,0,0,0,0,0,26
2024,mixed,Scott Swanay,Justyn-Henry Malloy,8289,Det,UT,35,rel,previously_active,,18,2,5,1,0,0,0,11,2,0.2,0.167,45,0,0,0,0,0,23
2024,mixed,Scott Swanay,Tyler Black,7921,Mil,UT,92,rel,previously_active,,3,1,2,0,0,0,1,1,0,0.333,0.333,10,0,6,0,0,0,0
2024,mixed,Scott Swanay,Andrew McCutchen,1222,Pit,UT,20,res,previously_active,OF,186,46,50,24,6,21,0,55,23,0.333,0.414,113,0,0,0,0,0,5
2024,mixed,Scott Swanay,Josh Bell,3669,Ari,CI,4,rel,previously_active,,498,121,130,55,17,64,0,110,47,0.315,0.396,44,0,98,0,0,0,0
2024,mixed,Scott Swanay,Christopher Morel,7389,TB,MI,7,trd,previously_active,,351,71,99,42,18,51,7,97,45,0.304,0.382,42,0,0,21,74,0,11
2024,mixed,Scott Swanay,*Jeimer Candelario,4071,Cin,3B,5,dis,reserved,"3B,1B,CI",20,9,5,3,3,9,0,4,0,0.429,1.05,32,0,32,0,54,0,0
2024,mixed,Scott Swanay,Ramon Urias,6726,Bal,3B,7,res,reserved,"3B,CI,2B,MI",26,7,7,6,1,2,0,4,0,0.269,0.385,2,0,2,3,93,0,0
2024,mixed,Scott Swanay,*Anthony Rendon,3205,LAA,3B,5,dis,reserved,"3B,CI",53,9,14,4,0,3,1,11,5,0.237,0.226,6,0,0,0,50,0,0
2024,mixed,Scott Swanay,Yordan Alvarez,6185,Hou,OF,43,res,reserved,OF,0,0,0,0,0,0,0,0,0,0.0,0.0,94,0,0,0,0,0,53
2024,mixed,Scott Swanay,Freddy Fermin,7171,KC,C,5,res,reserved,C,15,2,5,1,0,0,0,3,0,0.133,0.133,21,91,0,0,0,0,0
2024,mixed,Scott Swanay,Andrew McCutchen,1222,Pit,UT,20,res,reserved,OF,103,22,27,18,7,15,2,29,14,0.314,0.447,113,0,0,0,0,0,5
2024,mixed,Scott Swanay,Andrew Vaughn,6905,CWS,1B,3,act,previously_reserved,"1B,CI",69,20,17,12,5,8,1,17,4,0.329,0.594,27,0,122,0,0,0,0
2024,mixed,Scott Swanay,Miguel Vargas,6973,CWS,3B,35,rel,previously_reserved,,42,6,15,2,0,2,1,13,6,0.26,0.19,4,0,1,0,36,0,28
2024,mixed,Scott Swanay,Nick Senzel,5674,CWS,3B,10,trd,previously_reserved,,19,2,6,2,0,0,0,4,3,0.227,0.105,18,0,0,0,53,0,1
2024,mixed,Scott Swanay,TJ Friedl,6751,Cin,OF,6,act,previously_reserved,OF,45,7,13,5,1,6,3,11,5,0.283,0.244,1,0,0,0,0,0,82
2024,mixed,Scott Swanay,Jack Suwinski,7898,Pit,OF,9,rel,previously_reserved,,113,21,43,12,4,14,2,45,10,0.258,0.319,0,0,0,0,0,0,85
2024,mixed,Scott Swanay,Jake Fraley,6173,Cin,OF,3,trd,previously_reserved,,37,13,13,7,0,3,1,9,3,0.4,0.405,8,0,0,0,0,0,100
2024,mixed,Scott Swanay,*Stuart Fairchild,6341,Cin,OF,10,rel,previously_reserved,,13,4,5,4,1,2,2,2,0,0.357,0.692,8,0,0,0,0,0,84
2024,mixed,Scott Swanay,Josh Palacios,7292,Pit,OF,13,rel,previously_reserved,,2,0,1,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,20
2024,mixed,Scott Swanay,Dylan Carlson,6519,TB,OF,60,rel,previously_reserved,,1,0,1,0,0,0,0,1,1,0.5,0.0,3,0,0,0,0,0,86
2024,mixed,Scott Swanay,Will Benson,6051,Cin,OF,28,rel,previously_reserved,,26,9,12,4,1,7,1,12,4,0.419,0.615,6,0,0,0,0,0,118
2024,mixed,Scott Swanay,Mitch Garver,5025,Sea,C,12,rel,previously_reserved,,2,0,1,0,0,0,0,2,1,0.333,0.0,83,25,0,0,0,0,0
2024,mixed,Scott Swanay,Justyn-Henry Malloy,8289,Det,UT,35,rel,previously_reserved,,16,5,5,1,0,0,0,8,1,0.353,0.375,45,0,0,0,0,0,23
2024,mixed,Scott Swanay,Carlos Correa,4010,Min,UT,7,act,previously_reserved,"SS,MI",2,1,1,0,0,0,0,0,0,0.5,1.0,1,0,0,0,0,84,0
2024,mixed,Scott Swanay,Miguel Sano,3148,FA,UT,24,rel,previously_reserved,,16,1,5,1,1,1,0,7,1,0.118,0.25,9,0,5,0,14,0,0
2024,mixed,Scott Swanay,Charlie Blackmon,2620,Col,UT,20,rel,previously_reserved,,8,1,2,1,0,1,0,1,0,0.125,0.125,89,0,0,0,0,0,26
2024,mixed,Scott Swanay,Davis Schneider,8712,Tor,UT,14,rel,previously_reserved,,68,14,24,6,0,2,1,26,8,0.286,0.25,1,0,0,56,0,0,93
2024,mixed,Scott Swanay,Jake Meyers,7399,Hou,UT,15,rel,previously_reserved,,6,1,3,2,0,0,1,2,0,0.286,0.167,0,0,0,0,0,0,145
2024,mixed,Scott Swanay,Edouard Julien,8320,Min,UT,10,rel,previously_reserved,,12,2,6,0,0,1,0,4,3,0.333,0.25,3,0,1,90,0,0,0
2024,mixed,Scott Swanay,Josh Bell,3669,Ari,CI,4,rel,previously_reserved,,37,12,12,7,2,7,0,8,4,0.381,0.541,44,0,98,0,0,0,0
2024,mixed,Bret Sayre,Peter Alonso,6132,NYM,1B,32,act,active,"1B,CI",608,146,162,91,34,88,3,172,70,0.329,0.459,1,0,161,0,0,0,0
2024,mixed,Bret Sayre,Brandon Lowe,6565,TB,2B,4,act,active,"2B,MI,1B",368,92,101,54,21,55,5,107,30,0.314,0.484,37,0,13,58,0,0,0
2024,mixed,Bret Sayre,Jose Caballero,6982,TB,SS,2,act,active,"UT,SS,2B,3B,MI",441,100,139,53,9,44,44,133,27,0.283,0.347,0,0,0,31,37,88,0
2024,mixed,Bret Sayre,Justin Turner,2415,Sea,3B,51,act,active,"1B,3B,CI",160,43,49,22,5,24,0,35,20,0.366,0.406,86,0,43,0,6,0,0
2024,mixed,Bret Sayre,Aaron Judge,4601,NYY,OF,40,act,active,OF,559,180,158,122,58,144,10,171,133,0.458,0.701,41,0,0,0,0,0,117
2024,mixed,Bret Sayre,Joc Pederson,4090,Ari,OF,1,act,active,"UT,OF",264,70,93,45,15,45,6,75,41,0.391,0.485,117,0,0,0,0,0,0
2024,mixed,Bret Sayre,Mike Yastrzemski,5314,SF,OF,2,act,active,OF,283,66,88,40,12,35,1,78,24,0.301,0.459,0,0,0,0,0,0,134
2024,mixed,Bret Sayre,*Trevor Larnach,6611,Min,OF,68,act,active,OF,307,74,97,48,11,40,4,73,35,0.324,0.391,51,0,0,0,0,0,57
2024,mixed,Bret Sayre,Fernando Tatis Jr.,5793,SD,OF,45,act,active,OF,394,110,101,64,21,49,11,95,32,0.343,0.497,4,0,0,0,0,0,96
2024,mixed,Bret Sayre,Cal Raleigh,6814,Sea,C,14,act,active,C,546,120,153,73,34,100,6,176,70,0.312,0.436,19,135,0,0,0,0,0
2024,mixed,Bret Sayre,Tyler Soderstrom,7377,Oak,C,45,act,active,"UT,C,1B",170,40,56,16,8,24,0,47,20,0.325,0.429,0,1,59,0,0,0,0
2024,mixed,Bret Sayre,Shohei Ohtani-Hitter,6322,LAD,UT,46,act,active,UT,636,197,159,134,54,130,59,162,81,0.39,0.646,159,0,0,0,0,0,0
2024,mixed,Bret Sayre,Spencer Torkelson,7073,Det,CI,103,act,active,"1B,CI",127,31,36,20,6,19,0,47,15,0.329,0.425,2,0,90,0,0,0,0
2024,mixed,Bret Sayre,Dylan Moore,6696,Sea,MI,66,act,active,"2B,OF,1B,SS,3B,MI",61,8,26,9,0,1,6,20,10,0.274,0.164,0,0,11,37,45,49,23
2024,mixed,Bret Sayre,Nick Gonzales,7294,Pit,2B,23,rel,previously_active,,214,55,55,24,3,31,2,49,9,0.293,0.374,0,0,0,85,2,8,0
2024,mixed,Bret Sayre,Jared Triolo,8163,Pit,3B,39,rel,previously_active,,192,34,63,15,3,19,2,61,19,0.253,0.245,0,0,9,47,61,9,1
2024,mixed,Bret Sayre,Yoan Moncada,5023,CWS,3B,1,res,previously_active,"3B,CI",39,11,11,4,0,0,1,10,5,0.364,0.41,1,0,0,0,11,0,0
2024,mixed,Bret Sayre,Coby Mayo,7723,Bal,3B,104,res,previously_active,3B,8,1,4,1,0,0,0,5,1,0.222,0.125,0,0,4,0,12,0,0
2024,mixed,Bret Sayre,Michael Conforto,4911,SF,OF,68,rel,previously_active,,288,67,87,32,10,44,0,76,32,0.312,0.424,21,0,0,0,0,0,106
2024,mixed,Bret Sayre,Oswaldo Cabrera,7893,NYY,OF,78,res,previously_active,"3B,OF,2B,CI,SS,1B",6,1,3,1,0,0,0,0,1,0.286,0.167,0,0,13,13,74,6,6
2024,mixed,Bret Sayre,Jason Heyward,1968,Hou,OF,14,rel,previously_active,,59,9,21,6,0,5,1,9,4,0.215,0.22,0,0,0,0,0,0,85
2024,mixed,Bret Sayre,Ramon Laureano,5858,Atl,OF,1,rel,previously_active,,45,8,15,5,0,2,3,17,6,0.339,0.244,0,0,0,0,0,0,96
2024,mixed,Bret Sayre,Randal Grichuk,2843,Ari,OF,16,res,previously_active,OF,11,2,4,2,0,1,0,1,2,0.308,0.364,38,0,0,0,0,0,57
2024,mixed,Bret Sayre,Drew Romo,7703,Col,C,0,rel,previously_active,,27,5,8,4,0,5,0,8,1,0.214,0.259,1,15,0,0,0,0,0
2024,mixed,Bret Sayre,*Willson Contreras,5435,StL,C,15,dis,previously_active,"UT,C",301,79,84,48,15,36,4,96,45,0.38,0.468,33,51,0,0,0,0,0
2024,mixed,Bret Sayre,*Alex Kirilloff,5827,Min,CI,33,dis,previously_active,"OF,1B,CI",104,19,37,12,2,13,0,32,9,0.241,0.308,13,0,12,0,0,0,30
2024,mixed,Bret Sayre,Ty France,6723,Cin,CI,3,rel,previously_active,,227,54,67,21,7,27,0,60,19,0.315,0.383,7,0,133,1,0,0,0
2024,mixed,Bret Sayre,Nick Senzel,5674,CWS,CI,10,rel,previously_active,,41,6,13,0,0,0,0,10,0,0.146,0.171,18,0,0,0,53,0,1
2024,mixed,Bret Sayre,Mauricio Dubon,5380,Hou,MI,22,rel,previously_active,,10,2,4,1,0,2,0,0,0,0.2,0.3,0,0,20,22,10,5,93
2024,mixed,Bret Sayre,Jon Berti,5574,NYY,MI,0,rel,previously_active,,45,12,14,5,1,5,3,10,3,0.312,0.333,1,0,0,2,18,0,1
2024,mixed,Bret Sayre,*Jeff McNeil,6617,NYM,MI,1,dis,previously_active,"2B,OF,MI",239,61,71,28,5,21,3,43,23,0.339,0.389,0,0,0,110,0,0,28
2024,mixed,Bret Sayre,Curtis Mead,7919,TB,MI,43,rel,previously_active,,8,1,2,1,0,1,0,4,0,0.125,0.25,2,0,1,21,14,0,0
2024,mixed,Bret Sayre,Yoan Moncada,5023,CWS,3B,1,res,reserved,"3B,CI",1,0,1,0,0,0,0,1,0,0.0,0.0,1,0,0,0,11,0,0
2024,mixed,Bret Sayre,Coby Mayo,7723,Bal,3B,104,res,reserved,3B,24,3,10,2,0,0,0,12,1,0.192,0.125,0,0,4,0,12,0,0
2024,mixed,Bret Sayre,Oswaldo Cabrera,7893,NYY,OF,78,res,reserved,"3B,OF,2B,CI,SS,1B",30,7,15,7,0,1,0,10,3,0.303,0.3,0,0,13,13,74,6,6
2024,mixed,Bret Sayre,Randal Grichuk,2843,Ari,OF,16,res,reserved,OF,83,28,36,18,9,23,0,15,6,0.382,0.747,38,0,0,0,0,0,57
2024,mixed,Bret Sayre,*Willson Contreras,5435,StL,C,15,dis,reserved,"UT,C",0,0,0,0,0,0,0,0,0,0.0,0.0,33,51,0,0,0,0,0
2024,mixed,Bret Sayre,*Alex Kirilloff,5827,Min,CI,33,dis,reserved,"OF,1B,CI",55,13,20,8,3,7,0,15,6,0.323,0.527,13,0,12,0,0,0,30
2024,mixed,Bret Sayre,*Jeff McNeil,6617,NYM,MI,1,dis,reserved,"2B,OF,MI",185,40,58,29,7,23,2,25,12,0.265,0.378,0,0,0,110,0,0,28
2024,mixed,Bret Sayre,Nick Gonzales,7294,Pit,2B,23,rel,previously_reserved,,28,9,6,4,0,2,0,3,0,0.321,0.429,0,0,0,85,2,8,0
2024,mixed,Bret Sayre,Brandon Lowe,6565,TB,2B,4,act,previously_reserved,"2B,MI,1B",17,2,6,2,0,3,0,5,3,0.25,0.235,37,0,13,58,0,0,0
2024,mixed,Bret Sayre,Jared Triolo,8163,Pit,3B,39,rel,previously_reserved,,27,6,12,6,1,3,1,5,6,0.382,0.444,0,0,9,47,61,9,1
2024,mixed,Bret Sayre,*Trevor Larnach,6611,Min,OF,68,act,previously_reserved,OF,19,7,6,4,2,5,0,9,1,0.4,0.789,51,0,0,0,0,0,57
2024,mixed,Bret Sayre,Michael Conforto,4911,SF,OF,68,rel,previously_reserved,,68,12,21,6,3,6,0,22,5,0.253,0.353,21,0,0,0,0,0,106
2024,mixed,Bret Sayre,Mike Yastrzemski,5314,SF,OF,2,act,previously_reserved,OF,145,33,52,20,6,22,2,46,14,0.304,0.393,0,0,0,0,0,0,134
2024,mixed,Bret Sayre,Jason Heyward,1968,Hou,OF,14,rel,previously_reserved,,92,21,35,13,4,16,2,24,13,0.333,0.467,0,0,0,0,0,0,85
2024,mixed,Bret Sayre,Ramon Laureano,5858,Atl,OF,1,rel,previously_reserved,,15,1,9,1,1,2,0,10,1,0.118,0.267,0,0,0,0,0,0,96
2024,mixed,Bret Sayre,Fernando Tatis Jr.,5793,SD,OF,45,act,previously_reserved,OF,4,0,1,0,0,0,0,1,0,0.0,0.0,4,0,0,0,0,0,96
2024,mixed,Bret Sayre,Joc Pederson,4090,Ari,OF,1,act,previously_reserved,"UT,OF",103,31,39,17,8,19,1,30,14,0.398,0.592,117,0,0,0,0,0,0
2024,mixed,Bret Sayre,Tyler Soderstrom,7377,Oak,C,45,act,previously_reserved,"UT,C,1B",7,0,2,1,0,0,0,1,0,0.0,0.0,0,1,59,0,0,0,0
2024,mixed,Bret Sayre,Nick Senzel,5674,CWS,CI,10,rel,previously_reserved,,32,5,9,4,1,2,0,7,0,0.156,0.281,18,0,0,0,53,0,1
2024,mixed,Bret Sayre,Ty France,6723,Cin,CI,3,rel,previously_reserved,,85,14,25,8,1,4,0,25,9,0.276,0.224,7,0,133,1,0,0,0
2024,mixed,Bret Sayre,Dylan Moore,6696,Sea,MI,66,act,previously_reserved,"2B,OF,1B,SS,3B,MI",31,9,16,8,1,5,6,13,7,0.425,0.484,0,0,11,37,45,49,23
2024,mixed,Bret Sayre,Mauricio Dubon,5380,Hou,MI,22,rel,previously_reserved,,12,3,5,2,0,1,0,0,0,0.286,0.417,0,0,20,22,10,5,93
2024,mixed,Bret Sayre,Jon Berti,5574,NYY,MI,0,rel,previously_reserved,,10,3,5,3,0,1,1,3,1,0.364,0.3,1,0,0,2,18,0,1
2024,mixed,Alex Chamberlain,Rhys Hoskins,5321,Mil,1B,9,act,active,1B,440,93,129,59,26,82,3,147,53,0.302,0.42,37,0,94,0,0,0,0
2024,mixed,Alex Chamberlain,Tommy Edman,6447,LAD,2B,4,act,active,"2B,OF,SS,MI",72,15,19,12,6,13,2,16,8,0.293,0.5,0,0,0,1,0,18,24
2024,mixed,Alex Chamberlain,Jeremy Pena,7200,Hou,SS,4,act,active,"SS,MI",602,160,157,78,15,70,20,111,25,0.308,0.394,0,0,0,0,0,157,0
2024,mixed,Alex Chamberlain,Kody Clemens,7016,Phi,3B,46,act,active,"1B,OF,3B,2B,CI",14,2,8,2,1,1,0,6,1,0.25,0.357,1,0,15,8,11,0,7
2024,mixed,Alex Chamberlain,Lourdes Gurriel,5350,Ari,OF,6,act,active,OF,484,135,125,64,15,69,7,98,24,0.318,0.421,4,0,1,0,0,0,127
2024,mixed,Alex Chamberlain,Luis Robert,5725,CWS,OF,28,act,active,OF,351,72,90,41,12,28,20,127,27,0.265,0.359,3,0,0,0,0,0,97
2024,mixed,Alex Chamberlain,Julio Rodriguez,6579,Sea,OF,43,act,active,OF,562,155,142,76,20,68,24,151,38,0.327,0.413,10,0,0,0,0,0,131
2024,mixed,Alex Chamberlain,Anthony Santander,5903,Bal,OF,9,act,active,OF,554,131,143,83,41,95,2,119,54,0.307,0.507,25,0,1,0,0,0,130
2024,mixed,Alex Chamberlain,Adolis Garcia,5465,Tex,OF,22,act,active,OF,519,122,137,60,24,82,9,161,38,0.292,0.424,23,0,0,0,0,0,131
2024,mixed,Alex Chamberlain,Logan O'Hoppe,7442,LAA,C,13,act,active,C,479,117,136,64,20,56,2,155,33,0.303,0.409,7,127,0,0,0,0,0
2024,mixed,Alex Chamberlain,Shea Langeliers,6913,Oak,C,5,act,active,C,482,108,137,58,29,80,4,145,41,0.288,0.45,3,131,0,0,0,0,0
2024,mixed,Alex Chamberlain,Cedric Mullins,6128,Bal,UT,16,act,active,OF,379,90,125,58,18,52,25,83,36,0.31,0.427,1,0,0,0,0,0,140
2024,mixed,Alex Chamberlain,Ryan O'Hearn,5940,Bal,CI,1,act,active,"1B,OF,CI",415,108,134,55,13,55,3,67,40,0.326,0.417,54,0,55,0,0,0,27
2024,mixed,Alex Chamberlain,Zach Neto,8259,LAA,MI,3,act,active,"SS,MI",542,135,155,70,23,77,30,140,39,0.318,0.443,0,0,0,0,0,155,0
2024,mixed,Alex Chamberlain,*Wilmer Flores,2527,SF,3B,5,rel,previously_active,,64,12,24,4,0,7,0,10,6,0.26,0.25,8,0,56,0,2,0,0
2024,mixed,Alex Chamberlain,Trey Lipscomb,8845,Was,3B,9,rel,previously_active,,10,4,3,1,0,1,3,2,1,0.455,0.4,0,0,5,2,55,0,0
2024,mixed,Alex Chamberlain,*Luis Rengifo,6622,LAA,3B,4,rel,previously_active,,232,74,64,37,6,22,20,34,12,0.363,0.453,1,0,0,31,48,2,1
2024,mixed,Alex Chamberlain,Jake Fraley,6173,Cin,OF,46,res,previously_active,OF,13,3,5,1,0,1,0,2,3,0.353,0.231,8,0,0,0,0,0,100
2024,mixed,Alex Chamberlain,*Jo Adell,6143,LAA,OF,112,rel,previously_active,,256,49,76,32,14,38,6,84,20,0.259,0.398,2,0,0,0,0,0,123
2024,mixed,Alex Chamberlain,Hunter Goodman,8420,Col,OF,56,rel,previously_active,,2,0,2,0,0,0,0,1,1,0.5,0.0,11,23,4,0,0,0,33
2024,mixed,Alex Chamberlain,Amed Rosario,4884,Cin,OF,33,res,previously_active,"3B,SS,2B,MI,OF",291,84,87,26,3,30,11,64,7,0.311,0.395,20,0,0,27,15,14,26
2024,mixed,Alex Chamberlain,Nelson Velazquez,6504,KC,UT,0,rel,previously_active,,92,18,28,15,5,15,1,28,9,0.265,0.413,40,0,0,0,0,0,20
2024,mixed,Alex Chamberlain,Connor Joe,5311,Pit,UT,11,rel,previously_active,,152,37,42,21,5,18,0,36,12,0.314,0.401,3,0,79,0,0,0,49
2024,mixed,Alex Chamberlain,Jake Fraley,6173,Cin,OF,46,res,reserved,OF,17,5,5,1,0,0,0,0,0,0.294,0.412,8,0,0,0,0,0,100
2024,mixed,Alex Chamberlain,Amed Rosario,4884,Cin,OF,33,res,reserved,"3B,SS,2B,MI,OF",41,9,16,3,0,2,2,9,2,0.273,0.268,20,0,0,27,15,14,26
2024,mixed,Alex Chamberlain,Rhys Hoskins,5321,Mil,1B,9,act,previously_reserved,1B,9,3,2,0,0,0,0,2,0,0.333,0.333,37,0,94,0,0,0,0
2024,mixed,Alex Chamberlain,Tommy Edman,6447,LAD,2B,4,act,previously_reserved,"2B,OF,SS,MI",67,18,18,8,0,7,4,14,3,0.296,0.328,0,0,0,1,0,18,24
2024,mixed,Alex Chamberlain,*Wilmer Flores,2527,SF,3B,5,rel,previously_reserved,,43,9,14,2,0,6,0,7,6,0.3,0.302,8,0,56,0,2,0,0
2024,mixed,Alex Chamberlain,*Luis Rengifo,6622,LAA,3B,4,rel,previously_reserved,,51,11,14,4,0,8,4,10,4,0.273,0.255,1,0,0,31,48,2,1
2024,mixed,Alex Chamberlain,Lourdes Gurriel,5350,Ari,OF,6,act,previously_reserved,OF,29,8,8,8,3,6,0,3,5,0.382,0.655,4,0,1,0,0,0,127
2024,mixed,Alex Chamberlain,Luis Robert,5725,CWS,OF,28,act,previously_reserved,OF,42,16,10,6,2,7,3,14,1,0.395,0.548,3,0,0,0,0,0,97
2024,mixed,Alex Chamberlain,Adam Duvall,4413,Atl,OF,0,rel,previously_reserved,,50,11,18,7,2,8,0,16,5,0.298,0.38,4,0,0,0,0,0,91
2024,mixed,Alex Chamberlain,Anthony Santander,5903,Bal,OF,9,act,previously_reserved,OF,41,9,12,8,3,7,0,10,4,0.319,0.488,25,0,1,0,0,0,130
2024,mixed,Alex Chamberlain,Hunter Goodman,8420,Col,OF,56,rel,previously_reserved,,42,9,12,5,1,5,1,9,0,0.214,0.381,11,23,4,0,0,0,33
2024,mixed,Alex Chamberlain,Julio Rodriguez,6579,Sea,OF,43,act,previously_reserved,OF,5,0,1,0,0,0,0,5,0,0.0,0.0,10,0,0,0,0,0,131
2024,mixed,Alex Chamberlain,Adolis Garcia,5465,Tex,OF,22,act,previously_reserved,OF,61,8,17,8,1,3,2,16,7,0.217,0.197,23,0,0,0,0,0,131
2024,mixed,Alex Chamberlain,*Jo Adell,6143,LAA,OF,112,rel,previously_reserved,,100,19,33,12,3,14,4,29,12,0.283,0.32,2,0,0,0,0,0,123
2024,mixed,Alex Chamberlain,Connor Joe,5311,Pit,UT,11,rel,previously_reserved,,170,34,69,18,3,11,1,46,23,0.297,0.318,3,0,79,0,0,0,49
