year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Mike Toglia,7038,Cin,1B,45,act,"1B,OF",active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Keston Hiura,6100,LAD,2B,115,act,"1B,CI,OF,SW,2B",active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Francisco Lindor,3668,NYM,SS,27,act,"SS,MI,SW",active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Max Muncy,4851,LAD,3B,24,act,"3B,2B,SW,CI,1B,MI",active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Ronald Acuna,5737,Atl,OF,36,act,"OF,SW",active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Joey Gallo,4121,FA,OF,238,act,"UT,OF,SW",active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Harrison Bader,5366,SF,OF,12,act,"OF,SW",active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,TJ Friedl,6751,Cin,OF,14,act,"OF,SW",active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Austin Nola,4740,Col,C,5,act,"C,SW",active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Jacob Stallings,5554,Bal,C,4,act,"C,SW",active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Bryan De La Cruz,7602,Phi,UT,2,act,"OF,SW",active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Francisco Alvarez,7018,NYM,SW,1,act,C,active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Daniel Bard,2159,Col,P,44,act,P,active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Tony Gonsolin,6845,LAD,P,3,act,P,active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,David Robertson,2132,FA,P,0,act,P,active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Aaron Ashby,7004,Mil,P,6,act,P,active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Keegan Thompson,7449,Col,P,0,act,P,active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Andrew Heaney,4146,FA,P,5,act,P,active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Adbert Alzolay,6285,NYM,P,1,act,P,active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Nick Martinez,4900,TB,P,2,act,P,active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Corbin Burnes,6208,Ari,P,32,act,P,active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Brian Anderson,5326,Atl,CI,6,act,"OF,3B,SW,CI",active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Ezequiel Tovar,7785,Col,MI,21,act,SS,active
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Nolan Gorman,6498,StL,2B,1,res,"UT,2B",reserved
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Charlie Blackmon,2620,Col,SW,13,dis,"OF,SW",reserved
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Michael Grove,7287,TB,P,8,dis,P,reserved
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Max Scherzer,19,Tor,P,29,res,P,reserved
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,J.T. Brubaker,6720,SF,P,1,dis,P,reserved
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Daniel Castano,7203,FA,P,0,dis,P,reserved
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Ryan Pepiot,7438,TB,P,21,res,P,reserved
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Cade Cavalli,7372,Was,P,11,dis,P,reserved
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Tony Santillan,6502,Cin,P,25,dis,P,reserved
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Darick Hall,6600,Pit,CI,151,res,"1B,CI",reserved
2022,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Nick Madrigal,6496,LAA,MI,70,dis,"2B,MI,SW",reserved
2022,nl,Ian Kahn have 0 active players at INF but the Minimum is 1,Freddie Freeman,2466,LAD,1B,35,act,"1B,SW,CI",active
2022,nl,Ian Kahn have 0 active players at INF but the Minimum is 1,Christopher Morel,7389,Mia,2B,31,act,"OF,SS,3B,2B",active
2022,nl,Ian Kahn have 0 active players at INF but the Minimum is 1,Ji-Hwan Bae,6556,NYM,SS,67,act,OF,active
