year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,ab,g,r,hr,rbi,sb,so,bb,avg,obp,slg,gp_dh,gp_c,gp_1b,gp_2b,gp_3b,gp_ss,gp_of
2024,al,Rick Wolf/Glenn Colton,Reese McGuire,4631,Bos,C,0,rel,previously_active,,16,7,0,0,1,0,3,1,0.176,0.0,0.125,1,48,0,0,0,0,0
2024,al,Rick Wolf/Glenn Colton,Garrett Cooper,6182,Bal,UT,139,rel,previously_active,,48,17,2,0,4,0,14,2,0.25,0.0,0.271,15,0,15,0,0,0,2
2024,al,Rick Wolf/Glenn Colton,Buddy Kennedy,8152,Phi,UT,2,rel,previously_active,,8,4,1,0,1,1,3,0,0.125,0.0,0.125,1,0,0,6,4,0,0
2024,al,Rick Wolf/Glenn Colton,Daz Cameron,4914,Bal,UT,2,rel,previously_active,,12,4,0,0,2,1,3,0,0.167,0.0,0.25,2,0,0,0,0,0,58
2024,al,Rick Wolf/Glenn Colton,Oscar Colas,7293,CWS,UT,1,rel,previously_active,,28,11,1,0,4,0,8,4,0.424,0.0,0.321,0,0,0,0,0,0,11
2024,al,Rick Wolf/Glenn Colton,Bryce Teodosio,8511,FA,UT,29,dis,previously_active,OF,7,3,1,0,0,0,2,0,0.143,0.0,0.143,1,0,0,0,0,0,4
2024,al,Rick Wolf/Glenn Colton,Angel Martinez,7770,Cle,UT,9,res,previously_active,OF,30,7,1,0,1,0,7,1,0.258,0.0,0.267,3,0,0,1,3,0,35
2024,al,Rick Wolf/Glenn Colton,Bo Bichette,6070,Tor,INF,24,rel,previously_active,,296,77,27,4,30,5,59,19,0.278,0.0,0.328,0,0,0,0,0,81,0
2024,al,Rick Wolf/Glenn Colton,Nick Senzel,5674,CWS,INF,2,rel,previously_active,,27,9,0,0,0,0,7,1,0.143,0.0,0.148,18,0,0,0,53,0,1
2024,al,Rick Wolf/Glenn Colton,Oswald Peraza,7536,NYY,INF,2,rel,previously_active,,5,2,1,0,0,0,1,1,0.333,0.0,0.2,0,0,0,0,4,0,0
2024,al,Rick Wolf/Glenn Colton,Kyle Farmer,4111,Col,SW,1,rel,previously_active,,6,2,0,0,0,0,3,0,0.0,0.0,0.0,1,0,1,71,29,13,0
2024,al,Rick Wolf/Glenn Colton,Pedro Leon,7326,Hou,SW,148,rel,previously_active,,15,5,2,0,0,1,8,0,0.067,0.0,0.067,0,0,0,0,0,0,6
2024,al,Rick Wolf/Glenn Colton,Leonardo Jimenez,7619,Tor,SW,30,rel,previously_active,,79,28,9,3,11,0,30,6,0.319,0.0,0.367,0,0,0,21,0,43,0
2024,al,Rick Wolf/Glenn Colton,Ernie Clement,6888,Tor,SW,6,rel,previously_active,,7,5,0,0,2,1,1,0,0.143,0.0,0.143,1,0,0,4,96,41,1
2024,al,Rick Wolf/Glenn Colton,Enmanuel Valdez,8219,Pit,SW,9,rel,previously_active,,39,13,6,1,6,0,13,3,0.182,0.0,0.231,3,0,0,65,3,0,1
2024,al,Rick Wolf/Glenn Colton,Dylan Carlson,6519,FA,SW,19,res,previously_active,"OF,SW",90,29,5,2,10,2,27,9,0.277,0.0,0.267,3,0,0,0,0,0,86
2024,al,Rick Wolf/Glenn Colton,Trent Grisham,5285,NYY,SW,8,rel,previously_active,,7,3,2,0,0,0,2,0,0.25,0.0,0.143,7,0,0,0,0,0,69
2024,al,Rick Wolf/Glenn Colton,Jamie Westbrook,5758,Bos,SW,0,rel,previously_active,,1,1,0,0,0,0,1,0,0.0,0.0,0.0,1,0,0,19,1,0,1
2024,al,Rick Wolf/Glenn Colton,Eloy Jimenez,4617,Bal,SW,15,rel,previously_active,,314,94,25,6,23,3,66,22,0.298,0.0,0.347,86,0,0,0,0,0,1
2024,al,Rick Wolf/Glenn Colton,Luis Guillorme,5961,Ari,SW,2,rel,previously_active,,8,4,0,0,0,0,2,1,0.111,0.0,0.0,2,0,0,55,15,5,0
2024,al,Rick Wolf/Glenn Colton,Leonardo Rivas,7670,Sea,SW,21,rel,previously_active,,7,5,1,0,1,0,3,2,0.333,0.0,0.143,3,0,0,11,2,26,0
2024,al,Rick Wolf/Glenn Colton,Derek Hill,5097,Mia,SW,14,rel,previously_active,,20,8,1,0,1,0,8,0,0.2,0.0,0.2,5,0,0,0,0,0,46
2024,al,Rick Wolf/Glenn Colton,Jonathan Singleton,3245,Hou,SW,19,rel,previously_active,,7,3,0,0,0,0,2,0,0.143,0.0,0.143,11,0,94,0,0,0,0
2024,al,Rick Wolf/Glenn Colton,Ben Gamel,5506,Hou,OF,16,dis,reserved,"OF,SW",0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,35
2024,al,Rick Wolf/Glenn Colton,Angel Martinez,7770,Cle,UT,9,res,reserved,OF,5,3,1,0,1,0,2,0,0.0,0.0,0.0,3,0,0,1,3,0,35
2024,al,Rick Wolf/Glenn Colton,Bryce Teodosio,8511,FA,UT,29,dis,reserved,OF,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,4
2024,al,Rick Wolf/Glenn Colton,Dylan Carlson,6519,FA,SW,19,res,reserved,"OF,SW",16,5,0,0,2,0,7,1,0.412,0.0,0.375,3,0,0,0,0,0,86
2024,al,Rick Wolf/Glenn Colton,Ty France,6723,Cin,1B,8,act,previously_reserved,"1B,INF,SW",1,1,0,0,0,0,0,0,0.0,0.0,0.0,7,0,133,1,0,0,0
2024,al,Rick Wolf/Glenn Colton,MJ Melendez,6478,KC,OF,13,act,previously_reserved,"OF,SW",4,1,0,0,0,0,1,0,0.0,0.0,0.0,6,0,1,0,0,0,123
2024,al,Rick Wolf/Glenn Colton,Lawrence Butler,8124,Oak,OF,1,rel,previously_reserved,,47,20,5,1,3,2,19,6,0.264,0.0,0.255,0,0,0,0,0,0,123
2024,al,Rick Wolf/Glenn Colton,Jake Meyers,7399,Hou,OF,1,rel,previously_reserved,,16,7,4,0,0,2,8,2,0.368,0.0,0.375,0,0,0,0,0,0,145
2024,al,Rick Wolf/Glenn Colton,Victor Caratini,4876,Hou,C,2,act,previously_reserved,"C,1B,SW",7,3,1,1,2,0,2,1,0.5,0.0,0.857,3,58,11,0,0,0,0
2024,al,Rick Wolf/Glenn Colton,Daz Cameron,4914,Bal,UT,2,rel,previously_reserved,,23,9,3,1,1,0,6,3,0.231,0.0,0.261,2,0,0,0,0,0,58
2024,al,Rick Wolf/Glenn Colton,Garrett Cooper,6182,Bal,UT,139,rel,previously_reserved,,12,4,1,0,0,0,3,1,0.154,0.0,0.083,15,0,15,0,0,0,2
2024,al,Rick Wolf/Glenn Colton,Bo Bichette,6070,Tor,INF,24,rel,previously_reserved,,10,3,2,0,0,0,4,1,0.182,0.0,0.1,0,0,0,0,0,81,0
2024,al,Rick Wolf/Glenn Colton,Enmanuel Valdez,8219,Pit,SW,9,rel,previously_reserved,,24,7,1,1,3,0,7,1,0.24,0.0,0.375,3,0,0,65,3,0,1
2024,al,Rick Wolf/Glenn Colton,Leonardo Jimenez,7619,Tor,SW,30,rel,previously_reserved,,55,19,3,1,6,0,20,3,0.333,0.0,0.364,0,0,0,21,0,43,0
2024,al,Rick Wolf/Glenn Colton,Eloy Jimenez,4617,Bal,SW,15,rel,previously_reserved,,10,4,0,0,0,0,4,0,0.0,0.0,0.0,86,0,0,0,0,0,1
2024,al,Chris Blessing,Carlos Santana,2181,Cle,1B,8,act,active,"1B,SW,INF",493,143,57,20,62,4,95,63,0.327,0.0,0.406,3,0,146,0,0,0,0
2024,al,Chris Blessing,Davis Schneider,8712,Tor,2B,8,act,active,"OF,2B,INF,SW",354,118,43,11,39,6,125,45,0.287,0.0,0.336,1,0,0,56,0,0,93
2024,al,Chris Blessing,Gunnar Henderson,7317,Bal,SS,33,act,active,"SS,3B,INF,SW",630,159,118,37,92,21,159,78,0.364,0.0,0.529,2,0,0,0,0,157,0
2024,al,Chris Blessing,Royce Lewis,6094,Min,3B,30,act,active,"3B,INF,SW",283,79,39,15,45,0,73,27,0.292,0.0,0.442,28,0,0,2,51,0,0
2024,al,Chris Blessing,Luke Raley,6663,Sea,OF,4,act,active,"OF,1B,INF,SW",350,114,50,18,49,9,117,24,0.316,0.0,0.446,3,0,41,0,0,0,97
2024,al,Chris Blessing,Tyler O'Neill,5423,Bal,OF,17,act,active,"OF,SW",391,107,70,31,59,4,150,52,0.334,0.0,0.519,18,0,0,0,0,0,95
2024,al,Chris Blessing,Jarren Duran,6946,Bos,OF,21,act,active,"OF,SW",671,160,111,21,75,34,160,54,0.342,0.0,0.492,0,0,0,0,0,0,160
2024,al,Chris Blessing,Masataka Yoshida,8120,Bos,OF,18,act,active,"OF,SW",376,107,45,10,56,2,52,26,0.349,0.0,0.418,101,0,0,0,0,0,1
2024,al,Chris Blessing,Ryan Jeffers,7271,Min,C,12,act,active,"C,SW",412,122,56,21,64,3,94,32,0.3,0.0,0.432,34,86,0,0,0,0,0
2024,al,Chris Blessing,Jose Trevino,5991,Cin,C,2,act,active,"C,SW",204,72,26,8,28,0,41,19,0.286,0.0,0.353,0,71,0,0,0,0,0
2024,al,Chris Blessing,Andrew Vaughn,6905,CWS,UT,9,act,active,"1B,SW,INF",570,149,55,19,70,2,132,38,0.297,0.0,0.402,27,0,122,0,0,0,0
2024,al,Chris Blessing,Junior Caminero,8518,TB,INF,7,act,active,"3B,INF,SW",147,38,15,6,17,0,33,7,0.277,0.0,0.435,3,0,1,0,39,0,0
2024,al,Chris Blessing,Kevin Pillar,4578,LAA,SW,11,act,active,"OF,SW",149,42,20,4,26,4,29,6,0.298,0.0,0.389,9,0,0,0,0,0,86
2024,al,Chris Blessing,Max Schuemann,8778,Oak,2B,5,rel,previously_active,,115,36,17,2,8,3,30,9,0.325,0.0,0.348,0,0,0,9,27,93,10
2024,al,Chris Blessing,Dylan Moore,6696,Sea,2B,3,res,previously_active,"2B,OF,SW,INF,SS,1B,3B",252,94,32,7,33,21,84,38,0.345,0.0,0.405,0,0,11,37,45,49,23
2024,al,Chris Blessing,Curtis Mead,7919,TB,3B,0,rel,previously_active,,87,26,7,1,5,2,23,4,0.269,0.0,0.276,2,0,1,21,14,0,0
2024,al,Chris Blessing,Alex Jackson,4472,NYY,C,1,rel,previously_active,,39,16,11,2,8,1,12,3,0.318,0.0,0.436,0,58,0,0,0,0,0
2024,al,Chris Blessing,Justyn-Henry Malloy,8289,Det,UT,55,res,previously_active,OF,147,47,12,5,16,0,62,20,0.308,0.0,0.367,45,0,0,0,0,0,23
2024,al,Chris Blessing,Enmanuel Valdez,8219,Pit,UT,57,rel,previously_active,,64,25,9,2,11,1,11,10,0.392,0.0,0.484,3,0,0,65,3,0,1
2024,al,Chris Blessing,Nelson Velazquez,6504,KC,SW,7,rel,previously_active,,179,54,29,8,25,2,57,16,0.283,0.0,0.402,40,0,0,0,0,0,20
2024,al,Chris Blessing,Anthony Rendon,3205,LAA,SW,7,rel,previously_active,,75,19,9,0,3,3,15,6,0.325,0.0,0.307,6,0,0,0,50,0,0
2024,al,Chris Blessing,Oswaldo Cabrera,7893,NYY,SW,197,rel,previously_active,,114,34,16,2,14,2,20,8,0.26,0.0,0.298,0,0,13,13,74,6,6
2024,al,Chris Blessing,Ehire Adrianza,2645,FA,SW,5,rel,previously_active,,4,1,0,0,0,0,2,0,0.25,0.0,0.5,0,0,0,2,6,0,0
2024,al,Chris Blessing,Dylan Moore,6696,Sea,2B,3,res,reserved,"2B,OF,SW,INF,SS,1B,3B",110,38,20,2,7,11,37,15,0.269,0.0,0.264,0,0,11,37,45,49,23
2024,al,Chris Blessing,Justyn-Henry Malloy,8289,Det,UT,55,res,reserved,OF,55,24,6,3,5,1,23,3,0.246,0.0,0.364,45,0,0,0,0,0,23
2024,al,Chris Blessing,Carlos Santana,2181,Cle,1B,8,act,previously_reserved,"1B,SW,INF",28,7,6,3,9,0,4,2,0.355,0.0,0.679,3,0,146,0,0,0,0
2024,al,Chris Blessing,Davis Schneider,8712,Tor,2B,8,act,previously_reserved,"OF,2B,INF,SW",43,17,5,2,7,0,19,2,0.239,0.0,0.395,1,0,0,56,0,0,93
2024,al,Chris Blessing,Max Schuemann,8778,Oak,2B,5,rel,previously_reserved,,27,10,2,0,2,0,13,3,0.226,0.0,0.185,0,0,0,9,27,93,10
2024,al,Chris Blessing,Royce Lewis,6094,Min,3B,30,act,previously_reserved,"3B,INF,SW",9,3,1,1,2,0,1,1,0.4,0.0,0.778,28,0,0,2,51,0,0
2024,al,Chris Blessing,Masataka Yoshida,8120,Bos,OF,18,act,previously_reserved,"OF,SW",2,1,0,0,0,0,0,1,0.333,0.0,0.0,101,0,0,0,0,0,1
2024,al,Chris Blessing,Tyler O'Neill,5423,Bal,OF,17,act,previously_reserved,"OF,SW",20,6,4,0,2,0,9,1,0.381,0.0,0.35,18,0,0,0,0,0,95
2024,al,Chris Blessing,Luke Raley,6663,Sea,OF,4,act,previously_reserved,"OF,1B,INF,SW",54,23,8,4,9,2,18,3,0.35,0.0,0.574,3,0,41,0,0,0,97
2024,al,Chris Blessing,Jose Trevino,5991,Cin,C,2,act,previously_reserved,"C,SW",5,2,0,0,0,1,0,1,0.333,0.0,0.4,0,71,0,0,0,0,0
2024,al,Chris Blessing,Junior Caminero,8518,TB,INF,7,act,previously_reserved,"3B,INF,SW",18,5,0,0,1,2,5,4,0.455,0.0,0.333,3,0,1,0,39,0,0
2024,al,Chris Blessing,Oswaldo Cabrera,7893,NYY,SW,197,rel,previously_reserved,,34,13,1,1,2,0,7,1,0.25,0.0,0.324,0,0,13,13,74,6,6
2024,al,Chris Blessing,Kevin Pillar,4578,LAA,SW,11,act,previously_reserved,"OF,SW",89,34,12,1,6,5,27,6,0.26,0.0,0.258,9,0,0,0,0,0,86
2024,al,Chris Blessing,Nelson Velazquez,6504,KC,SW,7,rel,previously_reserved,,26,10,2,0,2,0,4,3,0.219,0.0,0.115,40,0,0,0,0,0,20
2024,al,Patrick Davitt,Josh Naylor,5389,Ari,1B,20,act,active,"1B,INF,SW",563,152,84,31,108,6,105,58,0.32,0.0,0.456,14,0,137,0,0,0,0
2024,al,Patrick Davitt,Marcus Semien,4300,Tex,2B,31,act,active,"2B,INF,SW",650,159,101,23,74,8,105,64,0.308,0.0,0.391,0,0,0,159,0,0,0
2024,al,Patrick Davitt,Zach Neto,8259,LAA,SS,14,act,active,"SS,SW,INF",542,155,70,23,77,30,140,39,0.318,0.0,0.443,0,0,0,0,0,155,0
2024,al,Patrick Davitt,Isiah Kiner-Falefa,6317,Pit,3B,5,act,active,"SS,3B,INF,2B,SW,OF",457,131,52,8,41,11,75,16,0.307,0.0,0.372,0,0,0,56,48,43,1
2024,al,Patrick Davitt,Kyle Isbel,6916,KC,OF,3,act,active,"OF,SW",369,130,56,7,40,9,85,25,0.276,0.0,0.352,0,0,0,0,0,0,136
2024,al,Patrick Davitt,Victor Robles,5309,Sea,OF,39,act,active,"OF,SW",215,67,40,4,24,29,41,15,0.394,0.0,0.47,2,0,0,0,0,0,87
2024,al,Patrick Davitt,Joey Loperfido,8274,Tor,OF,104,act,active,OF,205,69,18,4,21,3,79,12,0.259,0.0,0.351,0,0,2,0,0,0,74
2024,al,Patrick Davitt,J.J. Bleday,6951,Oak,OF,1,act,active,"OF,SW",572,159,74,20,60,2,125,67,0.324,0.0,0.437,1,0,0,0,0,0,157
2024,al,Patrick Davitt,Yainer Diaz,8277,Hou,C,18,act,active,"C,SW,1B",585,148,70,16,84,2,107,24,0.325,0.0,0.441,37,102,11,0,0,0,0
2024,al,Patrick Davitt,Danny Jansen,5332,TB,C,7,act,active,"C,SW",278,91,35,9,24,0,61,40,0.309,0.0,0.349,6,81,0,0,0,0,0
2024,al,Patrick Davitt,Gustavo Campero,9178,LAA,UT,86,act,active,OF,18,5,3,1,3,1,4,0,0.211,0.0,0.333,0,0,0,0,0,0,13
2024,al,Patrick Davitt,Yuli Gurriel,2160,KC,INF,106,act,active,"1B,SW,INF",45,14,6,0,4,1,12,8,0.333,0.0,0.267,5,0,12,0,0,0,0
2024,al,Patrick Davitt,Miguel Vargas,6973,CWS,SW,273,act,active,"3B,INF,2B,SW,OF",115,37,10,1,5,2,31,15,0.222,0.0,0.157,4,0,1,0,36,0,28
2024,al,Patrick Davitt,Yoan Moncada,5023,CWS,SW,6,act,active,"3B,SW,INF",39,11,4,0,0,1,10,5,0.364,0.0,0.41,1,0,0,0,11,0,0
2024,al,Patrick Davitt,Amed Rosario,4884,Was,3B,23,rel,previously_active,,271,79,23,2,27,9,50,7,0.33,0.0,0.417,20,0,0,27,15,14,26
2024,al,Patrick Davitt,Garrett Hampson,6277,KC,OF,0,rel,previously_active,,14,8,2,0,1,1,2,2,0.437,0.0,0.429,0,0,8,24,2,8,83
2024,al,Patrick Davitt,Adam Frazier,5555,KC,OF,4,rel,previously_active,,134,56,22,3,10,0,32,7,0.262,0.0,0.313,16,0,1,43,9,0,34
2024,al,Patrick Davitt,Dominic Canzone,8467,Sea,OF,3,rel,previously_active,,139,53,17,7,14,1,43,16,0.288,0.0,0.388,3,0,0,0,0,0,61
2024,al,Patrick Davitt,Rob Refsnyder,4986,Bos,OF,4,dis,previously_active,"OF,SW",212,70,23,10,30,1,61,18,0.336,0.0,0.458,13,0,0,0,0,0,76
2024,al,Patrick Davitt,Austin Slater,6014,CWS,UT,2,rel,previously_active,,6,3,1,0,0,1,0,0,0.429,0.0,0.333,2,0,0,0,0,0,75
2024,al,Patrick Davitt,Aaron Hicks,2591,FA,UT,2,rel,previously_active,,57,18,6,1,5,0,23,6,0.222,0.0,0.193,5,0,0,0,0,0,13
2024,al,Patrick Davitt,Jonathan Aranda,7905,TB,SW,0,rel,previously_active,,25,9,4,1,2,0,5,2,0.296,0.0,0.44,10,0,23,6,1,0,0
2024,al,Patrick Davitt,Angel Martinez,7770,Cle,SW,169,rel,previously_active,,94,25,8,3,9,2,21,4,0.24,0.0,0.351,3,0,0,1,3,0,35
2024,al,Patrick Davitt,Chas McCormick,7201,Hou,SW,23,rel,previously_active,,194,77,25,4,21,8,61,13,0.263,0.0,0.304,0,0,0,0,0,0,93
2024,al,Patrick Davitt,Zach McKinstry,7128,Det,SW,3,rel,previously_active,,63,30,4,0,3,2,20,8,0.301,0.0,0.254,2,0,0,18,39,48,28
2024,al,Patrick Davitt,Matt Thaiss,5814,CWS,SW,0,rel,previously_active,,31,12,3,0,3,0,13,5,0.333,0.0,0.323,6,46,0,0,0,0,0
2024,al,Patrick Davitt,Rob Refsnyder,4986,Bos,OF,4,dis,reserved,"OF,SW",0,0,0,0,0,0,0,0,0.0,0.0,0.0,13,0,0,0,0,0,76
2024,al,Patrick Davitt,Isiah Kiner-Falefa,6317,Pit,3B,5,act,previously_reserved,"SS,3B,INF,2B,SW,OF",8,2,1,0,2,0,3,0,0.25,0.0,0.625,0,0,0,56,48,43,1
2024,al,Patrick Davitt,Joey Loperfido,8274,Tor,OF,104,act,previously_reserved,OF,35,11,5,0,4,1,16,1,0.297,0.0,0.371,0,0,2,0,0,0,74
2024,al,Patrick Davitt,Dominic Canzone,8467,Sea,OF,3,rel,previously_reserved,,29,14,3,1,3,0,10,2,0.187,0.0,0.345,3,0,0,0,0,0,61
2024,al,Patrick Davitt,Kyle Isbel,6916,KC,OF,3,act,previously_reserved,"OF,SW",15,6,6,1,2,2,3,2,0.526,0.0,0.733,0,0,0,0,0,0,136
2024,al,Patrick Davitt,Adam Frazier,5555,KC,OF,4,rel,previously_reserved,,11,5,1,0,1,0,2,2,0.308,0.0,0.364,16,0,1,43,9,0,34
2024,al,Patrick Davitt,Victor Robles,5309,Sea,OF,39,act,previously_reserved,"OF,SW",8,6,0,0,1,1,1,1,0.444,0.0,0.5,2,0,0,0,0,0,87
2024,al,Patrick Davitt,Bo Bichette,6070,Tor,UT,106,rel,previously_reserved,,5,1,0,0,1,0,1,0,0.4,0.0,0.4,0,0,0,0,0,81,0
2024,al,Patrick Davitt,Austin Slater,6014,CWS,UT,2,rel,previously_reserved,,45,20,6,1,5,0,15,5,0.275,0.0,0.267,2,0,0,0,0,0,75
2024,al,Patrick Davitt,Chas McCormick,7201,Hou,SW,23,rel,previously_reserved,,25,10,3,1,3,0,9,3,0.207,0.0,0.2,0,0,0,0,0,0,93
2024,al,Patrick Davitt,Zach McKinstry,7128,Det,SW,3,rel,previously_reserved,,10,4,0,0,1,0,3,0,0.1,0.0,0.1,2,0,0,18,39,48,28
2024,al,Patrick Davitt,Matt Thaiss,5814,CWS,SW,0,rel,previously_reserved,,19,7,1,1,2,0,4,2,0.286,0.0,0.368,6,46,0,0,0,0,0
2024,al,Patrick Davitt,Yoan Moncada,5023,CWS,SW,6,act,previously_reserved,"3B,SW,INF",1,1,0,0,0,0,1,0,0.0,0.0,0.0,1,0,0,0,11,0,0
2024,al,Patrick Davitt,Jonathan Aranda,7905,TB,SW,0,rel,previously_reserved,,22,9,4,0,1,0,9,3,0.28,0.0,0.182,10,0,23,6,1,0,0
2024,al,Eric Samulski,Nolan Schanuel,8687,LAA,1B,13,act,active,"1B,INF,SW",498,141,61,13,54,10,100,68,0.344,0.0,0.363,1,0,144,0,0,0,0
2024,al,Eric Samulski,Jose Caballero,6982,TB,2B,15,act,active,"UT,SS,2B,3B,INF,SW",260,86,26,6,26,24,74,16,0.259,0.0,0.331,0,0,0,31,37,88,0
2024,al,Eric Samulski,Trey Sweeney,7793,Det,SS,41,act,active,SS,83,27,10,4,15,2,23,7,0.297,0.0,0.434,0,0,0,0,0,36,0
2024,al,Eric Samulski,Rafael Devers,4903,Bos,3B,32,act,active,"UT,3B,SW,INF",525,138,87,28,83,3,147,67,0.354,0.0,0.516,8,0,0,0,130,0,0
2024,al,Eric Samulski,Daz Cameron,4914,Bal,OF,6,act,active,OF,33,15,3,0,2,1,9,1,0.265,0.0,0.303,2,0,0,0,0,0,58
2024,al,Eric Samulski,Kyle Tucker,5384,ChC,OF,41,act,active,"OF,SW",273,76,54,23,48,11,52,54,0.405,0.0,0.59,8,0,0,0,0,0,70
2024,al,Eric Samulski,Trevor Larnach,6611,Min,OF,80,act,active,"OF,SW",200,62,36,6,26,1,54,23,0.357,0.0,0.42,51,0,0,0,0,0,57
2024,al,Eric Samulski,Ceddanne Rafaela,8194,Bos,OF,12,act,active,"OF,SS,2B,SW",544,152,70,15,75,19,151,15,0.274,0.0,0.39,0,0,0,10,4,82,87
2024,al,Eric Samulski,Salvador Perez,3457,KC,C,17,act,active,"C,1B,SW,INF",590,158,58,27,104,0,129,44,0.33,0.0,0.456,23,91,49,0,0,0,0
2024,al,Eric Samulski,Dillon Dingler,7393,Det,C,4,act,active,C,84,27,2,1,11,0,30,3,0.195,0.0,0.31,0,27,0,0,0,0,0
2024,al,Eric Samulski,Addison Barger,8260,Tor,UT,4,act,active,"3B,OF",66,25,4,0,3,1,20,7,0.219,0.0,0.182,2,0,0,0,36,0,34
2024,al,Eric Samulski,Paul DeJong,5714,KC,INF,0,act,active,"3B,SS,SW,INF",404,124,51,23,53,2,136,20,0.281,0.0,0.446,4,0,0,0,41,90,0
2024,al,Eric Samulski,Coby Mayo,7723,Bal,SW,4,act,active,3B,28,12,1,0,0,0,16,1,0.103,0.0,0.071,0,0,4,0,12,0,0
2024,al,Eric Samulski,Jacob Wilson,8700,Oak,SW,4,act,active,SS,86,26,10,0,2,0,8,7,0.319,0.0,0.326,0,0,0,0,0,27,0
2024,al,Eric Samulski,Lenyn Sosa,8227,CWS,2B,5,rel,previously_active,,130,36,9,3,12,2,26,3,0.254,0.0,0.338,1,0,2,47,52,0,0
2024,al,Eric Samulski,Ramon Urias,6726,Bal,2B,11,rel,previously_active,,31,12,4,0,1,0,5,1,0.219,0.0,0.226,2,0,2,3,93,0,0
