year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,g,w,l,sv,ip,bb,hr,so,era,whip
2022,nl,Ian Kahn,Jack Flaherty,5103,StL,P,10,act,active,P,6,2,1,0,28.0,13,3,27,3.86,1.464
2022,nl,Ian Kahn,Edwin Diaz,4840,NYM,P,21,act,active,P,61,3,1,32,62.0,18,3,118,1.31,0.839
2022,nl,Ian Kahn,Luis Garcia,4598,SD,P,32,act,active,P,19,0,0,1,17.7,5,1,21,4.08,1.189
2022,nl,Ian Kahn,Carlos Rodon,4437,NYY,P,20,act,active,P,31,14,8,0,178.0,52,12,237,2.88,1.028
2022,nl,Ian Kahn,Phil Bickford,5392,LAD,P,2,act,active,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2022,nl,Ian Kahn,Tommy Kahnle,4371,NYY,P,3,act,active,P,1,0,0,0,1.0,0,0,0,0.0,0.0
2022,nl,Ian Kahn,Chris Martin,4806,Bos,P,5,act,active,P,4,0,0,0,2.7,0,0,6,0.0,0.75
2022,nl,Ian Kahn,Marcus Stroman,4137,ChC,P,12,act,active,P,22,4,7,0,121.7,32,16,103,3.92,1.184
2022,nl,Ian Kahn,Hoby Milner,5906,Mil,P,1,act,active,P,4,0,0,0,4.7,0,1,6,3.86,1.5
2022,nl,Ian Kahn,Tony Santillan,6502,Cin,P,2,rel,previously_active,,2,0,0,0,1.3,1,1,2,20.25,2.25
2022,nl,Ian Kahn,Caleb Kilian,8079,ChC,P,62,rel,previously_active,,2,0,2,0,6.3,10,0,3,14.21,2.842
2022,nl,Ian Kahn,Dylan Floro,5198,Mia,P,6,rel,previously_active,,5,0,0,0,4.7,2,1,3,17.36,2.571
2022,nl,Ian Kahn,Sean Manaea,4443,SF,P,33,rel,previously_active,,1,0,1,0,5.0,0,2,3,3.6,0.6
2022,nl,Ian Kahn,Jesus Luzardo,6224,Mia,P,6,res,previously_active,P,17,3,7,0,94.3,34,10,108,3.53,1.049
2022,nl,Ian Kahn,Brad Boxberger,3185,ChC,P,1,rel,previously_active,,11,0,1,0,7.7,6,1,12,4.7,1.696
2022,nl,Ian Kahn,Tanner Scott,5757,Mia,P,31,res,previously_active,P,44,3,4,18,41.7,28,4,59,3.89,1.536
2022,nl,Ian Kahn,Kyle Hendricks,4620,ChC,P,5,rel,previously_active,,16,4,6,0,84.3,24,15,66,4.8,1.292
