year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,g,w,l,sv,ip,bb,hr,so,era,whip
2010,al,Joe Sheehan,Jered Weaver,730,LAA,P,15,act,active,P,34,13,12,0,224.3,54,23,233,3.01,1.074
2010,al,Joe Sheehan,Neftali Feliz,2020,Tex,P,9,act,active,P,70,4,3,40,69.3,18,5,71,2.73,0.88
2010,al,Joe Sheehan,David Hernandez,2224,Ari,P,0,act,active,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2010,al,Joe Sheehan,Luke French,2806,Sea,P,3,act,active,P,10,4,5,0,61.0,24,11,25,4.87,1.295
2010,al,Joe Sheehan,Matt Thornton,223,Was,P,7,act,active,P,61,5,4,8,60.7,20,3,81,2.67,1.005
2010,al,Joe Sheehan,Clay Buchholz,154,Bos,P,12,act,active,P,28,17,7,0,173.7,67,9,120,2.33,1.203
2010,al,Joe Sheehan,Trevor Cahill,2094,Ari,P,7,act,active,P,29,18,7,0,191.7,62,16,115,2.77,1.096
2010,al,Joe Sheehan,Joba Chamberlain,983,FA,P,5,act,active,P,73,3,4,3,71.7,22,6,77,4.4,1.298
2010,al,Joe Sheehan,Felix Hernandez,1338,Sea,P,30,act,active,P,34,13,12,0,249.7,70,17,232,2.27,1.057
2010,al,Joe Sheehan,Alfredo Aceves,2130,FA,P,1,rel,previously_active,,4,1,0,0,5.7,2,1,0,6.35,1.235
2010,al,Joe Sheehan,Brian Bannister,655,KC,P,0,rel,previously_active,,19,7,8,0,108.3,40,20,62,5.65,1.523
2010,al,Joe Sheehan,Boof Bonser,872,FA,P,0,rel,previously_active,,3,1,0,0,2.3,1,0,2,15.43,2.571
2010,al,Joe Sheehan,Sergio Santos,1583,LAD,P,6,rel,previously_active,,46,2,2,1,41.0,23,2,41,3.73,1.732
2010,al,Joe Sheehan,Scott Downs,1556,Cle,P,4,rel,previously_active,,13,0,3,0,11.3,2,1,7,4.76,1.235
2010,al,Joe Sheehan,Chad Gaudin,1054,FA,P,0,rel,previously_active,,3,0,0,0,4.3,2,0,1,6.23,1.846
2010,al,Joe Sheehan,Chad Qualls,17,Hou,P,1,rel,previously_active,,3,0,0,0,2.3,2,1,1,11.57,2.143
2010,al,Joe Sheehan,Joey Devine,1048,Oak,P,0,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2010,al,Joe Sheehan,Trevor Cahill,2094,Ari,P,7,act,previously_reserved,P,1,0,1,0,5.0,1,3,3,10.8,1.6
2010,al,Joe Sheehan,Alfredo Aceves,2130,FA,P,1,rel,previously_reserved,,3,1,0,0,4.7,2,0,1,0.0,1.071
2010,al,Jeff Erickson,Rick Porcello,496,Bos,P,10,act,active,P,26,9,12,0,155.7,35,18,82,5.15,1.407
2010,al,Jeff Erickson,Joe Saunders,726,FA,P,4,act,active,P,29,6,17,0,173.7,58,25,91,5.03,1.555
2010,al,Jeff Erickson,Daisuke Matsuzaka,163,FA,P,7,act,active,P,23,9,5,0,144.0,67,11,123,4.5,1.333
2010,al,Jeff Erickson,Derek Holland,2390,Tex,P,1,act,active,P,12,3,3,0,46.3,20,6,47,4.08,1.424
2010,al,Jeff Erickson,Joakim Soria,671,Det,P,20,act,active,P,66,1,2,43,65.7,16,4,71,1.78,1.051
2010,al,Jeff Erickson,Nick Blackburn,871,Min,P,2,act,active,P,9,3,5,0,57.0,13,6,33,3.16,1.035
2010,al,Jeff Erickson,Jonathan Papelbon,165,Phi,P,25,act,active,P,14,0,2,7,14.3,8,1,26,6.91,1.884
2010,al,Jeff Erickson,Bruce Chen,1720,Cle,P,1,act,active,P,19,9,6,0,110.0,40,16,67,4.17,1.345
2010,al,Jeff Erickson,Gio Gonzalez,1084,Was,P,2,act,active,P,33,15,9,0,200.7,92,15,171,3.23,1.311
2010,al,Jeff Erickson,Brian Duensing,2272,Min,P,0,trd,previously_active,,2,1,0,0,11.0,1,0,5,2.45,1.182
2010,al,Jeff Erickson,Tyson Ross,2330,SD,P,1,rel,previously_active,,12,1,2,1,25.7,7,2,21,4.56,1.403
2010,al,Jeff Erickson,Ricky Romero,2031,Tor,P,6,trd,previously_active,,21,8,7,0,138.0,52,8,124,3.46,1.312
2010,al,Jeff Erickson,Andy Pettitte,996,NYY,P,7,trd,previously_active,,12,8,1,0,80.3,22,7,55,2.46,1.095
2010,al,Jeff Erickson,Cliff Lee,381,Phi,P,16,trd,previously_active,,4,1,2,0,30.3,1,0,25,2.08,0.89
2010,al,Jeff Erickson,Chad Cordero,1614,LAA,P,4,rel,previously_active,,3,0,0,0,3.3,2,0,0,2.7,0.9
2010,al,Jeff Erickson,Grant Balfour,1438,TB,P,1,rel,previously_active,,19,0,0,0,16.0,9,0,17,2.25,1.375
2010,al,Jeff Erickson,Joel Zumaya,506,FA,P,0,dis,previously_active,P,25,1,1,0,31.3,10,1,30,3.16,1.277
2010,al,Jeff Erickson,Dustin Moseley,722,Mia,P,5,trd,previously_active,,3,1,2,0,18.0,6,4,8,5.5,1.611
2010,al,Jeff Erickson,David Robertson,2132,CWS,P,0,res,previously_active,P,13,0,1,1,11.0,9,2,15,2.45,1.545
2010,al,Jeff Erickson,Shawn Kelley,2407,SD,P,0,rel,previously_active,,5,0,0,0,5.3,3,1,6,3.38,2.063
2010,al,Jeff Erickson,Tony Sipp,390,Hou,P,1,rel,previously_active,,2,0,1,0,0.3,1,2,0,162.0,18.0
2010,al,Jeff Erickson,Phil Coke,2198,FA,P,7,res,previously_active,P,6,0,0,1,6.0,0,1,3,3.0,0.833
2010,al,Jeff Erickson,Joel Zumaya,506,FA,P,0,dis,reserved,P,3,0,0,1,3.3,1,0,2,0.0,0.3
2010,al,Jeff Erickson,Phil Coke,2198,FA,P,7,res,reserved,P,12,0,3,0,9.3,7,0,8,10.61,2.464
2010,al,Jeff Erickson,David Robertson,2132,CWS,P,0,res,reserved,P,13,2,1,0,13.7,6,0,13,3.29,1.317
2010,al,Jeff Erickson,Tyson Ross,2330,SD,P,1,rel,previously_reserved,,12,0,2,0,10.7,9,1,8,7.59,1.594
2010,al,Jeff Erickson,Grant Balfour,1438,TB,P,1,rel,previously_reserved,,4,0,0,0,3.3,3,1,4,8.1,2.1
2010,al,Jeff Erickson,Dustin Moseley,722,Mia,P,5,trd,previously_reserved,,1,1,0,0,5.0,2,3,2,7.2,1.4
2010,al,Jeff Erickson,Rick Porcello,496,Bos,P,10,act,previously_reserved,P,1,1,0,0,7.0,3,0,2,0.0,1.0
2010,al,Jeff Erickson,Derek Holland,2390,Tex,P,1,act,previously_reserved,P,2,0,1,0,11.0,4,0,7,4.09,1.182
2010,al,Jeff Erickson,Joe Saunders,726,FA,P,4,act,previously_reserved,P,4,3,0,0,29.7,6,0,23,1.21,0.876
2010,al,Jeff Erickson,Daisuke Matsuzaka,163,FA,P,7,act,previously_reserved,P,2,0,1,0,9.7,7,2,10,7.45,1.966
2010,al,Jeff Erickson,Tony Sipp,390,Hou,P,1,rel,previously_reserved,,2,0,1,0,1.0,2,2,2,54.0,6.0
2010,al,Rob Leibowitz,Jeremy Guthrie,108,KC,P,2,act,active,P,32,11,14,0,209.3,50,25,119,3.83,1.161
2010,al,Rob Leibowitz,Joel Pineiro,1396,LAA,P,6,act,active,P,22,9,7,0,143.3,33,14,85,4.02,1.277
2010,al,Rob Leibowitz,Jeff Niemann,1450,FA,P,10,act,active,P,3,2,1,0,13.7,2,0,10,3.29,0.951
2010,al,Rob Leibowitz,Marc Rzepczynski,2758,Cle,P,1,act,active,P,4,3,0,0,23.3,10,2,26,2.31,1.329
2010,al,Rob Leibowitz,Francisco Liriano,880,Pit,P,12,act,active,P,23,10,7,0,139.0,41,7,149,3.76,1.259
2010,al,Rob Leibowitz,Matt Capps,1163,Atl,P,62,act,active,P,26,2,0,15,26.0,8,1,20,2.08,1.192
2010,al,Rob Leibowitz,Bobby Cramer,3366,FA,P,1,act,active,P,4,2,1,0,23.7,6,5,13,3.04,1.099
2010,al,Rob Leibowitz,Tony Pena,15,LAA,P,4,act,active,P,1,0,1,0,6.0,2,1,2,9.0,1.833
2010,al,Rob Leibowitz,Daniel Hudson,2764,Ari,P,1,act,active,P,13,8,2,0,91.3,24,7,80,2.07,0.942
2010,al,Rob Leibowitz,Josh Roenicke,2097,Mil,P,1,trd,previously_active,,1,0,0,0,1.3,1,0,0,27.0,3.0
2010,al,Rob Leibowitz,Pat Neshek,883,Hou,P,0,rel,previously_active,,5,0,0,0,4.3,1,0,4,0.0,0.692
2010,al,Rob Leibowitz,Mike Gonzalez,55,FA,P,14,rel,previously_active,,22,0,3,1,18.0,10,1,20,5.5,1.444
2010,al,Rob Leibowitz,Jon Rauch,1621,KC,P,10,res,previously_active,P,52,3,1,21,52.3,13,3,41,3.44,1.338
2010,al,Rob Leibowitz,Kevin Millwood,1507,FA,P,0,rel,previously_active,,27,3,13,0,166.3,55,27,115,5.03,1.491
2010,al,Rob Leibowitz,Ben Sheets,836,FA,P,6,rel,previously_active,,19,3,9,0,113.0,40,18,76,4.62,1.407
2010,al,Rob Leibowitz,Andy Oliver,2702,Phi,P,10,rel,previously_active,,3,0,2,0,12.3,7,1,10,8.03,1.946
2010,al,Rob Leibowitz,Scott Linebrink,216,FA,P,0,res,previously_active,P,29,3,1,0,31.7,10,7,26,3.98,1.263
2010,al,Rob Leibowitz,Javier Vazquez,225,FA,P,21,res,previously_active,P,28,10,9,0,148.7,61,29,118,5.09,1.359
2010,al,Rob Leibowitz,Jason Frasor,1557,KC,P,4,rel,previously_active,,31,2,1,3,27.0,16,1,30,5.0,1.815
2010,al,Rob Leibowitz,Brett Cecil,2077,Tor,P,1,trd,previously_active,,16,7,5,0,99.7,30,8,66,3.79,1.174
2010,al,Rob Leibowitz,Ryan Perry,2368,Was,P,0,rel,previously_active,,5,1,0,0,4.0,1,0,2,2.25,1.25
2010,al,Rob Leibowitz,Jon Rauch,1621,KC,P,10,res,reserved,P,7,0,0,0,5.3,1,0,5,0.0,0.937
2010,al,Rob Leibowitz,Scott Linebrink,216,FA,P,0,res,reserved,P,13,0,1,0,14.7,3,3,17,7.36,1.705
2010,al,Rob Leibowitz,Javier Vazquez,225,FA,P,21,res,reserved,P,3,0,1,0,8.7,4,3,3,9.35,2.077
2010,al,Rob Leibowitz,Pat Neshek,883,Hou,P,0,rel,previously_reserved,,1,0,0,0,0.0,1,0,0,0.0,0.0
2010,al,Rob Leibowitz,Joel Pineiro,1396,LAA,P,6,act,previously_reserved,P,1,1,0,0,9.0,1,1,7,1.0,0.667
2010,al,Rob Leibowitz,Josh Roenicke,2097,Mil,P,1,trd,previously_reserved,,4,1,0,0,6.7,8,0,7,4.05,2.1
2010,al,Rob Leibowitz,Brett Cecil,2077,Tor,P,1,trd,previously_reserved,,1,1,0,0,6.7,1,2,8,5.4,1.05
2010,al,Rob Leibowitz,Jason Frasor,1557,KC,P,4,rel,previously_reserved,,14,1,2,0,13.3,3,1,13,3.37,1.05
2010,al,Rob Leibowitz,Andy Oliver,2702,Phi,P,10,rel,previously_reserved,,1,0,1,0,3.7,5,1,4,12.27,2.455
2010,al,Rob Leibowitz,Ben Sheets,836,FA,P,6,rel,previously_reserved,,1,1,0,0,6.3,3,0,8,2.84,1.105
2010,al,Rob Leibowitz,Kevin Millwood,1507,FA,P,0,rel,previously_reserved,,3,0,3,0,17.3,7,3,10,7.79,2.019
2010,al,Rob Leibowitz,Daniel Hudson,2764,Ari,P,1,act,previously_reserved,P,1,0,0,0,4.0,3,1,4,11.25,2.25
2010,al,Dean Peterson,Jeremy Bonderman,488,Det,P,0,act,active,P,27,7,8,0,155.0,52,21,99,5.46,1.445
2010,al,Dean Peterson,Rafael Soriano,70,FA,P,20,act,active,P,64,3,2,45,62.3,14,4,57,1.73,0.802
2010,al,Dean Peterson,Carlos Carrasco,1141,Cle,P,7,act,active,P,6,2,2,0,37.3,13,4,34,3.86,1.446
2010,al,Dean Peterson,Armando Galarraga,491,FA,P,7,act,active,P,13,1,6,0,75.3,33,12,41,4.54,1.407
2010,al,Dean Peterson,Shaun Marcum,1563,Cle,P,7,act,active,P,30,12,8,0,190.3,43,24,161,3.69,1.13
2010,al,Dean Peterson,Shawn Hill,1617,Det,P,1,act,active,P,2,1,0,0,9.7,2,0,8,0.93,0.931
2010,al,Dean Peterson,Justin Masterson,195,Bos,P,3,act,active,P,33,6,12,0,174.0,72,14,135,4.6,1.483
2010,al,Dean Peterson,Brad Bergesen,2223,FA,P,4,act,active,P,15,5,7,0,97.3,30,15,55,4.25,1.356
2010,al,Dean Peterson,Jake Westbrook,393,StL,P,1,act,active,P,33,10,11,0,202.7,68,20,128,4.22,1.337
2010,al,Dean Peterson,Brad Mills,2482,Oak,P,3,rel,previously_active,,1,0,0,0,4.3,2,2,7,8.31,2.077
2010,al,Dean Peterson,Bruce Chen,1720,Cle,P,0,rel,previously_active,,2,2,0,0,11.3,4,1,11,5.56,1.588
2010,al,Dean Peterson,Aaron Laffey,379,Col,P,2,rel,previously_active,,3,1,1,0,15.0,10,0,6,2.4,1.8
2010,al,Dean Peterson,Bryan Bullington,1162,KC,P,7,rel,previously_active,,2,0,1,0,9.0,5,2,7,13.0,2.778
2010,al,Dean Peterson,Brandon Morrow,1342,SD,P,3,rel,previously_active,,26,10,7,0,146.3,66,11,178,4.49,1.38
2010,al,Dean Peterson,Matt Harrison,1500,Tex,P,4,rel,previously_active,,4,1,1,0,23.0,10,5,14,5.87,1.522
2010,al,Dean Peterson,Brian Bannister,655,KC,P,2,rel,previously_active,,3,0,2,0,12.0,6,3,10,8.25,2.083
2010,al,Dean Peterson,Nick Blackburn,871,Min,P,3,rel,previously_active,,17,7,6,0,95.0,26,15,33,6.16,1.663
2010,al,Dean Peterson,Frank Francisco,1496,FA,P,17,dis,previously_active,P,29,3,2,0,27.3,8,2,40,4.28,1.317
2010,al,Dean Peterson,Anthony Lerew,60,LAA,P,2,rel,previously_active,,4,1,3,0,19.0,5,8,9,9.0,1.737
2010,al,Dean Peterson,Luke French,2806,Sea,P,4,rel,previously_active,,1,0,1,0,4.0,2,1,0,9.0,2.0
2010,al,Dean Peterson,Ryan Rowland-Smith,1346,Cin,P,4,res,previously_active,P,16,1,7,0,73.3,31,15,27,6.38,1.595
2010,al,Dean Peterson,Jeanmar Gomez,2807,Phi,P,2,res,previously_active,P,4,0,3,0,20.3,7,3,10,4.43,1.721
2010,al,Dean Peterson,Frank Francisco,1496,FA,P,17,dis,reserved,P,27,3,2,2,25.3,10,3,20,3.2,1.224
2010,al,Dean Peterson,Ryan Rowland-Smith,1346,Cin,P,4,res,reserved,P,11,0,3,0,36.0,13,10,22,7.5,1.889
2010,al,Dean Peterson,Jeanmar Gomez,2807,Phi,P,2,res,reserved,P,5,2,2,0,25.3,12,3,18,6.39,1.855
2010,al,Dean Peterson,Dustin McGowan,1564,FA,P,0,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2010,al,Dean Peterson,Anthony Lerew,60,LAA,P,2,rel,previously_reserved,,1,0,1,0,1.3,2,1,2,27.0,3.75
2010,al,Dean Peterson,Brad Bergesen,2223,FA,P,4,act,previously_reserved,P,1,0,0,0,7.0,1,1,5,1.29,0.857
2010,al,Dean Peterson,Justin Masterson,195,Bos,P,3,act,previously_reserved,P,1,0,1,0,6.0,1,0,5,7.5,2.0
2010,al,Dean Peterson,Brian Bannister,655,KC,P,2,rel,previously_reserved,,1,0,1,0,2.7,2,0,0,23.63,3.75
2010,al,Dean Peterson,Nick Blackburn,871,Min,P,3,rel,previously_reserved,,2,0,1,0,9.0,1,4,2,12.0,1.889
2010,al,Dean Peterson,Shaun Marcum,1563,Cle,P,7,act,previously_reserved,P,1,1,0,0,5.0,0,0,4,1.8,1.8
2010,al,Dean Peterson,Bryan Bullington,1162,KC,P,7,rel,previously_reserved,,1,0,1,0,5.3,3,1,3,6.75,2.063
2010,al,Dean Peterson,Jeremy Bonderman,488,Det,P,0,act,previously_reserved,P,3,1,2,0,16.0,8,4,13,6.19,1.438
2010,al,Dean Peterson,Brad Mills,2482,Oak,P,3,rel,previously_reserved,,1,0,0,0,3.0,2,0,3,9.0,1.667
2010,al,Dean Peterson,Matt Harrison,1500,Tex,P,4,rel,previously_reserved,,9,0,0,1,27.3,10,2,15,3.29,1.244
2010,al,Steve Moyer,Matt Harrison,1500,Tex,P,0,act,active,P,23,2,1,1,27.0,18,3,16,5.0,1.778
2010,al,Steve Moyer,Kevin Slowey,887,Phi,P,9,act,active,P,28,12,6,0,146.7,28,21,109,4.6,1.275
2010,al,Steve Moyer,Dan Wheeler,1460,KC,P,0,act,active,P,40,0,4,3,29.0,10,5,27,3.72,1.241
2010,al,Steve Moyer,Josh Tomlin,3340,Cle,P,10,act,active,P,10,5,4,0,60.7,17,9,36,5.19,1.352
2010,al,Steve Moyer,Zack Greinke,660,LAD,P,27,act,active,P,33,10,14,0,220.0,55,18,181,4.17,1.245
2010,al,Steve Moyer,Andrew Bailey,2326,NYY,P,17,act,active,P,47,1,3,25,49.0,13,3,42,1.47,0.959
2010,al,Steve Moyer,Kerry Wood,276,ChC,P,8,act,active,P,44,3,4,8,42.7,27,3,43,3.16,1.359
2010,al,Steve Moyer,C.C. Sabathia,388,NYY,P,28,act,active,P,34,21,7,0,237.7,74,20,197,3.18,1.191
2010,al,Steve Moyer,Koji Uehara,2049,Bos,P,1,act,active,P,41,1,2,13,42.0,5,5,53,2.79,0.905
2010,al,Steve Moyer,Dustin Nippert,12,Tex,P,1,rel,previously_active,,11,1,2,0,15.3,11,4,15,6.46,1.761
2010,al,Steve Moyer,Jesse Crain,874,CWS,P,0,rel,previously_active,,11,0,0,0,12.3,3,1,10,5.84,1.378
2010,al,Steve Moyer,Justin Duchscherer,1050,FA,P,4,rel,previously_active,,5,2,1,0,28.0,12,3,18,2.89,1.357
2010,al,Steve Moyer,Carlos Torres,2867,NYM,P,1,res,previously_active,P,1,0,1,0,6.0,5,0,4,7.5,2.333
2010,al,Steve Moyer,Jeff Niemann,1450,FA,P,9,rel,previously_active,,26,10,6,0,156.3,56,23,116,4.32,1.267
2010,al,Steve Moyer,Chan Ho Park,811,Pit,P,0,rel,previously_active,,14,0,0,0,16.7,7,1,17,5.94,1.44
2010,al,Steve Moyer,Darren Oliver,723,Tor,P,0,rel,previously_active,,44,0,0,1,43.7,12,2,46,2.06,1.008
2010,al,Steve Moyer,Jerry Blevins,1043,Was,P,0,rel,previously_active,,6,0,0,0,2.7,1,0,3,16.88,3.375
2010,al,Steve Moyer,Carlos Torres,2867,NYM,P,1,res,reserved,P,4,0,0,0,7.7,4,2,9,9.39,2.348
2010,al,Steve Moyer,Kevin Slowey,887,Phi,P,9,act,previously_reserved,P,2,1,0,0,9.0,1,0,7,2.0,1.556
2010,al,Steve Moyer,Dan Wheeler,1460,KC,P,0,act,previously_reserved,P,1,0,0,0,2.0,0,0,1,0.0,0.0
2010,al,Steve Moyer,Darren Oliver,723,Tor,P,0,rel,previously_reserved,,2,0,1,0,2.7,0,0,4,6.75,1.875
2010,al,Steve Moyer,Kerry Wood,276,ChC,P,8,act,previously_reserved,P,3,0,0,0,3.3,2,1,6,2.7,1.8
2010,al,Steve Moyer,Koji Uehara,2049,Bos,P,1,act,previously_reserved,P,2,0,0,0,2.0,0,0,2,4.5,2.0
2010,al,Steve Moyer,Chan Ho Park,811,Pit,P,0,rel,previously_reserved,,6,1,1,0,10.0,0,5,4,7.2,1.5
2010,al,Mike Siano,Daniel Schlereth,2506,Det,P,0,act,active,P,1,1,0,0,3.3,2,0,4,0.0,1.5
2010,al,Mike Siano,A.J. Burnett,1554,Pit,P,15,act,active,P,33,10,15,0,186.7,78,25,145,5.26,1.511
2010,al,Mike Siano,Jason Vargas,942,KC,P,0,act,active,P,31,9,12,0,192.7,54,18,116,3.78,1.251
2010,al,Mike Siano,Ervin Santana,725,Min,P,9,act,active,P,33,17,10,0,222.7,73,27,169,3.92,1.32
2010,al,Mike Siano,Mike Gonzalez,55,FA,P,0,act,active,P,4,0,0,0,4.0,1,0,6,0.0,0.5
2010,al,Mike Siano,Michael Wuertz,277,FA,P,3,act,active,P,37,0,3,5,30.7,16,5,32,3.52,1.272
2010,al,Mike Siano,Jon Lester,160,ChC,P,26,act,active,P,32,19,9,0,208.0,83,14,225,3.25,1.202
2010,al,Mike Siano,Mariano Rivera,998,NYY,P,24,act,active,P,61,3,3,33,60.0,11,2,45,1.8,0.833
