year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,g,w,l,sv,ip,bb,hr,so,era,whip
2023,al,Andy Andres,Tanner Houck,6198,Bos,P,3,act,active,P,18,6,8,0,91.0,32,11,83,5.04,1.374
2023,al,Andy Andres,Tyler Glasnow,4597,TB,P,11,act,active,P,21,10,7,0,120.0,37,13,162,3.53,1.083
2023,al,Andy Andres,Tarik Skubal,7077,Det,P,17,act,active,P,15,7,3,0,80.3,14,4,102,2.8,0.896
2023,al,Andy Andres,Kutter Crawford,7833,Bos,P,0,act,active,P,23,6,6,0,95.7,25,14,99,3.76,1.118
2023,al,Andy Andres,Chad Green,5625,Tor,P,0,act,active,P,2,0,0,0,2.0,1,0,3,4.5,1.5
2023,al,Andy Andres,Nick Pivetta,5888,Bos,P,0,act,active,P,2,1,0,0,14.0,2,0,17,0.0,0.5
2023,al,Andy Andres,Griffin Jax,4039,Min,P,0,act,active,P,57,5,7,3,53.7,15,3,54,2.68,1.081
2023,al,Andy Andres,Dean Kremer,6817,Bal,P,22,act,active,P,29,13,4,0,158.3,49,24,145,3.81,1.288
2023,al,Andy Andres,Cole Ragans,5800,KC,P,81,act,active,P,10,4,2,0,60.7,24,3,78,2.97,1.038
2023,al,Andy Andres,Mike King,6856,NYY,P,1,act,active,P,10,1,3,0,43.3,12,4,53,2.28,1.108
2023,al,Andy Andres,Chase Anderson,4253,Col,P,12,rel,previously_active,,1,0,0,0,2.0,1,0,0,0.0,0.5
2023,al,Andy Andres,Beau Brieske,7974,Det,P,41,rel,previously_active,,8,1,0,1,10.7,3,3,7,3.37,1.125
2023,al,Andy Andres,Jordan Lyles,2695,KC,P,1,rel,previously_active,,2,0,1,0,13.0,2,6,5,6.92,1.231
2023,al,Andy Andres,J.P. France,7978,Hou,P,42,rel,previously_active,,22,11,5,0,126.3,45,19,91,3.99,1.369
2023,al,Andy Andres,Chris Flexen,5882,Col,P,3,rel,previously_active,,1,0,1,0,5.0,2,1,4,3.6,0.8
2023,al,Andy Andres,Hector Neris,5009,Hou,P,2,rel,previously_active,,36,4,1,2,34.3,21,4,40,1.57,1.311
2023,al,Andy Andres,Trevor May,3192,Oak,P,14,rel,previously_active,,4,0,0,2,4.0,0,0,1,0.0,1.0
2023,al,Andy Andres,Angel Zerpa,7543,KC,P,0,rel,previously_active,,2,0,1,0,4.0,1,2,5,13.5,1.75
2023,al,Andy Andres,*Liam Hendriks,3659,CWS,P,3,rel,previously_active,,5,2,0,1,5.0,1,1,3,5.4,1.0
2023,al,Andy Andres,*Corey Kluber,3382,Bos,P,1,rel,previously_active,,3,0,3,0,13.3,7,5,10,8.77,1.65
