year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,ab,h,g,r,hr,rbi,sb,so,bb,obp,slg,gp_dh,gp_c,gp_1b,gp_2b,gp_3b,gp_ss,gp_of
2023,nl,Derek Carty,Avisail Garcia,3485,Mia,SW,0,dis,previously_active,"OF,SW",39,0,15,2,0,4,1,16,3,0.238,0.282,2,0,0,0,0,0,31
2023,nl,Derek Carty,David Dahl,4049,LAD,SW,1,rel,previously_active,,4,0,2,1,1,1,0,0,0,0.25,1.0,0,0,0,0,0,0,3
2023,nl,Derek Carty,Evan Longoria,1489,Ari,SW,3,rel,previously_active,,146,0,51,19,9,22,0,52,13,0.278,0.466,25,0,0,0,41,0,0
2023,nl,Derek Carty,Garrett Cooper,6182,SD,SW,5,res,previously_active,"1B,SW,CI",225,0,64,24,9,37,0,64,15,0.315,0.427,36,0,82,0,0,0,0
2023,nl,Derek Carty,Pavin Smith,6109,Ari,SW,15,rel,previously_active,,58,0,18,7,2,8,1,13,10,0.279,0.259,30,0,10,0,0,0,22
2023,nl,Derek Carty,Tyrone Taylor,4506,Mil,SW,1,trd,previously_active,,89,0,35,8,3,7,6,22,2,0.209,0.326,1,0,0,0,0,0,75
2023,nl,Derek Carty,Miles Mastrobuoni,7280,ChC,SW,0,rel,previously_active,,6,0,2,0,0,0,0,0,0,0.333,0.5,4,0,0,7,29,4,7
2023,nl,Derek Carty,Brandon Crawford,3051,SF,SW,4,dis,previously_active,"SS,SW,MI",217,0,75,25,6,29,3,61,25,0.278,0.323,0,0,0,0,0,92,0
2023,nl,Derek Carty,Willson Contreras,5435,StL,C,20,dis,reserved,"UT,C,SW",0,0,0,0,0,0,0,0,0,0.0,0.0,30,97,0,0,0,0,0
2023,nl,Derek Carty,Garrett Cooper,6182,SD,SW,5,res,reserved,"1B,SW,CI",53,0,21,7,3,5,0,20,9,0.333,0.472,36,0,82,0,0,0,0
2023,nl,Derek Carty,Brandon Crawford,3051,SF,SW,4,dis,reserved,"SS,SW,MI",66,0,19,6,1,9,0,20,3,0.257,0.288,0,0,0,0,0,92,0
2023,nl,Derek Carty,Avisail Garcia,3485,Mia,SW,0,dis,reserved,"OF,SW",0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,31
2023,nl,Derek Carty,Miguel Rojas,4814,LAD,MI,52,act,previously_reserved,"UT,SS,SW,MI",27,0,10,8,0,0,4,3,6,0.412,0.296,1,0,0,1,1,121,0
2023,nl,Derek Carty,Willy Adames,5094,Mil,SS,24,act,previously_reserved,"SS,SW,MI",22,0,5,4,1,1,0,8,1,0.261,0.409,2,0,0,0,0,147,0
2023,nl,Derek Carty,Mitch Haniger,4480,SF,OF,13,trd,previously_reserved,,16,0,5,5,2,5,0,2,2,0.368,0.75,3,0,0,0,0,0,57
2023,nl,Derek Carty,Jake McCarthy,6977,Ari,OF,23,trd,previously_reserved,,8,0,3,0,0,0,1,3,1,0.222,0.25,1,0,0,0,0,0,93
2023,nl,Derek Carty,Ji-Man Choi,4487,SD,UT,4,trd,previously_reserved,,12,0,3,1,1,2,0,3,0,0.25,0.583,17,0,17,0,0,0,0
2023,nl,Derek Carty,Eduardo Escobar,3138,LAA,UT,0,rel,previously_reserved,,20,0,7,4,0,2,1,6,2,0.318,0.35,3,0,5,20,65,1,0
2023,nl,Derek Carty,Pavin Smith,6109,Ari,SW,15,rel,previously_reserved,,16,0,5,4,1,4,0,3,6,0.409,0.437,30,0,10,0,0,0,22
2023,nl,Derek Carty,Adam Engel,4816,Sea,SW,0,rel,previously_reserved,,2,0,1,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,4
2023,nl,Derek Carty,Tyrone Taylor,4506,Mil,SW,1,trd,previously_reserved,,8,0,3,0,0,1,0,2,0,0.0,0.0,1,0,0,0,0,0,75
2023,nl,Derek Carty,Evan Longoria,1489,Ari,SW,3,rel,previously_reserved,,23,0,7,5,2,3,0,8,4,0.444,0.609,25,0,0,0,41,0,0
2023,nl,Ian Kahn,Ji-Hwan Bae,6556,Pit,MI,0,act,active,"OF,2B,SW",178,0,56,27,0,18,9,48,17,0.265,0.264,0,0,0,64,0,3,62
2023,nl,Ian Kahn,Edmundo Sosa,5463,Phi,CI,3,act,active,"UT,3B,SS,SW,MI,CI",58,0,19,7,2,6,2,17,3,0.306,0.431,0,0,0,4,82,18,1
2023,nl,Ian Kahn,Freddie Freeman,2466,LAD,1B,37,act,active,"1B,SW,CI",637,0,161,131,29,102,23,121,72,0.41,0.567,0,0,161,0,0,0,0
2023,nl,Ian Kahn,Luis Garcia,6213,Was,2B,8,act,active,"2B,SW,MI,SS",423,0,115,56,7,45,9,59,25,0.303,0.378,0,0,0,121,0,0,0
2023,nl,Ian Kahn,Francisco Lindor,3668,NYM,SS,26,act,active,"SS,SW,MI",602,0,160,108,31,98,31,137,66,0.336,0.47,1,0,0,0,0,158,0
2023,nl,Ian Kahn,Josh Donaldson,2107,Mil,3B,21,act,active,"3B,SW,CI",39,0,11,3,2,8,0,13,5,0.227,0.359,9,0,0,0,38,0,0
2023,nl,Ian Kahn,Cody Bellinger,4954,ChC,OF,12,act,active,"OF,SW,1B",496,0,129,94,26,96,20,86,39,0.355,0.524,3,0,59,0,0,0,84
2023,nl,Ian Kahn,Mike Tauchman,5642,ChC,OF,18,act,active,OF,305,0,96,61,8,43,5,80,49,0.361,0.384,12,0,0,0,0,0,92
2023,nl,Ian Kahn,Marcell Ozuna,3280,Atl,OF,5,act,active,"OF,SW",521,0,142,80,38,95,0,133,56,0.342,0.547,141,0,0,0,0,0,2
2023,nl,Ian Kahn,Jorge Soler,3918,Mia,OF,8,act,active,"OF,SW",501,0,136,75,35,73,1,141,65,0.339,0.505,102,0,0,0,0,0,32
2023,nl,Ian Kahn,Omar Narvaez,5605,NYM,C,1,act,active,"C,SW",29,0,10,1,1,1,0,8,2,0.323,0.448,0,47,0,0,0,0,0
2023,nl,Ian Kahn,Andrew Knizner,6049,StL,C,2,act,active,"C,SW",90,0,28,9,2,7,1,24,8,0.314,0.356,0,68,1,0,0,0,0
2023,nl,Ian Kahn,Jon Berti,5574,Mia,UT,8,act,active,"3B,OF,2B,SS,MI,SW,CI",337,0,113,42,4,24,12,72,23,0.318,0.356,1,0,0,15,41,64,19
2023,nl,Ian Kahn,Marco Luciano,6628,SF,SW,4,act,active,SS,14,0,6,1,0,0,0,4,4,0.278,0.143,1,0,0,0,0,13,0
2023,nl,Ian Kahn,Garrett Cooper,6182,SD,CI,5,trd,previously_active,,140,0,37,10,5,18,0,47,7,0.268,0.379,36,0,82,0,0,0,0
2023,nl,Ian Kahn,Jonathan Singleton,3245,Hou,1B,24,rel,previously_active,,15,0,7,1,0,2,0,4,1,0.187,0.2,7,0,19,0,0,0,0
2023,nl,Ian Kahn,Owen Miller,7014,Mil,MI,15,rel,previously_active,,231,0,64,22,5,22,10,53,13,0.301,0.385,4,0,35,42,23,0,8
2023,nl,Ian Kahn,Andruw Monasterio,6735,Mil,2B,11,res,previously_active,"SS,2B,3B",21,0,7,2,0,2,0,8,2,0.304,0.333,4,0,0,32,56,5,0
2023,nl,Ian Kahn,Evan Longoria,1489,Ari,3B,5,res,previously_active,"3B,SW,CI",13,0,6,1,0,3,0,3,2,0.267,0.154,25,0,0,0,41,0,0
2023,nl,Ian Kahn,Alec Bohm,6542,Phi,3B,17,trd,previously_active,,370,0,98,51,11,71,4,65,29,0.351,0.441,3,0,80,0,90,0,0
2023,nl,Ian Kahn,Rodolfo Castro,7383,Phi,3B,4,rel,previously_active,,15,0,5,1,0,1,0,6,2,0.176,0.067,3,0,0,45,17,31,0
2023,nl,Ian Kahn,TJ Friedl,6751,Cin,OF,9,trd,previously_active,,348,0,98,50,11,47,22,67,28,0.337,0.434,1,0,0,0,0,0,137
2023,nl,Ian Kahn,Pavin Smith,6109,Ari,OF,15,trd,previously_active,,84,0,27,8,2,9,0,20,6,0.244,0.286,30,0,10,0,0,0,22
2023,nl,Ian Kahn,Mitch Haniger,4480,SF,OF,13,rel,previously_active,,47,0,13,6,0,5,0,13,5,0.315,0.319,3,0,0,0,0,0,57
2023,nl,Ian Kahn,Alex Call,6151,Was,OF,22,rel,previously_active,,97,0,34,8,1,7,1,21,16,0.276,0.206,0,0,0,0,0,0,123
2023,nl,Ian Kahn,*Gary Sanchez,3259,SD,C,142,rel,previously_active,,216,0,66,29,17,42,0,60,20,0.29,0.491,7,66,0,0,0,0,0
2023,nl,Ian Kahn,Nick Fortes,6902,Mia,C,6,rel,previously_active,,210,0,74,22,4,20,3,43,13,0.262,0.29,2,104,0,0,0,0,0
2023,nl,Ian Kahn,Austin Nola,4740,SD,C,5,rel,previously_active,,107,0,42,7,1,7,0,30,15,0.244,0.178,0,52,0,0,0,0,0
2023,nl,Ian Kahn,Wade Meckler,8704,SF,UT,33,rel,previously_active,,39,0,14,5,0,4,0,14,4,0.356,0.282,0,0,0,0,0,0,19
2023,nl,Ian Kahn,Kyle Lewis,5726,Ari,UT,11,rel,previously_active,,26,0,9,1,1,2,0,10,0,0.192,0.346,11,0,0,0,0,0,3
2023,nl,Ian Kahn,Jurickson Profar,3198,SD,UT,16,rel,previously_active,,6,0,3,0,0,0,0,0,1,0.143,0.0,18,0,5,1,0,0,97
2023,nl,Ian Kahn,*Jonathan Davis,6420,Mia,UT,44,rel,previously_active,,30,0,15,9,0,6,1,12,2,0.273,0.3,0,0,0,0,0,0,33
2023,nl,Ian Kahn,Nicky Lopez,6356,Atl,SW,0,rel,previously_active,,43,0,17,8,1,11,1,7,3,0.34,0.395,1,0,4,49,29,11,2
2023,nl,Ian Kahn,*Nick Madrigal,6496,ChC,SW,0,rel,previously_active,,34,0,13,5,0,5,2,5,1,0.257,0.235,4,0,0,14,72,0,0
2023,nl,Ian Kahn,Eric Hosmer,2563,FA,SW,3,rel,previously_active,,44,0,14,6,1,6,0,10,3,0.277,0.318,14,0,15,0,0,0,0
2023,nl,Ian Kahn,Jared Young,6991,ChC,SW,31,rel,previously_active,,21,0,7,3,0,1,2,6,1,0.174,0.095,2,0,14,0,0,0,0
2023,nl,Ian Kahn,*Sam Hilliard,6107,Atl,SW,37,rel,previously_active,,38,0,15,4,2,4,2,15,0,0.237,0.447,1,0,0,0,0,0,31
2023,nl,Ian Kahn,Cristian Pache,6097,Phi,SW,33,rel,previously_active,,4,0,3,0,0,0,0,1,0,0.25,0.5,1,0,0,0,0,0,44
2023,nl,Ian Kahn,Johan Rojas,7709,Phi,SW,33,res,previously_active,OF,65,0,30,11,1,12,5,16,3,0.338,0.415,1,0,0,0,0,0,57
2023,nl,Ian Kahn,Andruw Monasterio,6735,Mil,2B,11,res,reserved,"SS,2B,3B",25,0,11,3,0,2,0,6,0,0.25,0.2,4,0,0,32,56,5,0
2023,nl,Ian Kahn,Evan Longoria,1489,Ari,3B,5,res,reserved,"3B,SW,CI",5,0,2,0,0,0,0,1,2,0.429,0.2,25,0,0,0,41,0,0
2023,nl,Ian Kahn,Johan Rojas,7709,Phi,SW,33,res,reserved,OF,73,0,26,11,1,9,8,23,2,0.355,0.466,1,0,0,0,0,0,57
2023,nl,Ian Kahn,Garrett Cooper,6182,SD,CI,5,trd,previously_reserved,,4,0,1,1,0,1,0,1,0,0.5,0.75,36,0,82,0,0,0,0
2023,nl,Ian Kahn,Jonathan Singleton,3245,Hou,1B,24,rel,previously_reserved,,7,0,2,0,0,0,0,5,1,0.125,0.0,7,0,19,0,0,0,0
2023,nl,Ian Kahn,Edmundo Sosa,5463,Phi,CI,3,act,previously_reserved,"UT,3B,SS,SW,MI,CI",13,0,5,1,1,3,0,4,0,0.429,0.846,0,0,0,4,82,18,1
2023,nl,Ian Kahn,Ji-Hwan Bae,6556,Pit,MI,0,act,previously_reserved,"OF,2B,SW",18,0,7,4,0,2,0,7,4,0.348,0.333,0,0,0,64,0,3,62
2023,nl,Ian Kahn,Luis Garcia,6213,Was,2B,8,act,previously_reserved,"2B,SW,MI,SS",24,0,7,5,2,5,0,1,2,0.308,0.5,0,0,0,121,0,0,0
2023,nl,Ian Kahn,Alec Bohm,6542,Phi,3B,17,trd,previously_reserved,,4,0,1,0,0,0,0,3,0,0.0,0.0,3,0,80,0,90,0,0
2023,nl,Ian Kahn,Rodolfo Castro,7383,Phi,3B,4,rel,previously_reserved,,1,0,1,0,0,0,0,0,0,1.0,1.0,3,0,0,45,17,31,0
2023,nl,Ian Kahn,Pavin Smith,6109,Ari,OF,15,trd,previously_reserved,,22,0,10,5,2,6,0,7,9,0.452,0.5,30,0,10,0,0,0,22
2023,nl,Ian Kahn,Mike Tauchman,5642,ChC,OF,18,act,previously_reserved,OF,28,0,9,3,0,5,1,5,5,0.353,0.321,12,0,0,0,0,0,92
2023,nl,Ian Kahn,TJ Friedl,6751,Cin,OF,9,trd,previously_reserved,,17,0,4,1,0,0,1,2,2,0.368,0.471,1,0,0,0,0,0,137
2023,nl,Ian Kahn,Cody Bellinger,4954,ChC,OF,12,act,previously_reserved,"OF,SW,1B",3,0,1,1,0,1,0,1,1,0.5,0.667,3,0,59,0,0,0,84
2023,nl,Ian Kahn,Alex Call,6151,Was,OF,22,rel,previously_reserved,,35,0,20,4,1,4,0,7,5,0.3,0.371,0,0,0,0,0,0,123
2023,nl,Ian Kahn,Jorge Soler,3918,Mia,OF,8,act,previously_reserved,"OF,SW",3,0,1,2,1,2,0,0,1,0.75,1.67,102,0,0,0,0,0,32
2023,nl,Ian Kahn,Marcell Ozuna,3280,Atl,OF,5,act,previously_reserved,"OF,SW",9,0,2,4,2,5,0,1,1,0.6,1.22,141,0,0,0,0,0,2
2023,nl,Ian Kahn,Austin Nola,4740,SD,C,5,rel,previously_reserved,,19,0,9,2,0,1,0,1,3,0.348,0.263,0,52,0,0,0,0,0
2023,nl,Ian Kahn,*Jonathan Davis,6420,Mia,UT,44,rel,previously_reserved,,11,0,4,1,0,1,0,5,0,0.083,0.091,0,0,0,0,0,0,33
2023,nl,Ian Kahn,Jon Berti,5574,Mia,UT,8,act,previously_reserved,"3B,OF,2B,SS,MI,SW,CI",35,0,15,7,0,5,3,4,3,0.474,0.543,1,0,0,15,41,64,19
2023,nl,Ian Kahn,*Nick Madrigal,6496,ChC,SW,0,rel,previously_reserved,,59,0,21,8,0,4,0,4,2,0.302,0.339,4,0,0,14,72,0,0
2023,nl,Ian Kahn,Nicky Lopez,6356,Atl,SW,0,rel,previously_reserved,,10,0,4,1,0,0,0,1,1,0.273,0.3,1,0,4,49,29,11,2
2023,nl,Ian Kahn,Jared Young,6991,ChC,SW,31,rel,previously_reserved,,1,0,1,0,0,0,0,1,0,0.0,0.0,2,0,14,0,0,0,0
2023,nl,Ian Kahn,Cristian Pache,6097,Phi,SW,33,rel,previously_reserved,,26,0,18,5,1,4,0,6,2,0.429,0.654,1,0,0,0,0,0,44
2023,nl,Ian Kahn,Eric Hosmer,2563,FA,SW,3,rel,previously_reserved,,50,0,17,1,1,8,0,15,3,0.283,0.34,14,0,15,0,0,0,0
2023,nl,Phil Hertz,Peter Alonso,6132,NYM,1B,35,act,active,"1B,SW,CI",568,0,154,92,46,118,4,151,65,0.318,0.504,9,0,144,0,0,0,0
2023,nl,Phil Hertz,Liover Peguero,7165,Pit,MI,27,act,active,"SS,SW,2B,MI",175,0,53,16,6,22,6,63,9,0.253,0.337,0,0,0,33,0,39,0
2023,nl,Phil Hertz,Ha-seong Kim,7554,SD,CI,14,act,active,"SS,3B,MI,SW,CI,2B",538,0,152,84,17,60,38,124,75,0.351,0.398,1,0,0,106,32,20,0
2023,nl,Phil Hertz,Bryson Stott,6943,Phi,2B,11,act,active,"2B,SS,MI,SW",585,0,151,78,15,62,31,100,39,0.329,0.419,1,0,0,149,0,0,0
2023,nl,Phil Hertz,CJ Abrams,6954,Was,SS,16,act,active,"SS,MI,SW",563,0,151,83,18,64,47,118,32,0.3,0.412,0,0,0,0,0,151,0
2023,nl,Phil Hertz,Ryan McMahon,4613,Col,3B,18,act,active,"3B,CI,2B,SW",555,0,152,80,23,70,5,198,68,0.322,0.431,3,0,0,22,130,0,0
2023,nl,Phil Hertz,Ian Happ,5352,ChC,OF,19,act,active,"OF,SW",580,0,158,86,21,84,14,153,99,0.36,0.431,4,0,0,0,0,0,154
2023,nl,Phil Hertz,Jake Alu,8331,Was,OF,97,act,active,"OF,3B,2B",82,0,27,7,2,8,1,21,5,0.281,0.305,0,0,0,24,5,0,27
2023,nl,Phil Hertz,Jack Suwinski,7898,Pit,OF,4,act,active,"OF,SW",426,0,138,60,24,67,11,166,73,0.337,0.441,2,0,0,0,0,0,139
2023,nl,Phil Hertz,Randal Grichuk,2843,LAA,OF,7,act,active,"OF,SW",430,0,117,65,16,44,2,95,29,0.319,0.458,11,0,0,0,0,0,104
2023,nl,Phil Hertz,Henry Davis,7722,Pit,C,104,act,active,"UT,OF",218,0,60,27,7,24,3,63,25,0.31,0.362,11,2,0,0,0,0,49
2023,nl,Phil Hertz,Miguel Amaya,6688,ChC,C,2,act,active,C,76,0,31,10,3,9,0,22,7,0.287,0.316,9,41,0,0,0,0,0
2023,nl,Phil Hertz,Jared Triolo,8163,Pit,UT,2,act,active,"UT,1B,2B,3B",23,0,6,4,0,2,2,10,4,0.407,0.435,1,0,7,13,35,0,0
2023,nl,Phil Hertz,Hunter Goodman,8420,Col,SW,31,act,active,"UT,1B,OF",49,0,17,4,1,11,0,17,3,0.17,0.286,3,0,8,0,0,0,10
2023,nl,Phil Hertz,Ildemaro Vargas,5667,Was,CI,7,rel,previously_active,,10,0,4,2,0,0,0,0,0,0.1,0.1,0,0,0,18,45,15,12
2023,nl,Phil Hertz,Elehuris Montero,6763,Col,CI,37,rel,previously_active,,21,0,7,0,0,2,0,9,1,0.091,0.048,16,0,55,0,12,0,0
2023,nl,Phil Hertz,Eduardo Escobar,3138,LAA,CI,4,rel,previously_active,,57,0,17,7,2,8,0,14,3,0.197,0.333,3,0,5,20,65,1,0
2023,nl,Phil Hertz,Brett Wisely,8327,SF,MI,31,rel,previously_active,,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,37,0,1,19
2023,nl,Phil Hertz,Mike Toglia,7038,Col,OF,42,rel,previously_active,,98,0,29,12,4,9,1,36,7,0.245,0.347,0,0,26,0,0,0,18
2023,nl,Phil Hertz,*Dominic Fletcher,7386,Ari,OF,47,rel,previously_active,,57,0,16,7,2,11,0,13,3,0.3,0.456,0,0,0,0,0,0,27
2023,nl,Phil Hertz,Canaan Smith,7559,Pit,OF,28,rel,previously_active,,6,0,2,0,0,0,0,4,0,0.167,0.167,0,0,0,0,0,0,12
2023,nl,Phil Hertz,Harrison Bader,5366,Cin,OF,69,dis,previously_active,"OF,SW",13,0,5,1,0,1,1,2,1,0.214,0.154,1,0,0,0,0,0,95
2023,nl,Phil Hertz,Nick Martini,4542,Cin,OF,67,res,previously_active,OF,45,0,19,3,2,6,0,10,2,0.245,0.356,10,0,4,0,0,0,16
2023,nl,Phil Hertz,Michael Conforto,4911,SF,OF,15,rel,previously_active,,370,0,111,55,15,55,4,97,47,0.343,0.405,13,0,0,0,0,0,110
2023,nl,Phil Hertz,Tucker Barnhart,3911,LAD,C,4,rel,previously_active,,17,0,8,0,0,0,0,7,4,0.19,0.0,0,42,0,0,0,0,0
2023,nl,Phil Hertz,Brett Sullivan,6462,SD,C,0,rel,previously_active,,6,0,2,0,0,0,0,1,0,0.0,0.0,0,31,0,0,1,0,0
2023,nl,Phil Hertz,Jose Herrera,4966,Ari,C,0,rel,previously_active,,22,0,9,6,0,3,0,8,4,0.346,0.318,0,40,0,0,0,0,0
2023,nl,Phil Hertz,Austin Barnes,4739,LAD,C,0,rel,previously_active,,6,0,2,1,1,2,0,1,1,0.286,0.667,0,53,0,1,0,0,0
2023,nl,Phil Hertz,Joey Bart,6596,SF,C,6,rel,previously_active,,78,0,26,8,0,4,0,21,2,0.286,0.295,0,30,0,0,0,0,0
2023,nl,Phil Hertz,*Riley Adams,7290,Was,C,11,dis,previously_active,"C,SW",14,0,8,0,0,2,0,5,3,0.368,0.429,1,40,0,0,0,0,0
2023,nl,Phil Hertz,Omar Narvaez,5605,NYM,C,4,rel,previously_active,,38,0,17,5,0,3,0,6,5,0.267,0.184,0,47,0,0,0,0,0
2023,nl,Phil Hertz,Andrew Knizner,6049,StL,C,2,rel,previously_active,,8,0,2,1,0,0,0,3,0,0.0,0.0,0,68,1,0,0,0,0
2023,nl,Phil Hertz,Jose Azocar,5761,SD,UT,18,rel,previously_active,,19,0,10,4,0,2,2,5,0,0.263,0.316,2,0,0,0,0,0,44
2023,nl,Phil Hertz,*Nick Madrigal,6496,ChC,UT,32,dis,previously_active,"3B,2B,SW,MI",88,0,28,13,1,10,6,8,4,0.367,0.398,4,0,0,14,72,0,0
2023,nl,Phil Hertz,Jose Barrero,6187,Cin,UT,8,rel,previously_active,,80,0,28,7,0,6,2,25,7,0.273,0.3,1,0,0,0,0,26,19
2023,nl,Phil Hertz,Mitch Haniger,4480,SF,UT,11,res,previously_active,"OF,SW",60,0,20,7,2,6,0,22,6,0.227,0.35,3,0,0,0,0,0,57
2023,nl,Phil Hertz,Nick Gonzales,7294,Pit,SW,88,rel,previously_active,,71,0,21,7,2,12,0,21,2,0.282,0.408,0,0,0,29,0,9,0
2023,nl,Phil Hertz,*Victor Robles,5309,Was,SW,4,rel,previously_active,,86,0,26,13,0,8,6,15,6,0.365,0.372,0,0,0,0,0,0,36
2023,nl,Phil Hertz,Kris Bryant,4434,Col,SW,21,trd,previously_active,,229,0,62,26,8,22,0,45,26,0.345,0.389,25,0,7,0,0,0,47
2023,nl,Phil Hertz,Yuli Gurriel,2160,Mia,SW,77,rel,previously_active,,75,0,24,8,0,4,2,10,9,0.294,0.307,3,0,93,0,0,0,0
2023,nl,Phil Hertz,Harrison Bader,5366,Cin,OF,69,dis,reserved,"OF,SW",13,0,5,2,0,2,1,1,2,0.267,0.231,1,0,0,0,0,0,95
2023,nl,Phil Hertz,Nick Martini,4542,Cin,OF,67,res,reserved,OF,12,0,4,4,2,4,0,3,0,0.5,1.17,10,0,4,0,0,0,16
2023,nl,Phil Hertz,*Riley Adams,7290,Was,C,11,dis,reserved,"C,SW",0,0,0,0,0,0,0,0,0,0.0,0.0,1,40,0,0,0,0,0
2023,nl,Phil Hertz,*Nick Madrigal,6496,ChC,UT,32,dis,reserved,"3B,2B,SW,MI",80,0,27,7,1,9,2,5,1,0.28,0.388,4,0,0,14,72,0,0
2023,nl,Phil Hertz,Mitch Haniger,4480,SF,UT,11,res,reserved,"OF,SW",3,0,1,0,0,0,0,1,0,0.333,0.333,3,0,0,0,0,0,57
2023,nl,Phil Hertz,Liover Peguero,7165,Pit,MI,27,act,previously_reserved,"SS,SW,2B,MI",23,0,6,5,1,4,0,4,2,0.48,0.652,0,0,0,33,0,39,0
2023,nl,Phil Hertz,Canaan Smith,7559,Pit,OF,28,rel,previously_reserved,,26,0,12,3,0,5,1,12,4,0.226,0.231,0,0,0,0,0,0,12
2023,nl,Phil Hertz,Jack Suwinski,7898,Pit,OF,4,act,previously_reserved,"OF,SW",21,0,6,3,2,7,2,6,2,0.391,0.714,2,0,0,0,0,0,139
2023,nl,Phil Hertz,Mike Toglia,7038,Col,OF,42,rel,previously_reserved,,20,0,6,1,0,0,0,5,1,0.095,0.05,0,0,26,0,0,0,18
2023,nl,Phil Hertz,Randal Grichuk,2843,LAA,OF,7,act,previously_reserved,"OF,SW",4,0,1,0,0,0,0,1,0,0.5,0.5,11,0,0,0,0,0,104
2023,nl,Phil Hertz,Jake Alu,8331,Was,OF,97,act,previously_reserved,"OF,3B,2B",49,0,15,5,0,3,1,13,3,0.255,0.245,0,0,0,24,5,0,27
