year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,g,w,l,sv,ip,bb,hr,so,era,whip
2014,nl,Tristan H. Cockcroft,Mark Melancon,1022,SF,P,4,act,active,P,72,3,5,33,71.0,11,2,71,1.9,0.873
2014,nl,Tristan H. Cockcroft,Ken Giles,4717,Tor,P,0,act,active,P,33,1,1,1,33.3,9,0,43,1.35,0.78
2014,nl,Tristan H. Cockcroft,Edinson Volquez,332,Tex,P,0,act,active,P,24,9,6,0,144.0,61,11,109,3.31,1.306
2014,nl,Tristan H. Cockcroft,Adam Wainwright,1400,StL,P,27,act,active,P,32,20,9,0,227.0,50,10,179,2.38,1.031
2014,nl,Tristan H. Cockcroft,Zack Wheeler,2831,NYM,P,10,act,active,P,32,11,11,0,185.3,79,14,187,3.54,1.327
2014,nl,Tristan H. Cockcroft,Mike Leake,2714,Sea,P,3,act,active,P,33,11,13,0,214.3,50,23,164,3.7,1.246
2014,nl,Tristan H. Cockcroft,Jake Peavy,1237,FA,P,42,act,active,P,10,5,3,0,65.7,12,2,50,2.06,1.02
2014,nl,Tristan H. Cockcroft,Addison Reed,3793,Min,P,15,act,active,P,62,1,7,32,59.3,15,11,69,4.25,1.213
2014,nl,Tristan H. Cockcroft,Kyle Hendricks,4620,ChC,P,6,act,active,P,12,6,2,0,72.3,14,4,43,2.49,1.106
2014,nl,Tristan H. Cockcroft,Jeurys Familia,3269,Oak,P,0,act,active,P,57,2,3,3,58.3,22,3,55,2.01,1.011
2014,nl,Tristan H. Cockcroft,J.J. Putz,1344,FA,P,1,rel,previously_active,,13,1,0,0,10.0,6,0,12,5.4,1.4
2014,nl,Tristan H. Cockcroft,Jesse Hahn,4527,KC,P,4,rel,previously_active,,10,6,2,0,60.3,24,2,53,2.83,1.11
2014,nl,Tristan H. Cockcroft,Tim Stauffer,1239,Ari,P,8,rel,previously_active,,5,0,2,0,8.7,5,1,13,9.35,1.962
2014,nl,Tristan H. Cockcroft,A.J. Ramos,3941,NYM,P,0,rel,previously_active,,9,0,0,0,7.3,8,1,7,7.36,2.045
2014,nl,Tristan H. Cockcroft,Homer Bailey,313,Cin,P,17,rel,previously_active,,23,9,5,0,145.7,45,16,124,3.71,1.229
2014,nl,Tristan H. Cockcroft,Alex Torres,2451,SF,P,0,rel,previously_active,,3,0,0,0,3.0,1,0,2,0.0,0.667
2014,nl,Tristan H. Cockcroft,Bobby Parnell,2197,FA,P,12,rel,previously_active,,1,0,0,0,1.0,1,0,1,9.0,3.0
2014,nl,Tristan H. Cockcroft,Brad Ziegler,1090,Ari,P,0,rel,previously_active,,8,0,1,0,7.3,2,0,8,4.91,1.364
2014,nl,Tristan H. Cockcroft,Ernesto Frieri,1225,FA,P,1,rel,previously_active,,3,1,0,0,2.3,0,0,3,19.29,3.429
2014,nl,Tristan H. Cockcroft,Jhoulys Chacin,2123,Mil,P,0,dis,previously_active,P,9,1,6,0,52.3,22,7,36,5.5,1.395
2014,nl,Tristan H. Cockcroft,Daisuke Matsuzaka,163,FA,P,0,rel,previously_active,,3,1,0,0,8.7,2,0,7,2.08,0.692
2014,nl,Tristan H. Cockcroft,Randall Delgado,2725,FA,P,1,rel,previously_active,,2,0,1,0,4.7,3,1,3,11.57,3.0
2014,nl,Tristan H. Cockcroft,Jhoulys Chacin,2123,Mil,P,0,dis,reserved,P,2,0,1,0,11.0,6,1,6,4.91,1.636
2014,nl,Tristan H. Cockcroft,Randall Delgado,2725,FA,P,1,rel,previously_reserved,,9,0,0,0,14.3,7,0,17,3.14,1.256
2014,nl,Tristan H. Cockcroft,Kyle Hendricks,4620,ChC,P,6,act,previously_reserved,P,1,1,0,0,8.0,1,0,4,2.25,0.875
2014,nl,Tristan H. Cockcroft,Jake Peavy,1237,FA,P,42,act,previously_reserved,P,1,1,0,0,7.0,3,1,3,1.29,1.0
2014,nl,Tristan H. Cockcroft,Ernesto Frieri,1225,FA,P,1,rel,previously_reserved,,10,0,1,0,7.3,5,3,7,8.59,1.5
2014,nl,Tristan H. Cockcroft,Jeurys Familia,3269,Oak,P,0,act,previously_reserved,P,17,0,1,2,17.7,9,0,17,1.53,1.528
2014,nl,Tristan H. Cockcroft,Ken Giles,4717,Tor,P,0,act,previously_reserved,P,7,2,0,0,8.0,0,0,13,0.0,0.75
2014,nl,Tristan H. Cockcroft,Tim Stauffer,1239,Ari,P,8,rel,previously_reserved,,4,0,0,0,4.0,3,0,5,4.5,2.0
2014,nl,Tristan H. Cockcroft,Jesse Hahn,4527,KC,P,4,rel,previously_reserved,,2,0,1,0,3.3,3,0,5,5.4,3.0
