year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,ab,h,g,r,hr,rbi,sb,so,bb,obp,slg,gp_dh,gp_c,gp_1b,gp_2b,gp_3b,gp_ss,gp_of
2019,nl,Scott Wilderman,Austin Dean,4938,Mia,OF,1,act,previously_reserved,"OF,SW,1B",41,0,15,1,1,4,0,11,3,0.2,0.268,0,0,5,0,0,0,49
2019,nl,Scott Wilderman,Tucker Barnhart,3911,Cin,C,6,act,previously_reserved,"C,SW",21,0,7,4,2,5,0,2,3,0.542,0.81,0,102,3,0,0,0,0
2019,nl,Scott Wilderman,Greg Garcia,4360,SD,UT,9,act,previously_reserved,"2B,SS,3B,SW,CI,MI",37,0,19,5,0,2,0,11,13,0.423,0.216,1,0,1,74,13,9,1
2019,nl,Scott Wilderman,Michael Taylor,4060,Was,SW,3,rel,previously_reserved,,21,0,15,3,0,1,2,5,3,0.292,0.19,0,0,0,0,0,0,31
2019,nl,Scott Wilderman,Hunter Renfroe,4558,SD,SW,12,act,previously_reserved,"OF,SW",13,0,5,4,2,2,0,6,3,0.353,0.615,0,0,0,0,0,0,127
2019,nl,Steve Gardner,Dansby Swanson,5276,Atl,MI,6,act,active,"SS,MI,SW",475,0,125,77,17,65,10,120,51,0.33,0.429,0,0,0,0,0,126,0
2019,nl,Steve Gardner,Christian Walker,4521,Ari,CI,1,act,active,"1B,CI,SW",529,0,152,86,29,73,8,155,67,0.348,0.476,3,0,142,0,0,0,0
2019,nl,Steve Gardner,Joey Votto,345,Cin,1B,29,act,active,"1B,SW,CI",497,0,135,72,14,45,5,116,74,0.359,0.412,4,0,133,0,0,0,1
2019,nl,Steve Gardner,Howie Kendrick,739,Was,2B,0,act,active,"1B,2B,3B,MI,SW",326,0,117,58,17,61,2,46,25,0.396,0.577,7,0,48,23,15,0,0
2019,nl,Steve Gardner,Jose Iglesias,2913,Cin,SS,59,act,active,"UT,SS,MI,SW",485,0,140,61,11,57,5,66,19,0.317,0.412,0,0,0,0,0,144,0
2019,nl,Steve Gardner,Nolan Arenado,3214,Col,3B,36,act,active,"3B,SW,CI",588,0,155,102,41,118,3,93,62,0.379,0.583,0,0,0,0,154,0,0
2019,nl,Steve Gardner,A.J. Pollock,2837,LAD,OF,22,act,active,"OF,SW",308,0,86,49,15,47,5,74,23,0.327,0.468,1,0,0,0,0,0,80
2019,nl,Steve Gardner,Tony Kemp,5292,ChC,OF,204,act,active,"2B,OF,SW",75,0,41,7,1,11,0,17,7,0.259,0.307,6,0,0,43,0,0,33
2019,nl,Steve Gardner,Matt Beaty,6433,LAD,OF,7,act,active,"1B,3B,OF",130,0,57,17,4,22,4,16,13,0.31,0.408,2,0,35,0,9,0,35
2019,nl,Steve Gardner,Harrison Bader,5366,StL,OF,15,act,active,"OF,SW",331,0,122,48,11,36,10,113,39,0.304,0.356,0,0,0,0,0,0,122
2019,nl,Steve Gardner,Francisco Mejia,4850,SD,C,5,act,active,"C,SW",184,0,65,22,6,17,1,48,10,0.322,0.446,2,60,0,0,0,0,4
2019,nl,Steve Gardner,Wilson Ramos,2170,NYM,C,10,act,active,"C,SW",473,0,141,52,14,73,1,69,44,0.351,0.416,2,124,0,0,0,0,0
2019,nl,Steve Gardner,Neil Walker,1221,Mia,UT,55,act,active,"1B,3B,CI,MI,SW,2B,OF",91,0,31,14,3,14,1,17,12,0.35,0.418,3,0,69,1,26,0,0
2019,nl,Steve Gardner,Keston Hiura,6100,Mil,SW,2,act,active,"UT,2B",304,0,81,51,19,49,9,104,25,0.371,0.582,0,0,0,81,0,0,0
2019,nl,Steve Gardner,Wilmer Difo,5044,Was,MI,9,rel,previously_active,,121,0,38,14,2,7,0,27,12,0.301,0.298,0,0,0,2,6,33,0
2019,nl,Steve Gardner,Scooter Gennett,3277,FA,MI,19,rel,previously_active,,125,0,40,15,2,11,0,40,2,0.252,0.336,0,0,0,36,0,0,0
2019,nl,Steve Gardner,Odubel Herrera,5084,Phi,OF,13,rel,previously_active,,126,0,39,12,1,16,2,33,11,0.288,0.341,0,0,0,0,0,0,37
2019,nl,Steve Gardner,Nick Williams,4611,Phi,OF,1,rel,previously_active,,81,0,50,8,1,4,0,30,3,0.221,0.259,0,0,0,0,0,0,28
2019,nl,Steve Gardner,Roman Quinn,4018,Phi,OF,2,dis,previously_active,"OF,SW",104,0,43,18,4,11,8,30,12,0.308,0.385,0,0,0,0,0,0,34
2019,nl,Steve Gardner,Peter O'Brien,4794,Mia,OF,24,rel,previously_active,,10,0,3,1,0,0,1,4,1,0.273,0.2,0,0,1,0,0,0,14
2019,nl,Steve Gardner,Pablo Reyes,6398,Pit,OF,5,rel,previously_active,,23,0,14,3,0,1,0,8,3,0.192,0.087,0,0,0,7,2,2,45
2019,nl,Steve Gardner,Cesar Puello,2728,Mia,OF,22,rel,previously_active,,24,0,9,1,0,2,0,8,1,0.192,0.167,0,0,0,0,0,0,40
2019,nl,Steve Gardner,Mark Zagunis,5022,ChC,OF,12,rel,previously_active,,1,0,2,1,0,0,0,1,1,0.5,0.0,0,0,0,0,0,0,8
2019,nl,Steve Gardner,Jacob Nottingham,5415,Mil,C,1,rel,previously_active,,1,0,3,0,0,0,0,1,0,0.0,0.0,0,6,1,0,0,0,0
2019,nl,Steve Gardner,Victor Caratini,4876,ChC,C,37,rel,previously_active,,76,0,29,9,3,12,0,19,6,0.277,0.395,0,59,23,0,2,0,0
2019,nl,Steve Gardner,Taylor Davis,5613,ChC,C,1,rel,previously_active,,4,0,1,0,0,0,0,0,0,0.25,0.25,0,6,1,0,0,0,0
2019,nl,Steve Gardner,Kevin Cron,6362,Ari,UT,75,res,previously_active,1B,19,0,9,2,2,3,0,8,2,0.238,0.474,4,0,12,0,1,0,0
2019,nl,Steve Gardner,Jedd Gyorko,3700,LAD,UT,3,res,previously_active,"3B,1B,2B,SW,CI,MI",17,0,13,2,1,3,1,4,1,0.167,0.294,1,0,8,3,21,0,0
2019,nl,Steve Gardner,Gerardo Parra,2000,Was,SW,37,rel,previously_active,,65,0,30,9,3,11,3,17,2,0.29,0.431,0,0,14,1,1,0,63
2019,nl,Steve Gardner,Tim Locastro,6280,Ari,SW,1,rel,previously_active,,159,0,68,27,1,12,13,29,9,0.333,0.333,0,0,0,0,0,0,69
2019,nl,Steve Gardner,Roman Quinn,4018,Phi,OF,2,dis,reserved,"OF,SW",4,0,1,0,0,0,0,4,0,0.0,0.0,0,0,0,0,0,0,34
2019,nl,Steve Gardner,Jedd Gyorko,3700,LAD,UT,3,res,reserved,"3B,1B,2B,SW,CI,MI",75,0,49,4,1,6,1,20,8,0.265,0.24,1,0,8,3,21,0,0
2019,nl,Steve Gardner,Kevin Cron,6362,Ari,UT,75,res,reserved,1B,24,0,16,4,2,5,0,10,0,0.269,0.458,4,0,12,0,1,0,0
2019,nl,Steve Gardner,Joey Votto,345,Cin,1B,29,act,previously_reserved,"1B,SW,CI",28,0,7,7,1,2,0,7,2,0.312,0.393,4,0,133,0,0,0,1
2019,nl,Steve Gardner,Dansby Swanson,5276,Atl,MI,6,act,previously_reserved,"SS,MI,SW",8,0,2,0,0,0,0,4,0,0.0,0.0,0,0,0,0,0,126,0
2019,nl,Steve Gardner,Scooter Gennett,3277,FA,MI,19,rel,previously_reserved,,8,0,2,0,0,0,0,1,0,0.125,0.125,0,0,0,36,0,0,0
2019,nl,Steve Gardner,Howie Kendrick,739,Was,2B,0,act,previously_reserved,"1B,2B,3B,MI,SW",8,0,4,3,0,1,0,3,2,0.364,0.375,7,0,48,23,15,0,0
2019,nl,Steve Gardner,Jose Iglesias,2913,Cin,SS,59,act,previously_reserved,"UT,SS,MI,SW",19,0,6,1,0,2,1,4,1,0.333,0.263,0,0,0,0,0,144,0
2019,nl,Steve Gardner,Pablo Reyes,6398,Pit,OF,5,rel,previously_reserved,,4,0,2,0,0,1,0,2,0,0.25,0.25,0,0,0,7,2,2,45
2019,nl,Steve Gardner,Harrison Bader,5366,StL,OF,15,act,previously_reserved,"OF,SW",16,0,6,6,1,3,1,4,7,0.478,0.562,0,0,0,0,0,0,122
2019,nl,Steve Gardner,Francisco Mejia,4850,SD,C,5,act,previously_reserved,"C,SW",42,0,14,5,2,5,0,8,3,0.289,0.405,2,60,0,0,0,0,4
2019,nl,Steve Gardner,Tim Locastro,6280,Ari,SW,1,rel,previously_reserved,,5,0,2,1,0,0,1,1,1,0.5,0.4,0,0,0,0,0,0,69
2019,nl,Steve Gardner,Keston Hiura,6100,Mil,SW,2,act,previously_reserved,"UT,2B",10,0,3,0,0,0,0,3,0,0.273,0.2,0,0,0,81,0,0,0
2019,nl,Andy Behrens,Jose Alb Martinez,5460,StL,1B,8,act,active,"OF,1B,SW,CI",331,0,126,44,10,42,2,82,34,0.337,0.411,8,0,0,0,0,0,79
2019,nl,Andy Behrens,Corey Seager,4154,LAD,MI,19,act,active,"SS,MI,SW",489,0,134,82,19,87,1,98,44,0.335,0.483,0,0,0,0,0,132,0
2019,nl,Andy Behrens,Ty France,6723,SD,CI,261,act,active,"UT,3B,2B",170,0,63,18,7,23,0,45,8,0.296,0.418,0,0,1,21,36,0,0
2019,nl,Andy Behrens,Starlin Castro,2724,Mia,2B,11,act,active,"3B,2B,MI,SW",636,0,162,68,22,86,2,111,28,0.3,0.436,0,0,0,117,45,3,0
2019,nl,Andy Behrens,Jean Segura,3177,Phi,SS,28,act,active,"UT,SS,MI,SW",571,0,142,77,12,59,10,73,30,0.319,0.415,0,0,0,0,0,142,0
2019,nl,Andy Behrens,Anthony Rendon,3205,Was,3B,29,act,active,"3B,CI,SW",545,0,146,117,34,126,5,86,80,0.412,0.598,0,0,0,1,146,0,0
2019,nl,Andy Behrens,Charlie Blackmon,2620,Col,OF,29,act,active,"OF,SW",573,0,138,110,32,85,2,102,39,0.365,0.581,2,0,0,0,0,0,135
2019,nl,Andy Behrens,Austin Slater,6014,SF,OF,35,act,active,"OF,1B,CI,SW",154,0,63,18,3,12,1,55,20,0.318,0.351,0,0,8,1,0,0,48
2019,nl,Andy Behrens,Adam Jones,133,Ari,OF,5,act,active,"OF,SW",485,0,137,66,16,67,2,101,31,0.313,0.414,0,0,0,0,0,0,130
2019,nl,Andy Behrens,Harold Ramirez,4883,Mia,OF,111,act,active,OF,417,0,118,54,11,50,2,91,18,0.313,0.417,0,0,0,0,0,0,110
2019,nl,Andy Behrens,Tony Wolters,3637,Col,C,26,act,active,"C,SW,2B",304,0,103,37,1,38,0,59,32,0.337,0.303,0,112,0,8,1,0,0
2019,nl,Andy Behrens,Carson Kelly,4512,Ari,C,2,act,active,"C,SW",239,0,83,36,12,31,0,65,36,0.329,0.439,0,101,0,0,1,0,0
2019,nl,Andy Behrens,Rafael Ortega,3646,Atl,UT,0,act,active,"OF,SW",39,0,19,2,1,3,2,12,4,0.233,0.256,0,0,0,0,0,0,27
2019,nl,Andy Behrens,David Freese,1432,LAD,SW,0,act,active,"1B,3B,SW,CI",93,0,44,17,4,13,0,26,13,0.346,0.441,3,0,50,0,2,0,0
2019,nl,Andy Behrens,Kevin Cron,6362,Ari,1B,161,rel,previously_active,,10,0,8,2,0,0,0,3,1,0.364,0.6,4,0,12,0,1,0,0
2019,nl,Andy Behrens,*Tyler White,5443,LAD,1B,0,dis,previously_active,"1B,SW,CI",21,0,11,2,0,2,0,4,4,0.2,0.048,19,0,56,0,0,0,0
2019,nl,Andy Behrens,Albert Almora,4126,ChC,OF,3,res,previously_active,"OF,SW",321,0,114,39,12,32,2,58,14,0.275,0.396,0,0,0,0,0,0,125
2019,nl,Andy Behrens,*David Peralta,4980,Ari,OF,19,dis,previously_active,"OF,SW",369,0,95,48,12,55,0,85,34,0.347,0.469,1,0,0,0,0,0,93
2019,nl,Andy Behrens,Willson Contreras,5435,ChC,C,13,trd,previously_active,,217,0,66,35,15,42,1,67,27,0.386,0.548,1,99,2,0,0,0,3
2019,nl,Andy Behrens,Brad Miller,4310,Phi,UT,1,res,previously_active,"1B,2B,3B,SW,CI,MI,OF",53,0,26,8,4,5,0,16,3,0.25,0.491,0,0,0,13,19,1,17
2019,nl,Andy Behrens,*Ian Kinsler,1520,SD,UT,4,rel,previously_active,,201,0,65,18,5,13,2,43,17,0.267,0.318,0,0,0,72,0,0,0
2019,nl,Andy Behrens,Martin Prado,80,Mia,SW,0,res,previously_active,"1B,3B,CI,SW",114,0,43,13,1,10,0,18,6,0.279,0.316,2,0,40,0,22,0,0
2019,nl,Andy Behrens,Mike Gerber,5580,SF,SW,111,rel,previously_active,,4,0,1,0,0,0,0,3,0,0.0,0.0,0,0,0,0,0,0,10
2019,nl,Andy Behrens,Peter O'Brien,4794,Mia,SW,4,rel,previously_active,,24,0,8,1,1,2,0,12,3,0.222,0.25,0,0,1,0,0,0,14
2019,nl,Andy Behrens,*Tyler White,5443,LAD,1B,0,dis,reserved,"1B,SW,CI",0,0,0,0,0,0,0,0,0,0.0,0.0,19,0,56,0,0,0,0
2019,nl,Andy Behrens,Albert Almora,4126,ChC,OF,3,res,reserved,"OF,SW",18,0,16,2,0,0,0,4,2,0.2,0.111,0,0,0,0,0,0,125
2019,nl,Andy Behrens,*David Peralta,4980,Ari,OF,19,dis,reserved,"OF,SW",13,0,4,0,0,2,0,2,1,0.214,0.231,1,0,0,0,0,0,93
2019,nl,Andy Behrens,Brad Miller,4310,Phi,UT,1,res,reserved,"1B,2B,3B,SW,CI,MI,OF",49,0,27,10,6,12,1,15,4,0.352,0.653,0,0,0,13,19,1,17
2019,nl,Andy Behrens,Martin Prado,80,Mia,SW,0,res,reserved,"1B,3B,CI,SW",38,0,22,5,1,1,0,6,3,0.268,0.316,2,0,40,0,22,0,0
2019,nl,Andy Behrens,Jose Alb Martinez,5460,StL,1B,8,act,previously_reserved,"OF,1B,SW,CI",3,0,2,1,0,0,1,0,1,0.6,0.333,8,0,0,0,0,0,79
2019,nl,Andy Behrens,Ty France,6723,SD,CI,261,act,previously_reserved,"UT,3B,2B",11,0,3,1,0,1,0,3,0,0.091,0.091,0,0,1,21,36,0,0
2019,nl,Andy Behrens,Jean Segura,3177,Phi,SS,28,act,previously_reserved,"UT,SS,MI,SW",5,0,2,2,0,1,0,0,0,0.667,1.0,0,0,0,0,0,142,0
2019,nl,Andy Behrens,Charlie Blackmon,2620,Col,OF,29,act,previously_reserved,"OF,SW",7,0,2,2,0,1,0,2,1,0.333,0.143,2,0,0,0,0,0,135
2019,nl,Andy Behrens,Tony Wolters,3637,Col,C,26,act,previously_reserved,"C,SW,2B",11,0,3,2,0,1,0,3,0,0.273,0.636,0,112,0,8,1,0,0
2019,nl,Andy Behrens,Carson Kelly,4512,Ari,C,2,act,previously_reserved,"C,SW",75,0,28,10,6,16,0,14,12,0.409,0.6,0,101,0,0,1,0,0
2019,nl,Andy Behrens,Victor Caratini,4876,ChC,C,0,rel,previously_reserved,,17,0,8,4,1,5,0,6,3,0.571,0.824,0,59,23,0,2,0,0
2019,nl,Andy Behrens,*Ian Kinsler,1520,SD,UT,4,rel,previously_reserved,,56,0,21,9,3,7,0,11,2,0.305,0.482,0,0,0,72,0,0,0
2019,nl,Andy Behrens,Peter O'Brien,4794,Mia,SW,4,rel,previously_reserved,,3,0,1,0,0,0,0,2,0,0.0,0.0,0,0,1,0,0,0,14
2019,nl,Andy Behrens,David Freese,1432,LAD,SW,0,act,previously_reserved,"1B,3B,SW,CI",69,0,35,18,7,16,0,18,10,0.481,0.812,3,0,50,0,2,0,0
2019,nl,Craig Mish,Isan Diaz,5464,Mia,MI,2,act,active,2B,151,0,42,14,4,21,0,48,17,0.257,0.298,0,0,0,48,0,0,0
2019,nl,Craig Mish,Jose Osuna,4098,Pit,1B,0,act,active,"1B,CI,SW,OF,3B",260,0,94,41,10,36,0,48,18,0.311,0.458,0,0,31,0,19,0,25
2019,nl,Craig Mish,Jesus Aguilar,4118,TB,CI,23,act,active,"1B,CI,SW",314,0,131,39,12,50,0,81,43,0.325,0.389,13,0,75,0,2,0,0
2019,nl,Craig Mish,Pablo Reyes,6398,Pit,2B,0,act,active,"OF,SW,2B",88,0,40,11,0,12,0,21,9,0.296,0.33,0,0,0,7,2,2,45
2019,nl,Craig Mish,Brandon Crawford,3051,SF,SS,7,act,active,"SS,SW,MI",500,0,147,58,11,59,3,117,53,0.304,0.35,0,0,0,0,0,142,0
2019,nl,Craig Mish,Miguel Rojas,4814,Mia,3B,0,act,active,"UT,SS,1B,3B,MI,CI,SW",483,0,132,52,5,46,9,62,32,0.331,0.379,0,0,6,3,0,125,0
2019,nl,Craig Mish,Nick Markakis,134,Atl,OF,10,act,active,"OF,SW",401,0,113,59,9,59,2,59,47,0.352,0.414,1,0,0,0,0,0,111
2019,nl,Craig Mish,Josh VanMeter,5912,Cin,OF,1,act,active,"2B,3B,OF,1B",183,0,65,30,8,19,8,41,23,0.324,0.437,2,0,17,18,6,0,48
2019,nl,Craig Mish,*Jeff McNeil,6617,NYM,OF,7,act,active,"2B,3B,OF,SW,MI",510,0,133,83,23,75,5,75,35,0.384,0.531,0,0,0,37,31,0,93
2019,nl,Craig Mish,Ronald Acuna,5737,Atl,OF,36,act,active,"OF,SW",626,0,156,127,41,101,37,188,76,0.365,0.518,0,0,0,0,0,0,156
2019,nl,Craig Mish,Elias Diaz,5078,Pit,C,1,act,active,"C,SW",303,0,101,31,2,28,0,56,23,0.296,0.307,0,96,0,0,0,0,0
2019,nl,Craig Mish,J.T. Realmuto,4028,Phi,C,22,act,active,"C,SW",538,0,145,92,25,83,9,123,41,0.328,0.493,1,133,4,0,0,0,0
2019,nl,Craig Mish,Alex Dickerson,4061,SF,UT,11,act,active,OF,118,0,44,20,5,16,1,27,10,0.351,0.525,0,0,0,0,0,0,51
2019,nl,Craig Mish,Mauricio Dubon,5380,SF,SW,57,act,active,"UT,2B,SS",95,0,26,12,4,9,3,19,5,0.32,0.463,0,0,0,22,0,10,0
2019,nl,Craig Mish,*Brendan Rodgers,5254,Col,MI,2,dis,previously_active,"2B,SS",57,0,19,7,0,6,0,18,4,0.323,0.298,0,0,0,16,0,9,0
2019,nl,Craig Mish,Jung-ho Kang,5052,Mil,MI,4,rel,previously_active,,158,0,61,13,8,20,0,55,11,0.216,0.367,0,0,0,0,44,15,0
2019,nl,Craig Mish,Matt Beaty,6433,LAD,CI,1,rel,previously_active,,91,0,29,11,1,14,1,9,3,0.298,0.385,2,0,35,0,9,0,35
2019,nl,Craig Mish,Phil Gosselin,4644,Phi,MI,0,rel,previously_active,,3,0,4,0,0,0,0,1,1,0.5,0.333,0,0,0,0,1,5,6
2019,nl,Craig Mish,Sean Rodriguez,743,Phi,2B,0,rel,previously_active,,35,0,25,7,1,4,1,13,4,0.293,0.286,1,0,1,3,24,11,14
2019,nl,Craig Mish,Martin Prado,80,Mia,3B,0,rel,previously_active,,10,0,5,2,0,0,0,5,0,0.2,0.2,2,0,40,0,22,0,0
2019,nl,Craig Mish,*Lane Thomas,6727,StL,OF,9,dis,previously_active,OF,16,0,13,2,1,2,0,3,2,0.4,0.437,0,0,0,0,0,0,25
2019,nl,Craig Mish,Gerardo Parra,2000,Was,OF,1,rel,previously_active,,86,0,30,8,1,6,2,18,8,0.278,0.267,0,0,14,1,1,0,63
2019,nl,Craig Mish,Tim Locastro,6280,Ari,OF,0,rel,previously_active,,3,0,1,0,0,0,0,1,0,0.25,0.0,0,0,0,0,0,0,69
2019,nl,Craig Mish,Travis Jankowski,4479,SD,OF,0,res,previously_active,"OF,SW",2,0,5,1,0,0,1,0,1,0.333,0.0,0,0,0,0,0,0,11
2019,nl,Craig Mish,Mark Zagunis,5022,ChC,OF,0,rel,previously_active,,5,0,6,0,0,1,0,1,0,0.4,0.4,0,0,0,0,0,0,8
2019,nl,Craig Mish,Randy Arozarena,6129,StL,OF,1,rel,previously_active,,8,0,3,0,0,1,0,2,0,0.25,0.25,0,0,0,0,0,0,11
2019,nl,Craig Mish,Brian O'Grady,6752,Cin,OF,7,rel,previously_active,,13,0,10,2,1,2,0,5,2,0.2,0.308,1,0,2,0,0,0,16
2019,nl,Craig Mish,*Steven Duggar,6013,SF,OF,5,rel,previously_active,,248,0,67,25,4,28,1,77,15,0.277,0.343,0,0,0,0,0,0,72
2019,nl,Craig Mish,Andrew Knapp,5228,Phi,C,0,rel,previously_active,,16,0,10,1,0,0,0,6,5,0.429,0.375,0,43,1,0,0,0,0
2019,nl,Craig Mish,Travis Shaw,4819,Mil,UT,25,rel,previously_active,,197,0,65,18,6,13,0,74,28,0.276,0.279,0,0,6,2,71,0,0
2019,nl,Craig Mish,Andrew Stevenson,5723,Was,SW,0,rel,previously_active,,4,0,6,2,0,0,0,2,1,0.5,0.25,0,0,0,0,0,0,5
2019,nl,Craig Mish,Edwin Rios,6222,LAD,SW,1,rel,previously_active,,6,0,4,2,0,0,0,2,2,0.375,0.333,1,0,12,0,5,0,1
2019,nl,Craig Mish,*Jason Martin,5270,Pit,SW,57,rel,previously_active,,29,0,15,2,0,1,1,9,2,0.226,0.207,0,0,0,0,0,0,15
2019,nl,Craig Mish,Ender Inciarte,4264,Atl,SW,17,dis,previously_active,"OF,SW",193,0,61,29,5,24,6,39,24,0.347,0.409,0,0,0,0,0,0,63
2019,nl,Craig Mish,Jake Noll,6884,Was,SW,17,rel,previously_active,,3,0,3,1,0,0,0,1,0,0.333,0.333,0,0,2,0,1,0,0
2019,nl,Craig Mish,*Brendan Rodgers,5254,Col,MI,2,dis,reserved,"2B,SS",19,0,6,1,0,1,0,9,0,0.105,0.105,0,0,0,16,0,9,0
2019,nl,Craig Mish,*Lane Thomas,6727,StL,OF,9,dis,reserved,OF,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,25
2019,nl,Craig Mish,Travis Jankowski,4479,SD,OF,0,res,reserved,"OF,SW",14,0,14,2,0,0,1,2,1,0.267,0.214,0,0,0,0,0,0,11
2019,nl,Craig Mish,Kyle Garlick,6877,LAD,SW,1,res,reserved,OF,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,15
2019,nl,Craig Mish,Ender Inciarte,4264,Atl,SW,17,dis,reserved,"OF,SW",6,0,4,1,0,0,1,2,2,0.25,0.0,0,0,0,0,0,0,63
2019,nl,Craig Mish,Matt Beaty,6433,LAD,CI,1,rel,previously_reserved,,9,0,3,2,1,2,0,4,0,0.222,0.667,2,0,35,0,9,0,35
2019,nl,Craig Mish,Jung-ho Kang,5052,Mil,MI,4,rel,previously_reserved,,14,0,4,2,2,4,0,5,0,0.286,0.714,0,0,0,0,44,15,0
2019,nl,Craig Mish,Isan Diaz,5464,Mia,MI,2,act,previously_reserved,2B,28,0,7,3,1,2,0,11,2,0.267,0.357,0,0,0,48,0,0,0
2019,nl,Craig Mish,Nick Markakis,134,Atl,OF,10,act,previously_reserved,"OF,SW",13,0,3,2,0,3,0,0,0,0.5,0.615,1,0,0,0,0,0,111
2019,nl,Craig Mish,Brian O'Grady,6752,Cin,OF,7,rel,previously_reserved,,8,0,4,1,0,0,0,4,2,0.545,0.625,1,0,2,0,0,0,16
2019,nl,Craig Mish,Alex Dickerson,4061,SF,UT,11,act,previously_reserved,OF,25,0,9,5,0,1,0,5,2,0.296,0.32,0,0,0,0,0,0,51
2019,nl,Craig Mish,Mauricio Dubon,5380,SF,SW,57,act,previously_reserved,"UT,2B,SS",10,0,3,0,0,0,0,1,0,0.2,0.2,0,0,0,22,0,10,0
2019,nl,Todd Zola,Eric Thames,2895,Mil,1B,5,act,active,"1B,OF,CI,SW",379,0,144,63,23,58,3,134,49,0.345,0.496,3,0,105,0,0,0,12
2019,nl,Todd Zola,Todd Frazier,1979,NYM,CI,5,act,active,"3B,SW,CI",439,0,131,62,20,63,0,102,40,0.33,0.44,3,0,3,0,120,0,0
2019,nl,Todd Zola,Daniel Murphy,2100,Col,MI,25,act,active,"1B,2B,MI,SW",434,0,131,55,13,78,1,73,31,0.327,0.454,4,0,110,3,0,0,0
2019,nl,Todd Zola,Adam Frazier,5555,Pit,2B,10,act,active,"2B,MI,SW,OF",554,0,152,80,10,50,5,75,40,0.336,0.417,0,0,0,142,0,0,0
2019,nl,Todd Zola,Orlando Arcia,4503,Mil,SS,7,act,active,"SS,MI,SW",494,0,152,51,15,59,8,109,43,0.283,0.35,0,0,0,0,0,150,0
2019,nl,Todd Zola,Matt Carpenter,3510,StL,3B,27,act,active,"1B,3B,SW,CI",399,0,125,59,15,45,6,121,63,0.34,0.401,2,0,4,0,107,0,0
2019,nl,Todd Zola,Tyler O'Neill,5423,StL,OF,6,act,active,"OF,SW",121,0,50,17,5,16,1,41,8,0.318,0.438,0,0,0,0,0,0,43
2019,nl,Todd Zola,Raimel Tapia,4798,Col,OF,0,act,active,"OF,SW",403,0,129,54,9,44,8,93,21,0.321,0.434,0,0,0,0,0,0,106
2019,nl,Todd Zola,Kevin Pillar,4578,SF,OF,317,act,active,"OF,SW",579,0,151,80,21,87,13,83,18,0.297,0.451,0,0,0,0,0,0,156
2019,nl,Todd Zola,Lorenzo Cain,2002,Mil,OF,27,act,active,"OF,SW",562,0,148,75,11,48,18,106,50,0.325,0.372,0,0,0,0,0,0,143
2019,nl,Todd Zola,Martin Maldonado,2347,Hou,C,13,act,active,"C,SW",86,0,28,20,6,10,0,28,14,0.317,0.453,0,103,1,0,0,0,0
2019,nl,Todd Zola,Tyler Flowers,2355,Atl,C,3,act,active,"C,SW",271,0,85,36,11,34,0,105,31,0.319,0.413,0,83,0,0,0,0,0
2019,nl,Todd Zola,Josh Rojas,6789,Ari,UT,113,act,active,OF,117,0,34,14,2,14,3,36,15,0.301,0.308,0,0,0,1,0,0,38
2019,nl,Todd Zola,Nico Hoerner,6691,ChC,SW,71,act,active,SS,49,0,13,5,1,6,0,7,0,0.22,0.306,0,0,0,1,0,17,1
2019,nl,Todd Zola,Alen Hanson,4120,FA,MI,1,rel,previously_active,,28,0,9,3,0,4,1,9,2,0.226,0.179,2,0,2,8,0,0,6
2019,nl,Todd Zola,Greg Garcia,4360,SD,MI,3,rel,previously_active,,6,0,4,0,0,0,0,2,0,0.0,0.0,1,0,1,74,13,9,1
2019,nl,Todd Zola,Josh VanMeter,5912,Cin,2B,273,rel,previously_active,,12,0,5,0,0,1,0,2,0,0.154,0.083,2,0,17,18,6,0,48
2019,nl,Todd Zola,Nick Senzel,5674,Cin,OF,16,rel,previously_active,,321,0,91,45,9,35,12,85,23,0.308,0.402,0,0,0,1,0,0,96
2019,nl,Todd Zola,Curt Casali,3905,Cin,C,33,res,previously_active,"C,SW",11,0,4,4,2,4,0,2,0,0.417,1.0,1,67,4,0,0,0,0
2019,nl,Todd Zola,Will Smith,5805,LAD,C,13,rel,previously_active,,4,0,2,0,0,0,0,3,1,0.2,0.0,1,46,0,0,0,0,0
2019,nl,Todd Zola,Austin Hedges,4064,SD,C,4,rel,previously_active,,174,0,52,14,6,22,1,61,10,0.259,0.333,0,95,0,0,2,0,0
2019,nl,Todd Zola,Jesse Winker,4483,Cin,UT,16,dis,previously_active,"OF,SW",334,0,111,50,16,38,0,60,37,0.354,0.476,1,0,0,0,0,0,93
2019,nl,Todd Zola,*Pablo Sandoval,2182,SF,UT,3,rel,previously_active,,11,0,8,4,1,3,0,1,0,0.545,1.0,4,0,23,0,45,0,0
2019,nl,Todd Zola,*Brian Anderson,5326,Mia,SW,13,dis,previously_active,"OF,3B,SW,CI",459,0,126,57,20,66,5,114,44,0.342,0.468,1,0,0,0,67,0,55
2019,nl,Todd Zola,Isaac Galloway,2656,Mia,SW,13,rel,previously_active,,18,0,6,2,0,0,1,2,0,0.222,0.222,0,0,0,0,0,0,16
2019,nl,Todd Zola,Gerardo Parra,2000,Was,SW,13,res,previously_active,"OF,SW,1B",35,0,15,4,0,0,0,9,2,0.108,0.057,0,0,14,1,1,0,63
