year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,g,w,l,sv,ip,bb,hr,so,era,whip
2020,mixed,Jeff Zimmerman,Nick Wittgren,4738,Cle,P,1,rel,previously_active,,2,0,0,0,2.0,0,1,4,4.5,1.0
2020,mixed,Jeff Zimmerman,Tyler Alexander,6149,Det,P,92,rel,previously_active,,2,0,1,0,6.0,3,3,3,9.0,1.6667
2020,mixed,Jeff Zimmerman,*Jake Odorizzi,2653,Min,P,5,dis,previously_active,P,1,0,1,0,3.0,0,1,1,15.0,2.3333
2020,mixed,Jeff Zimmerman,Nate Pearson,6191,Tor,P,0,rel,previously_active,,2,0,0,0,10.0,5,1,10,2.7,0.9
2020,mixed,Jeff Zimmerman,*Greg Holland,3343,KC,P,131,dis,previously_active,P,6,1,0,4,7.0,0,0,9,0.0,0.4286
2020,mixed,Jeff Zimmerman,Kris Bubic,6847,KC,P,72,rel,previously_active,,1,0,0,0,5.0,1,2,6,9.0,1.6
2020,mixed,Jeff Zimmerman,*Justin Verlander,504,Hou,P,32,rel,previously_active,,1,1,0,0,6.0,1,2,7,3.0,0.6667
2020,mixed,Jeff Zimmerman,Shohei Ohtani-Pitcher,4198,LAA,P,11,rel,previously_active,,1,0,1,0,0.0,3,0,0,0.0,0.0
2020,mixed,Jeff Zimmerman,Kendall Graveman,5031,Sea,P,25,rel,previously_active,,2,0,2,0,8.7,5,2,10,8.308,1.6154
2020,mixed,Jeff Zimmerman,Vince Velasquez,4897,Phi,P,1,res,previously_active,P,2,1,1,0,9.7,4,1,11,4.655,1.3448
2020,mixed,Jeff Zimmerman,Chase Anderson,4253,Tor,P,12,rel,previously_active,,3,0,0,0,14.0,2,3,14,6.429,1.5
2020,mixed,Jeff Zimmerman,*John Gant,5475,StL,P,2,rel,previously_active,,2,0,0,0,2.0,1,0,4,0.0,1.0
2020,mixed,Jeff Zimmerman,Dylan Cease,5708,CWS,P,1,rel,previously_active,,2,1,1,0,8.3,1,3,5,6.48,1.56
2020,mixed,Jeff Zimmerman,Alec Mills,5493,ChC,P,215,res,previously_active,P,8,5,2,0,46.7,16,7,30,3.664,1.0714
2020,mixed,Jeff Zimmerman,Brady Singer,6497,KC,P,13,rel,previously_active,,3,1,1,0,15.0,6,2,19,4.8,1.2667
2020,mixed,Jeff Zimmerman,Randy Dobnak,7094,Min,P,0,rel,previously_active,,6,4,2,0,28.3,6,3,15,4.447,1.2
2020,mixed,Jeff Zimmerman,Alex Cobb,3431,Bal,P,87,rel,previously_active,,4,0,1,0,21.0,7,3,9,4.714,1.3333
2020,mixed,Jeff Zimmerman,*Sean Doolittle,2332,Was,P,5,rel,previously_active,,1,0,1,0,0.7,1,0,1,13.5,4.5
2020,mixed,Jeff Zimmerman,Asher Wojciechowski,3671,Bal,P,42,rel,previously_active,,3,1,0,0,12.0,3,3,7,6.75,1.5833
2020,mixed,Jeff Zimmerman,Taylor Williams,5104,SD,P,42,rel,previously_active,,6,1,1,3,6.0,5,0,9,7.5,1.6667
2020,mixed,Jeff Zimmerman,*Rowan Wick,5896,ChC,P,27,rel,previously_active,,8,0,0,3,7.7,2,1,10,5.87,1.5652
2020,mixed,Jeff Zimmerman,Vince Velasquez,4897,Phi,P,1,res,reserved,P,1,0,0,0,4.3,2,0,6,6.231,1.8462
2020,mixed,Jeff Zimmerman,Alec Mills,5493,ChC,P,215,res,reserved,P,3,0,3,0,15.7,3,6,16,6.894,1.4043
2020,mixed,Jeff Zimmerman,*Jake Odorizzi,2653,Min,P,5,dis,reserved,P,3,0,0,0,10.7,3,3,11,4.219,1.125
2020,mixed,Jeff Zimmerman,*Greg Holland,3343,KC,P,131,dis,reserved,P,1,0,0,0,1.0,0,0,1,0.0,0.0
2020,mixed,Jeff Zimmerman,*Rowan Wick,5896,ChC,P,27,rel,previously_reserved,,6,0,1,0,5.3,2,0,7,1.687,1.125
2020,mixed,Jeff Zimmerman,Brett Anderson,2011,Mil,P,18,act,previously_reserved,P,1,0,1,0,5.0,2,0,1,7.2,1.6
2020,mixed,Jeff Zimmerman,Asher Wojciechowski,3671,Bal,P,42,rel,previously_reserved,,4,0,1,0,11.3,7,5,9,10.324,2.2059
2020,mixed,Jeff Zimmerman,Jordan Lyles,2695,Tex,P,0,rel,previously_reserved,,3,1,1,0,11.3,8,1,8,5.559,1.5
2020,mixed,Jeff Zimmerman,*Sean Doolittle,2332,Was,P,5,rel,previously_reserved,,1,0,0,0,0.7,0,0,0,0.0,0.0
2020,mixed,Jeff Zimmerman,Alex Cobb,3431,Bal,P,87,rel,previously_reserved,,2,0,2,0,9.0,5,1,9,5.0,1.6667
2020,mixed,Jeff Zimmerman,Randy Dobnak,7094,Min,P,0,rel,previously_reserved,,4,2,2,0,18.3,7,0,12,3.436,1.5818
2020,mixed,Jeff Zimmerman,Brady Singer,6497,KC,P,13,rel,previously_reserved,,3,0,2,0,14.7,6,5,8,5.523,1.4318
2020,mixed,Jeff Zimmerman,Kendall Graveman,5031,Sea,P,25,rel,previously_reserved,,2,0,0,0,2.0,0,0,1,0.0,0.5
2020,mixed,Jeff Zimmerman,Shohei Ohtani-Pitcher,4198,LAA,P,11,rel,previously_reserved,,1,0,0,0,1.7,5,0,3,10.8,3.0
2020,mixed,Jeff Zimmerman,Kris Bubic,6847,KC,P,72,rel,previously_reserved,,3,0,2,0,13.0,8,1,12,5.538,2.0769
2020,mixed,Jeff Zimmerman,Yoshihisa Hirano,6281,Sea,P,0,rel,previously_reserved,,1,0,0,0,1.0,0,0,2,0.0,1.0
2020,mixed,Jeff Zimmerman,Edwin Diaz,4840,NYM,P,12,act,previously_reserved,P,3,0,0,0,3.0,0,0,7,0.0,0.6667
2020,mixed,Jeff Zimmerman,Nate Pearson,6191,Tor,P,0,rel,previously_reserved,,3,1,0,0,8.0,8,4,6,10.125,2.25
2020,mixed,Jeff Zimmerman,Felix Pena,5612,LAA,P,5,act,previously_reserved,P,4,0,0,1,4.0,3,0,3,6.75,2.0
2020,mixed,Scott Engel,Brad Hand,3496,Cle,P,13,act,active,P,23,2,1,16,22.0,4,0,29,2.045,0.7727
2020,mixed,Scott Engel,Trevor Rosenthal,3933,SD,P,77,act,active,P,19,1,0,10,19.7,8,2,35,2.288,0.9153
2020,mixed,Scott Engel,Zac Gallen,6448,Ari,P,14,act,active,P,12,3,2,0,72.0,25,9,82,2.75,1.1111
2020,mixed,Scott Engel,Aaron Nola,4916,Phi,P,25,act,active,P,12,5,5,0,71.3,23,9,96,3.28,1.0794
2020,mixed,Scott Engel,Chris Paddack,5809,SD,P,22,act,active,P,12,4,5,0,59.0,12,14,58,4.729,1.2203
2020,mixed,Scott Engel,Zach Davies,4919,SD,P,0,act,active,P,8,5,2,0,46.7,16,7,45,2.7,1.1786
2020,mixed,Scott Engel,Justus Sheffield,5115,Sea,P,1,act,active,P,8,3,3,0,43.3,18,2,39,4.154,1.3385
2020,mixed,Scott Engel,David Peterson,6196,NYM,P,88,act,active,P,6,4,1,0,29.0,16,4,23,3.414,1.2069
2020,mixed,Scott Engel,Chris Bassitt,4773,Oak,P,0,act,active,P,8,4,2,0,46.3,13,6,40,2.719,1.2518
2020,mixed,Scott Engel,Alex Wood,4113,LAD,P,1,rel,previously_active,,1,0,1,0,3.0,3,1,4,9.0,2.0
2020,mixed,Scott Engel,Miguel Castro,5143,NYM,P,33,rel,previously_active,,2,0,0,0,1.7,0,2,4,21.6,4.2
2020,mixed,Scott Engel,Yusmeiro Petit,16,Oak,P,10,rel,previously_active,,6,1,0,0,4.7,0,1,4,1.929,0.4286
2020,mixed,Scott Engel,*Matt Magill,4227,Sea,P,1,rel,previously_active,,3,0,0,0,3.0,3,0,3,0.0,1.3333
2020,mixed,Scott Engel,*Tommy Milone,3642,Atl,P,11,rel,previously_active,,1,0,1,0,4.0,0,0,2,6.75,2.25
2020,mixed,Scott Engel,Chad Kuhl,5552,Pit,P,26,res,previously_active,P,3,1,0,0,12.0,9,3,9,4.5,1.5833
2020,mixed,Scott Engel,Walker Buehler,5327,LAD,P,36,trd,previously_active,,5,1,0,0,25.0,9,5,28,4.32,1.04
2020,mixed,Scott Engel,Nick Goody,4369,Tex,P,59,rel,previously_active,,1,0,0,0,0.3,1,0,0,0.0,3.0
2020,mixed,Scott Engel,Chad Kuhl,5552,Pit,P,26,res,reserved,P,4,1,2,0,20.3,15,2,17,4.869,1.4754
2020,mixed,Scott Engel,Luke Weaver,4987,Ari,P,3,res,reserved,P,4,0,3,0,19.3,8,2,16,5.121,1.5
2020,mixed,Scott Engel,Walker Buehler,5327,LAD,P,36,trd,previously_reserved,,1,0,0,0,5.0,1,0,6,0.0,0.6
2020,mixed,Scott Engel,Chris Bassitt,4773,Oak,P,0,act,previously_reserved,P,3,1,0,0,16.7,4,0,15,1.08,0.9
2020,mixed,Scott Engel,Alex Wood,4113,LAD,P,1,rel,previously_reserved,,2,0,0,0,2.0,1,0,4,0.0,1.0
2020,mixed,Scott Engel,David Peterson,6196,NYM,P,88,act,previously_reserved,P,2,1,0,0,9.0,5,0,6,3.0,1.1111
2020,mixed,Scott Engel,John Means,6692,Bal,P,1,rel,previously_reserved,,4,0,2,0,10.7,2,4,8,10.125,1.3125
2020,mixed,Scott Engel,Justus Sheffield,5115,Sea,P,1,act,previously_reserved,P,2,1,0,0,12.0,2,0,9,1.5,1.1667
2020,mixed,Scott Engel,Yusmeiro Petit,16,Oak,P,10,rel,previously_reserved,,3,0,0,0,2.3,1,0,3,3.857,2.5714
2020,mixed,Scott Engel,Zach Davies,4919,SD,P,0,act,previously_reserved,P,4,2,2,0,22.7,3,2,18,2.779,0.8382
2020,mixed,Eric Karabell,Dustin May,6466,LAD,P,0,act,active,P,11,3,1,0,51.7,16,9,40,2.613,1.0452
2020,mixed,Eric Karabell,*Corbin Burnes,6208,Mil,P,0,act,active,P,9,4,1,0,45.7,16,2,71,1.577,0.9635
2020,mixed,Eric Karabell,Marco Gonzales,4628,Sea,P,0,act,active,P,10,6,2,0,63.3,6,7,58,3.411,0.9789
2020,mixed,Eric Karabell,Lance Lynn,2919,Tex,P,12,act,active,P,13,6,3,0,84.0,25,13,89,3.321,1.0595
2020,mixed,Eric Karabell,Daniel Bard,2159,Col,P,31,act,active,P,11,3,0,5,12.7,9,1,13,2.842,1.3421
2020,mixed,Eric Karabell,Trevor Bauer,3676,Cin,P,15,act,active,P,11,5,4,0,73.0,17,9,100,1.726,0.7945
2020,mixed,Eric Karabell,Josh Fleming,7275,TB,P,32,act,active,P,5,3,0,0,22.0,5,4,16,3.273,1.1818
2020,mixed,Eric Karabell,Masahiro Tanaka,4450,NYY,P,5,act,active,P,7,2,2,0,34.0,5,7,29,3.706,1.1765
2020,mixed,Eric Karabell,Gregory Soto,6294,Det,P,36,act,active,P,9,0,0,0,5.7,8,0,8,7.941,2.4706
2020,mixed,Eric Karabell,Hector Neris,5009,Phi,P,10,rel,previously_active,,6,1,1,0,4.0,5,0,6,15.75,3.25
2020,mixed,Eric Karabell,Mike Fiers,3833,Oak,P,0,res,previously_active,P,6,3,1,0,31.0,9,7,14,5.806,1.5484
2020,mixed,Eric Karabell,Ian Kennedy,990,KC,P,6,rel,previously_active,,3,0,1,0,4.3,0,2,5,4.154,0.4615
2020,mixed,Eric Karabell,Kyle Gibson,2705,Tex,P,81,rel,previously_active,,3,0,2,0,16.3,9,6,17,9.367,1.5918
2020,mixed,Eric Karabell,Joe Musgrove,5406,Pit,P,5,rel,previously_active,,3,0,3,0,14.7,11,4,17,6.75,1.7727
2020,mixed,Eric Karabell,Archie Bradley,3684,Cin,P,6,res,previously_active,P,12,1,0,6,13.3,3,0,14,3.375,1.35
2020,mixed,Eric Karabell,Archie Bradley,3684,Cin,P,6,res,reserved,P,4,1,0,0,5.0,0,1,4,1.8,0.4
2020,mixed,Eric Karabell,Spencer Howard,6560,Phi,P,1,dis,reserved,P,6,1,2,0,24.3,10,6,23,5.918,1.6438
2020,mixed,Eric Karabell,Jose Urquidy,6783,Hou,P,5,res,reserved,P,5,1,1,0,29.7,8,4,17,2.73,1.0112
2020,mixed,Eric Karabell,Mike Fiers,3833,Oak,P,0,res,reserved,P,5,3,2,0,28.0,7,2,23,3.214,1.1786
2020,mixed,Eric Karabell,Ian Kennedy,990,KC,P,6,rel,previously_reserved,,8,0,0,0,7.3,5,4,8,11.045,2.3182
2020,mixed,Eric Karabell,Hector Neris,5009,Phi,P,10,rel,previously_reserved,,5,0,0,2,4.3,0,0,3,0.0,0.9231
2020,mixed,Eric Karabell,Masahiro Tanaka,4450,NYY,P,5,act,previously_reserved,P,3,1,1,0,14.0,3,2,15,3.214,1.1429
2020,mixed,Eric Karabell,Joe Musgrove,5406,Pit,P,5,rel,previously_reserved,,4,0,2,0,18.0,4,1,28,3.0,1.0556
2020,mixed,Eric Karabell,Marco Gonzales,4628,Sea,P,0,act,previously_reserved,P,1,1,0,0,6.3,1,1,6,0.0,0.6316
2020,mixed,Eric Karabell,*Corbin Burnes,6208,Mil,P,0,act,previously_reserved,P,3,0,0,0,14.0,8,0,17,3.857,1.2143
2020,mixed,Eric Karabell,Dustin May,6466,LAD,P,0,act,previously_reserved,P,1,0,0,0,4.3,0,0,4,2.077,1.6154
2020,mixed,Tim Heaney,Taijuan Walker,3796,Tor,P,1,act,active,P,4,1,1,0,14.7,7,2,17,1.227,1.2955
2020,mixed,Tim Heaney,Jesus Luzardo,6224,Oak,P,13,act,active,P,11,3,2,0,55.3,15,9,54,3.904,1.2289
2020,mixed,Tim Heaney,Adrian Houser,5231,Mil,P,2,act,active,P,8,0,5,0,33.0,15,7,32,6.0,1.5152
2020,mixed,Tim Heaney,Dane Dunning,5973,CWS,P,67,act,active,P,5,2,0,0,24.7,11,3,21,4.378,1.2568
2020,mixed,Tim Heaney,Frankie Montas,4524,Oak,P,13,act,active,P,11,3,5,0,53.0,23,10,60,5.604,1.5094
2020,mixed,Tim Heaney,Anthony DeSclafani,4732,Cin,P,30,act,active,P,2,0,0,0,4.0,1,0,2,6.75,1.25
2020,mixed,Tim Heaney,Josh Hader,4656,Mil,P,22,act,active,P,21,1,2,13,19.0,10,3,31,3.789,0.9474
2020,mixed,Tim Heaney,Jacob DeGrom,4563,NYM,P,50,act,active,P,12,4,2,0,68.0,18,7,104,2.382,0.9559
2020,mixed,Tim Heaney,Julio Urias,4638,LAD,P,6,act,active,P,11,3,0,0,55.0,18,5,45,3.273,1.1455
2020,mixed,Tim Heaney,*Roberto Osuna,4172,Hou,P,18,rel,previously_active,,4,0,0,1,4.3,0,0,3,2.077,0.6923
2020,mixed,Tim Heaney,Wade Miley,2622,Cin,P,0,rel,previously_active,,1,0,1,0,1.7,2,0,3,27.0,3.6
2020,mixed,Tim Heaney,Anthony Bass,3754,Tor,P,36,rel,previously_active,,6,0,0,3,5.7,2,1,3,4.765,1.0588
2020,mixed,Tim Heaney,Daniel Poncedeleon,5595,StL,P,7,rel,previously_active,,4,0,2,0,9.0,11,3,9,8.0,2.1111
2020,mixed,Tim Heaney,Antonio Senzatela,5237,Col,P,47,rel,previously_active,,4,0,1,0,25.7,2,5,13,2.805,1.013
2020,mixed,Tim Heaney,Yohan Ramirez,7144,Sea,P,56,res,previously_active,P,3,0,0,1,2.7,2,0,1,0.0,0.75
2020,mixed,Tim Heaney,Bryan Abreu,6708,Hou,P,16,rel,previously_active,,1,0,0,0,0.7,3,0,1,13.5,6.0
2020,mixed,Tim Heaney,Tyler Webb,5222,StL,P,6,rel,previously_active,,3,1,1,0,3.3,3,2,2,10.8,1.8
2020,mixed,Tim Heaney,Ty Buttrey,6284,LAA,P,128,res,previously_active,P,14,1,2,4,14.0,3,1,12,5.143,1.2857
2020,mixed,Tim Heaney,Diego Castillo,6313,TB,P,96,res,previously_active,P,5,1,0,1,5.7,4,1,4,1.588,1.5882
2020,mixed,Tim Heaney,Zach Britton,3134,NYY,P,343,res,previously_active,P,9,0,1,8,8.3,3,0,8,1.08,0.84
2020,mixed,Tim Heaney,Alex Reyes,4797,StL,P,66,res,previously_active,P,2,1,0,0,2.7,2,0,5,0.0,0.75
2020,mixed,Tim Heaney,*Cole Hamels,1108,Atl,P,0,dis,reserved,P,1,0,1,0,3.3,1,0,2,8.1,1.2
2020,mixed,Tim Heaney,Ty Buttrey,6284,LAA,P,128,res,reserved,P,7,1,1,0,5.3,3,3,5,8.437,1.6875
2020,mixed,Tim Heaney,Yohan Ramirez,7144,Sea,P,56,res,reserved,P,4,0,0,0,4.0,4,0,3,2.25,1.75
2020,mixed,Tim Heaney,Zach Britton,3134,NYY,P,343,res,reserved,P,11,1,1,0,10.7,4,0,8,2.531,1.125
2020,mixed,Tim Heaney,Alex Reyes,4797,StL,P,66,res,reserved,P,2,0,0,1,2.7,2,0,4,6.75,2.25
2020,mixed,Tim Heaney,Diego Castillo,6313,TB,P,96,res,reserved,P,3,0,0,1,3.3,0,0,4,0.0,0.6
2020,mixed,Tim Heaney,Tyler Webb,5222,StL,P,6,rel,previously_reserved,,3,0,0,0,2.3,0,0,1,0.0,1.7143
2020,mixed,Tim Heaney,Jesus Luzardo,6224,Oak,P,13,act,previously_reserved,P,1,0,0,0,3.7,2,0,5,7.364,1.9091
2020,mixed,Tim Heaney,Homer Bailey,313,FA,P,1,rel,previously_reserved,,1,1,0,0,5.0,2,1,4,3.6,1.2
2020,mixed,Tim Heaney,Taijuan Walker,3796,Tor,P,1,act,previously_reserved,P,7,3,2,0,38.7,12,6,33,3.259,1.1121
2020,mixed,Tim Heaney,Adrian Houser,5231,Mil,P,2,act,previously_reserved,P,4,1,1,0,23.0,6,1,12,4.304,1.4783
2020,mixed,Tim Heaney,Anthony Bass,3754,Tor,P,36,rel,previously_reserved,,13,2,3,2,13.3,3,1,13,2.7,1.05
2020,mixed,Tim Heaney,Wade Miley,2622,Cin,P,0,rel,previously_reserved,,1,0,1,0,1.7,2,0,2,5.4,2.4
2020,mixed,Tim Heaney,Antonio Senzatela,5237,Col,P,47,rel,previously_reserved,,1,0,1,0,5.0,4,1,2,7.2,2.0
2020,mixed,Scott Swanay,Tony Gonsolin,6845,LAD,P,76,act,active,P,7,2,2,0,38.0,5,2,37,2.842,0.8684
2020,mixed,Scott Swanay,Carlos Rodon,4437,CWS,P,28,act,active,P,3,0,1,0,7.3,3,1,6,7.364,1.3636
2020,mixed,Scott Swanay,Michael Pineda,3175,Min,P,0,act,active,P,5,2,0,0,26.7,7,0,25,3.375,1.2
2020,mixed,Scott Swanay,Blake Snell,4366,TB,P,20,act,active,P,11,4,2,0,50.0,18,10,63,3.24,1.2
2020,mixed,Scott Swanay,Liam Hendriks,3659,Oak,P,18,act,active,P,24,3,1,14,25.3,3,1,37,1.776,0.6711
2020,mixed,Scott Swanay,Drew Pomeranz,3272,SD,P,79,act,active,P,12,1,0,0,12.0,8,1,21,2.25,1.1667
2020,mixed,Scott Swanay,German Marquez,5513,Col,P,4,act,active,P,11,4,5,0,68.0,20,6,62,3.838,1.2647
2020,mixed,Scott Swanay,Aroldis Chapman,2894,NYY,P,17,act,active,P,13,1,1,3,11.7,4,2,22,3.086,0.8571
2020,mixed,Scott Swanay,Ryan Yarbrough,5149,TB,P,2,act,active,P,8,1,2,0,40.3,6,3,31,2.678,1.0909
2020,mixed,Scott Swanay,Corey Knebel,4845,Mil,P,0,rel,previously_active,,4,0,0,0,3.3,2,1,1,8.1,1.8
2020,mixed,Scott Swanay,Tejay Antone,5346,Cin,P,0,rel,previously_active,,2,0,0,0,4.7,1,2,6,5.786,0.8571
2020,mixed,Scott Swanay,*Mike Soroka,5400,Atl,P,11,rel,previously_active,,3,0,1,0,13.7,7,0,8,3.951,1.3171
2020,mixed,Scott Swanay,Austin Voth,5006,Was,P,28,res,previously_active,P,4,0,3,0,13.7,9,5,11,12.512,2.6341
2020,mixed,Scott Swanay,*Elieser Hernandez,6333,Mia,P,128,rel,previously_active,,5,1,0,0,21.3,4,5,29,3.797,1.0781
2020,mixed,Scott Swanay,Andrew Heaney,4146,LAA,P,4,res,previously_active,P,10,3,3,0,55.0,15,6,57,4.418,1.2
2020,mixed,Scott Swanay,Kyle Wright,6121,Atl,P,28,rel,previously_active,,3,0,2,0,12.0,10,2,11,6.75,2.0833
2020,mixed,Scott Swanay,Michael Fulmer,3808,Det,P,56,rel,previously_active,,3,0,0,0,8.3,4,5,6,7.56,2.04
2020,mixed,Scott Swanay,Tyler Mahle,5916,Cin,P,0,rel,previously_active,,8,0,2,0,35.3,17,4,41,4.075,1.2736
2020,mixed,Scott Swanay,Logan Webb,6725,SF,P,45,res,previously_active,P,4,0,2,0,16.0,8,2,14,9.562,1.75
2020,mixed,Scott Swanay,Logan Webb,6725,SF,P,45,res,reserved,P,3,1,0,0,11.0,5,1,6,4.909,1.8182
2020,mixed,Scott Swanay,Austin Voth,5006,Was,P,28,res,reserved,P,5,2,1,0,26.0,8,7,26,4.846,1.2692
2020,mixed,Scott Swanay,Andrew Heaney,4146,LAA,P,4,res,reserved,P,2,1,0,0,11.7,4,3,13,4.629,1.3714
2020,mixed,Scott Swanay,Carlos Rodon,4437,CWS,P,28,act,previously_reserved,P,1,0,1,0,0.3,0,0,0,27.0,6.0
2020,mixed,Scott Swanay,Corey Knebel,4845,Mil,P,0,rel,previously_reserved,,2,0,0,0,1.3,0,1,4,6.75,1.5
2020,mixed,Scott Swanay,Kyle Wright,6121,Atl,P,28,rel,previously_reserved,,1,0,1,0,3.0,6,0,1,9.0,2.6667
2020,mixed,Scott Swanay,Drew Pomeranz,3272,SD,P,79,act,previously_reserved,P,8,0,0,4,6.7,2,0,8,0.0,0.75
2020,mixed,Scott Swanay,German Marquez,5513,Col,P,4,act,previously_reserved,P,2,0,1,0,13.7,5,0,11,3.293,1.2439
2020,mixed,Scott Swanay,Tyler Mahle,5916,Cin,P,0,rel,previously_reserved,,2,2,0,0,12.3,4,2,19,2.189,0.8108
2020,mixed,Scott Swanay,Ryan Yarbrough,5149,TB,P,2,act,previously_reserved,P,3,0,2,0,15.3,6,2,13,5.87,1.4348
