year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2014,mixed,Zach Steinhorn,Freddie Freeman,2466,LAD,1B,29,act,"1B,CI",active
2014,mixed,Zach Steinhorn,Jose Altuve,3776,Hou,2B,16,act,"2B,MI",active
2014,mixed,Zach Steinhorn,Asdrubal Cabrera,400,Cin,SS,12,act,"MI,SS",active
2014,mixed,Zach Steinhorn,Chase Headley,1252,FA,3B,15,act,"3B,CI",active
2014,mixed,Zach Steinhorn,Nelson Cruz,1529,SD,OF,10,act,"UT,OF",active
2014,mixed,Zach Steinhorn,Torii Hunter,749,Min,OF,6,act,OF,active
2014,mixed,Zach Steinhorn,Dayan Viciedo,2126,CWS,OF,1,act,OF,active
2014,mixed,Zach Steinhorn,Ryan Braun,858,Mil,OF,38,act,OF,active
2014,mixed,Zach Steinhorn,Denard Span,907,FA,OF,1,act,OF,active
2014,mixed,Zach Steinhorn,Jason Castro,2343,Hou,C,12,act,C,active
2014,mixed,Zach Steinhorn,Wilson Ramos,2170,FA,C,14,act,C,active
2014,mixed,Zach Steinhorn,Ryan Rua,4932,Tex,UT,0,act,OF,active
2014,mixed,Zach Steinhorn,Chris Carter,2028,FA,CI,10,act,"1B,OF,CI",active
2014,mixed,Zach Steinhorn,Alcides Escobar,850,FA,MI,3,act,"SS,MI",active
2014,mixed,Zach Steinhorn,Dan Haren,7,ChC,P,5,act,P,active
2014,mixed,Zach Steinhorn,Neftali Feliz,2020,FA,P,12,act,P,active
2014,mixed,Zach Steinhorn,Gio Gonzalez,1084,Mia,P,16,act,P,active
2014,mixed,Zach Steinhorn,Chris Sale,3309,Atl,P,24,act,P,active
2014,mixed,Zach Steinhorn,Doug Fister,2890,Tex,P,9,act,P,active
2014,mixed,Zach Steinhorn,David Robertson,2132,FA,P,17,act,P,active
2014,mixed,Zach Steinhorn,Henderson Alvarez,3472,Pit,P,9,act,P,active
2014,mixed,Zach Steinhorn,Shelby Miller,2839,ChC,P,7,act,P,active
2014,mixed,Zach Steinhorn,Mark Melancon,1022,FA,P,2,act,P,active
2014,mixed,Zach Steinhorn,Billy Butler,677,FA,CI,11,res,UT,reserved
2014,mixed,Zach Steinhorn,Addison Reed,3793,FA,P,13,res,P,reserved
2014,mixed,Zach Steinhorn,Wade Miley,2622,FA,P,2,res,P,reserved
2014,mixed,Zach Steinhorn,Odrisamer Despaigne,4526,FA,P,1,res,P,reserved
2014,mixed,Paul Singman,Nate Freiman,4262,Bos,1B,1,act,"1B,CI",active
2014,mixed,Paul Singman,Joe Panik,3800,Mia,2B,5,act,3B,active
2014,mixed,Paul Singman,Jed Lowrie,201,Oak,SS,6,act,"2B,MI,SS",active
2014,mixed,Paul Singman,Josh Donaldson,2107,FA,3B,20,act,"3B,CI",active
2014,mixed,Paul Singman,Christian Yelich,3314,Mil,OF,10,act,OF,active
2014,mixed,Paul Singman,Chris Coghlan,599,ChC,OF,9,act,OF,active
2014,mixed,Paul Singman,Juan Lagares,3868,FA,OF,1,act,OF,active
2014,mixed,Paul Singman,Kevin Kiermaier,4671,LAD,OF,1,act,OF,active
2014,mixed,Paul Singman,Austin Jackson,1039,FA,OF,14,act,OF,active
2014,mixed,Paul Singman,Stephen Vogt,3569,Oak,C,2,act,C,active
2014,mixed,Paul Singman,Derek Norris,2623,FA,C,5,act,C,active
2014,mixed,Paul Singman,Chris Owings,3271,FA,UT,3,act,"SS,MI",active
2014,mixed,Paul Singman,Evan Longoria,1489,FA,CI,27,act,"3B,CI",active
2014,mixed,Paul Singman,Xander Bogaerts,3822,SD,MI,8,act,"SS,MI,3B,CI",active
2014,mixed,Paul Singman,Tyler Matzek,2835,StL,P,1,act,P,active
2014,mixed,Paul Singman,Corey Kluber,3382,Bos,P,6,act,P,active
2014,mixed,Paul Singman,Rick Porcello,496,NYM,P,7,act,P,active
2014,mixed,Paul Singman,Alex Wood,4113,Oak,P,5,act,P,active
2014,mixed,Paul Singman,Joaquin Benoit,1493,FA,P,1,act,P,active
2014,mixed,Paul Singman,Jeff Samardzija,275,FA,P,7,act,P,active
2014,mixed,Paul Singman,Alfredo Simon,814,FA,P,1,act,P,active
2014,mixed,Paul Singman,Yordano Ventura,3761,KC,P,6,act,P,active
2014,mixed,Paul Singman,Shane Greene,4370,Tex,P,1,act,P,active
2014,mixed,Paul Singman,Jean Segura,3177,Bal,SS,19,res,"UT,MI,SS",reserved
2014,mixed,Paul Singman,Justin Ruggiano,1475,SF,OF,14,dis,OF,reserved
2014,mixed,Paul Singman,Travis Snider,1606,FA,UT,1,res,OF,reserved
2014,mixed,Paul Singman,Tsuyoshi Wada,3838,ChC,P,1,res,P,reserved
2014,mixed,Paul Singman,Joe Nathan,882,FA,P,15,res,P,reserved
2014,mixed,Tim Heaney,Anthony Rizzo,3156,FA,1B,17,act,"1B,CI",active
2014,mixed,Tim Heaney,Jason Kipnis,2727,Atl,2B,28,act,"2B,MI",active
2014,mixed,Tim Heaney,Jose Reyes,952,NYM,SS,24,act,"UT,SS,MI",active
2014,mixed,Tim Heaney,Adrian Beltre,1355,Tex,3B,27,act,"3B,CI",active
2014,mixed,Tim Heaney,Justin Upton,39,FA,OF,29,act,OF,active
2014,mixed,Tim Heaney,Alex Gordon,681,KC,OF,14,act,OF,active
2014,mixed,Tim Heaney,Adam Jones,133,Ari,OF,28,act,OF,active
2014,mixed,Tim Heaney,Carlos Beltran,956,Hou,OF,15,act,OF,active
2014,mixed,Tim Heaney,Josh Harrison,3747,Cin,OF,3,act,OF,active
2014,mixed,Tim Heaney,Russell Martin,787,LAD,C,5,act,C,active
2014,mixed,Tim Heaney,Miguel Montero,25,Was,C,8,act,C,active
2014,mixed,Tim Heaney,Gregor Blanco,84,NYM,UT,1,act,OF,active
2014,mixed,Tim Heaney,Aramis Ramirez,286,Pit,CI,14,act,"3B,CI",active
2014,mixed,Tim Heaney,Jhonny Peralta,404,FA,MI,4,act,"UT,SS,MI",active
2014,mixed,Tim Heaney,Vance Worley,2757,FA,P,1,act,P,active
2014,mixed,Tim Heaney,Ryan Vogelsong,1934,SF,P,1,act,P,active
2014,mixed,Tim Heaney,A.J. Burnett,1554,FA,P,1,act,P,active
2014,mixed,Tim Heaney,Felix Hernandez,1338,FA,P,25,act,P,active
2014,mixed,Tim Heaney,Jonathon Niese,2149,FA,P,0,act,P,active
2014,mixed,Tim Heaney,Edinson Volquez,332,FA,P,1,act,P,active
2014,mixed,Tim Heaney,Francisco Liriano,880,Tor,P,8,act,P,active
2014,mixed,Tim Heaney,Robbie Erlin,3681,FA,P,12,act,P,active
2014,mixed,Tim Heaney,Max Scherzer,19,Tor,P,25,act,P,active
2014,mixed,Tim Heaney,Danny Valencia,2398,FA,1B,1,res,UT,reserved
2014,mixed,Tim Heaney,Maikel Franco,4021,FA,UT,1,res,3B,reserved
2014,mixed,Tim Heaney,Colby Lewis,1813,FA,P,1,res,P,reserved
2014,mixed,Tim Heaney,Vidal Nuno,4501,FA,P,7,res,P,reserved
2014,mixed,Al Melchior,Kennys Vargas,4610,Det,1B,4,act,1B,active
2014,mixed,Al Melchior,Scooter Gennett,3277,FA,2B,1,act,"2B,MI",active
2014,mixed,Al Melchior,Ian Desmond,1671,Col,SS,20,act,"SS,MI",active
2014,mixed,Al Melchior,Todd Frazier,1979,Pit,3B,9,act,"CI,3B",active
2014,mixed,Al Melchior,Yasiel Puig,4153,FA,OF,22,act,OF,active
2014,mixed,Al Melchior,Oswaldo Arcia,3617,FA,OF,1,act,OF,active
2014,mixed,Al Melchior,Jayson Werth,1139,Sea,OF,17,act,OF,active
2014,mixed,Al Melchior,Jarrod Dyson,2961,FA,OF,0,act,OF,active
2014,mixed,Al Melchior,Corey Dickerson,3661,FA,OF,5,act,OF,active
2014,mixed,Al Melchior,Carlos Santana,2181,Ari,C,21,act,"1B,CI,C",active
2014,mixed,Al Melchior,Caleb Joseph,3041,NYM,C,1,act,C,active
2014,mixed,Al Melchior,David Peralta,4980,SD,UT,0,act,OF,active
2014,mixed,Al Melchior,Steve Pearce,1196,Bos,CI,18,act,"UT,OF",active
2014,mixed,Al Melchior,Alexei Ramirez,236,TB,MI,4,act,"SS,MI",active
2014,mixed,Al Melchior,Nick Tropeano,4462,FA,P,1,act,P,active
2014,mixed,Al Melchior,Jake McGee,1481,Was,P,1,act,P,active
2014,mixed,Al Melchior,Danny Salazar,3850,FA,P,1,act,P,active
2014,mixed,Al Melchior,Dallas Keuchel,4149,Mil,P,1,act,P,active
2014,mixed,Al Melchior,Zack Britton,3134,NYY,P,22,act,P,active
2014,mixed,Al Melchior,Tyson Ross,2330,FA,P,7,act,P,active
2014,mixed,Al Melchior,Julio Teheran,2098,ChC,P,13,act,P,active
2014,mixed,Al Melchior,James Paxton,3577,Bos,P,0,act,P,active
2014,mixed,Al Melchior,John Lackey,721,FA,P,3,act,P,active
2014,mixed,Al Melchior,Tommy La Stella,4099,FA,2B,17,res,3B,reserved
