year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,g,w,l,sv,ip,bb,hr,so,era,whip
2010,nl,Brian Walton,Jhoulys Chacin,2123,Atl,P,17,act,active,P,26,8,11,0,129.3,58,10,129,3.48,1.322
2010,nl,Brian Walton,Chad Billingsley,766,FA,P,17,act,active,P,31,12,11,0,191.7,69,8,171,3.57,1.278
2010,nl,Brian Walton,Jason Hammel,1443,ChC,P,7,act,active,P,26,8,8,0,156.7,41,17,119,4.6,1.36
2010,nl,Brian Walton,Matt Belisle,314,Was,P,0,act,active,P,54,6,3,1,61.7,6,5,58,2.63,0.973
2010,nl,Brian Walton,Jorge De La Rosa,658,Col,P,11,act,active,P,17,8,6,0,108.0,46,10,99,3.67,1.278
2010,nl,Brian Walton,Sam Demel,3000,LAD,P,0,act,active,P,2,0,0,0,1.3,1,0,2,6.75,0.75
2010,nl,Brian Walton,Chris Young,1243,KC,P,1,act,active,P,2,1,0,0,10.0,5,1,7,0.9,1.1
2010,nl,Brian Walton,Craig Kimbrel,2633,Bos,P,0,act,active,P,9,1,0,1,8.3,5,0,17,0.0,1.08
2010,nl,Brian Walton,Ryan Madson,1113,Oak,P,5,act,active,P,53,5,2,5,51.0,13,4,59,2.47,1.039
2010,nl,Brian Walton,Kyle McClellan,1392,Tex,P,0,rel,previously_active,,2,0,1,0,2.3,1,2,3,15.43,2.571
2010,nl,Brian Walton,Jaime Garcia,1423,StL,P,4,trd,previously_active,,5,3,2,0,31.0,13,0,25,1.45,1.226
2010,nl,Brian Walton,Mitchell Boggs,1972,FA,P,0,rel,previously_active,,2,0,0,0,2.0,1,0,2,13.5,2.5
2010,nl,Brian Walton,Roy Oswalt,617,Col,P,16,trd,previously_active,,26,9,13,0,170.3,43,16,155,3.12,1.074
2010,nl,Brian Walton,Burke Badenhop,1984,Was,P,0,rel,previously_active,,11,1,0,0,10.7,6,1,6,5.06,1.781
2010,nl,Brian Walton,Joe Thatcher,1240,Cle,P,0,rel,previously_active,,15,1,0,0,10.7,2,1,14,1.69,0.75
2010,nl,Brian Walton,Thomas Diamond,1494,FA,P,1,rel,previously_active,,5,0,2,0,11.3,7,0,15,6.35,1.588
2010,nl,Brian Walton,Mike Zagurski,1120,Tor,P,0,rel,previously_active,,3,0,0,0,3.0,1,1,7,6.0,1.333
2010,nl,Brian Walton,Tim Hudson,57,SF,P,12,trd,previously_active,,6,2,1,0,38.3,12,4,16,2.82,1.122
2010,nl,Brian Walton,Carlos Monasterios,2964,Det,P,0,rel,previously_active,,12,2,3,0,43.7,12,7,19,4.33,1.351
2010,nl,Brian Walton,Sean Burnett,1200,Was,P,0,rel,previously_active,,3,0,2,0,2.0,1,0,1,9.0,2.5
2010,nl,Brian Walton,Chad Durbin,1104,FA,P,0,rel,previously_active,,9,0,0,0,7.3,3,1,9,7.36,1.909
2010,nl,Brian Walton,Luis Atilano,2319,Was,P,0,rel,previously_active,,1,1,0,0,6.0,3,0,1,3.0,1.5
2010,nl,Brian Walton,Francisco Rodriguez,724,Det,P,18,rel,previously_active,,53,4,2,25,57.3,21,3,67,2.2,1.151
2010,nl,Brian Walton,Greg Smith,1089,Atl,P,0,rel,previously_active,,3,1,0,0,18.0,13,2,19,4.0,1.778
2010,nl,Brian Walton,Adam Russell,221,Cin,P,0,rel,previously_active,,1,0,0,0,2.0,1,0,1,18.0,3.5
2010,nl,Brian Walton,Antonio Bastardo,2088,NYM,P,0,rel,previously_active,,2,0,0,0,1.7,2,0,0,16.2,2.4
2010,nl,Brian Walton,Todd Coffey,317,Atl,P,0,rel,previously_active,,3,0,1,0,1.7,0,2,2,27.0,3.0
2010,nl,Brian Walton,Scott Olsen,553,Tex,P,1,rel,previously_active,,8,2,3,0,39.0,13,3,28,4.85,1.564
2010,nl,Brian Walton,Jonathan Sanchez,1292,Cin,P,10,trd,previously_active,,27,9,8,0,149.7,75,18,157,3.67,1.296
2010,nl,Brian Walton,Chien-Ming Wang,1001,KC,P,0,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2010,nl,Brian Walton,Jason Hammel,1443,ChC,P,7,act,previously_reserved,P,4,2,1,0,21.0,6,1,22,6.43,1.667
2010,nl,Brian Walton,Jaime Garcia,1423,StL,P,4,trd,previously_reserved,,1,0,0,0,7.0,2,0,5,0.0,0.429
2010,nl,Brian Walton,Matt Belisle,314,Was,P,0,act,previously_reserved,P,6,0,2,0,6.7,2,1,10,8.1,1.5
2010,nl,Brian Walton,Jorge De La Rosa,658,Col,P,11,act,previously_reserved,P,3,0,1,0,13.7,9,5,14,8.56,1.61
2010,nl,Brian Walton,Carlos Monasterios,2964,Det,P,0,rel,previously_reserved,,2,0,0,0,4.0,2,1,3,2.25,1.25
2010,nl,Brian Walton,Chris Young,1243,KC,P,1,act,previously_reserved,P,1,0,0,0,4.0,3,0,3,2.25,1.5
2010,nl,Brian Walton,Burke Badenhop,1984,Was,P,0,rel,previously_reserved,,2,0,0,0,2.7,0,0,0,6.75,1.5
2010,nl,Brian Walton,Thomas Diamond,1494,FA,P,1,rel,previously_reserved,,2,0,1,0,6.0,4,1,4,6.0,1.833
2010,nl,Brian Walton,Craig Stammen,2813,Cle,P,0,rel,previously_reserved,,2,0,0,0,6.3,1,1,1,15.63,2.684
2010,nl,Brian Walton,Luis Atilano,2319,Was,P,0,rel,previously_reserved,,3,1,0,0,15.7,11,3,12,5.17,1.723
2010,nl,Brian Walton,Greg Smith,1089,Atl,P,0,rel,previously_reserved,,4,0,1,0,16.0,9,4,7,7.88,2.188
2010,nl,Brian Walton,Chad Durbin,1104,FA,P,0,rel,previously_reserved,,4,0,0,0,3.3,2,0,2,2.7,0.9
2010,nl,Brian Walton,Scott Olsen,553,Tex,P,1,rel,previously_reserved,,6,1,5,0,30.3,9,5,17,7.12,1.516
2010,nl,Brian Walton,Ryan Madson,1113,Oak,P,5,act,previously_reserved,P,2,1,0,0,2.0,0,0,5,4.5,1.0
2010,nl,Mike Gianella,Kyle Kendrick,1111,Atl,P,2,act,active,P,29,11,10,0,162.0,40,23,75,4.39,1.327
2010,nl,Mike Gianella,Matt Capps,1163,Ari,P,12,act,active,P,74,5,3,42,73.0,17,6,59,2.47,1.26
2010,nl,Mike Gianella,Rodrigo Lopez,1821,FA,P,2,act,active,P,11,3,7,0,67.3,24,15,39,5.08,1.337
2010,nl,Mike Gianella,Barry Enright,2626,FA,P,0,act,active,P,16,5,7,0,94.0,25,20,44,4.02,1.255
2010,nl,Mike Gianella,Joe Saunders,726,Sea,P,10,act,active,P,13,3,7,0,82.7,19,11,50,4.25,1.403
2010,nl,Mike Gianella,Madison Bumgarner,2053,SF,P,2,act,active,P,17,7,5,0,104.0,25,9,81,2.86,1.337
2010,nl,Mike Gianella,Chris Volstad,588,Atl,P,3,act,active,P,28,11,9,0,164.0,54,16,98,4.61,1.396
2010,nl,Mike Gianella,Matt Cain,1279,SF,P,19,act,active,P,33,13,11,0,223.3,61,22,177,3.14,1.084
2010,nl,Mike Gianella,Carlos Marmol,269,Bos,P,15,act,active,P,77,2,3,38,77.7,52,1,138,2.55,1.185
2010,nl,Mike Gianella,Jenrry Mejia,2722,NYM,P,7,rel,previously_active,,4,0,0,0,3.0,2,0,1,6.0,1.667
2010,nl,Mike Gianella,Dontrelle Willis,505,Mil,P,10,rel,previously_active,,5,0,1,0,16.3,23,3,11,9.37,2.571
2010,nl,Mike Gianella,Pedro Feliciano,926,ChC,P,0,res,previously_active,P,4,0,0,0,2.0,0,0,1,0.0,0.5
2010,nl,Mike Gianella,Paul Maholm,1171,Cin,P,5,trd,previously_active,,12,4,4,0,73.3,27,7,42,3.8,1.445
2010,nl,Mike Gianella,Kenshin Kawakami,2086,Atl,P,8,trd,previously_active,,10,0,8,0,56.3,17,8,31,5.43,1.42
2010,nl,Mike Gianella,Sean Gallagher,260,Col,P,0,rel,previously_active,,2,0,0,0,2.0,1,1,5,13.5,2.0
2010,nl,Mike Gianella,Josh Johnson,544,FA,P,20,res,previously_active,P,13,3,4,0,83.7,22,3,88,2.9,1.255
2010,nl,Mike Gianella,Peter Moylan,62,KC,P,0,rel,previously_active,,7,0,0,0,6.3,2,1,6,1.42,1.105
2010,nl,Mike Gianella,John Maine,930,Mia,P,3,rel,previously_active,,9,1,3,0,39.7,25,8,39,6.13,1.815
2010,nl,Mike Gianella,John Lannan,1618,KC,P,3,rel,previously_active,,13,2,5,0,70.3,31,7,23,5.63,1.834
2010,nl,Mike Gianella,Todd Wellemeyer,1401,ChC,P,3,rel,previously_active,,4,1,2,0,20.7,12,6,14,6.53,1.694
2010,nl,Mike Gianella,Doug Davis,3,KC,P,1,dis,previously_active,P,1,0,1,0,5.7,6,1,4,4.76,1.588
2010,nl,Mike Gianella,Pedro Feliciano,926,ChC,P,0,res,reserved,P,4,0,0,0,2.0,3,0,0,18.0,2.5
2010,nl,Mike Gianella,Doug Davis,3,KC,P,1,dis,reserved,P,1,0,0,0,5.0,3,2,2,7.2,2.0
2010,nl,Mike Gianella,Josh Johnson,544,FA,P,20,res,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2010,nl,Mike Gianella,Jenrry Mejia,2722,NYM,P,7,rel,previously_reserved,,3,0,2,0,11.3,5,1,5,7.94,1.941
2010,nl,Mike Gianella,Kenshin Kawakami,2086,Atl,P,8,trd,previously_reserved,,1,0,0,0,6.0,1,0,5,0.0,1.0
2010,nl,Mike Gianella,Chris Volstad,588,Atl,P,3,act,previously_reserved,P,2,1,0,0,11.0,6,1,4,4.09,1.636
2010,nl,Mike Gianella,Madison Bumgarner,2053,SF,P,2,act,previously_reserved,P,1,0,1,0,7.0,1,2,5,5.14,0.857
2010,nl,Mike Gianella,Sean Gallagher,260,Col,P,0,rel,previously_reserved,,4,0,0,0,5.0,4,1,3,7.2,2.0
2010,nl,Mike Gianella,John Lannan,1618,KC,P,3,rel,previously_reserved,,1,0,0,0,4.7,4,0,1,7.71,2.143
2010,nl,Mike Gianella,Rodrigo Lopez,1821,FA,P,2,act,previously_reserved,P,10,2,5,0,54.7,10,10,32,5.93,1.518
2010,nl,Lenny Melnick & Paul Greco,Mike Pelfrey,933,Det,P,2,act,active,P,34,15,9,1,204.0,68,12,113,3.66,1.377
