year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,C.J. Cron,3696,FA,1B,13,act,"1B,SW,CI",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Yuli Gurriel,2160,SD,2B,16,act,"1B,3B,SW,CI,MI,2B",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Leury Garcia,4245,Atl,SS,0,act,"UT,OF,SW,SS",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Giovanny Urshela,5061,FA,3B,12,act,"3B,SW,CI",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,George Springer,3575,Tor,OF,28,act,"OF,SW",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Teoscar Hernandez,4844,LAD,OF,7,act,"OF,SW",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Josh Reddick,2163,NYM,OF,5,act,"OF,SW",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Yasiel Puig,4153,FA,OF,484,act,"OF,SW",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Roberto Perez,4342,Bos,C,16,act,"C,SW",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Robinson Chirinos,3011,Bal,C,12,act,"C,SW",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Jeimer Candelario,4071,LAA,UT,12,act,"3B,CI,1B,SW",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Jake Cave,3729,Col,SW,1,act,"OF,SW",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Aaron Bummer,5986,Atl,P,14,act,P,active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Joakim Soria,671,Tor,P,0,act,P,active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Chris Devenski,5543,Pit,P,1,act,P,active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Jesus Luzardo,6224,Phi,P,32,act,P,active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Danny Duffy,2662,Tex,P,0,act,P,active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Tyler Clippard,1612,Was,P,0,act,P,active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Shane Bieber,6086,Tor,P,13,act,P,active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Chad Green,5625,Tor,P,3,act,P,active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Marco Gonzales,4628,SD,P,11,act,P,active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Danny Santana,4232,Bos,CI,22,act,"OF,1B,3B,SS,SW,2B",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Yolmer Sanchez,4299,LAA,MI,5,act,"2B,CI,SW,3B",active
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Greg Allen,5702,Bal,OF,4,res,"OF,SW",reserved
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Stephen Piscotty,4095,FA,OF,18,dis,"OF,SW",reserved
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Dwight Smith Jr.,3730,FA,OF,65,res,"OF,SW",reserved
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Jake Junis,5833,Tex,P,8,res,P,reserved
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Steve Pearce,1196,Bos,CI,13,dis,"1B,OF,CI,SW",reserved
2019,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Adalberto Mondesi,4431,FA,MI,25,res,"SS,SW,MI",reserved
2019,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Luke Voit,6139,NYM,1B,22,act,"1B,SW,CI",active
2019,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Yoan Moncada,5023,LAA,2B,19,act,"3B,SW,2B,MI",active
2019,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Elvis Andrus,1543,FA,SS,15,act,"UT,SS,SW,MI",active
2019,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Alex Bregman,4907,ChC,3B,35,act,"3B,SS,CI,MI,SW",active
2019,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Robbie Grossman,2699,KC,OF,2,act,"OF,SW",active
2019,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Delino DeShields,3357,FA,OF,145,act,"OF,SW",active
2019,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,J.D. Martinez,3567,FA,OF,39,act,"OF,SW",active
2019,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Luis Arraez,6138,SF,OF,35,act,"UT,3B,2B,SS,OF",active
2019,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,James McCann,3906,Ari,C,2,act,"C,SW",active
2019,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,John Hicks,4309,FA,C,6,act,"C,1B,SW,CI",active
