year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,ab,g,r,hr,rbi,sb,so,bb,avg,obp,slg,gp_dh,gp_c,gp_1b,gp_2b,gp_3b,gp_ss,gp_of
2023,al,Doug Dennis,Zach Neto,8259,LAA,MI,403,act,active,SS,220,68,31,7,27,5,51,15,0.34,0.346,0.414,0,0,0,0,0,84,0
2023,al,Doug Dennis,Isiah Kiner-Falefa,6317,NYY,CI,0,act,active,"SS,OF,MI,SW,3B",149,57,22,4,19,9,34,14,0.339,0.25,0.403,0,0,0,1,31,1,78
2023,al,Doug Dennis,Seth Brown,7100,Oak,1B,14,act,active,"OF,1B,SW,CI",295,96,28,12,43,2,86,27,0.277,0.25,0.38,18,0,17,0,0,0,77
2023,al,Doug Dennis,Gleyber Torres,4619,NYY,2B,21,act,active,"2B,MI,SW",596,158,90,25,68,13,98,67,0.347,0.462,0.453,12,0,0,145,0,0,0
2023,al,Doug Dennis,Zack Gelof,7964,Oak,SS,259,act,active,2B,270,69,40,14,32,14,82,26,0.337,0.259,0.504,0,0,0,69,0,0,0
2023,al,Doug Dennis,Justin Turner,2415,Bos,3B,15,act,active,"1B,3B,CI,2B,SW",558,146,86,23,96,4,110,51,0.345,0.316,0.455,98,0,41,10,7,0,0
2023,al,Doug Dennis,Austin Hays,6076,Bal,OF,11,act,active,"OF,SW",520,144,76,16,67,5,141,38,0.325,0.333,0.444,3,0,0,0,0,0,141
2023,al,Doug Dennis,Max Kepler,3195,Min,OF,8,act,active,"OF,SW",432,128,72,24,66,1,104,45,0.336,0.526,0.491,2,0,0,0,0,0,124
2023,al,Doug Dennis,Kyle Tucker,5384,Hou,OF,39,act,active,"OF,SW",574,157,97,29,112,30,92,80,0.369,0.423,0.517,4,0,0,0,0,0,153
2023,al,Doug Dennis,Randy Arozarena,6129,TB,OF,30,act,active,"OF,SW",551,151,95,23,83,22,156,80,0.364,0.429,0.425,12,0,0,0,0,0,139
2023,al,Doug Dennis,Mitch Garver,5025,Tex,C,3,act,active,"C,SW",257,75,36,16,41,0,66,39,0.371,0.333,0.49,57,28,1,0,0,0,0
2023,al,Doug Dennis,Cal Raleigh,6814,Sea,C,15,act,active,"C,SW",513,145,78,30,75,0,158,54,0.306,0.214,0.456,14,128,0,0,0,0,0
2023,al,Doug Dennis,Trevor Story,4020,Bos,UT,1,act,active,"SS,2B,SW,MI",124,33,10,2,11,9,45,7,0.25,0.391,0.315,6,0,0,1,0,36,0
2023,al,Doug Dennis,Nelson Velazquez,6504,KC,SW,40,act,active,"OF,SW",125,37,25,12,25,0,40,11,0.295,0.187,0.544,17,0,0,0,0,0,34
2023,al,Doug Dennis,*Gabriel Arias,6513,Cle,CI,22,res,previously_active,"SS,3B,1B,SW,OF,CI",123,49,15,4,12,1,42,13,0.261,0.0,0.317,2,0,35,1,14,53,19
2023,al,Doug Dennis,*Vinnie Pasquantino,7939,KC,1B,24,rel,previously_active,,231,61,24,9,26,0,31,25,0.324,0.0,0.437,17,0,44,0,0,0,0
2023,al,Doug Dennis,Ezequiel Duran,7343,Tex,CI,87,res,previously_active,"SS,3B,SW,2B,OF,CI",369,107,49,13,40,8,108,19,0.322,0.0,0.447,21,0,2,9,22,37,35
2023,al,Doug Dennis,Donovan Solano,3063,Min,2B,69,rel,previously_active,,48,16,7,1,3,0,15,7,0.386,0.0,0.479,13,0,85,28,19,0,0
2023,al,Doug Dennis,Tony Kemp,5292,Oak,2B,9,rel,previously_active,,103,30,7,1,8,2,16,11,0.226,0.0,0.194,3,0,0,57,0,0,65
2023,al,Doug Dennis,Taylor Walls,7321,TB,SS,0,trd,previously_active,,41,13,10,3,9,4,7,6,0.437,0.0,0.634,0,0,0,37,39,32,0
2023,al,Doug Dennis,Joey Ortiz,8108,Bal,SS,21,rel,previously_active,,16,7,3,0,0,0,4,0,0.312,0.0,0.375,0,0,0,7,4,3,0
2023,al,Doug Dennis,Paul DeJong,5714,FA,SS,158,rel,previously_active,,19,6,0,0,1,0,7,0,0.053,0.0,0.053,1,0,0,1,0,110,0
2023,al,Doug Dennis,Nick Allen,7152,Oak,SS,2,rel,previously_active,,5,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,104,0
2023,al,Doug Dennis,Jackie Bradley,3595,FA,OF,26,rel,previously_active,,9,5,1,0,1,0,2,0,0.111,0.0,0.222,0,0,0,0,0,0,43
2023,al,Doug Dennis,Aaron Hicks,2591,Bal,OF,4,rel,previously_active,,12,7,2,0,0,0,5,0,0.167,0.0,0.167,8,0,0,0,0,0,84
2023,al,Doug Dennis,Francisco Mejia,4850,TB,C,3,rel,previously_active,,100,31,17,2,10,0,26,6,0.278,0.0,0.38,0,50,0,0,0,0,0
2023,al,Doug Dennis,*Luke Raley,6663,TB,UT,21,dis,previously_active,"OF,1B,SW",275,93,43,13,36,13,96,24,0.345,0.0,0.48,18,0,35,0,0,0,65
2023,al,Doug Dennis,Ryan McKenna,6819,Bal,SW,6,rel,previously_active,,7,6,3,0,0,0,3,0,0.5,0.0,0.429,1,0,0,0,0,0,87
2023,al,Doug Dennis,J.J. Bleday,6951,Oak,SW,113,dis,previously_active,"OF,SW",172,55,22,4,14,1,53,25,0.287,0.0,0.297,5,0,0,0,0,0,75
2023,al,Doug Dennis,Ezequiel Duran,7343,Tex,CI,87,res,reserved,"SS,3B,SW,2B,OF,CI",37,15,6,1,6,0,12,4,0.341,0.333,0.405,21,0,2,9,22,37,35
2023,al,Doug Dennis,*Gabriel Arias,6513,Cle,CI,22,res,reserved,"SS,3B,1B,SW,OF,CI",187,70,21,6,14,2,69,15,0.287,0.0,0.374,2,0,35,1,14,53,19
2023,al,Doug Dennis,*Luke Raley,6663,TB,UT,21,dis,reserved,"OF,1B,SW",75,22,12,6,12,1,29,4,0.296,0.0,0.56,18,0,35,0,0,0,65
2023,al,Doug Dennis,J.J. Bleday,6951,Oak,SW,113,dis,reserved,"OF,SW",66,22,9,4,11,4,16,16,0.341,0.263,0.394,5,0,0,0,0,0,75
2023,al,Doug Dennis,Zach Neto,8259,LAA,MI,403,act,previously_reserved,SS,61,14,7,2,7,0,24,5,0.224,0.0,0.295,0,0,0,0,0,84,0
2023,al,Doug Dennis,Isiah Kiner-Falefa,6317,NYY,CI,0,act,previously_reserved,"SS,OF,MI,SW,3B",177,58,17,2,18,5,36,14,0.276,0.0,0.288,0,0,0,1,31,1,78
2023,al,Doug Dennis,Seth Brown,7100,Oak,1B,14,act,previously_reserved,"OF,1B,SW,CI",48,16,5,2,9,1,15,3,0.346,0.0,0.562,18,0,17,0,0,0,77
2023,al,Doug Dennis,Donovan Solano,3063,Min,2B,69,rel,previously_reserved,,27,13,5,0,3,0,5,1,0.484,0.0,0.481,13,0,85,28,19,0,0
2023,al,Doug Dennis,Tony Kemp,5292,Oak,2B,9,rel,previously_reserved,,38,15,2,0,3,0,5,6,0.295,0.0,0.263,3,0,0,57,0,0,65
2023,al,Doug Dennis,Joey Ortiz,8108,Bal,SS,21,rel,previously_reserved,,9,5,0,0,0,0,4,0,0.0,0.0,0.0,0,0,0,7,4,3,0
2023,al,Doug Dennis,Paul DeJong,5714,FA,SS,158,rel,previously_reserved,,47,15,2,1,5,0,20,0,0.167,0.0,0.255,1,0,0,1,0,110,0
2023,al,Doug Dennis,Taylor Walls,7321,TB,SS,0,trd,previously_reserved,,22,7,8,1,1,1,7,3,0.32,0.0,0.455,0,0,0,37,39,32,0
2023,al,Doug Dennis,Aaron Hicks,2591,Bal,OF,4,rel,previously_reserved,,32,10,2,0,1,0,8,4,0.25,0.0,0.156,8,0,0,0,0,0,84
2023,al,Doug Dennis,Jackie Bradley,3595,FA,OF,26,rel,previously_reserved,,18,9,2,0,0,0,4,1,0.263,0.0,0.278,0,0,0,0,0,0,43
2023,al,Doug Dennis,Max Kepler,3195,Min,OF,8,act,previously_reserved,"OF,SW",6,2,0,0,0,0,2,0,0.0,0.0,0.0,2,0,0,0,0,0,124
2023,al,Doug Dennis,Mitch Garver,5025,Tex,C,3,act,previously_reserved,"C,SW",20,6,5,1,3,0,9,2,0.364,0.0,0.55,57,28,1,0,0,0,0
2023,al,Doug Dennis,Francisco Mejia,4850,TB,C,3,rel,previously_reserved,,50,19,5,3,9,0,12,0,0.216,0.0,0.44,0,50,0,0,0,0,0
2023,al,Doug Dennis,Trevor Story,4020,Bos,UT,1,act,previously_reserved,"SS,2B,SW,MI",34,10,2,1,3,1,10,2,0.25,0.0,0.324,6,0,0,1,0,36,0
2023,al,Andy Andres,Alex Kirilloff,5827,Min,CI,4,act,active,"OF,1B,CI,SW",273,85,34,11,41,0,79,27,0.352,0.471,0.454,3,0,75,0,0,0,21
2023,al,Andy Andres,Michael Stefanic,7914,LAA,MI,0,act,active,"2B,MI,SW,3B",17,5,0,0,2,0,1,1,0.389,0.389,0.471,1,0,0,12,8,0,0
2023,al,Andy Andres,Vladimir Guerrero Jr.,5275,Tor,1B,40,act,active,"1B,SW,CI",602,156,78,26,94,5,100,67,0.345,0.318,0.444,34,0,121,0,0,0,0
2023,al,Andy Andres,Andy Ibanez,5306,Det,2B,27,act,active,"3B,OF,2B,CI,SW",204,63,22,4,22,1,42,15,0.329,0.435,0.412,4,0,4,77,16,0,21
2023,al,Andy Andres,Zach McKinstry,7128,Det,SS,1,act,active,"3B,2B,CI,OF,MI,SS,SW",464,148,60,9,35,16,113,44,0.302,0.333,0.351,2,0,0,48,52,23,56
2023,al,Andy Andres,Rafael Devers,4903,Bos,3B,30,act,active,"3B,CI,SW",580,153,90,33,100,5,126,62,0.351,0.25,0.5,2,0,0,0,151,1,0
2023,al,Andy Andres,Aaron Judge,4601,NYY,OF,44,act,active,"OF,SW",361,104,77,36,73,3,129,85,0.401,0.455,0.607,38,0,0,0,0,0,67
2023,al,Andy Andres,Cavan Biggio,6063,Tor,OF,19,act,active,"OF,2B,1B,CI,MI,3B,SW",148,48,24,2,25,2,39,26,0.367,0.423,0.351,7,0,20,49,13,1,27
2023,al,Andy Andres,Michael Taylor,4060,Min,OF,1,act,active,"OF,SW",321,119,40,15,41,13,122,23,0.273,0.294,0.405,1,0,0,0,0,0,126
2023,al,Andy Andres,Matt Wallner,7058,Min,OF,26,act,active,"OF,SW",174,58,36,13,37,1,70,22,0.348,0.353,0.523,9,0,0,0,0,0,66
2023,al,Andy Andres,Adley Rutschman,6876,Bal,C,24,act,active,"C,SW",588,154,84,20,80,1,101,92,0.374,0.45,0.435,46,110,0,0,0,0,0
2023,al,Andy Andres,Daulton Varsho,6326,Tor,C,27,act,active,"OF,C,SW",527,158,65,20,62,16,135,45,0.287,0.318,0.391,1,0,0,0,0,0,157
2023,al,Andy Andres,Tyler Nevin,5715,Det,UT,0,act,active,"1B,3B,SW,CI,OF",7,4,3,1,3,0,3,1,0.375,0.375,1.0,10,0,8,0,14,0,8
2023,al,Andy Andres,Tony Kemp,5292,Oak,MI,0,res,previously_active,"2B,OF,MI,SW",14,5,1,0,0,0,3,2,0.187,0.0,0.071,3,0,0,57,0,0,65
2023,al,Andy Andres,Ernie Clement,6888,Tor,CI,0,rel,previously_active,,14,6,0,0,2,0,1,0,0.214,0.0,0.214,2,0,0,6,3,15,0
2023,al,Andy Andres,Josh Smith,7845,Tex,MI,0,rel,previously_active,,20,7,1,0,3,0,3,4,0.28,0.0,0.25,8,0,0,3,25,33,20
2023,al,Andy Andres,Zack Short,6864,Det,CI,16,rel,previously_active,,99,43,3,1,14,2,29,7,0.234,0.0,0.263,1,0,0,53,31,33,4
2023,al,Andy Andres,Santiago Espinal,6833,Tor,CI,0,rel,previously_active,,60,22,6,1,6,0,10,5,0.227,0.0,0.25,1,0,0,47,26,16,0
2023,al,Andy Andres,Jonathan Singleton,3245,Hou,CI,32,rel,previously_active,,33,11,3,0,3,0,7,5,0.289,0.0,0.242,7,0,19,0,0,0,0
2023,al,Andy Andres,Davis Schneider,8712,Tor,2B,111,rel,previously_active,,12,4,1,0,0,0,7,4,0.312,0.0,0.167,7,0,0,23,3,0,3
2023,al,Andy Andres,Hanser Alberto,5076,FA,2B,2,rel,previously_active,,43,15,3,0,5,0,8,3,0.213,0.0,0.186,0,0,2,11,19,0,0
2023,al,Andy Andres,Jonathan Aranda,7905,TB,2B,11,rel,previously_active,,7,2,1,0,0,0,3,0,0.286,0.0,0.286,12,0,11,4,2,0,0
