year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,g,w,l,sv,ip,bb,hr,so,era,whip
2024,nl,Rick Graham,Paul Blackburn,5817,NYM,P,136,act,active,P,4,0,2,0,18.3,5,4,15,6.38,1.636
2024,nl,Rick Graham,Trevor Megill,7140,Mil,P,5,act,active,P,45,1,2,21,43.0,10,3,48,2.09,0.953
2024,nl,Rick Graham,Kevin Ginkel,6849,Ari,P,2,act,active,P,34,2,1,0,34.3,6,2,42,2.1,0.99
2024,nl,Rick Graham,Shota Imanaga,8585,ChC,P,14,act,active,P,29,15,3,0,173.3,28,27,174,2.91,1.021
2024,nl,Rick Graham,Martin Perez,2676,CWS,P,1,act,active,P,8,3,1,0,39.0,15,6,31,3.92,1.41
2024,nl,Rick Graham,A.J. Puk,5675,Ari,P,10,act,active,P,54,4,7,3,63.3,27,4,83,3.13,1.153
2024,nl,Rick Graham,Ryne Nelson,7360,Ari,P,1,act,active,P,24,7,5,1,127.7,27,13,113,4.3,1.261
2024,nl,Rick Graham,Paul Skenes,8538,Pit,P,3,act,active,P,22,11,3,0,129.0,30,9,163,1.81,0.915
2024,nl,Rick Graham,Colin Rea,5428,ChC,P,0,act,active,P,2,0,1,0,7.0,3,1,7,6.43,2.143
2024,nl,Rick Graham,Matthew Liberatore,6610,StL,P,2,rel,previously_active,,1,0,0,0,3.3,2,1,1,10.8,2.1
2024,nl,Rick Graham,Huascar Brazoban,8080,NYM,P,1,rel,previously_active,,2,0,1,0,1.7,2,1,4,16.2,3.0
2024,nl,Rick Graham,Nate Pearson,6191,ChC,P,0,rel,previously_active,,2,0,1,0,2.0,1,0,2,9.0,3.5
2024,nl,Rick Graham,D.L. Hall,6145,Mil,P,5,rel,previously_active,,3,0,1,0,12.7,5,4,10,7.11,2.132
2024,nl,Rick Graham,Ben Brown,8237,ChC,P,1,rel,previously_active,,11,1,3,0,45.7,15,4,52,2.76,0.942
2024,nl,Rick Graham,Patrick Corbin,3339,Was,P,1,rel,previously_active,,1,0,1,0,3.0,0,1,3,30.0,4.333
2024,nl,Rick Graham,Roddery Munoz,8300,StL,P,5,rel,previously_active,,1,0,1,0,4.7,4,4,5,11.57,2.357
2024,nl,Rick Graham,Julian Merryweather,6174,ChC,P,1,rel,previously_active,,1,0,0,0,1.0,0,0,1,0.0,0.0
2024,nl,Rick Graham,Jared Jones,8461,Pit,P,1,res,previously_active,P,22,6,8,0,121.7,39,18,132,4.14,1.192
2024,nl,Rick Graham,Spencer Turnbull,5111,Phi,P,2,rel,previously_active,,10,2,0,0,39.3,12,4,39,2.52,0.992
2024,nl,Rick Graham,Tyler Phillips,7034,Phi,P,1,rel,previously_active,,4,2,1,0,21.0,6,4,12,5.57,1.333
2024,nl,Rick Graham,Tyler Kinley,6334,Col,P,2,dis,previously_active,P,5,1,0,4,5.0,2,0,7,0.0,0.6
2024,nl,Rick Graham,Tanner Scott,5757,LAD,P,18,trd,previously_active,,23,4,4,7,23.0,18,1,23,1.57,1.304
2024,nl,Rick Graham,Cristopher Sanchez,7134,Phi,P,8,rel,previously_active,,31,11,9,0,181.7,44,11,153,3.32,1.244
2024,nl,Rick Graham,Nick Lodolo,7026,Cin,P,5,res,previously_active,P,20,8,6,0,109.7,36,13,112,5.01,1.24
2024,nl,Rick Graham,Ryan Helsley,6446,StL,P,19,trd,previously_active,,34,2,3,26,34.0,13,2,40,2.38,1.147
2024,nl,Rick Graham,Nick Lodolo,7026,Cin,P,5,res,reserved,P,1,1,0,0,5.7,1,0,10,0.0,0.353
2024,nl,Rick Graham,Jared Jones,8461,Pit,P,1,res,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2024,nl,Rick Graham,Tyler Kinley,6334,Col,P,2,dis,reserved,P,1,0,0,0,0.3,1,0,0,81.0,9.0
2024,nl,Rick Graham,D.L. Hall,6145,Mil,P,5,rel,previously_reserved,,1,0,0,0,3.7,5,0,3,9.82,2.727
2024,nl,Rick Graham,A.J. Puk,5675,Ari,P,10,act,previously_reserved,P,8,0,2,0,8.0,1,1,5,3.37,0.75
2024,nl,Rick Graham,Ben Brown,8237,ChC,P,1,rel,previously_reserved,,2,0,0,0,4.0,1,0,6,2.25,1.5
2024,nl,Rick Graham,Nate Pearson,6191,ChC,P,0,rel,previously_reserved,,3,0,0,0,3.3,1,0,3,0.0,1.2
2024,nl,Rick Graham,Paul Skenes,8538,Pit,P,3,act,previously_reserved,P,1,0,0,0,4.0,2,1,7,6.75,2.0
2024,nl,Rick Graham,Ryne Nelson,7360,Ari,P,1,act,previously_reserved,P,4,3,1,0,23.0,7,4,13,3.91,1.217
2024,nl,Rick Graham,Trevor Megill,7140,Mil,P,5,act,previously_reserved,P,3,0,1,0,3.3,4,1,2,10.8,1.8
2024,nl,Rick Graham,Tyler Phillips,7034,Phi,P,1,rel,previously_reserved,,1,1,0,0,5.0,1,0,3,7.2,1.4
2024,nl,Rick Graham,Julian Merryweather,6174,ChC,P,1,rel,previously_reserved,,4,1,0,0,3.3,5,0,4,8.1,2.7
2024,nl,Rick Graham,Spencer Turnbull,5111,Phi,P,2,rel,previously_reserved,,5,1,0,0,9.0,5,1,15,4.0,1.333
2024,nl,Rick Graham,Kevin Ginkel,6849,Ari,P,2,act,previously_reserved,P,9,1,1,0,7.3,4,2,13,8.59,2.182
2024,nl,Phil Hertz,Adrian Morejon,5730,SD,P,2,act,active,P,18,1,2,0,15.7,7,1,16,4.6,1.979
2024,nl,Phil Hertz,Bryan Hoeing,8266,SD,P,12,act,active,P,3,0,0,0,3.0,1,1,1,6.0,1.333
2024,nl,Phil Hertz,Jason Adam,3680,SD,P,57,act,active,P,25,3,0,0,24.7,7,1,27,1.09,0.811
2024,nl,Phil Hertz,Edwin Diaz,4840,NYM,P,27,act,active,P,55,6,4,20,53.7,20,7,84,3.52,1.043
2024,nl,Phil Hertz,John King,7464,StL,P,20,act,active,P,3,0,0,0,2.7,2,0,2,0.0,1.875
2024,nl,Phil Hertz,Phil Maton,6036,StL,P,6,act,active,P,20,2,1,1,19.7,4,0,19,2.29,0.864
2024,nl,Phil Hertz,Tanner Scott,5757,LAD,P,18,act,active,P,49,5,2,15,49.0,18,2,61,1.84,1.041
2024,nl,Phil Hertz,Raisel Iglesias,4929,Atl,P,21,act,active,P,66,6,2,34,69.3,13,4,68,1.95,0.736
2024,nl,Phil Hertz,Tyson Miller,7021,ChC,P,20,act,active,P,25,3,1,0,23.7,6,3,20,3.42,0.972
2024,nl,Phil Hertz,Ryan Thompson,7278,Ari,P,7,rel,previously_active,,45,6,3,2,44.3,9,4,31,3.05,1.173
2024,nl,Phil Hertz,Julian Merryweather,6174,ChC,P,1,rel,previously_active,,4,0,0,0,4.7,2,0,6,1.93,1.286
2024,nl,Phil Hertz,Huascar Brazoban,8080,NYM,P,0,rel,previously_active,,3,0,0,0,2.3,2,0,1,7.71,2.571
2024,nl,Phil Hertz,Anthony Bender,7552,Mia,P,6,rel,previously_active,,15,0,0,0,11.0,6,1,10,4.09,1.455
2024,nl,Phil Hertz,Nick Mears,7193,Mil,P,1,rel,previously_active,,2,0,1,0,1.3,1,1,1,33.75,5.25
2024,nl,Phil Hertz,Erik Miller,7478,SF,P,4,rel,previously_active,,3,0,0,0,3.0,4,1,3,3.0,1.667
2024,nl,Phil Hertz,Jojo Romero,6472,StL,P,0,rel,previously_active,,48,4,2,0,45.3,10,5,42,2.78,1.015
2024,nl,Phil Hertz,Drew Smyly,3904,FA,P,1,rel,previously_active,,3,0,2,0,3.7,4,1,3,4.91,2.455
2024,nl,Phil Hertz,Joe Mantiply,5165,Ari,P,5,rel,previously_active,,2,0,0,0,1.0,2,0,1,27.0,5.0
2024,nl,Phil Hertz,Brooks Raley,4174,NYM,P,1,res,previously_active,P,2,0,0,0,1.7,0,0,3,0.0,0.6
2024,nl,Phil Hertz,Jose Quintana,3839,Mil,P,4,rel,previously_active,,11,1,5,0,57.3,21,11,39,5.34,1.448
2024,nl,Phil Hertz,Kyle Hurt,8721,LAD,P,0,rel,previously_active,,2,0,1,0,4.7,1,0,3,1.93,1.286
2024,nl,Phil Hertz,Sean Reid-Foley,5093,NYM,P,1,dis,previously_active,P,6,0,2,0,5.0,5,0,6,3.6,2.6
2024,nl,Phil Hertz,Dedniel Nunez,7550,NYM,P,8,rel,previously_active,,18,2,0,1,24.7,5,2,30,2.19,0.851
2024,nl,Phil Hertz,Colin Rea,5428,ChC,P,1,trd,previously_active,,5,1,0,0,28.0,8,6,21,3.21,1.214
2024,nl,Phil Hertz,Ryan Fernandez,8093,StL,P,3,rel,previously_active,,12,1,2,0,11.7,6,1,7,6.94,1.714
2024,nl,Phil Hertz,Jake Junis,5833,Cle,P,1,rel,previously_active,,1,0,0,0,4.0,1,0,4,2.25,1.0
2024,nl,Phil Hertz,Edward Cabrera,6960,Mia,P,3,rel,previously_active,,2,0,1,0,8.3,6,2,13,9.72,1.56
2024,nl,Phil Hertz,Andrew Kittredge,5927,Bal,P,6,rel,previously_active,,16,0,2,0,14.3,5,3,15,3.77,1.116
2024,nl,Phil Hertz,Mitchell Parker,8762,Was,P,152,rel,previously_active,,1,0,0,0,4.0,2,0,2,2.25,2.0
2024,nl,Phil Hertz,Hoby Milner,5906,Tex,P,2,rel,previously_active,,26,3,0,0,27.7,8,3,28,6.51,1.446
2024,nl,Phil Hertz,Yency Almonte,5211,ChC,P,1,rel,previously_active,,1,0,0,0,1.0,0,0,0,0.0,1.0
2024,nl,Phil Hertz,Mitch Keller,5144,Pit,P,9,trd,previously_active,,15,8,4,0,92.7,24,8,85,3.11,1.198
2024,nl,Phil Hertz,Andrew Nardi,8264,Mia,P,2,rel,previously_active,,5,0,0,0,4.3,0,0,4,4.15,1.154
2024,nl,Phil Hertz,Luis Severino,4997,Oak,P,6,trd,previously_active,,8,2,2,0,45.0,20,3,41,3.0,1.2
2024,nl,Phil Hertz,Sean Reid-Foley,5093,NYM,P,1,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2024,nl,Phil Hertz,Drew Smith,6236,NYM,P,1,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2024,nl,Phil Hertz,Brooks Raley,4174,NYM,P,1,res,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2024,nl,Phil Hertz,Brandon Woodruff,5857,Mil,P,1,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2024,nl,Phil Hertz,Jose Quintana,3839,Mil,P,4,rel,previously_reserved,,1,0,0,0,5.3,0,0,4,3.37,0.75
2024,nl,Phil Hertz,Jojo Romero,6472,StL,P,0,rel,previously_reserved,,10,2,0,0,8.3,4,2,5,2.16,1.44
2024,nl,Phil Hertz,Adrian Morejon,5730,SD,P,2,act,previously_reserved,P,23,2,0,2,23.3,9,2,24,1.93,1.071
2024,nl,Phil Hertz,Erik Miller,7478,SF,P,4,rel,previously_reserved,,7,0,0,0,6.0,4,2,8,3.0,1.333
2024,nl,Phil Hertz,Anthony Bender,7552,Mia,P,6,rel,previously_reserved,,13,3,0,0,12.7,0,0,15,0.71,0.632
2024,nl,Phil Hertz,Phil Maton,6036,StL,P,6,act,previously_reserved,P,8,0,0,0,7.0,2,0,7,2.57,0.857
2024,nl,Phil Hertz,Tyson Miller,7021,ChC,P,20,act,previously_reserved,P,6,1,0,0,6.0,1,0,4,1.5,1.167
2024,nl,Phil Hertz,Ryan Thompson,7278,Ari,P,7,rel,previously_reserved,,16,1,1,0,16.7,5,1,20,3.78,1.32
2024,nl,Phil Hertz,Andrew Nardi,8264,Mia,P,2,rel,previously_reserved,,2,0,0,0,1.3,0,1,1,13.5,2.25
2024,nl,Phil Hertz,Jason Adam,3680,SD,P,57,act,previously_reserved,P,2,0,0,0,2.0,0,0,4,0.0,0.5
2024,nl,Phil Hertz,Hoby Milner,5906,Tex,P,2,rel,previously_reserved,,7,0,1,0,6.7,2,0,6,8.1,2.1
2024,nl,Phil Hertz,Edward Cabrera,6960,Mia,P,3,rel,previously_reserved,,3,1,1,0,13.0,8,1,18,5.54,1.615
2024,nl,Phil Hertz,Andrew Kittredge,5927,Bal,P,6,rel,previously_reserved,,4,0,0,0,4.3,1,0,3,0.0,0.923
2024,nl,Phil Hertz,Colin Rea,5428,ChC,P,1,trd,previously_reserved,,12,7,2,0,66.3,20,7,45,3.39,1.191
2024,nl,Phil Hertz,Ryan Fernandez,8093,StL,P,3,rel,previously_reserved,,2,0,0,0,2.3,1,1,2,3.86,0.857
2024,nl,Peter Kreutzer,Jameson Taillon,3202,ChC,P,3,act,active,P,28,12,8,0,165.3,33,21,125,3.27,1.131
2024,nl,Peter Kreutzer,Max Fried,4194,NYY,P,25,act,active,P,29,11,10,0,174.3,57,13,166,3.25,1.164
2024,nl,Peter Kreutzer,Victor Vodnik,7499,Col,P,13,act,active,P,13,1,3,6,12.7,8,1,9,5.68,1.974
2024,nl,Peter Kreutzer,Rhett Lowder,8565,Cin,P,11,act,active,P,5,2,1,0,26.7,10,0,16,1.01,1.237
2024,nl,Peter Kreutzer,Blake Snell,4366,LAD,P,5,act,active,P,18,5,3,0,95.3,39,4,131,2.83,0.986
2024,nl,Peter Kreutzer,Michael Kopech,5107,LAD,P,42,act,active,P,22,4,0,6,22.0,10,1,25,1.23,0.864
2024,nl,Peter Kreutzer,Alexis Diaz,7868,Cin,P,17,act,active,P,60,2,5,28,56.3,31,6,55,3.99,1.296
2024,nl,Peter Kreutzer,Luis Ortiz,8287,Cle,P,8,act,active,P,12,3,2,0,65.7,20,10,49,3.43,1.066
2024,nl,Peter Kreutzer,Ryan Walker,8641,SF,P,0,act,active,P,60,8,4,10,63.7,14,4,81,1.98,0.864
2024,nl,Peter Kreutzer,Michael Mercado,6524,Phi,P,23,rel,previously_active,,2,1,1,0,6.7,5,3,5,8.1,1.8
2024,nl,Peter Kreutzer,Trevor Rogers,6201,Bal,P,6,rel,previously_active,,6,0,5,0,28.0,15,4,22,7.07,1.929
2024,nl,Peter Kreutzer,Jordan Hicks,6366,SF,P,4,rel,previously_active,,21,4,7,0,100.7,41,12,91,4.11,1.391
2024,nl,Peter Kreutzer,Kyle Tyler,7826,Phi,P,8,rel,previously_active,,2,0,1,0,10.0,5,0,7,2.7,1.2
2024,nl,Peter Kreutzer,Valente Bellozo,9107,Mia,P,23,rel,previously_active,,4,1,2,0,22.0,9,5,17,4.91,1.545
2024,nl,Peter Kreutzer,Quinn Priester,7049,Bos,P,23,rel,previously_active,,6,2,3,0,23.7,9,3,15,4.94,1.437
2024,nl,Peter Kreutzer,Jordan Montgomery,5837,Ari,P,5,rel,previously_active,,11,3,4,0,54.0,21,6,33,7.17,1.778
2024,nl,Peter Kreutzer,Abner Uribe,8317,Mil,P,5,rel,previously_active,,12,2,2,3,13.0,10,1,14,6.92,1.846
