year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,g,w,l,sv,ip,bb,hr,so,era,whip
2021,nl,Lenny Melnick,David Price,1453,LAD,P,7,act,active,P,21,3,2,0,50.0,19,5,33,4.14,1.32
2021,nl,Lenny Melnick,Codi Heuer,7194,ChC,P,35,act,active,P,23,3,3,2,26.7,12,2,17,3.37,1.162
2021,nl,Lenny Melnick,Tyler Rogers,6176,SF,P,0,act,active,P,61,7,1,11,61.3,9,4,45,2.64,1.141
2021,nl,Lenny Melnick,Jake McGee,1481,SF,P,3,act,active,P,49,2,2,24,47.3,7,4,41,2.66,0.908
2021,nl,Lenny Melnick,Max Fried,4194,Atl,P,16,act,active,P,28,14,7,0,165.7,41,15,158,3.04,1.087
2021,nl,Lenny Melnick,Amir Garrett,4991,Cin,P,7,act,active,P,48,0,3,6,37.7,22,8,43,6.93,1.593
2021,nl,Lenny Melnick,Heath Hembree,3706,FA,P,50,act,active,P,10,0,0,0,10.7,2,2,9,3.38,1.219
2021,nl,Lenny Melnick,Zack Wheeler,2831,Phi,P,15,act,active,P,32,14,10,0,213.3,46,16,247,2.78,1.008
2021,nl,Lenny Melnick,Corbin Burnes,6208,Mil,P,17,act,active,P,28,11,5,0,167.0,34,7,234,2.43,0.94
2021,nl,Lenny Melnick,Chase Anderson,4253,Tex,P,0,res,previously_active,P,11,2,3,0,38.3,18,9,31,7.28,1.617
2021,nl,Lenny Melnick,Zach Davies,4919,FA,P,5,res,previously_active,P,22,6,7,0,108.7,58,10,78,4.39,1.509
2021,nl,Lenny Melnick,Giovanny Gallegos,5884,StL,P,3,rel,previously_active,,25,3,1,1,31.7,7,1,38,1.99,0.695
2021,nl,Lenny Melnick,Jake Arrieta,2080,FA,P,1,res,previously_active,P,14,5,8,0,66.0,27,14,56,5.45,1.485
2021,nl,Lenny Melnick,Mychal Givens,3256,Cin,P,110,rel,previously_active,,13,1,1,0,12.7,6,3,14,2.84,1.263
2021,nl,Lenny Melnick,Joe Ross,4023,Was,P,7,dis,previously_active,P,7,2,2,0,40.7,10,4,44,3.54,1.18
2021,nl,Lenny Melnick,Luke Jackson,3740,Atl,P,3,rel,previously_active,,3,0,0,0,1.7,0,0,4,0.0,0.6
2021,nl,Lenny Melnick,Sam Coonrod,5609,Phi,P,3,rel,previously_active,,1,0,0,0,0.7,0,0,1,0.0,1.5
2021,nl,Lenny Melnick,Dylan Floro,5198,Mia,P,75,rel,previously_active,,6,1,1,0,5.3,2,0,5,3.38,0.938
2021,nl,Lenny Melnick,Brandon Workman,3672,FA,P,1,rel,previously_active,,4,0,1,0,3.7,2,1,5,4.91,1.909
2021,nl,Lenny Melnick,Joe Ross,4023,Was,P,7,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
