year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,ab,g,r,hr,rbi,sb,so,bb,avg,obp,slg,gp_dh,gp_c,gp_1b,gp_2b,gp_3b,gp_ss,gp_of
2015,nl,Tristan H. Cockcroft,Alexi Amarista,3084,Phi,CI,7,act,active,"OF,SW,SS,2B,MI,3B,CI",294,99,28,3,28,5,49,22,0.258,0.125,0.296,0,0,0,11,2,85,18
2015,nl,Tristan H. Cockcroft,Scooter Gennett,3277,Cin,MI,11,act,active,"2B,SW,MI",354,108,41,5,27,1,65,12,0.3,0.333,0.384,0,0,0,108,0,0,0
2015,nl,Tristan H. Cockcroft,Anthony Rizzo,3156,ChC,1B,31,act,active,"1B,CI,SW",586,160,94,31,101,17,105,78,0.387,0.357,0.512,0,0,160,0,0,0,0
2015,nl,Tristan H. Cockcroft,Jedd Gyorko,3700,StL,2B,14,act,active,"UT,SW,2B,MI",399,122,33,15,55,0,102,26,0.294,0.333,0.391,1,0,1,93,0,29,0
2015,nl,Tristan H. Cockcroft,Brandon Crawford,3051,SF,SS,5,act,active,"SS,MI,SW",206,57,23,9,32,2,51,14,0.305,0.333,0.456,0,0,0,0,0,140,0
2015,nl,Tristan H. Cockcroft,Matt Duffy,4893,TB,3B,4,act,active,"SW,MI,2B",558,144,77,12,75,12,92,29,0.335,0.276,0.43,0,0,1,9,134,3,0
2015,nl,Tristan H. Cockcroft,Jason Bourgeois,249,CWS,OF,2,act,active,"OF,SW",135,37,22,2,6,2,23,10,0.301,0.261,0.341,0,0,0,0,0,0,48
2015,nl,Tristan H. Cockcroft,Travis Jankowski,4479,SD,OF,1,act,active,OF,81,31,7,2,9,2,24,4,0.212,0.25,0.321,0,0,0,0,0,0,32
2015,nl,Tristan H. Cockcroft,Jarrett Parker,3715,SF,OF,1,act,active,OF,19,6,2,0,2,0,8,2,0.333,0.333,0.316,0,0,0,0,0,0,15
2015,nl,Tristan H. Cockcroft,Curtis Granderson,517,Mil,OF,19,act,active,"OF,SW",580,157,98,26,70,11,151,91,0.364,0.368,0.457,1,0,0,0,0,0,150
2015,nl,Tristan H. Cockcroft,Francisco Cervelli,1004,Pit,C,3,act,active,"C,SW",451,130,56,7,43,1,94,46,0.37,0.208,0.401,1,128,0,0,0,0,0
2015,nl,Tristan H. Cockcroft,Kyle Schwarber,4901,ChC,C,1,act,active,"OF,C,SW",232,69,52,16,43,3,77,36,0.355,0.409,0.487,6,21,0,0,0,0,43
2015,nl,Tristan H. Cockcroft,Trea Turner,4555,Was,UT,1,act,active,"SS,SW,INF",22,6,1,1,1,0,8,2,0.292,0.292,0.364,0,0,0,12,0,6,0
2015,nl,Tristan H. Cockcroft,Chase Utley,1132,LAD,SW,15,act,active,"2B,MI,SW",347,100,33,7,34,4,61,31,0.271,0.118,0.308,3,0,6,88,3,0,0
2015,nl,Tristan H. Cockcroft,Ryan Howard,1129,Col,CI,13,res,previously_active,"1B,SW,CI",467,129,53,23,77,0,138,27,0.277,0.0,0.443,6,0,116,0,0,0,0
2015,nl,Tristan H. Cockcroft,Mike Olt,3594,SD,3B,1,rel,previously_active,,15,6,1,1,1,0,6,0,0.187,0.0,0.333,0,0,5,0,26,0,0
2015,nl,Tristan H. Cockcroft,Juan Lagares,3868,NYM,OF,9,res,previously_active,"OF,SW",416,126,46,6,39,7,81,12,0.287,0.0,0.365,0,0,0,0,0,0,139
2015,nl,Tristan H. Cockcroft,Yasiel Puig,4153,LAD,OF,29,dis,previously_active,"OF,SW",270,75,28,11,37,3,62,26,0.321,0.0,0.437,0,0,0,0,0,0,78
2015,nl,Tristan H. Cockcroft,Wil Myers,3153,SD,OF,2,res,previously_active,"OF,SW",58,18,10,3,9,1,18,14,0.389,0.0,0.448,0,0,22,0,0,0,42
2015,nl,Tristan H. Cockcroft,Alex Guerrero,4622,FA,OF,6,rel,previously_active,,184,84,22,11,32,0,48,5,0.264,0.0,0.467,4,0,0,0,22,0,29
2015,nl,Tristan H. Cockcroft,Denard Span,907,Sea,OF,11,rel,previously_active,,237,59,37,5,22,11,26,24,0.367,0.0,0.43,0,0,0,0,0,0,61
2015,nl,Tristan H. Cockcroft,Austin Hedges,4064,SD,C,0,rel,previously_active,,26,12,1,0,1,0,7,1,0.074,0.0,0.038,0,47,0,0,0,0,0
2015,nl,Tristan H. Cockcroft,Elian Herrera,4136,LAD,UT,1,rel,previously_active,,148,43,14,3,16,2,46,9,0.28,0.0,0.378,0,0,0,36,47,0,4
2015,nl,Tristan H. Cockcroft,Brett Wallace,2188,FA,SW,0,rel,previously_active,,18,12,1,1,3,0,4,0,0.278,0.0,0.5,2,0,17,0,5,0,0
2015,nl,Tristan H. Cockcroft,Tuffy Gosewisch,2348,Was,SW,1,rel,previously_active,,115,34,7,1,10,2,21,6,0.254,0.0,0.287,0,37,0,0,0,0,0
