year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2021,mixed,Zach Steinhorn,Matt Olson,4465,Atl,1B,20,act,"1B,CI",active
2021,mixed,Zach Steinhorn,Cesar Hernandez,3413,FA,2B,2,act,"2B,MI",active
2021,mixed,Zach Steinhorn,Javier Baez,3804,Det,SS,15,act,"SS,MI,OF",active
2021,mixed,Zach Steinhorn,Kyle Seager,3774,Sea,3B,2,act,"3B,CI",active
2021,mixed,Zach Steinhorn,Lorenzo Cain,2002,Mil,OF,2,act,OF,active
2021,mixed,Zach Steinhorn,Michael Conforto,4911,ChC,OF,24,act,OF,active
2021,mixed,Zach Steinhorn,Leury Garcia,4245,Atl,OF,16,act,"2B,MI,SS",active
2021,mixed,Zach Steinhorn,Manuel Margot,4858,Det,OF,8,act,OF,active
2021,mixed,Zach Steinhorn,Joc Pederson,4090,Tex,OF,3,act,"UT,OF",active
2021,mixed,Zach Steinhorn,Elias Diaz,5078,KC,C,32,act,C,active
2021,mixed,Zach Steinhorn,Yasmani Grandal,3311,Bos,C,82,act,"C,1B,CI",active
2021,mixed,Zach Steinhorn,Joey Wendle,4608,Atl,UT,0,act,"2B,CI,SS,MI,3B",active
2021,mixed,Zach Steinhorn,Paul Goldschmidt,3159,NYY,CI,18,act,"1B,CI",active
2021,mixed,Zach Steinhorn,Alcides Escobar,850,FA,MI,8,act,SS,active
2021,mixed,Zach Steinhorn,Tyler Rogers,6176,Tor,P,12,act,P,active
2021,mixed,Zach Steinhorn,Zack Wheeler,2831,Phi,P,15,act,P,active
2021,mixed,Zach Steinhorn,Jose Berrios,4464,Tor,P,20,act,P,active
2021,mixed,Zach Steinhorn,Drew Steckenrider,5878,Oak,P,22,act,P,active
2021,mixed,Zach Steinhorn,Alex Colome,3154,FA,P,107,act,P,active
2021,mixed,Zach Steinhorn,Robbie Ray,3685,SF,P,2,act,P,active
2021,mixed,Zach Steinhorn,Joe Ryan,7276,Min,P,38,act,P,active
2021,mixed,Zach Steinhorn,Max Scherzer,19,Tor,P,28,act,P,active
2021,mixed,Zach Steinhorn,Logan Gilbert,6531,Sea,P,0,act,P,active
2021,mixed,Zach Steinhorn,Mike Moustakas,2004,FA,2B,14,dis,"UT,1B,MI,CI,2B",reserved
2021,mixed,Zach Steinhorn,Garrett Cooper,6182,Atl,OF,23,dis,"1B,CI",reserved
2021,mixed,Zach Steinhorn,Jesus Sanchez,6068,Tor,OF,28,dis,OF,reserved
2021,mixed,Zach Steinhorn,Jorge Mateo,5119,Atl,OF,53,dis,"SS,MI,2B,OF",reserved
2021,mixed,Zach Steinhorn,Yan Gomes,3945,FA,C,48,res,C,reserved
2021,mixed,Zach Steinhorn,Yonny Hernandez,7481,Mil,UT,12,res,2B,reserved
2021,mixed,Zach Steinhorn,Carlos Estevez,5488,KC,P,13,res,P,reserved
