year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2016,nl,Tristan H. Cockcroft,Tommy Joseph,3178,Bos,1B,101,act,1B,active
2016,nl,Tristan H. Cockcroft,Javier Baez,3804,Det,2B,6,act,"SS,2B,1B,SW,3B,MI",active
2016,nl,Tristan H. Cockcroft,Addison Russell,4162,FA,SS,19,act,"2B,SS,SW,MI",active
2016,nl,Tristan H. Cockcroft,Anthony Rendon,3205,LAA,3B,23,act,"3B,2B,SW,CI,MI",active
2016,nl,Tristan H. Cockcroft,Stephen Piscotty,4095,FA,OF,18,act,"OF,SW",active
2016,nl,Tristan H. Cockcroft,Yasiel Puig,4153,FA,OF,27,act,"OF,SW",active
2016,nl,Tristan H. Cockcroft,Travis Jankowski,4479,NYM,OF,0,act,"OF,SW",active
2016,nl,Tristan H. Cockcroft,Josh Reddick,2163,NYM,OF,404,act,"OF,SW",active
2016,nl,Tristan H. Cockcroft,Tom Murphy,4629,FA,C,3,act,"C,SW",active
2016,nl,Tristan H. Cockcroft,Wilson Ramos,2170,FA,C,12,act,"C,SW",active
2016,nl,Tristan H. Cockcroft,Michael Conforto,4911,ChC,UT,15,act,"OF,SW",active
2016,nl,Tristan H. Cockcroft,Giancarlo Stanton,2378,NYY,SW,0,act,"OF,SW",active
2016,nl,Tristan H. Cockcroft,Josh Collmenter,3371,FA,P,15,act,P,active
2016,nl,Tristan H. Cockcroft,Paul Clemens,3858,Min,P,15,act,P,active
2016,nl,Tristan H. Cockcroft,Anthony DeSclafani,4732,Ari,P,10,act,P,active
2016,nl,Tristan H. Cockcroft,Robbie Ray,3685,SF,P,4,act,P,active
2016,nl,Tristan H. Cockcroft,Zack Godley,5283,Oak,P,0,act,P,active
2016,nl,Tristan H. Cockcroft,Jake Arrieta,2080,SD,P,28,act,P,active
2016,nl,Tristan H. Cockcroft,Michael Lorenzen,4553,Col,P,16,act,P,active
2016,nl,Tristan H. Cockcroft,Raisel Iglesias,4929,Atl,P,13,act,P,active
2016,nl,Tristan H. Cockcroft,Ivan Nova,2293,Phi,P,185,act,P,active
2016,nl,Tristan H. Cockcroft,Martin Prado,80,Mia,CI,9,act,"UT,3B,SW,CI",active
2016,nl,Tristan H. Cockcroft,Jhonny Peralta,404,FA,MI,4,act,"3B,SS,SW,MI",active
2016,nl,Tristan H. Cockcroft,Kolten Wong,3771,Ari,OF,19,res,"2B,OF,SW,MI",reserved
2016,nl,Tristan H. Cockcroft,David Peralta,4980,SD,OF,20,dis,"OF,SW",reserved
2016,nl,Tristan H. Cockcroft,Tony Wolters,3637,Min,C,2,res,"C,2B",reserved
2016,nl,Tristan H. Cockcroft,Trevor Rosenthal,3933,FA,P,17,res,P,reserved
2016,nl,Tristan H. Cockcroft,Braden Shipley,4573,FA,P,63,res,P,reserved
2016,nl,Mike Gianella,Derek Norris,2623,FA,1B,12,act,"C,1B,SW,CI",active
2016,nl,Mike Gianella,Brandon Phillips,344,FA,2B,13,act,"2B,MI,SW",active
2016,nl,Mike Gianella,Jean Segura,3177,Bal,SS,13,act,"UT,SS,SW,MI,2B",active
2016,nl,Mike Gianella,Adonis Garcia,4052,FA,3B,7,act,"3B,CI,SW",active
2016,nl,Mike Gianella,Angel Pagan,959,FA,OF,9,act,"OF,SW",active
2016,nl,Mike Gianella,Denard Span,907,FA,OF,14,act,"OF,SW",active
2016,nl,Mike Gianella,Jay Bruce,371,NYY,OF,18,act,"UT,OF,SW",active
2016,nl,Mike Gianella,Alex Dickerson,4061,FA,OF,14,act,"OF,SW",active
2016,nl,Mike Gianella,Willson Contreras,5435,Bos,C,295,act,"UT,OF,C",active
2016,nl,Mike Gianella,Jonathan Lucroy,2346,Atl,C,17,act,"C,SW,1B",active
2016,nl,Mike Gianella,Asdrubal Cabrera,400,Cin,UT,9,act,"SS,MI,SW",active
2016,nl,Mike Gianella,Adam Wainwright,1400,StL,P,18,act,P,active
2016,nl,Mike Gianella,Steven Brault,5551,ChC,P,55,act,P,active
2016,nl,Mike Gianella,Gabriel Ynoa,4887,Bal,P,3,act,P,active
2016,nl,Mike Gianella,A.J. Cole,3287,FA,P,26,act,P,active
2016,nl,Mike Gianella,Matt Wisler,4486,Tor,P,26,act,P,active
2016,nl,Mike Gianella,Shelby Miller,2839,ChC,P,11,act,P,active
2016,nl,Mike Gianella,James Shields,1457,FA,P,14,act,P,active
2016,nl,Mike Gianella,Archie Bradley,3684,FA,P,107,act,P,active
