year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,ab,h,g,r,hr,rbi,sb,so,bb,obp,slg,gp_dh,gp_c,gp_1b,gp_2b,gp_3b,gp_ss,gp_of
2018,nl,Steve Gardner,Daniel Descalso,2899,Ari,UT,11,act,active,"2B,1B,3B,OF,MI,SW,CI",319,0,127,50,12,51,0,101,59,0.357,0.442,7,0,11,52,37,0,5
2018,nl,Steve Gardner,*Jarrod Dyson,2961,Ari,OF,6,dis,previously_active,"OF,SW",206,0,67,29,2,12,16,34,27,0.282,0.257,0,0,0,0,0,0,62
2018,nl,Steve Gardner,Andrew Knapp,5228,Phi,C,1,rel,previously_active,,83,0,33,10,1,5,1,33,13,0.289,0.253,0,53,1,0,0,0,0
2018,nl,Steve Gardner,Elias Diaz,5078,Pit,C,26,rel,previously_active,,141,0,41,14,4,15,0,22,11,0.331,0.426,1,70,0,0,0,0,0
2018,nl,Steve Gardner,Curtis Granderson,517,Mil,UT,14,rel,previously_active,,5,0,4,4,1,2,0,3,2,0.571,1.0,21,0,0,0,0,0,86
2018,nl,Steve Gardner,Luis Urias,5831,SD,UT,2,res,previously_active,2B,25,0,6,2,1,3,0,8,1,0.222,0.32,0,0,0,12,0,0,0
2018,nl,Steve Gardner,Greg Garcia,4360,StL,SW,0,rel,previously_active,,10,0,7,0,0,1,0,2,2,0.5,0.4,0,0,0,31,15,17,0
2018,nl,Steve Gardner,Adolis Garcia,5465,StL,SW,1,rel,previously_active,,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,11
2018,nl,Steve Gardner,Tommy La Stella,4099,ChC,SW,9,rel,previously_active,,123,0,86,14,0,14,0,15,13,0.35,0.309,2,0,0,15,26,0,0
2018,nl,Steve Gardner,*Jarrod Dyson,2961,Ari,OF,6,dis,reserved,"OF,SW",0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,62
2018,nl,Steve Gardner,Luis Urias,5831,SD,UT,2,res,reserved,2B,23,0,6,3,1,2,1,2,2,0.308,0.391,0,0,0,12,0,0,0
2018,nl,Steve Gardner,Hunter Renfroe,4558,SD,OF,3,act,previously_reserved,"OF,SW",8,0,3,1,0,3,0,2,2,0.6,0.625,2,0,0,0,0,0,103
2018,nl,Steve Gardner,Andrew Knapp,5228,Phi,C,1,rel,previously_reserved,,13,0,4,1,1,3,0,6,0,0.308,0.615,0,53,1,0,0,0,0
2018,nl,Steve Gardner,Daniel Descalso,2899,Ari,UT,11,act,previously_reserved,"2B,1B,3B,OF,MI,SW,CI",30,0,11,4,1,6,0,9,5,0.314,0.367,7,0,11,52,37,0,5
2018,nl,Steve Gardner,Curtis Granderson,517,Mil,UT,14,rel,previously_reserved,,33,0,10,7,1,1,0,7,5,0.308,0.364,21,0,0,0,0,0,86
2018,nl,Steve Gardner,Greg Garcia,4360,StL,SW,0,rel,previously_reserved,,51,0,32,4,1,1,0,8,7,0.322,0.314,0,0,0,31,15,17,0
2018,nl,Steve Gardner,Tommy La Stella,4099,ChC,SW,9,rel,previously_reserved,,23,0,16,5,1,3,0,7,2,0.28,0.391,2,0,0,15,26,0,0
2018,nl,Tristan H. Cockcroft,Justin Turner,2415,LAD,CI,25,act,active,"UT,3B,CI,SW",347,0,98,58,13,45,2,51,45,0.402,0.51,4,0,0,0,96,0,0
2018,nl,Tristan H. Cockcroft,Carlos Santana,2181,Phi,1B,26,act,active,"1B,CI,3B,SW",560,0,161,82,24,86,2,93,110,0.352,0.414,0,0,149,0,19,0,0
2018,nl,Tristan H. Cockcroft,Dansby Swanson,5276,Atl,MI,5,act,active,"SS,MI,SW",476,0,135,50,14,58,10,122,44,0.305,0.397,0,0,0,0,0,136,0
2018,nl,Tristan H. Cockcroft,D.J. LeMahieu,3275,Col,2B,17,act,active,"2B,MI,SW",490,0,118,83,15,59,6,73,34,0.321,0.439,0,0,0,128,0,0,0
2018,nl,Tristan H. Cockcroft,Wilmer Difo,5044,Was,SS,2,act,active,"SS,2B,MI,SW,3B",408,0,148,55,7,42,10,82,39,0.298,0.35,0,0,0,112,20,9,1
2018,nl,Tristan H. Cockcroft,Manny Machado,3216,LAD,3B,972,act,active,"3B,SS,SW,CI",254,0,63,35,13,41,6,52,23,0.331,0.488,0,0,0,0,16,147,0
2018,nl,Tristan H. Cockcroft,Tommy Pham,5041,TB,OF,28,act,active,"OF,SW",481,0,133,101,21,62,15,135,64,0.368,0.47,2,0,0,0,0,0,128
2018,nl,Tristan H. Cockcroft,Victor Robles,5309,Was,OF,1,act,active,"OF,SW",39,0,12,6,3,9,2,9,2,0.405,0.718,0,0,0,0,0,0,17
2018,nl,Tristan H. Cockcroft,Michael Conforto,4911,NYM,OF,15,act,active,"OF,SW",539,0,151,76,27,80,3,157,82,0.348,0.443,1,0,0,0,0,0,144
2018,nl,Tristan H. Cockcroft,Adam Frazier,5555,Pit,OF,5,act,active,"2B,OF,SW,MI",165,0,50,28,7,25,1,28,14,0.354,0.521,2,0,0,55,0,0,35
2018,nl,Tristan H. Cockcroft,Elias Diaz,5078,Pit,C,0,act,active,"C,SW",13,0,3,1,1,4,0,4,1,0.333,0.538,1,70,0,0,0,0,0
2018,nl,Tristan H. Cockcroft,Yasmani Grandal,3311,LAD,C,8,act,active,"C,SW",440,0,140,65,24,68,2,124,72,0.349,0.466,0,135,2,0,0,0,0
2018,nl,Tristan H. Cockcroft,Jonathan Villar,3345,Bal,UT,17,act,active,"2B,SS,SW,MI",456,0,139,53,14,45,35,137,41,0.321,0.382,0,0,0,110,0,18,0
2018,nl,Tristan H. Cockcroft,Pablo Reyes,6398,Pit,SW,0,act,active,OF,24,0,6,4,2,5,0,4,2,0.308,0.542,0,0,0,1,3,0,12
2018,nl,Tristan H. Cockcroft,Adrian Gonzalez,1250,FA,CI,3,rel,previously_active,,169,0,54,15,6,26,0,34,15,0.299,0.373,0,0,48,0,0,0,0
2018,nl,Tristan H. Cockcroft,Dominic Smith,4549,NYM,CI,0,rel,previously_active,,70,0,26,6,1,1,0,25,1,0.219,0.329,1,0,28,0,0,0,13
2018,nl,Tristan H. Cockcroft,Miguel Rojas,4814,Mia,SS,4,res,previously_active,"2B,3B,SS,CI,1B,SW,MI",468,0,148,41,11,51,6,68,23,0.292,0.34,0,0,49,11,39,83,0
2018,nl,Tristan H. Cockcroft,Chase Headley,1252,FA,3B,0,rel,previously_active,,11,0,5,0,0,0,0,5,1,0.083,0.0,1,0,3,0,11,0,0
2018,nl,Tristan H. Cockcroft,*Yoenis Cespedes,3837,NYM,OF,21,rel,previously_active,,137,0,37,18,8,28,3,50,12,0.316,0.474,1,0,0,0,0,0,35
2018,nl,Tristan H. Cockcroft,Jose Pirela,4383,SD,OF,5,rel,previously_active,,28,0,15,5,0,1,0,5,5,0.273,0.214,2,0,9,77,0,0,34
2018,nl,Tristan H. Cockcroft,Nick Williams,4611,Phi,OF,6,rel,previously_active,,402,0,135,51,17,50,3,109,32,0.325,0.428,1,0,0,0,0,0,106
2018,nl,Tristan H. Cockcroft,*Jesse Winker,4483,Cin,OF,10,trd,previously_active,,266,0,85,35,7,42,0,44,48,0.404,0.429,3,0,0,0,0,0,76
2018,nl,Tristan H. Cockcroft,*Travis D'Arnaud,2621,NYM,C,6,rel,previously_active,,15,0,4,1,1,3,0,5,1,0.25,0.4,0,4,0,0,0,0,0
2018,nl,Tristan H. Cockcroft,Devin Mesoraco,1987,NYM,C,26,res,previously_active,"C,SW",218,0,72,22,9,28,0,43,25,0.308,0.39,1,67,1,0,0,0,0
2018,nl,Tristan H. Cockcroft,Jordan Luplow,5227,Pit,UT,0,rel,previously_active,,24,0,8,5,0,1,1,5,4,0.286,0.25,0,0,0,0,0,0,29
2018,nl,Tristan H. Cockcroft,Miguel Rojas,4814,Mia,SS,4,res,reserved,"2B,3B,SS,CI,1B,SW,MI",20,0,5,3,0,2,0,1,1,0.429,0.5,0,0,49,11,39,83,0
2018,nl,Tristan H. Cockcroft,Devin Mesoraco,1987,NYM,C,26,res,reserved,"C,SW",6,0,3,1,1,3,0,4,0,0.167,0.667,1,67,1,0,0,0,0
2018,nl,Tristan H. Cockcroft,Dominic Smith,4549,NYM,CI,0,rel,previously_reserved,,1,0,2,0,0,0,0,1,0,0.0,0.0,1,0,28,0,0,0,13
2018,nl,Tristan H. Cockcroft,Dansby Swanson,5276,Atl,MI,5,act,previously_reserved,"SS,MI,SW",2,0,1,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,136,0
2018,nl,Tristan H. Cockcroft,Justin Turner,2415,LAD,CI,25,act,previously_reserved,"UT,3B,CI,SW",18,0,5,4,1,7,0,3,2,0.476,0.667,4,0,0,0,96,0,0
2018,nl,Tristan H. Cockcroft,D.J. LeMahieu,3275,Col,2B,17,act,previously_reserved,"2B,MI,SW",43,0,10,7,0,3,0,9,3,0.326,0.302,0,0,0,128,0,0,0
2018,nl,Tristan H. Cockcroft,Michael Conforto,4911,NYM,OF,15,act,previously_reserved,"OF,SW",4,0,2,2,1,2,0,2,2,0.5,1.0,1,0,0,0,0,0,144
2018,nl,Tristan H. Cockcroft,Victor Robles,5309,Was,OF,1,act,previously_reserved,"OF,SW",20,0,9,2,0,1,1,3,2,0.25,0.15,0,0,0,0,0,0,17
2018,nl,Tristan H. Cockcroft,Nick Williams,4611,Phi,OF,6,rel,previously_reserved,,5,0,2,1,0,0,0,2,0,0.2,0.2,1,0,0,0,0,0,106
2018,nl,Tristan H. Cockcroft,Tommy Pham,5041,TB,OF,28,act,previously_reserved,"OF,SW",13,0,4,1,0,1,0,5,3,0.312,0.231,2,0,0,0,0,0,128
2018,nl,Tristan H. Cockcroft,*Yoenis Cespedes,3837,NYM,OF,21,rel,previously_reserved,,4,0,1,2,1,1,0,0,1,0.6,1.25,1,0,0,0,0,0,35
2018,nl,Tristan H. Cockcroft,Jonathan Villar,3345,Bal,UT,17,act,previously_reserved,"2B,SS,SW,MI",10,0,2,1,0,1,0,1,0,0.5,0.5,0,0,0,110,0,18,0
2018,nl,Grey Albright,Rhys Hoskins,5321,Phi,CI,29,act,active,"1B,OF,CI,SW",551,0,151,88,33,91,5,150,87,0.355,0.494,4,0,17,0,0,0,135
2018,nl,Grey Albright,J.T. Riddle,5582,Mia,MI,11,act,active,"UT,SS,MI,SW",222,0,74,21,6,23,0,48,10,0.254,0.36,0,0,0,0,0,95,0
2018,nl,Grey Albright,Jose Alb Martinez,5460,StL,1B,8,act,active,"OF,1B,CI,SW",534,0,152,64,17,83,0,104,49,0.364,0.457,8,0,84,0,0,0,46
2018,nl,Grey Albright,Ian Happ,5352,ChC,2B,20,act,active,"OF,3B,2B,SW,MI",359,0,135,53,14,41,6,150,68,0.361,0.418,0,0,2,2,20,0,115
2018,nl,Grey Albright,Amed Rosario,4884,NYM,SS,11,act,active,"UT,SS,MI,SW",554,0,154,76,9,51,24,119,29,0.295,0.381,0,0,0,0,0,146,0
2018,nl,Grey Albright,Nolan Arenado,3214,Col,3B,36,act,active,"3B,SW,CI",590,0,156,104,38,110,2,122,73,0.374,0.561,2,0,0,0,152,0,0
2018,nl,Grey Albright,Bryce Harper,2628,Was,OF,39,act,active,"UT,OF,SW",550,0,159,103,34,100,13,169,130,0.393,0.496,1,0,1,0,0,0,156
2018,nl,Grey Albright,Austin Jackson,1039,NYM,OF,1,act,active,"OF,SW",194,0,55,17,3,19,1,73,11,0.283,0.345,0,0,0,0,0,0,94
2018,nl,Grey Albright,Joc Pederson,4090,LAD,OF,7,act,active,"UT,OF,SW",395,0,148,65,25,56,1,85,40,0.321,0.522,0,0,0,0,0,0,132
2018,nl,Grey Albright,Ryan Braun,858,Mil,OF,19,act,active,"OF,1B,SW",402,0,124,57,20,64,11,85,34,0.313,0.468,3,0,18,0,0,0,93
2018,nl,Grey Albright,Tyler Flowers,2355,Atl,C,7,act,active,"C,SW",247,0,81,34,8,30,0,75,35,0.342,0.36,1,76,0,0,0,0,0
2018,nl,Grey Albright,Curt Casali,3905,Cin,C,1,act,active,"C,1B,SW",72,0,25,7,2,9,0,17,2,0.307,0.444,0,38,6,1,0,0,0
2018,nl,Grey Albright,Harrison Bader,5366,StL,UT,0,act,active,"OF,SW",363,0,129,59,11,35,14,119,28,0.333,0.424,0,0,0,0,0,0,113
2018,nl,Grey Albright,Scott Schebler,4627,Cin,SW,12,act,active,"OF,SW",372,0,105,55,17,49,4,99,39,0.341,0.446,1,0,0,0,0,0,101
2018,nl,Grey Albright,Carlos Asuaje,5658,SD,MI,2,rel,previously_active,,106,0,39,6,2,13,0,20,10,0.263,0.292,0,0,0,61,5,0,0
2018,nl,Grey Albright,Logan Forsythe,2920,Min,MI,9,res,previously_active,"UT,3B,2B,CI,SW,MI",322,0,106,35,2,25,3,71,35,0.324,0.307,1,0,1,99,12,0,1
2018,nl,Grey Albright,*Phillip Evans,4091,NYM,CI,7,rel,previously_active,,1,0,1,0,0,0,0,0,0,1.0,1.0,0,0,1,2,3,0,1
2018,nl,Grey Albright,Adam Frazier,5555,Pit,OF,2,rel,previously_active,,114,0,46,19,3,7,0,19,11,0.294,0.351,2,0,0,55,0,0,35
2018,nl,Grey Albright,Chad Wallach,5153,Mia,C,1,rel,previously_active,,18,0,6,0,0,1,0,9,0,0.111,0.111,0,14,0,0,0,0,0
2018,nl,Grey Albright,Tom Murphy,4629,Col,C,1,rel,previously_active,,70,0,25,5,2,9,0,37,2,0.236,0.414,1,22,0,0,0,0,0
2018,nl,Grey Albright,Jose Lobaton,2296,NYM,C,1,rel,previously_active,,12,0,4,1,0,2,0,2,1,0.308,0.333,0,18,0,0,0,0,0
2018,nl,Grey Albright,Tony Wolters,3637,Col,C,1,rel,previously_active,,105,0,38,10,2,14,2,22,14,0.282,0.248,0,64,0,2,1,0,2
2018,nl,Grey Albright,Noel Cuevas,4944,Col,UT,5,rel,previously_active,,11,0,6,1,0,0,0,3,1,0.25,0.182,0,0,0,0,0,0,45
2018,nl,Grey Albright,Lane Adams,4687,Atl,UT,1,rel,previously_active,,14,0,12,5,1,4,0,3,4,0.444,0.5,0,0,0,0,0,0,8
2018,nl,Grey Albright,Pat Valaika,5853,Col,SW,12,rel,previously_active,,16,0,6,1,1,2,0,3,2,0.278,0.375,0,0,15,17,8,7,0
2018,nl,Grey Albright,Logan Forsythe,2920,Min,MI,9,res,reserved,"UT,3B,2B,CI,SW,MI",49,0,14,2,0,2,0,12,6,0.236,0.184,1,0,1,99,12,0,1
2018,nl,Grey Albright,Rhys Hoskins,5321,Phi,CI,29,act,previously_reserved,"1B,OF,CI,SW",7,0,2,1,1,5,0,0,0,0.25,0.714,4,0,17,0,0,0,135
2018,nl,Grey Albright,Carlos Asuaje,5658,SD,MI,2,rel,previously_reserved,,3,0,4,0,0,0,0,0,0,0.0,0.0,0,0,0,61,5,0,0
2018,nl,Grey Albright,J.T. Riddle,5582,Mia,MI,11,act,previously_reserved,"UT,SS,MI,SW",78,0,26,7,3,13,0,14,10,0.36,0.462,0,0,0,0,0,95,0
2018,nl,Grey Albright,Adam Frazier,5555,Pit,OF,2,rel,previously_reserved,,24,0,12,4,0,1,0,3,4,0.448,0.375,2,0,0,55,0,0,35
2018,nl,Grey Albright,Ryan Braun,858,Mil,OF,19,act,previously_reserved,"OF,1B,SW",3,0,1,2,0,0,0,0,0,0.333,0.667,3,0,18,0,0,0,93
2018,nl,Grey Albright,Tyler Flowers,2355,Atl,C,7,act,previously_reserved,"C,SW",4,0,1,0,0,0,0,1,0,0.25,0.25,1,76,0,0,0,0,0
2018,nl,Grey Albright,Tony Wolters,3637,Col,C,1,rel,previously_reserved,,14,0,6,2,0,3,0,2,0,0.143,0.429,0,64,0,2,1,0,2
2018,nl,Grey Albright,Tom Murphy,4629,Col,C,1,rel,previously_reserved,,18,0,6,0,0,2,0,4,1,0.316,0.333,1,22,0,0,0,0,0
2018,nl,Grey Albright,Lane Adams,4687,Atl,UT,1,rel,previously_reserved,,3,0,3,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,8
2018,nl,Grey Albright,Harrison Bader,5366,StL,UT,0,act,previously_reserved,"OF,SW",16,0,9,2,1,2,1,6,3,0.35,0.375,0,0,0,0,0,0,113
2018,nl,Grey Albright,Pat Valaika,5853,Col,SW,12,rel,previously_reserved,,7,0,6,0,0,0,0,1,0,0.0,0.0,0,0,15,17,8,7,0
2018,nl,Grey Albright,Scott Schebler,4627,Cin,SW,12,act,previously_reserved,"OF,SW",8,0,2,0,0,0,0,0,0,0.125,0.125,1,0,0,0,0,0,101
2018,nl,Phil Hertz,Anthony Rizzo,3156,ChC,CI,33,act,active,"1B,CI,SW",566,0,153,74,25,101,6,80,70,0.376,0.47,0,0,153,1,0,0,0
2018,nl,Phil Hertz,Ian Desmond,1671,Col,1B,19,act,active,"OF,1B,SW,CI",395,0,115,62,15,67,15,100,43,0.337,0.446,2,0,138,0,0,3,20
2018,nl,Phil Hertz,Jeff McNeil,6617,NYM,MI,5,act,active,2B,222,0,60,34,3,19,7,24,11,0.367,0.468,0,0,0,54,4,0,0
2018,nl,Phil Hertz,Matt Carpenter,3510,StL,2B,24,act,active,"1B,3B,CI,2B,SW",564,0,156,111,36,81,4,158,102,0.374,0.523,2,0,95,11,76,0,0
2018,nl,Phil Hertz,Javier Baez,3804,ChC,SS,19,act,active,"SS,2B,MI,SW,3B",438,0,118,73,23,73,16,127,23,0.336,0.55,0,0,1,104,22,65,0
2018,nl,Phil Hertz,Anthony Rendon,3205,Was,3B,29,act,active,"3B,CI,SW",529,0,136,88,24,92,2,82,55,0.374,0.535,0,0,0,0,136,0,0
2018,nl,Phil Hertz,Aaron Altherr,3660,Phi,OF,15,act,active,"OF,SW",2,0,1,0,0,0,0,2,0,0.0,0.0,0,0,0,0,0,0,79
2018,nl,Phil Hertz,Brian Goodwin,3779,KC,OF,0,act,active,"OF,SW",129,0,51,14,3,18,4,46,14,0.324,0.357,0,0,0,0,0,0,52
2018,nl,Phil Hertz,Andrew McCutchen,1222,NYY,OF,27,act,active,"OF,SW",569,0,155,83,20,65,14,145,95,0.368,0.424,2,0,0,0,0,0,152
2018,nl,Phil Hertz,Alex Verdugo,4948,LAD,OF,0,act,active,"OF,SW",47,0,13,7,1,3,0,7,4,0.314,0.426,0,0,0,0,0,0,28
2018,nl,Phil Hertz,Kevin Plawecki,4517,NYM,C,2,act,active,"C,SW",231,0,77,31,7,29,0,64,26,0.307,0.368,0,71,3,0,0,0,0
2018,nl,Phil Hertz,Erik Kratz,2460,Mil,C,0,act,active,"C,SW",116,0,39,10,4,14,0,28,4,0.291,0.362,0,61,1,0,0,0,0
2018,nl,Phil Hertz,Eugenio Suarez,4330,Cin,UT,22,act,active,"3B,SW,CI",414,0,112,62,27,72,1,118,49,0.369,0.519,0,0,0,0,143,3,0
2018,nl,Phil Hertz,Kolten Wong,3771,StL,SW,13,act,active,"2B,SW,MI",312,0,112,36,7,34,6,51,30,0.331,0.381,0,0,0,119,0,0,0
2018,nl,Phil Hertz,Brandon Dixon,5794,Cin,2B,5,rel,previously_active,,2,0,5,0,0,0,0,0,0,0.5,0.5,0,0,27,8,6,0,25
2018,nl,Phil Hertz,Carlos Asuaje,5658,SD,2B,17,rel,previously_active,,69,0,26,7,0,6,1,19,10,0.309,0.29,0,0,0,61,5,0,0
2018,nl,Phil Hertz,Asdrubal Cabrera,400,Phi,SS,12,trd,previously_active,,349,0,92,44,17,52,0,74,28,0.334,0.49,4,0,0,92,22,31,0
2018,nl,Phil Hertz,Nick Ahmed,3807,Ari,SS,2,trd,previously_active,,226,0,67,27,9,28,1,50,20,0.278,0.407,0,0,0,0,0,148,0
2018,nl,Phil Hertz,Gregory Polanco,4166,Pit,OF,19,trd,previously_active,,189,0,51,31,8,25,3,52,28,0.318,0.423,0,0,0,0,0,0,124
2018,nl,Phil Hertz,Terrance Gore,5027,ChC,OF,25,rel,previously_active,,1,0,2,0,0,0,1,0,0,0.0,0.0,1,0,0,0,0,0,7
2018,nl,Phil Hertz,Ian Happ,5352,ChC,OF,20,trd,previously_active,,28,0,7,3,1,3,2,17,2,0.233,0.286,0,0,2,2,20,0,115
2018,nl,Phil Hertz,Rafael Ortega,3646,Mia,OF,2,res,previously_active,OF,106,0,29,8,0,7,3,20,8,0.289,0.283,0,0,0,0,0,0,34
2018,nl,Phil Hertz,Sean Rodriguez,743,Pit,OF,4,rel,previously_active,,66,0,28,9,2,8,1,27,11,0.299,0.364,0,0,2,26,1,16,18
2018,nl,Phil Hertz,*Garrett Cooper,6182,Mia,OF,0,dis,previously_active,"1B,CI,SW,OF",19,0,7,2,0,1,0,7,1,0.25,0.263,0,0,4,0,0,0,9
2018,nl,Phil Hertz,Dominic Smith,4549,NYM,OF,5,res,previously_active,"1B,OF,SW,CI",37,0,13,3,1,4,0,12,1,0.289,0.432,1,0,28,0,0,0,13
2018,nl,Phil Hertz,Austin Slater,6014,SF,OF,81,rel,previously_active,,156,0,55,18,0,15,3,58,16,0.335,0.295,0,0,21,0,0,0,39
2018,nl,Phil Hertz,Matt Kemp,799,LAD,OF,9,trd,previously_active,,273,0,85,40,15,57,0,67,19,0.36,0.549,5,0,0,0,0,0,120
2018,nl,Phil Hertz,Kyle Farmer,4111,LAD,C,33,rel,previously_active,,47,0,21,1,0,5,0,12,5,0.296,0.255,0,1,1,0,22,0,0
2018,nl,Phil Hertz,Andrew Knapp,5228,Phi,C,27,rel,previously_active,,57,0,28,7,1,5,0,21,7,0.318,0.351,0,53,1,0,0,0,0
2018,nl,Phil Hertz,Devin Mesoraco,1987,NYM,C,1,rel,previously_active,,10,0,4,0,0,0,0,1,0,0.1,0.1,1,67,1,0,0,0,0
2018,nl,Phil Hertz,Victor Caratini,4876,ChC,C,3,rel,previously_active,,30,0,12,3,0,1,0,6,1,0.344,0.367,0,37,20,0,3,0,0
2018,nl,Phil Hertz,Elias Diaz,5078,Pit,C,13,rel,previously_active,,45,0,18,6,1,5,0,5,5,0.32,0.356,1,70,0,0,0,0,0
2018,nl,Phil Hertz,Jose Reyes,952,NYM,UT,4,trd,previously_active,,40,0,23,5,1,1,2,6,2,0.214,0.25,0,0,0,13,28,25,0
2018,nl,Phil Hertz,Rafael Ortega,3646,Mia,OF,2,res,reserved,OF,14,0,9,0,0,0,0,2,1,0.2,0.143,0,0,0,0,0,0,34
2018,nl,Phil Hertz,Dominic Smith,4549,NYM,OF,5,res,reserved,"1B,OF,SW,CI",0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,28,0,0,0,13
2018,nl,Phil Hertz,*Garrett Cooper,6182,Mia,OF,0,dis,reserved,"1B,CI,SW,OF",0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,4,0,0,0,9
2018,nl,Phil Hertz,Jeff McNeil,6617,NYM,MI,5,act,previously_reserved,2B,3,0,3,1,0,0,0,0,3,0.857,0.667,0,0,0,54,4,0,0
2018,nl,Phil Hertz,Carlos Asuaje,5658,SD,2B,17,rel,previously_reserved,,5,0,5,1,0,0,0,2,2,0.429,0.2,0,0,0,61,5,0,0
2018,nl,Phil Hertz,Nick Ahmed,3807,Ari,SS,2,trd,previously_reserved,,19,0,5,5,1,4,1,4,0,0.263,0.474,0,0,0,0,0,148,0
2018,nl,Phil Hertz,Austin Slater,6014,SF,OF,81,rel,previously_reserved,,27,0,9,2,1,7,1,6,0,0.286,0.407,0,0,21,0,0,0,39
2018,nl,Phil Hertz,Sean Rodriguez,743,Pit,OF,4,rel,previously_reserved,,11,0,7,0,0,0,0,3,3,0.357,0.182,0,0,2,26,1,16,18
2018,nl,Phil Hertz,Alex Verdugo,4948,LAD,OF,0,act,previously_reserved,"OF,SW",30,0,24,4,0,1,0,7,4,0.353,0.3,0,0,0,0,0,0,28
2018,nl,Phil Hertz,Brian Goodwin,3779,KC,OF,0,act,previously_reserved,"OF,SW",30,0,24,6,3,7,0,11,2,0.294,0.533,0,0,0,0,0,0,52
2018,nl,Phil Hertz,Kevin Plawecki,4517,NYM,C,2,act,previously_reserved,"C,SW",7,0,2,2,0,1,0,1,2,0.556,0.429,0,71,3,0,0,0,0
2018,nl,Phil Hertz,Jose Reyes,952,NYM,UT,4,trd,previously_reserved,,13,0,8,0,0,0,0,1,1,0.071,0.0,0,0,0,13,28,25,0
2018,nl,Phil Hertz,Kolten Wong,3771,StL,SW,13,act,previously_reserved,"2B,SW,MI",41,0,15,5,2,4,0,9,1,0.333,0.439,0,0,0,119,0,0,0
2018,nl,Scott Wilderman,Yairo Munoz,5335,StL,CI,15,act,active,"2B,OF,SS,3B",263,0,92,36,8,40,5,59,27,0.368,0.445,0,0,0,26,24,40,22
2018,nl,Scott Wilderman,Eric Hosmer,2563,SD,1B,21,act,active,"1B,SW,CI",613,0,157,72,18,69,7,142,62,0.322,0.398,0,0,157,0,0,0,0
2018,nl,Scott Wilderman,Joe Panik,3800,SF,MI,8,act,active,"UT,2B,MI,SW",357,0,101,38,4,24,4,30,26,0.308,0.333,0,0,1,94,0,0,0
2018,nl,Scott Wilderman,Cory Spangenberg,3756,SD,2B,5,act,active,"3B,OF,CI,SW,2B",271,0,105,31,7,21,6,100,24,0.296,0.362,2,0,0,49,44,1,5
2018,nl,Scott Wilderman,Alen Hanson,4120,SF,SS,103,act,active,"2B,OF,3B,SS,SW,MI",287,0,107,35,7,36,7,69,9,0.277,0.422,0,0,0,45,10,16,20
