year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2025,al,Larry Schechter,Kyle Manzardo,8116,Cle,1B,12,act,"1B,SW",active
2025,al,Larry Schechter,Romy Gonzalez,7828,Bos,2B,58,act,"1B,2B,SW,INF,SS",active
2025,al,Larry Schechter,Gunnar Henderson,7317,Bal,SS,36,act,"SS,INF,SW",active
2025,al,Larry Schechter,Maikel Garcia,7884,KC,3B,14,act,"3B,2B,INF,SW,SS,OF",active
2025,al,Larry Schechter,Adolis Garcia,5465,Phi,OF,0,act,"OF,SW",active
2025,al,Larry Schechter,Jeremiah Jackson,6633,Bal,OF,28,act,"OF,3B",active
2025,al,Larry Schechter,Trent Grisham,5285,NYY,OF,21,act,"OF,SW",active
2025,al,Larry Schechter,Wenceel Perez,6917,Det,OF,5,act,"OF,SW",active
2025,al,Larry Schechter,Shea Langeliers,6913,Oak,C,15,act,"C,SW",active
2025,al,Larry Schechter,David Fry,8470,Cle,C,1,act,"C,OF,SW,1B,INF",active
2025,al,Larry Schechter,Joc Pederson,4090,Tex,UT,16,act,"UT,SW",active
2025,al,Larry Schechter,Luke Raley,6663,Sea,INF,12,act,"OF,1B,INF,SW",active
2025,al,Larry Schechter,Victor Robles,5309,Sea,SW,2,act,"OF,SW",active
2025,al,Larry Schechter,Isiah Kiner-Falefa,6317,FA,SW,25,act,"SS,3B,2B,SW,INF",active
2025,al,Larry Schechter,Seth Lugo,5417,KC,P,14,act,P,active
2025,al,Larry Schechter,Dean Kremer,6817,Bal,P,1,act,P,active
2025,al,Larry Schechter,Kevin Gausman,4053,Tor,P,15,act,P,active
2025,al,Larry Schechter,Bryan Abreu,6708,Hou,P,4,act,P,active
2025,al,Larry Schechter,Chris Bassitt,4773,FA,P,6,act,P,active
2025,al,Larry Schechter,Cam Schlittler,9301,NYY,P,48,act,P,active
2025,al,Larry Schechter,Bryce Miller,8118,Sea,P,18,act,P,active
2025,al,Larry Schechter,Brayan Bello,7865,Bos,P,4,act,P,active
2025,al,Larry Schechter,Camilo Doval,7431,NYY,P,99,act,P,active
2025,al,Larry Schechter,Anthony Santander,5903,Tor,OF,19,dis,"OF,SW",reserved
2025,al,Larry Schechter,Gary Sanchez,3259,FA,C,2,dis,"C,SW",reserved
2025,al,Larry Schechter,Edouard Julien,8320,Min,INF,24,res,"1B,2B,SW,INF",reserved
2025,al,Larry Schechter,Dominic Canzone,8467,Sea,SW,14,res,"OF,SW",reserved
2025,al,Larry Schechter,Heston Kjerstad,7362,Bal,SW,7,res,"OF,SW",reserved
2025,al,Larry Schechter,Myles Straw,6413,Tor,SW,6,res,"OF,SW",reserved
2025,al,Jeff Erickson,Bob Seymour,9284,TB,1B,33,act,1B,active
2025,al,Jeff Erickson,Tyler Freeman,6840,Col,2B,0,act,"OF,SW,2B",active
2025,al,Jeff Erickson,Darell Hernaiz,8599,Oak,SS,7,act,"SS,3B,2B,SW,INF",active
2025,al,Jeff Erickson,Junior Caminero,8518,TB,3B,19,act,"3B,SW,INF",active
2025,al,Jeff Erickson,Jake Mangum,8403,Pit,OF,1,act,OF,active
2025,al,Jeff Erickson,Miguel Andujar,5142,FA,OF,5,act,"OF,3B,SW",active
2025,al,Jeff Erickson,Jarren Duran,6946,Bos,OF,31,act,"OF,SW",active
2025,al,Jeff Erickson,Harrison Bader,5366,FA,OF,1,act,"OF,SW",active
2025,al,Jeff Erickson,Yainer Diaz,8277,Hou,C,17,act,"C,SW",active
2025,al,Jeff Erickson,Tyler Heineman,4756,Tor,C,3,act,"C,SW",active
