year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2020,nl,Tristan H. Cockcroft,Josh Bell,3669,Min,1B,27,act,"1B,CI,SW",active
2020,nl,Tristan H. Cockcroft,Jonathan Villar,3345,Sea,2B,26,act,"2B,SS,MI,SW",active
2020,nl,Tristan H. Cockcroft,Trea Turner,4555,Phi,SS,34,act,"SS,MI,SW",active
2020,nl,Tristan H. Cockcroft,J.D. Davis,5453,LAA,3B,16,act,"UT,3B,OF,CI,SW",active
2020,nl,Tristan H. Cockcroft,Cameron Maybin,573,FA,OF,20,act,"OF,SW",active
2020,nl,Tristan H. Cockcroft,Matt Joyce,2074,Phi,OF,5,act,"OF,SW",active
2020,nl,Tristan H. Cockcroft,Austin Riley,5688,Atl,OF,7,act,"3B,SW,OF",active
2020,nl,Tristan H. Cockcroft,Adam Haseley,6200,FA,OF,2,act,"OF,SW",active
2020,nl,Tristan H. Cockcroft,Tyler Flowers,2355,Atl,C,2,act,"C,SW",active
2020,nl,Tristan H. Cockcroft,Joey Bart,6596,Pit,C,1,act,C,active
2020,nl,Tristan H. Cockcroft,Dylan Carlson,6519,ChC,UT,83,act,OF,active
2020,nl,Tristan H. Cockcroft,Daniel Bard,2159,Col,P,35,act,P,active
2020,nl,Tristan H. Cockcroft,Ryan Helsley,6446,Bal,P,0,act,P,active
2020,nl,Tristan H. Cockcroft,Caleb Smith,5905,FA,P,6,act,P,active
2020,nl,Tristan H. Cockcroft,Drew Pomeranz,3272,LAA,P,3,act,P,active
2020,nl,Tristan H. Cockcroft,Sixto Sanchez,6103,Mia,P,285,act,P,active
2020,nl,Tristan H. Cockcroft,Jacob DeGrom,4563,Tex,P,38,act,P,active
2020,nl,Tristan H. Cockcroft,Patrick Corbin,3339,Tor,P,22,act,P,active
2020,nl,Tristan H. Cockcroft,Austin Voth,5006,Tor,P,2,act,P,active
2020,nl,Tristan H. Cockcroft,Trevor Rosenthal,3933,FA,P,342,act,P,active
2020,nl,Tristan H. Cockcroft,Kyle Freeland,4950,Col,P,12,act,P,active
2020,nl,Tristan H. Cockcroft,Daniel Vogelbach,4058,FA,CI,10,act,"1B,SW,CI",active
2020,nl,Tristan H. Cockcroft,Ryan McMahon,4613,NYY,MI,17,act,"3B,1B,2B,SW,MI,CI",active
2020,nl,Tristan H. Cockcroft,Joc Pederson,4090,Tex,OF,17,dis,"1B,OF,CI,SW",reserved
2020,nl,Tristan H. Cockcroft,David Bote,6286,LAD,UT,1,res,"3B,2B,MI,SW,CI",reserved
2020,nl,Tristan H. Cockcroft,Lewin Diaz,5694,Was,UT,45,res,1B,reserved
2020,nl,Tristan H. Cockcroft,Johan Oviedo,6467,Bos,P,32,res,P,reserved
2020,nl,Tristan H. Cockcroft,Elieser Hernandez,6333,Atl,P,0,dis,P,reserved
2020,nl,Tristan H. Cockcroft,Dellin Betances,2043,FA,P,2,dis,P,reserved
2020,nl,Tristan H. Cockcroft,Freddy Peralta,5521,NYM,P,2,res,P,reserved
2020,nl,Tristan H. Cockcroft,Kevin Newman,5393,KC,MI,14,dis,"UT,SS,2B,MI,SW",reserved
2020,nl,Justin Mason,Anthony Rizzo,3156,FA,1B,31,act,"1B,CI,SW",active
2020,nl,Justin Mason,Robinson Cano,1008,FA,2B,9,act,"2B,SW,MI",active
2020,nl,Justin Mason,Garrett Hampson,6277,Cin,SS,12,act,"OF,SS,2B,SW,MI",active
2020,nl,Justin Mason,Tommy Edman,6447,LAD,3B,15,act,"2B,3B,SW,MI,SS,OF,CI",active
