year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,g,w,l,sv,ip,bb,hr,so,era,whip
2023,nl,Ian Kahn,Quinn Priester,7049,Pit,P,4,act,active,P,1,0,1,0,5.3,1,1,3,6.75,2.063
2023,nl,Ian Kahn,Camilo Doval,7431,SF,P,18,act,active,P,18,3,3,6,16.7,7,1,19,4.32,1.44
2023,nl,Ian Kahn,Jose Butto,7890,NYM,P,9,act,active,P,4,1,2,0,21.0,8,2,22,3.43,1.095
2023,nl,Ian Kahn,Raisel Iglesias,4929,Atl,P,23,act,active,P,56,5,4,32,53.7,15,7,66,2.85,1.23
2023,nl,Ian Kahn,Jameson Taillon,3202,ChC,P,10,act,active,P,27,6,10,1,136.0,38,27,128,5.16,1.353
2023,nl,Ian Kahn,Kevin Ginkel,6849,Ari,P,73,act,active,P,25,6,1,2,25.7,9,1,33,2.81,0.896
2023,nl,Ian Kahn,Johnny Cueto,354,Mia,P,21,act,active,P,3,0,0,0,7.3,1,4,4,4.91,1.091
2023,nl,Ian Kahn,Michael Lorenzen,4553,Phi,P,411,act,active,P,8,2,1,1,27.0,14,7,17,7.0,1.815
2023,nl,Ian Kahn,Marcus Stroman,4137,ChC,P,8,act,active,P,24,10,9,0,130.7,50,9,113,3.93,1.247
2023,nl,Ian Kahn,Daniel Bard,2159,Col,P,16,trd,previously_active,,2,0,0,0,0.7,3,2,1,54.0,9.0
2023,nl,Ian Kahn,Keaton Winn,8326,SF,P,11,dis,previously_active,P,1,0,0,0,4.0,2,0,5,6.75,1.25
2023,nl,Ian Kahn,Julio Urias,4638,LAD,P,23,rel,previously_active,,21,11,8,0,117.3,24,24,117,4.6,1.159
2023,nl,Ian Kahn,Lucas Sims,4510,Cin,P,12,rel,previously_active,,5,0,0,0,4.7,4,0,6,0.0,1.071
2023,nl,Ian Kahn,Carlos Carrasco,1141,NYM,P,28,dis,previously_active,P,3,0,2,0,8.7,3,2,9,10.38,2.654
2023,nl,Ian Kahn,Keegan Thompson,7449,ChC,P,0,rel,previously_active,,11,2,2,0,17.3,11,0,13,3.12,1.154
2023,nl,Ian Kahn,*Carl Edwards,4609,Was,P,17,rel,previously_active,,5,0,1,0,5.3,2,0,5,0.0,0.75
2023,nl,Ian Kahn,*Michael Fulmer,3808,ChC,P,4,rel,previously_active,,10,0,2,1,9.3,4,2,12,8.68,1.929
2023,nl,Ian Kahn,*German Marquez,5513,Col,P,0,rel,previously_active,,3,2,1,0,16.3,2,3,13,4.41,0.918
2023,nl,Ian Kahn,Patrick Corbin,3339,Was,P,24,rel,previously_active,,1,0,1,0,3.0,3,0,3,6.0,3.333
2023,nl,Ian Kahn,Jordan Hicks,6366,Tor,P,104,rel,previously_active,,27,0,4,9,25.7,7,2,22,2.81,1.247
2023,nl,Ian Kahn,Drew Smyly,3904,ChC,P,2,rel,previously_active,,19,7,6,0,100.0,35,15,89,4.14,1.33
2023,nl,Ian Kahn,Colin Rea,5428,Mil,P,44,rel,previously_active,,14,3,5,0,67.3,26,12,53,5.75,1.411
2023,nl,Ian Kahn,Alex Cobb,3431,SF,P,12,dis,previously_active,P,17,3,5,0,89.3,19,13,74,4.43,1.265
2023,nl,Ian Kahn,*Yonny Chirinos,6314,Atl,P,16,rel,previously_active,,2,0,1,0,9.7,4,4,10,11.17,1.862
2023,nl,Ian Kahn,Clayton Kershaw,1961,LAD,P,19,trd,previously_active,,11,6,4,0,62.3,16,8,75,3.32,1.139
2023,nl,Ian Kahn,Jeff Hoffman,4795,Phi,P,22,rel,previously_active,,4,0,0,0,3.7,3,0,3,2.45,2.455
2023,nl,Ian Kahn,Ryne Nelson,7360,Ari,P,6,rel,previously_active,,2,0,1,0,7.7,5,2,6,9.39,2.087
2023,nl,Ian Kahn,*Tony Gonsolin,6845,LAD,P,10,rel,previously_active,,20,8,5,0,103.0,40,19,82,4.98,1.223
2023,nl,Ian Kahn,Ben Lively,4880,Cin,P,62,res,previously_active,P,11,3,4,0,58.3,20,17,53,6.48,1.594
2023,nl,Ian Kahn,Jared Shuster,7376,Atl,P,13,rel,previously_active,,2,0,1,0,8.7,9,0,5,8.31,2.423
2023,nl,Ian Kahn,Mark Leiter,6164,ChC,P,21,rel,previously_active,,13,0,1,2,12.0,3,2,17,5.25,1.083
2023,nl,Ian Kahn,Kyle Nelson,7391,Ari,P,21,rel,previously_active,,9,1,0,0,6.3,2,2,6,5.68,1.579
2023,nl,Ian Kahn,Julio Teheran,2098,Mil,P,34,rel,previously_active,,7,2,2,0,42.0,8,7,27,3.86,1.024
2023,nl,Ian Kahn,Ben Lively,4880,Cin,P,62,res,reserved,P,5,0,1,0,19.3,4,2,16,3.72,1.034
2023,nl,Ian Kahn,Carlos Carrasco,1141,NYM,P,28,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2023,nl,Ian Kahn,*Edwin Diaz,4840,NYM,P,12,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2023,nl,Ian Kahn,Keaton Winn,8326,SF,P,11,dis,reserved,P,1,0,1,0,5.3,0,3,5,10.13,1.125
2023,nl,Ian Kahn,Alex Cobb,3431,SF,P,12,dis,reserved,P,0,0,0,0,0.0,0,0,0,0.0,0.0
2023,nl,Ian Kahn,Jeff Hoffman,4795,Phi,P,22,rel,previously_reserved,,3,0,0,0,2.3,2,1,2,11.57,2.143
2023,nl,Ian Kahn,*Yonny Chirinos,6314,Atl,P,16,rel,previously_reserved,,1,0,0,0,4.0,1,1,4,9.0,2.0
2023,nl,Ian Kahn,Raisel Iglesias,4929,Atl,P,23,act,previously_reserved,P,2,0,0,1,2.0,0,0,2,0.0,0.0
2023,nl,Ian Kahn,Mark Leiter,6164,ChC,P,21,rel,previously_reserved,,11,0,0,1,13.3,2,0,16,0.0,0.45
2023,nl,Ian Kahn,Kyle Nelson,7391,Ari,P,21,rel,previously_reserved,,6,0,0,0,4.7,2,0,4,1.93,1.5
2023,nl,Ian Kahn,Julio Teheran,2098,Mil,P,34,rel,previously_reserved,,5,0,2,0,20.7,4,6,14,6.97,1.548
