year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,ab,g,r,hr,rbi,sb,so,bb,avg,obp,slg,gp_dh,gp_c,gp_1b,gp_2b,gp_3b,gp_ss,gp_of
2021,nl,Phil Hertz,Carson Kelly,4512,Ari,C,8,act,active,"C,SW",301,97,40,13,46,0,72,42,0.342,0.375,0.415,0,91,0,0,0,0,0
2021,nl,Phil Hertz,Willy Adames,5094,Mil,UT,795,act,active,"SS,SW,MI",359,97,60,20,56,4,104,45,0.363,0.273,0.524,2,0,0,0,0,136,0
2021,nl,Phil Hertz,Brandon Nimmo,3778,NYM,SW,19,act,active,"OF,SW",320,92,50,8,28,5,78,54,0.404,0.276,0.441,0,0,0,0,0,0,88
2021,nl,Phil Hertz,Connor Joe,5311,Col,CI,12,rel,previously_active,,37,16,1,0,4,0,10,5,0.333,0.0,0.297,3,0,14,0,0,0,32
2021,nl,Phil Hertz,Cole Tucker,5101,Pit,MI,63,rel,previously_active,,30,11,3,0,2,0,7,1,0.219,0.0,0.267,0,0,1,9,1,17,14
2021,nl,Phil Hertz,Travis Shaw,4819,FA,1B,1,trd,previously_active,,173,54,15,6,26,0,48,19,0.281,0.0,0.335,4,0,31,0,48,0,0
2021,nl,Phil Hertz,Evan Longoria,1489,SF,CI,7,trd,previously_active,,69,24,13,4,12,0,20,13,0.39,0.0,0.522,0,0,0,0,78,0,0
2021,nl,Phil Hertz,Matt Duffy,4893,FA,MI,24,res,previously_active,"3B,SS,2B",157,50,28,5,19,6,37,15,0.324,0.0,0.376,0,0,2,21,56,5,3
2021,nl,Phil Hertz,Keston Hiura,6100,Mil,2B,20,rel,previously_active,,46,16,4,1,8,1,21,5,0.333,0.0,0.348,0,0,49,7,0,0,1
2021,nl,Phil Hertz,Orlando Arcia,4503,Atl,SS,113,rel,previously_active,,46,17,4,2,9,1,14,3,0.24,0.0,0.348,0,0,0,1,3,5,14
2021,nl,Phil Hertz,Abraham Almonte,4385,Mil,OF,17,rel,previously_active,,128,46,16,4,17,0,31,18,0.32,0.0,0.398,0,0,0,0,0,0,42
2021,nl,Phil Hertz,Derek Fisher,4917,Min,OF,5,rel,previously_active,,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3
2021,nl,Phil Hertz,Nick Senzel,5674,Cin,OF,19,rel,previously_active,,111,36,18,1,8,2,16,12,0.323,0.0,0.315,0,0,0,8,3,0,29
2021,nl,Phil Hertz,Tomas Nido,5883,NYM,C,2,rel,previously_active,,74,26,10,2,8,0,19,2,0.312,0.0,0.419,0,52,0,0,1,0,0
2021,nl,Phil Hertz,Michael Perez,4511,Pit,C,2,rel,previously_active,,11,5,0,0,0,0,2,0,0.0,0.0,0.0,0,58,1,0,0,0,0
2021,nl,Phil Hertz,Ha-seong Kim,7554,SD,UT,33,res,previously_active,"SS,2B,3B",153,69,16,5,24,4,39,15,0.281,0.0,0.386,0,0,0,21,23,35,0
2021,nl,Phil Hertz,Isan Diaz,5464,Mia,UT,14,rel,previously_active,,19,6,2,0,1,0,9,6,0.4,0.0,0.263,0,0,0,35,37,0,0
2021,nl,Phil Hertz,Andy Young,6834,Ari,UT,23,rel,previously_active,,13,6,2,0,1,0,6,2,0.375,0.0,0.462,1,0,0,21,2,0,1
2021,nl,Phil Hertz,Jorge Mateo,5119,Bal,SW,0,rel,previously_active,,57,33,7,1,4,3,16,0,0.175,0.0,0.246,0,0,0,19,9,18,24
2021,nl,Phil Hertz,Mason Williams,3639,FA,SW,24,rel,previously_active,,33,17,3,1,1,0,9,4,0.297,0.0,0.333,0,0,0,0,0,0,16
2021,nl,Phil Hertz,Brian O'Grady,6752,SD,SW,22,rel,previously_active,,9,6,2,0,0,0,4,2,0.182,0.0,0.0,0,0,1,0,0,0,16
2021,nl,Phil Hertz,Matt Duffy,4893,FA,MI,24,res,reserved,"3B,SS,2B",107,31,15,0,8,2,22,8,0.41,0.481,0.411,0,0,2,21,56,5,3
2021,nl,Phil Hertz,Ha-seong Kim,7554,SD,UT,33,res,reserved,"SS,2B,3B",51,21,5,2,5,1,16,4,0.268,0.231,0.373,0,0,0,21,23,35,0
2021,nl,Phil Hertz,Ryan Zimmerman,1638,FA,CI,6,act,previously_reserved,1B,89,34,14,7,23,0,28,6,0.326,0.0,0.584,3,0,54,0,0,0,0
2021,nl,Phil Hertz,Tommy La Stella,4099,SF,MI,12,act,previously_reserved,"3B,2B,SW,CI,1B,MI",16,5,2,0,1,0,1,2,0.278,0.0,0.187,2,0,0,54,5,0,0
2021,nl,Phil Hertz,Cole Tucker,5101,Pit,MI,63,rel,previously_reserved,,4,3,0,0,0,0,0,1,0.2,0.0,0.0,0,0,1,9,1,17,14
2021,nl,Phil Hertz,Keston Hiura,6100,Mil,2B,20,rel,previously_reserved,,2,2,0,0,0,0,2,0,0.0,0.0,0.0,0,0,49,7,0,0,1
2021,nl,Phil Hertz,Abraham Almonte,4385,Mil,OF,17,rel,previously_reserved,,7,8,0,0,0,0,3,2,0.222,0.0,0.0,0,0,0,0,0,0,42
2021,nl,Phil Hertz,Carson Kelly,4512,Ari,C,8,act,previously_reserved,"C,SW",3,1,1,0,0,0,2,2,0.4,0.0,0.0,0,91,0,0,0,0,0
2021,nl,Phil Hertz,Tomas Nido,5883,NYM,C,2,rel,previously_reserved,,17,5,1,0,1,0,8,0,0.176,0.0,0.176,0,52,0,0,1,0,0
2021,nl,Phil Hertz,Isan Diaz,5464,Mia,UT,14,rel,previously_reserved,,7,2,0,0,0,0,5,0,0.143,0.0,0.143,0,0,0,35,37,0,0
2021,nl,Phil Hertz,Andy Young,6834,Ari,UT,23,rel,previously_reserved,,17,6,0,0,0,0,6,0,0.118,0.0,0.176,1,0,0,21,2,0,1
2021,nl,Phil Hertz,Brandon Nimmo,3778,NYM,SW,19,act,previously_reserved,"OF,SW",5,1,1,0,0,0,1,0,0.2,0.0,0.2,0,0,0,0,0,0,88
2021,nl,Phil Hertz,Jorge Mateo,5119,Bal,SW,0,rel,previously_reserved,,25,19,1,0,1,0,10,2,0.367,0.0,0.36,0,0,0,19,9,18,24
2021,nl,Derek Carty,Jean Segura,3177,Phi,MI,20,act,active,"3B,2B,CI,MI,SW",212,54,34,8,22,2,30,16,0.325,0.083,0.42,0,0,0,128,0,1,0
2021,nl,Derek Carty,Joey Votto,345,Cin,1B,16,act,active,"1B,CI,SW",448,129,73,36,99,1,127,77,0.375,0.286,0.562,3,0,123,0,0,0,0
2021,nl,Derek Carty,Lewin Diaz,5694,Mia,CI,31,act,active,"1B,CI,SW",72,19,10,5,8,0,20,4,0.289,0.222,0.514,0,0,32,0,0,0,0
2021,nl,Derek Carty,Ketel Marte,4847,Ari,2B,23,act,active,"2B,SW,OF,MI",335,88,52,14,50,2,60,31,0.379,0.261,0.537,0,0,0,20,0,0,71
2021,nl,Derek Carty,Miguel Rojas,4814,Mia,SS,9,act,active,"SS,SW,MI",481,130,66,9,48,13,71,37,0.328,0.235,0.399,0,0,0,0,0,128,0
2021,nl,Derek Carty,Eddy Alvarez,7205,Mia,3B,0,act,active,"2B,MI,SW,3B",20,7,3,0,1,1,6,3,0.375,0.375,0.35,0,0,0,4,17,0,0
2021,nl,Derek Carty,Avisail Garcia,3485,Mia,OF,11,act,active,"OF,SW",461,135,68,29,86,8,121,38,0.33,0.214,0.49,0,0,0,0,0,0,122
2021,nl,Derek Carty,Tyler O'Neill,5423,StL,OF,7,act,active,"OF,SW",470,134,85,31,76,15,164,37,0.353,0.45,0.549,1,0,0,0,0,0,131
2021,nl,Derek Carty,Tommy Pham,5041,FA,OF,24,act,active,"OF,SW",475,155,74,15,49,14,128,78,0.34,0.222,0.383,3,0,0,0,0,0,124
2021,nl,Derek Carty,Bryan Reynolds,6096,Pit,OF,11,act,active,"OF,SW",559,159,93,24,90,5,119,75,0.39,0.619,0.522,1,0,0,0,0,0,153
2021,nl,Derek Carty,Yan Gomes,3945,ChC,C,3,act,active,"C,SW",340,100,47,12,47,0,77,19,0.298,0.133,0.403,6,92,0,0,0,0,0
2021,nl,Derek Carty,Tucker Barnhart,3911,Det,C,2,act,active,"C,SW",348,116,41,7,48,0,100,29,0.317,0.167,0.368,0,102,2,0,0,0,0
2021,nl,Derek Carty,Jorge Soler,3918,FA,UT,787,act,active,"OF,SW",199,52,35,14,32,0,43,28,0.352,0.529,0.528,47,0,0,0,0,0,96
2021,nl,Derek Carty,Kole Calhoun,3983,Tex,SW,11,act,active,"UT,OF,SW",101,34,10,3,9,1,29,9,0.291,0.2,0.356,3,0,0,0,0,0,39
2021,nl,Derek Carty,Max Schrock,5731,Cin,CI,0,rel,previously_active,,4,1,2,1,3,0,1,0,0.75,0.0,2.25,0,0,5,8,9,0,24
2021,nl,Derek Carty,Nick Ahmed,3807,Ari,MI,10,dis,previously_active,"SS,MI,SW",427,127,46,5,38,7,103,33,0.279,0.0,0.34,0,0,0,0,0,127,0
2021,nl,Derek Carty,Jesus Aguilar,4118,Mia,CI,7,dis,previously_active,"1B,SW,CI",449,132,49,22,93,0,93,46,0.329,0.0,0.459,4,0,113,0,2,0,0
2021,nl,Derek Carty,Wilmer Difo,5044,FA,2B,2,rel,previously_active,,41,21,7,2,6,0,10,5,0.34,0.0,0.463,0,0,0,28,18,4,12
2021,nl,Derek Carty,Alejo Lopez,7778,Cin,2B,0,rel,previously_active,,7,4,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,3,3,0,3
2021,nl,Derek Carty,Tucupita Marcano,6931,Pit,2B,0,rel,previously_active,,9,6,0,0,1,0,1,0,0.222,0.0,0.333,0,0,0,8,1,0,7
2021,nl,Derek Carty,Jordy Mercer,3871,FA,SS,0,rel,previously_active,,23,8,1,0,0,0,7,0,0.087,0.0,0.13,1,0,2,21,14,6,1
2021,nl,Derek Carty,Travis Shaw,4819,FA,3B,1,res,previously_active,"1B,3B,SW,CI",5,2,0,0,2,0,3,0,0.2,0.0,0.4,4,0,31,0,48,0,0
2021,nl,Derek Carty,Phillip Evans,4091,FA,3B,5,rel,previously_active,,186,63,19,5,15,1,49,27,0.313,0.0,0.306,1,0,20,0,14,0,29
2021,nl,Derek Carty,Daniel Robertson,4577,Min,3B,0,rel,previously_active,,14,8,2,0,0,0,5,2,0.294,0.0,0.214,0,0,3,9,24,8,0
2021,nl,Derek Carty,Robinson Chirinos,3011,FA,C,2,rel,previously_active,,20,11,3,2,3,0,5,1,0.286,0.0,0.6,1,27,0,2,0,0,0
2021,nl,Derek Carty,Mike Freeman,4724,FA,UT,0,rel,previously_active,,4,4,0,0,1,0,1,1,0.2,0.0,0.0,1,0,9,2,7,12,4
2021,nl,Derek Carty,Aristides Aquino,5046,Cin,UT,1,res,previously_active,"OF,SW",48,27,7,4,10,1,23,9,0.305,0.0,0.5,0,0,0,0,0,0,71
2021,nl,Derek Carty,Mickey Moniak,5792,Phi,UT,0,rel,previously_active,,17,6,2,1,3,0,6,1,0.222,0.0,0.353,0,0,0,0,0,0,15
2021,nl,Derek Carty,Ronald Torreyes,4056,Phi,SW,2,rel,previously_active,,62,17,6,2,9,0,6,1,0.222,0.0,0.371,0,0,0,10,50,44,1
2021,nl,Derek Carty,Justin Williams,4928,FA,SW,73,rel,previously_active,,119,51,10,4,11,0,46,17,0.27,0.0,0.261,0,0,0,0,0,0,39
