year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,ab,g,r,hr,rbi,sb,so,bb,avg,obp,slg,gp_dh,gp_c,gp_1b,gp_2b,gp_3b,gp_ss,gp_of
2020,nl,Fred Zinkie,Victor Caratini,4876,SD,C,2,rel,previously_active,,102,39,6,0,13,0,27,10,0.328,0.0,0.294,18,22,3,0,0,0,0
2020,nl,Fred Zinkie,Jake Marisnick,3197,SD,UT,0,res,previously_active,"OF,SW",11,5,1,1,2,0,4,1,0.333,0.0,0.727,0,0,0,0,0,0,16
2020,nl,Fred Zinkie,Phil Gosselin,4644,FA,UT,0,rel,previously_active,,45,18,6,1,5,0,14,4,0.327,0.0,0.378,11,0,8,4,2,0,14
2020,nl,Fred Zinkie,Carter Kieboom,5799,Was,UT,7,res,previously_active,"UT,MI,3B,SS,SW",55,17,8,0,6,0,20,8,0.318,0.0,0.218,1,0,0,0,31,0,0
2020,nl,Fred Zinkie,Carter Kieboom,5799,Was,UT,7,res,reserved,"UT,MI,3B,SS,SW",44,16,7,0,3,0,13,9,0.375,0.333,0.205,1,0,0,0,31,0,0
2020,nl,Fred Zinkie,Jake Marisnick,3197,SD,UT,0,res,reserved,"OF,SW",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,16
2020,nl,Fred Zinkie,Jesus Aguilar,4118,Mia,CI,10,act,previously_reserved,"1B,CI,SW",24,7,4,2,5,0,2,1,0.333,0.0,0.667,20,0,31,0,1,0,0
2020,nl,Fred Zinkie,Kike Hernandez,4992,Bos,OF,3,act,previously_reserved,"UT,OF,2B,MI,SW",13,4,3,2,5,0,3,2,0.467,0.0,0.846,2,0,2,30,0,2,17
2020,nl,Fred Zinkie,Hunter Pence,639,SF,OF,0,rel,previously_reserved,,25,7,2,2,6,0,6,1,0.185,0.0,0.36,7,0,0,0,0,0,10
2020,nl,Fred Zinkie,Harrison Bader,5366,StL,OF,5,act,previously_reserved,"OF,SW",19,10,5,2,3,0,5,4,0.435,0.0,0.737,0,0,0,0,0,0,49
2020,nl,Fred Zinkie,Phil Gosselin,4644,FA,UT,0,rel,previously_reserved,,14,6,2,0,0,0,1,3,0.294,0.0,0.214,11,0,8,4,2,0,14
2020,nl,Steve Gardner,Daniel Murphy,2100,Col,1B,14,act,active,"1B,SW,CI",123,39,10,3,16,0,21,7,0.275,0.25,0.333,4,0,29,0,0,0,0
2020,nl,Steve Gardner,Erik Gonzalez,4680,Mia,CI,62,act,active,"SS,3B,MI,SW,CI",145,39,12,2,12,2,47,8,0.237,0.045,0.324,0,0,0,0,13,38,0
2020,nl,Steve Gardner,Greg Garcia,4360,FA,MI,0,act,active,"2B,3B,SW,MI",9,4,1,0,1,0,5,1,0.091,0.091,0.0,9,0,0,11,10,0,0
2020,nl,Steve Gardner,Kolten Wong,3771,Mil,2B,16,act,active,"2B,SW,MI",181,53,26,1,16,5,30,20,0.35,0.375,0.326,0,0,0,53,0,0,0
2020,nl,Steve Gardner,Jean Segura,3177,Phi,SS,19,act,active,"3B,2B,SS,SW,MI",192,54,28,7,25,2,45,23,0.347,0.286,0.422,1,0,0,32,24,4,0
2020,nl,Steve Gardner,Manny Machado,3216,SD,3B,27,act,active,"3B,CI,SS,SW,MI",224,60,44,16,47,6,37,26,0.37,0.3,0.58,4,0,0,0,56,0,0
2020,nl,Steve Gardner,Nicholas Castellanos,3217,FA,OF,23,act,active,"OF,SW",218,60,37,14,34,0,69,19,0.298,0.217,0.486,2,0,0,0,0,0,57
2020,nl,Steve Gardner,Darin Ruf,4191,SF,OF,1,act,active,"UT,OF",11,6,0,0,0,0,3,3,0.286,0.286,0.091,8,0,4,0,0,0,24
2020,nl,Steve Gardner,Ian Happ,5352,ChC,OF,10,act,active,"OF,SW",198,57,27,12,28,1,63,30,0.361,0.273,0.505,1,0,2,0,0,0,56
2020,nl,Steve Gardner,Tyrone Taylor,4506,Mil,OF,24,act,active,"OF,SW",22,13,3,1,3,0,4,1,0.217,0.25,0.364,0,0,0,0,0,0,20
2020,nl,Steve Gardner,Yan Gomes,3945,ChC,C,3,act,active,"C,SW",109,30,14,4,13,1,22,6,0.319,0.421,0.468,0,30,0,0,0,0,0
2020,nl,Steve Gardner,Daulton Varsho,6326,Ari,C,254,act,active,"OF,C",100,35,16,3,9,3,32,11,0.283,0.476,0.37,5,10,0,0,0,0,19
2020,nl,Steve Gardner,Adam Duvall,4413,Atl,UT,137,act,active,"OF,SW",190,57,34,16,33,0,54,15,0.301,0.259,0.532,1,0,0,0,0,0,56
2020,nl,Steve Gardner,Jose Alb Martinez,5460,NYM,1B,197,res,previously_active,"OF,SW,1B",19,8,0,0,0,0,5,1,0.05,0.0,0.0,20,0,6,0,0,0,0
2020,nl,Steve Gardner,Howie Kendrick,739,Was,MI,6,dis,previously_active,"1B,CI,3B,2B,MI,SW",91,25,11,2,14,0,17,7,0.32,0.0,0.385,19,0,6,0,0,0,0
2020,nl,Steve Gardner,Isan Diaz,5464,Mia,MI,1,dis,previously_active,"2B,SW,MI",1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,7,0,0,0
2020,nl,Steve Gardner,Michael Conforto,4911,FA,OF,25,dis,previously_active,"OF,SW",202,54,40,9,31,3,57,24,0.412,0.0,0.515,1,0,0,0,0,0,52
2020,nl,Steve Gardner,Adam Eaton,3588,FA,OF,19,dis,previously_active,"OF,SW",159,41,22,4,17,3,32,12,0.285,0.0,0.384,0,0,0,0,0,0,41
2020,nl,Steve Gardner,Francisco Mejia,4850,TB,C,5,rel,previously_active,,38,16,5,1,2,0,9,1,0.146,0.0,0.184,0,16,0,0,0,0,0
2020,nl,Steve Gardner,Dexter Fowler,484,FA,UT,3,trd,previously_active,,16,5,2,1,2,0,6,1,0.294,0.0,0.437,2,0,0,0,0,0,27
2020,nl,Steve Gardner,Matt Adams,3755,FA,UT,77,rel,previously_active,,19,6,1,1,3,0,9,1,0.2,0.0,0.368,11,0,2,0,0,0,0
2020,nl,Steve Gardner,Brendan Rodgers,5254,Col,UT,2,dis,previously_active,"2B,MI,SW",9,3,1,0,0,0,2,0,0.111,0.0,0.222,1,0,0,5,0,1,0
2020,nl,Steve Gardner,Jace Peterson,4427,Mil,SW,150,rel,previously_active,,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,4,3,4,0,17
2020,nl,Steve Gardner,Isan Diaz,5464,Mia,MI,1,dis,reserved,"2B,SW,MI",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,7,0,0,0
2020,nl,Steve Gardner,Howie Kendrick,739,Was,MI,6,dis,reserved,"1B,CI,3B,2B,MI,SW",0,0,0,0,0,0,0,0,0.0,0.0,0.0,19,0,6,0,0,0,0
2020,nl,Steve Gardner,Jose Alb Martinez,5460,NYM,1B,197,res,reserved,"OF,SW,1B",2,2,0,0,0,0,2,0,0.0,0.0,0.0,20,0,6,0,0,0,0
2020,nl,Steve Gardner,Jed Lowrie,201,FA,2B,0,dis,reserved,1B,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0
2020,nl,Steve Gardner,Michael Conforto,4911,FA,OF,25,dis,reserved,"OF,SW",0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,52
2020,nl,Steve Gardner,Cristian Pache,6097,Atl,OF,0,res,reserved,OF,4,2,0,0,0,0,2,0,0.25,0.0,0.25,0,0,0,0,0,0,2
2020,nl,Steve Gardner,Adam Eaton,3588,FA,OF,19,dis,reserved,"OF,SW",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,41
2020,nl,Steve Gardner,Brendan Rodgers,5254,Col,UT,2,dis,reserved,"2B,MI,SW",12,4,0,0,2,0,4,0,0.083,0.0,0.083,1,0,0,5,0,1,0
2020,nl,Steve Gardner,Daniel Murphy,2100,Col,1B,14,act,previously_reserved,"1B,SW,CI",0,1,0,0,0,0,0,0,0.0,0.0,0.0,4,0,29,0,0,0,0
2020,nl,Steve Gardner,Francisco Mejia,4850,TB,C,5,rel,previously_reserved,,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,16,0,0,0,0,0
2020,nl,Steve Gardner,Matt Adams,3755,FA,UT,77,rel,previously_reserved,,3,2,0,0,0,0,2,0,0.0,0.0,0.0,11,0,2,0,0,0,0
2020,nl,Scott Wilderman,Peter Alonso,6132,NYM,1B,29,act,active,"1B,SW,CI",208,57,31,16,35,1,61,24,0.326,0.5,0.49,17,0,39,0,0,0,0
2020,nl,Scott Wilderman,Miguel Rojas,4814,Mia,MI,1,act,active,"SS,MI,SW",114,37,19,3,17,5,16,16,0.409,0.208,0.5,0,0,1,0,1,39,0
2020,nl,Scott Wilderman,Freddie Freeman,2466,FA,CI,34,act,active,"1B,SW,CI",214,60,51,13,53,2,37,45,0.462,0.448,0.64,2,0,58,0,0,0,0
2020,nl,Scott Wilderman,Mauricio Dubon,5380,SF,2B,5,act,active,"OF,2B,MI,SW,SS",157,54,21,4,19,2,36,15,0.337,0.29,0.389,0,0,0,8,0,8,44
2020,nl,Scott Wilderman,Didi Gregorius,3599,Phi,SS,16,act,active,"SS,SW,MI",215,60,34,10,40,3,28,15,0.339,0.276,0.488,0,0,0,0,0,59,0
2020,nl,Scott Wilderman,Jedd Gyorko,3700,Mil,3B,1,act,active,"3B,SW,CI,1B",102,36,17,8,15,0,32,12,0.333,0.25,0.51,1,0,30,0,11,0,0
2020,nl,Scott Wilderman,Josh Naylor,5389,Cle,OF,0,act,active,"1B,OF,SW",73,31,9,1,4,1,9,2,0.289,0.353,0.356,8,0,5,0,0,0,26
2020,nl,Scott Wilderman,Mookie Betts,4670,LAD,OF,37,act,active,"OF,SW",219,55,47,16,39,10,38,24,0.366,0.25,0.562,2,0,0,1,0,0,52
2020,nl,Scott Wilderman,Alex Dickerson,4061,FA,OF,1,act,active,"OF,SW",151,52,28,10,27,0,30,16,0.371,0.481,0.576,3,0,0,0,0,0,46
2020,nl,Scott Wilderman,Tyler O'Neill,5423,StL,OF,4,act,active,"OF,SW",129,47,18,6,17,3,40,14,0.248,0.2,0.333,2,0,0,0,0,0,48
2020,nl,Scott Wilderman,Omar Narvaez,5605,Mil,C,13,act,active,"C,SW",108,40,8,2,10,0,39,16,0.294,0.2,0.269,0,39,0,0,0,0,0
2020,nl,Scott Wilderman,Willson Contreras,5435,ChC,C,17,act,active,"UT,C,SW",189,57,37,7,26,1,57,20,0.356,0.375,0.407,18,41,0,0,0,0,0
2020,nl,Scott Wilderman,Todd Frazier,1979,Pit,UT,124,act,active,"1B,3B,SW,CI",36,11,1,1,4,0,13,1,0.243,0.286,0.306,0,0,16,0,29,0,0
2020,nl,Scott Wilderman,Brian Goodwin,3779,CWS,SW,279,act,active,"OF,SW",34,14,5,2,5,1,13,4,0.256,0.167,0.382,1,0,0,0,0,0,46
2020,nl,Scott Wilderman,Andy Young,6834,Ari,MI,1,rel,previously_active,,6,2,1,0,0,0,2,1,0.286,0.0,0.167,4,0,0,4,3,0,1
2020,nl,Scott Wilderman,Luis Guillorme,5961,NYM,MI,2,res,previously_active,"2B,MI,SS,SW",4,1,0,0,1,0,0,0,0.5,0.0,0.75,0,0,0,17,4,3,0
2020,nl,Scott Wilderman,Isan Diaz,5464,Mia,2B,4,rel,previously_active,,9,2,2,0,0,0,3,0,0.222,0.0,0.222,0,0,0,7,0,0,0
2020,nl,Scott Wilderman,Lane Thomas,6727,Was,OF,1,res,previously_active,"OF,SW",6,3,0,0,0,0,4,0,0.0,0.0,0.0,0,0,0,0,0,0,18
2020,nl,Scott Wilderman,Johan Camargo,4869,Phi,OF,2,rel,previously_active,,120,35,16,4,9,0,35,6,0.244,0.0,0.367,3,0,0,21,10,0,0
2020,nl,Scott Wilderman,Phillip Ervin,4572,Atl,OF,0,rel,previously_active,,8,6,2,0,0,1,1,3,0.455,0.0,0.25,1,0,0,0,0,0,34
2020,nl,Scott Wilderman,Jarrod Dyson,2961,FA,SW,10,rel,previously_active,,52,26,8,0,5,4,10,4,0.214,0.0,0.154,2,0,0,0,0,0,29
2020,nl,Scott Wilderman,Magneuris Sierra,5233,LAA,SW,0,dis,previously_active,"OF,SW",27,9,6,0,4,3,6,2,0.31,0.0,0.333,1,0,0,0,0,0,17
2020,nl,Scott Wilderman,Luis Guillorme,5961,NYM,MI,2,res,reserved,"2B,MI,SS,SW",29,19,5,0,3,1,12,6,0.343,0.4,0.31,0,0,0,17,4,3,0
2020,nl,Scott Wilderman,Lane Thomas,6727,Was,OF,1,res,reserved,"OF,SW",0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,18
2020,nl,Scott Wilderman,Magneuris Sierra,5233,LAA,SW,0,dis,reserved,"OF,SW",8,4,0,0,0,0,2,0,0.125,0.125,0.125,1,0,0,0,0,0,17
2020,nl,Scott Wilderman,Miguel Rojas,4814,Mia,MI,1,act,previously_reserved,"SS,MI,SW",11,3,1,1,3,0,2,0,0.182,0.0,0.455,0,0,1,0,1,39,0
2020,nl,Scott Wilderman,Jedd Gyorko,3700,Mil,3B,1,act,previously_reserved,"3B,SW,CI,1B",15,7,2,1,2,0,6,3,0.333,0.0,0.467,1,0,30,0,11,0,0
2020,nl,Scott Wilderman,Tyler O'Neill,5423,StL,OF,4,act,previously_reserved,"OF,SW",10,3,2,1,2,0,3,1,0.417,0.0,0.7,2,0,0,0,0,0,48
2020,nl,Scott Wilderman,Phillip Ervin,4572,Atl,OF,0,rel,previously_reserved,,14,6,2,0,0,0,4,3,0.235,0.0,0.071,1,0,0,0,0,0,34
2020,nl,Scott Wilderman,Josh Naylor,5389,Cle,OF,0,act,previously_reserved,"1B,OF,SW",24,9,4,0,2,0,3,3,0.296,0.0,0.25,8,0,5,0,0,0,26
2020,nl,Brian Walton,Paul Goldschmidt,3159,StL,1B,28,act,active,"1B,CI,SW",191,58,31,6,21,1,43,37,0.417,0.344,0.466,6,0,52,0,0,0,0
2020,nl,Brian Walton,Ke'Bryan Hayes,5397,Pit,CI,187,act,active,3B,67,19,13,4,9,1,14,8,0.447,0.567,0.672,0,0,0,0,24,0,0
2020,nl,Brian Walton,Luis Urias,5831,Mil,MI,4,act,active,"2B,SS,3B,SW,MI",101,38,10,0,9,2,31,10,0.304,0.2,0.287,0,0,0,10,30,8,0
2020,nl,Brian Walton,Jazz Chisholm,6130,Mia,2B,52,act,active,"2B,SS",48,17,8,2,6,2,17,5,0.259,0.375,0.354,0,0,0,13,0,9,0
2020,nl,Brian Walton,Corey Seager,4154,Tex,SS,21,act,active,"SS,MI,SW",212,52,38,15,41,1,37,17,0.358,0.32,0.585,9,0,0,0,0,43,0
2020,nl,Brian Walton,Alec Bohm,6542,Phi,3B,2,act,active,"3B,1B",156,43,24,4,23,1,35,16,0.403,0.452,0.481,1,0,7,0,38,0,0
2020,nl,Brian Walton,Jurickson Profar,3198,SD,OF,10,act,active,"OF,2B,MI,SW",180,56,28,7,25,7,28,15,0.343,0.375,0.428,1,0,1,17,0,0,39
2020,nl,Brian Walton,Garrett Cooper,6182,Mia,OF,4,act,active,"1B,CI,SW,OF",107,31,18,5,16,0,28,11,0.358,0.28,0.477,18,0,15,0,0,0,0
2020,nl,Brian Walton,Nick Senzel,5674,Cin,OF,12,act,active,"OF,SW",70,23,8,2,8,2,15,6,0.247,0.077,0.357,0,0,0,0,0,0,23
2020,nl,Brian Walton,Brandon Belt,3336,SF,OF,15,act,active,"1B,SW,CI,OF",87,29,16,6,21,0,16,22,0.468,0.5,0.667,1,0,47,0,0,0,0
2020,nl,Brian Walton,Carson Kelly,4512,Ari,C,12,act,active,"C,SW",122,39,11,5,19,0,29,6,0.264,0.467,0.385,1,38,0,0,0,0,0
2020,nl,Brian Walton,Andrew Knapp,5228,Cin,C,5,act,active,"C,SW",33,11,4,1,8,0,9,6,0.333,0.263,0.394,2,29,1,0,0,0,0
2020,nl,Brian Walton,Justin Turner,2415,LAD,UT,25,act,active,"UT,3B,SW,CI",150,42,26,4,23,1,26,18,0.4,0.437,0.46,10,0,0,0,32,0,0
2020,nl,Brian Walton,Josh VanMeter,5912,Ari,SW,12,act,active,"2B,1B,CI,SW,OF,MI",8,4,3,1,3,0,1,0,0.333,0.333,0.625,4,0,3,17,2,0,0
2020,nl,Brian Walton,Adeiny Hechavarria,3146,FA,MI,12,rel,previously_active,,19,9,2,0,0,0,4,0,0.211,0.0,0.211,1,0,0,12,8,4,0
2020,nl,Brian Walton,Lorenzo Cain,2002,Mil,OF,18,rel,previously_active,,18,5,4,0,2,0,2,3,0.429,0.0,0.389,0,0,0,0,0,0,5
2020,nl,Brian Walton,Jaylin Davis,7085,SF,OF,0,rel,previously_active,,3,1,0,0,0,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0,4
2020,nl,Brian Walton,Sam Hilliard,6107,Col,OF,5,rel,previously_active,,84,29,11,6,10,3,33,8,0.304,0.0,0.488,0,0,0,0,0,0,34
2020,nl,Brian Walton,Austin Slater,6014,SF,OF,0,rel,previously_active,,41,16,10,4,5,6,11,5,0.437,0.0,0.732,13,0,0,0,0,0,12
2020,nl,Brian Walton,Tommy Pham,5041,FA,OF,30,rel,previously_active,,82,23,9,2,9,6,21,12,0.316,0.0,0.293,13,0,0,0,0,0,18
2020,nl,Brian Walton,Albert Almora,4126,FA,OF,0,rel,previously_active,,8,6,2,0,1,0,3,0,0.125,0.0,0.25,0,0,0,0,0,0,28
2020,nl,Brian Walton,Mark Payton,4983,FA,OF,11,rel,previously_active,,15,6,0,0,0,1,5,2,0.294,0.0,0.267,1,0,0,0,0,0,6
2020,nl,Brian Walton,Tucker Barnhart,3911,Det,C,5,rel,previously_active,,77,29,6,3,9,0,23,11,0.295,0.0,0.351,0,36,2,0,0,0,0
2020,nl,Brian Walton,Matt Davidson,2700,Ari,UT,62,rel,previously_active,,32,17,3,3,10,0,10,2,0.235,0.0,0.5,10,0,2,0,0,0,0
2020,nl,Brian Walton,Michael Taylor,4060,KC,SW,220,res,previously_active,"OF,SW",59,23,5,3,9,0,17,2,0.23,0.0,0.424,2,0,0,0,0,0,35
2020,nl,Brian Walton,Mark Mathias,5749,Mil,SW,23,rel,previously_active,,1,1,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,1,0,0,11
2020,nl,Brian Walton,Rangel Ravelo,4898,FA,SW,5,res,previously_active,"1B,SW,CI,OF",14,6,1,0,0,0,3,3,0.176,0.0,0.0,6,0,3,0,0,0,5
2020,nl,Brian Walton,Franchy Cordero,4877,Bos,SW,3,rel,previously_active,,9,5,0,0,0,1,1,0,0.111,0.0,0.111,2,0,0,0,0,0,12
2020,nl,Brian Walton,Rangel Ravelo,4898,FA,SW,5,res,reserved,"1B,SW,CI,OF",4,2,1,0,0,0,1,0,0.25,0.25,0.25,6,0,3,0,0,0,5
2020,nl,Brian Walton,Michael Taylor,4060,KC,SW,220,res,reserved,"OF,SW",33,15,6,2,7,0,10,4,0.289,0.25,0.424,2,0,0,0,0,0,35
2020,nl,Brian Walton,Luis Urias,5831,Mil,MI,4,act,previously_reserved,"2B,SS,3B,SW,MI",8,3,1,0,2,0,1,0,0.375,0.0,0.375,0,0,0,10,30,8,0
2020,nl,Brian Walton,Alec Bohm,6542,Phi,3B,2,act,previously_reserved,"3B,1B",4,1,0,0,0,0,1,0,0.25,0.0,0.5,1,0,7,0,38,0,0
2020,nl,Brian Walton,Austin Slater,6014,SF,OF,0,rel,previously_reserved,,17,6,1,0,1,1,4,3,0.4,0.0,0.294,13,0,0,0,0,0,12
2020,nl,Brian Walton,Garrett Cooper,6182,Mia,OF,4,act,previously_reserved,"1B,CI,SW,OF",13,3,2,1,4,0,3,0,0.308,0.0,0.692,18,0,15,0,0,0,0
2020,nl,Brian Walton,Jaylin Davis,7085,SF,OF,0,rel,previously_reserved,,9,3,2,1,1,0,4,0,0.222,0.0,0.556,0,0,0,0,0,0,4
2020,nl,Brian Walton,Matt Davidson,2700,Ari,UT,62,rel,previously_reserved,,4,1,0,0,0,0,1,1,0.2,0.0,0.0,10,0,2,0,0,0,0
2020,nl,Brian Walton,Franchy Cordero,4877,Bos,SW,3,rel,previously_reserved,,17,6,2,0,2,0,1,1,0.222,0.0,0.294,2,0,0,0,0,0,12
2020,nl,Phil Hertz,Mitch Moreland,3033,Oak,1B,734,act,active,"1B,SW,CI",69,20,8,2,8,0,14,4,0.247,0.312,0.362,3,0,38,0,0,0,0
2020,nl,Phil Hertz,Pavin Smith,6109,Ari,CI,42,act,active,"1B,OF",30,10,6,1,4,0,8,4,0.333,0.333,0.433,2,0,5,0,0,0,5
2020,nl,Phil Hertz,Chris Taylor,4604,LAD,MI,3,act,active,"OF,2B,SS,MI,SW",185,56,30,8,32,3,55,26,0.366,0.25,0.476,6,0,0,13,0,20,24
2020,nl,Phil Hertz,Jeff McNeil,6617,NYM,2B,24,act,active,"2B,OF,3B,MI,SW,CI",183,52,19,4,23,0,24,20,0.383,0.28,0.454,2,0,0,12,9,0,30
2020,nl,Phil Hertz,Jake Cronenworth,6463,SD,SS,47,act,active,"2B,SS,1B",162,50,23,4,19,3,28,17,0.348,0.211,0.451,0,0,10,38,1,11,0
2020,nl,Phil Hertz,Evan Longoria,1489,SF,3B,12,act,active,"3B,SW,CI",189,52,26,7,27,0,37,11,0.299,0.226,0.429,0,0,0,0,52,0,0
2020,nl,Phil Hertz,Dexter Fowler,484,FA,OF,29,act,active,"OF,SW",68,24,11,3,11,1,22,9,0.308,0.231,0.368,2,0,0,0,0,0,27
2020,nl,Phil Hertz,Bryce Harper,2628,Phi,OF,37,act,active,"UT,OF,SW",190,58,41,13,33,8,43,49,0.42,0.517,0.542,10,0,0,0,0,0,48
2020,nl,Phil Hertz,Brandon Nimmo,3778,NYM,OF,11,act,active,"OF,SW",186,55,33,8,18,1,43,33,0.404,0.4,0.484,0,0,0,0,0,0,55
2020,nl,Phil Hertz,Bryan Reynolds,6096,Pit,OF,19,act,active,"OF,SW",161,48,21,5,14,1,53,17,0.268,0.25,0.335,1,0,0,0,0,0,53
2020,nl,Phil Hertz,Jacob Stallings,5554,Mia,C,2,act,active,"C,SW",125,42,13,3,18,0,40,15,0.326,0.222,0.376,0,42,0,0,0,0,0
2020,nl,Phil Hertz,Austin Nola,4740,SD,C,443,act,active,"C,2B,MI,1B,CI,SW",49,15,7,1,8,0,15,7,0.31,0.353,0.306,4,44,2,0,1,0,0
2020,nl,Phil Hertz,Edwin Rios,6222,LAD,UT,23,act,active,"1B,CI,3B,SW",47,24,9,6,12,0,13,3,0.346,0.444,0.766,1,0,6,0,21,0,0
2020,nl,Phil Hertz,Roman Quinn,4018,FA,SW,1,act,active,"OF,SW",37,14,4,1,4,5,11,1,0.282,0.222,0.378,0,0,0,0,0,0,39
2020,nl,Phil Hertz,Orlando Arcia,4503,Atl,MI,1,res,previously_active,"SS,SW,MI",147,51,19,4,16,2,28,13,0.311,0.0,0.374,0,0,0,0,0,57,1
2020,nl,Phil Hertz,Anthony Rizzo,3156,FA,1B,31,trd,previously_active,,139,40,22,9,18,1,27,22,0.355,0.0,0.446,0,0,57,0,0,0,0
2020,nl,Phil Hertz,Amed Rosario,4884,Cle,MI,22,res,previously_active,"SS,MI,SW",124,40,19,3,14,0,28,3,0.283,0.0,0.379,0,0,0,0,0,44,0
2020,nl,Phil Hertz,Matt Adams,3755,FA,CI,77,trd,previously_active,,27,8,3,1,6,0,7,1,0.25,0.0,0.37,11,0,2,0,0,0,0
2020,nl,Phil Hertz,Yoenis Cespedes,3837,FA,OF,2,rel,previously_active,,31,8,3,2,4,0,15,2,0.235,0.0,0.387,8,0,0,0,0,0,0
2020,nl,Phil Hertz,Austin Barnes,4739,LAD,C,28,res,previously_active,"C,SW",61,19,9,1,8,2,20,5,0.313,0.0,0.361,1,28,0,0,0,0,0
2020,nl,Phil Hertz,Rangel Ravelo,4898,FA,UT,5,rel,previously_active,,2,1,0,0,0,0,0,0,0.0,0.0,0.0,6,0,3,0,0,0,5
2020,nl,Phil Hertz,Brandon Belt,3336,SF,UT,15,trd,previously_active,,57,20,8,3,8,0,17,3,0.333,0.0,0.526,1,0,47,0,0,0,0
2020,nl,Phil Hertz,Orlando Arcia,4503,Atl,MI,1,res,reserved,"SS,SW,MI",26,8,3,1,4,0,4,1,0.357,0.357,0.654,0,0,0,0,0,57,1
2020,nl,Phil Hertz,Amed Rosario,4884,Cle,MI,22,res,reserved,"SS,MI,SW",19,6,1,1,1,0,6,1,0.2,0.2,0.316,0,0,0,0,0,44,0
2020,nl,Phil Hertz,Austin Barnes,4739,LAD,C,28,res,reserved,"C,SW",19,7,5,0,0,1,2,7,0.429,0.143,0.158,1,28,0,0,0,0,0
