year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Anthony Rizzo,3156,FA,1B,1,act,"1B,CI,SW",active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Martin Prado,80,Mia,2B,18,act,"UT,OF,3B,2B,SS,SW,CI",active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Starlin Castro,2724,FA,SS,27,act,"UT,SS,MI,SW",active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Todd Frazier,1979,Pit,3B,1,act,"1B,3B,OF,SW,CI",active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Juan Pierre,801,FA,OF,6,act,"OF,SW",active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Andrew McCutchen,1222,Tex,OF,34,act,"OF,SW",active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Shane Victorino,1138,ChC,OF,29,act,"OF,SW",active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Ryan Braun,858,Mil,OF,39,act,"OF,SW",active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,David Ross,335,ChC,C,2,act,"C,SW",active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Erik Kratz,2460,NYY,C,6,act,"C,SW",active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Jean Segura,3177,Bal,UT,10,act,"UT,SS",active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Andrelton Simmons,3717,FA,SW,21,act,SS,active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Shelby Miller,2839,ChC,P,1,act,P,active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Jacob Turner,2832,FA,P,10,act,P,active
2012,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Jeff Locke,2594,Mia,P,2,act,P,active
