year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2014,al,Larry Schechter,Chris Carter,2028,FA,1B,15,act,"1B,OF,CI,SW",active
2014,al,Larry Schechter,Yangervis Solarte,3899,FA,2B,16,act,"2B,OF,SS,3B",active
2014,al,Larry Schechter,Asdrubal Cabrera,400,Cin,SS,13,act,"UT,SS,MI,SW,2B",active
2014,al,Larry Schechter,Trevor Plouffe,2276,FA,3B,10,act,"3B,CI,SW",active
2014,al,Larry Schechter,David Murphy,1531,Min,OF,1,act,"OF,SW",active
2014,al,Larry Schechter,Jarrod Dyson,2961,FA,OF,8,act,"OF,SW",active
2014,al,Larry Schechter,Michael Bourn,636,FA,OF,14,act,"OF,SW",active
2014,al,Larry Schechter,Alex Presley,3365,FA,OF,0,act,"OF,SW",active
2014,al,Larry Schechter,Tyler Flowers,2355,Atl,C,2,act,"C,SW",active
2014,al,Larry Schechter,Stephen Vogt,3569,Oak,C,3,act,"C,SW,OF,1B",active
2014,al,Larry Schechter,David Ortiz,190,Bos,UT,27,act,"1B,SW",active
2014,al,Larry Schechter,J.P. Arencibia,2422,TB,SW,2,act,"C,SW,1B",active
2014,al,Larry Schechter,Joe Nathan,882,FA,P,20,act,P,active
2014,al,Larry Schechter,C.J. Wilson,1513,FA,P,14,act,P,active
2014,al,Larry Schechter,Jose Quintana,3839,Col,P,6,act,P,active
2014,al,Larry Schechter,Alex Cobb,3431,FA,P,18,act,P,active
2014,al,Larry Schechter,Tony Sipp,390,FA,P,0,act,P,active
2014,al,Larry Schechter,Wei-Yin Chen,3151,FA,P,3,act,P,active
2014,al,Larry Schechter,Joe Smith,939,FA,P,1,act,P,active
2014,al,Larry Schechter,Miguel Gonzalez,2228,FA,P,3,act,P,active
2014,al,Larry Schechter,R.A. Dickey,1334,FA,P,15,act,P,active
2014,al,Larry Schechter,Adam Rosales,2178,Cle,CI,0,act,"1B,2B,SW,MI,SS,3B",active
2014,al,Larry Schechter,Eduardo Nunez,1033,NYM,MI,17,act,"UT,SS,3B,OF,SW,MI",active
2014,al,Larry Schechter,Chris Denorfia,1075,FA,OF,12,res,"OF,SW",reserved
2014,al,Larry Schechter,Eric O'Flaherty,1343,FA,P,1,res,P,reserved
2014,al,Larry Schechter,Ryan Cook,3781,FA,P,1,res,P,reserved
