year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2015,al,Larry Schechter,James Loney,795,FA,1B,8,act,"1B,SW,CI",active
2015,al,Larry Schechter,Brian Dozier,3489,NYM,2B,27,act,"2B,MI,SW",active
2015,al,Larry Schechter,Francisco Lindor,3668,NYM,SS,38,act,SS,active
2015,al,Larry Schechter,Lonnie Chisenhall,2627,FA,3B,11,act,"UT,3B,1B,SW,CI",active
2015,al,Larry Schechter,Michael Brantley,2212,FA,OF,28,act,"OF,SW",active
2015,al,Larry Schechter,Avisail Garcia,3485,FA,OF,14,act,"OF,SW",active
2015,al,Larry Schechter,Austin Jackson,1039,FA,OF,15,act,"OF,SW",active
2015,al,Larry Schechter,Alex Rios,1588,FA,OF,10,act,"OF,SW",active
2015,al,Larry Schechter,Welington Castillo,2434,Was,C,10,act,"C,SW",active
2015,al,Larry Schechter,Evan Gattis,3959,FA,C,18,act,"C,SW",active
2015,al,Larry Schechter,Logan Morrison,2111,FA,UT,4,act,"1B,CI,OF,SW",active
2015,al,Larry Schechter,Carlos Beltran,956,Hou,SW,13,act,"OF,SW",active
2015,al,Larry Schechter,Corey Kluber,3382,Bos,P,24,act,P,active
2015,al,Larry Schechter,Greg Holland,3343,Tex,P,22,act,P,active
2015,al,Larry Schechter,Scott Kazmir,1447,FA,P,9,act,P,active
2015,al,Larry Schechter,Matt Shoemaker,3979,SF,P,11,act,P,active
2015,al,Larry Schechter,Marcus Stroman,4137,FA,P,3,act,P,active
2015,al,Larry Schechter,Bryan Shaw,3073,Sea,P,0,act,P,active
2015,al,Larry Schechter,John Danks,208,FA,P,1,act,P,active
2015,al,Larry Schechter,Miguel Gonzalez,2228,FA,P,2,act,P,active
2015,al,Larry Schechter,Jered Weaver,730,SD,P,14,act,P,active
2015,al,Larry Schechter,Billy Butler,677,FA,CI,15,act,"1B,SW,CI",active
2015,al,Larry Schechter,Cliff Pennington,2037,FA,MI,1,act,"3B,2B,SS,MI,SW",active
2015,al,Larry Schechter,Jarrod Dyson,2961,FA,OF,7,res,"OF,SW",reserved
2015,al,Larry Schechter,Chris B. Young,40,FA,UT,2,res,"OF,SW",reserved
2015,al,Larry Schechter,Joe Smith,939,FA,P,3,res,P,reserved
2015,al,Larry Schechter,Omar Infante,77,Det,MI,6,res,"2B,MI,SW",reserved
2015,al,Jeff Erickson,Eric Hosmer,2563,FA,1B,18,act,"1B,CI,SW",active
2015,al,Jeff Erickson,Jimmy Paredes,3350,FA,2B,9,act,"3B,SW,CI",active
2015,al,Jeff Erickson,Ryan Goins,3946,KC,SS,1,act,"UT,2B,SS,MI,SW",active
2015,al,Jeff Erickson,Alex Rodriguez,1012,FA,3B,8,act,3B,active
2015,al,Jeff Erickson,David Murphy,1531,Min,OF,0,act,"OF,SW",active
2015,al,Jeff Erickson,Adam Jones,133,Ari,OF,26,act,"OF,SW",active
2015,al,Jeff Erickson,Michael Bourn,636,FA,OF,9,act,"OF,SW",active
2015,al,Jeff Erickson,Adam Eaton,3588,FA,OF,19,act,"OF,SW",active
2015,al,Jeff Erickson,James McCann,3906,Ari,C,2,act,"C,SW",active
2015,al,Jeff Erickson,Yan Gomes,3945,FA,C,18,act,"C,SW",active
