year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2022,al,Larry Schechter,Jose Abreu,4038,FA,1B,22,act,"1B,CI,SW",active
2022,al,Larry Schechter,Michael Massey,8221,KC,2B,60,act,"2B,INF,SW",active
2022,al,Larry Schechter,J.P. Crawford,4534,Sea,SS,6,act,"SS,SW,MI,INF",active
2022,al,Larry Schechter,Vimael Machin,7143,Col,3B,12,act,"SW,SS,MI",active
2022,al,Larry Schechter,Randy Arozarena,6129,Sea,OF,27,act,"OF,SW",active
2022,al,Larry Schechter,Raimel Tapia,4798,FA,OF,320,act,"OF,SW",active
2022,al,Larry Schechter,Michael A. Taylor,4060,FA,OF,5,act,"OF,SW",active
2022,al,Larry Schechter,Jake Cave,3729,Col,OF,1,act,"OF,SW",active
2022,al,Larry Schechter,Ryan Jeffers,7271,Min,C,5,act,"C,SW",active
2022,al,Larry Schechter,Reese McGuire,4631,CWS,C,0,act,"C,SW",active
2022,al,Larry Schechter,Shohei Ohtani-Hitter,6322,LAD,UT,34,act,"UT,SW",active
2022,al,Larry Schechter,Marco Gonzales,4628,SD,P,8,act,P,active
2022,al,Larry Schechter,Craig Kimbrel,2633,NYM,P,12,act,P,active
2022,al,Larry Schechter,Rich Hill,264,FA,P,1,act,P,active
2022,al,Larry Schechter,Michael Fulmer,3808,SF,P,6,act,P,active
2022,al,Larry Schechter,Cal Quantrill,5797,Tex,P,7,act,P,active
2022,al,Larry Schechter,James Kaprielian,5391,FA,P,23,act,P,active
2022,al,Larry Schechter,Liam Hendriks,3659,Min,P,23,act,P,active
2022,al,Larry Schechter,Jon Gray,4445,FA,P,5,act,P,active
2022,al,Larry Schechter,Jose Urquidy,6783,Pit,P,7,act,P,active
2022,al,Larry Schechter,Aaron Civale,7061,Oak,P,9,act,P,active
2022,al,Larry Schechter,Dylan Moore,6696,Phi,CI,1,act,"2B,OF,MI,SW",active
2022,al,Larry Schechter,Eugenio Suarez,4330,Cin,MI,17,act,"3B,SW,CI,MI,INF,SS",active
2022,al,Larry Schechter,Connor Wong,7229,Bos,C,1,res,"C,SW",reserved
2022,al,Larry Schechter,Robbie Ray,3685,SF,P,22,res,P,reserved
2022,al,Larry Schechter,Zach Jackson,6695,Oak,P,42,dis,P,reserved
2022,al,Larry Schechter,Jonathan Schoop,4005,FA,MI,9,res,"2B,SW,CI,1B,MI",reserved
2022,al,Larry Schechter,David Fletcher,6027,Atl,MI,6,res,"2B,SW,SS,MI",reserved
2022,al,Jeff Erickson,Vladimir Guerrero Jr.,5275,Tor,1B,36,act,"1B,SW,CI,INF",active
2022,al,Jeff Erickson,Adam Frazier,5555,LAA,2B,9,act,"2B,SW,MI,OF,INF",active
2022,al,Jeff Erickson,Marwin Gonzalez,3884,FA,SS,17,act,"UT,2B,MI,1B,SW,CI",active
2022,al,Jeff Erickson,Rafael Devers,4903,SF,3B,34,act,"1B,SW,3B,CI,INF",active
2022,al,Jeff Erickson,Randal Grichuk,2843,NYY,OF,2,act,"OF,SW",active
2022,al,Jeff Erickson,Adolis Garcia,5465,Phi,OF,7,act,"OF,SW",active
2022,al,Jeff Erickson,Romy Gonzalez,7828,Bos,OF,45,act,"CI,SW,3B,OF",active
2022,al,Jeff Erickson,Gilberto Celestino,5687,Pit,OF,7,act,"OF,SW",active
2022,al,Jeff Erickson,Curt Casali,3905,FA,C,0,act,"C,SW",active
2022,al,Jeff Erickson,Tucker Barnhart,3911,Tex,C,4,act,"C,SW",active
2022,al,Jeff Erickson,Edward Olivares,6637,TB,UT,0,act,"OF,SW",active
2022,al,Jeff Erickson,Brandon Marsh,6077,Phi,SW,7,act,"OF,SW",active
2022,al,Jeff Erickson,Scott Effross,7825,Det,P,13,act,P,active
2022,al,Jeff Erickson,Penn Murfee,7237,CWS,P,1,act,P,active
2022,al,Jeff Erickson,Martin Perez,2676,Atl,P,37,act,P,active
2022,al,Jeff Erickson,Josh Winder,7735,Ari,P,0,act,P,active
2022,al,Jeff Erickson,Triston McKenzie,5734,SD,P,7,act,P,active
2022,al,Jeff Erickson,Hunter Brown,7592,Hou,P,0,act,P,active
2022,al,Jeff Erickson,Ryan Pressly,4263,ChC,P,21,act,P,active
2022,al,Jeff Erickson,Patrick Sandoval,6641,Bos,P,10,act,P,active
2022,al,Jeff Erickson,Alek Manoah,7036,LAA,P,21,act,P,active
2022,al,Jeff Erickson,Josh Donaldson,2107,FA,CI,17,act,"3B,CI,SW",active
2022,al,Jeff Erickson,Abraham Toro,6790,KC,MI,0,act,"3B,2B,MI,SW,CI",active
2022,al,Jeff Erickson,Jorge Polanco,4695,NYM,SS,22,dis,"2B,SW,SS,MI",reserved
2022,al,Jeff Erickson,Kyle Stowers,7944,Mia,OF,32,res,"OF,SW",reserved
2022,al,Jeff Erickson,Eric Hosmer,2563,FA,UT,566,dis,"1B,SW,CI",reserved
2022,al,Jeff Erickson,Ramon Laureano,5858,SD,UT,13,dis,"OF,SW",reserved
2022,al,Jeff Erickson,Brett Martin,6124,FA,P,138,dis,P,reserved
2022,al,Jeff Erickson,Ryne Stanek,4444,StL,P,17,res,P,reserved
2022,al,Jeff Erickson,Jose Quijada,6714,LAA,P,13,res,P,reserved
2022,al,Jeff Erickson,Wandy Peralta,5850,SD,P,11,dis,P,reserved
2022,al,Jeff Erickson,Luis Garcia,7302,FA,P,19,res,P,reserved
2022,al,Chris Blessing,Ryan Mountcastle,5676,Bal,1B,18,act,"1B,SW,CI,OF",active
2022,al,Chris Blessing,Javier Baez,3804,Det,2B,26,act,"SS,SW,2B,INF,OF,MI",active
2022,al,Chris Blessing,Trevor Story,4020,Bos,SS,32,act,"SS,SW,MI,INF",active
2022,al,Chris Blessing,Taylor Walls,7321,TB,3B,1,act,"SS,SW,INF,MI",active
2022,al,Chris Blessing,Oscar Gonzalez,7841,SD,OF,93,act,OF,active
2022,al,Chris Blessing,Aledmys Diaz,4500,FA,OF,1,act,"SW,CI,3B,OF",active
2022,al,Chris Blessing,Akil Baddoo,6487,Mil,OF,17,act,"OF,SW",active
2022,al,Chris Blessing,Willi Castro,6289,Col,OF,17,act,"2B,SW,INF,3B,SS,MI",active
2022,al,Chris Blessing,Sean Murphy,5926,Atl,C,10,act,"C,SW",active
2022,al,Chris Blessing,Meibrys Viloria,6074,FA,C,7,act,C,active
2022,al,Chris Blessing,Gavin Sheets,6582,SD,UT,133,act,"OF,SW,1B,INF",active
2022,al,Chris Blessing,Daniel Lynch,6844,KC,P,1,act,P,active
2022,al,Chris Blessing,Dean Kremer,6817,Bal,P,15,act,P,active
2022,al,Chris Blessing,Raisel Iglesias,4929,Atl,P,22,act,P,active
2022,al,Chris Blessing,Lou Trivino,6306,Phi,P,8,act,P,active
2022,al,Chris Blessing,Jake Odorizzi,2653,FA,P,0,act,P,active
2022,al,Chris Blessing,Phil Maton,6036,ChC,P,1,act,P,active
2022,al,Chris Blessing,Bailey Ober,7533,Min,P,7,act,P,active
2022,al,Chris Blessing,Shane Bieber,6086,Tor,P,29,act,P,active
2022,al,Chris Blessing,Lance Lynn,2919,FA,P,22,act,P,active
2022,al,Chris Blessing,Nick Pivetta,5888,SD,P,2,act,P,active
2022,al,Chris Blessing,Josh Smith,7845,Tex,CI,91,act,"SS,INF,2B,SW",active
2022,al,Chris Blessing,Elvis Andrus,1543,FA,MI,0,act,"SW,SS,MI",active
2022,al,Chris Blessing,Lourdes Gurriel,5350,Ari,OF,18,dis,"OF,SW",reserved
2022,al,Chris Blessing,Roman Quinn,4018,FA,OF,7,dis,"OF,SW",reserved
2022,al,Chris Blessing,Cole Ragans,5800,KC,P,38,res,P,reserved
2022,al,Chris Blessing,Tanner Houck,6198,Bos,P,11,dis,P,reserved
2022,al,Chris Blessing,Cody Morris,7872,NYY,P,1,res,P,reserved
2022,al,Chris Blessing,Tyler Wells,7545,Bal,P,3,dis,P,reserved
2022,al,Chris Blessing,Clarke Schmidt,6193,NYY,P,13,res,P,reserved
2022,al,Chris Blessing,Jared Walsh,6822,CWS,CI,23,dis,"1B,OF,SW,CI",reserved
