year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Luke Voit,6139,NYM,1B,17,act,"1B,SW,CI",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Cesar Hernandez,3413,FA,2B,14,act,"2B,MI,SW",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Jonathan Villar,3345,Sea,SS,608,act,"2B,SS,SW,MI",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Kyle Seager,3774,Sea,3B,12,act,"3B,SW,CI",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Michael Brantley,2212,FA,OF,24,act,"OF,SW",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Lourdes Gurriel,5350,Ari,OF,16,act,"OF,SW",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Justin Upton,39,FA,OF,19,act,"OF,SW",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Kyle Tucker,5384,LAD,OF,11,act,"OF,SW",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Kyle Higashioka,3107,Tex,C,3,act,"C,SW",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Gary Sanchez,3259,Mil,C,16,act,"C,SW",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Jose Marmolejos,5901,FA,UT,116,act,"1B,OF",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Nomar Mazara,3791,Was,SW,25,act,"OF,SW",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Aaron Loup,4158,LAA,P,2,act,P,active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Carlos Carrasco,1141,Atl,P,17,act,P,active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Codi Heuer,7194,Cle,P,1,act,P,active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Buck Farmer,5015,Cin,P,0,act,P,active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Ty Buttrey,6284,Sea,P,0,act,P,active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Marco Gonzales,4628,SD,P,7,act,P,active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Dallas Keuchel,4149,Mil,P,8,act,P,active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Jaime Barria,6297,Cle,P,51,act,P,active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Matt Barnes,3665,Was,P,2,act,P,active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Mitch Moreland,3033,Oak,CI,6,act,"1B,SW,CI",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Rougned Odor,4026,NYY,MI,15,act,"2B,SW,MI",active
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Jose Iglesias,2913,FA,SS,1,res,"UT,SS,MI,SW",reserved
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Alex Gordon,681,KC,OF,3,res,"OF,SW",reserved
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Todd Frazier,1979,Pit,SW,6,res,"1B,3B,CI,SW",reserved
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Mike Fiers,3833,FA,P,3,res,P,reserved
2020,al,Larry Schechter have 0 active players at INF but the Minimum is 1,Sam Haggerty,6912,Tex,MI,350,dis,"OF,MI,SW,2B",reserved
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Albert Pujols,1411,StL,1B,3,act,"1B,CI,SW",active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Nick Solak,6442,SD,2B,12,act,"UT,2B,OF,SW",active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Francisco Lindor,3668,NYM,SS,40,act,"SS,MI,SW",active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Hanser Alberto,5076,FA,3B,4,act,"3B,2B,SW,CI,MI",active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,J.D. Martinez,3567,FA,OF,33,act,"OF,SW",active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Eddie Rosario,3889,Mil,OF,19,act,"OF,SW",active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Jake Cave,3729,Col,OF,0,act,"OF,SW",active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Josh Reddick,2163,NYM,OF,0,act,"OF,SW",active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Luis Torrens,5151,NYM,C,3,act,"C,SW",active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Alex Avila,2369,FA,C,2,act,"C,SW",active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Jake Lamb,4537,SF,UT,135,act,"1B,3B,CI,SW",active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Dane Dunning,5973,Sea,P,237,act,P,active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Zach Plesac,7027,StL,P,1,act,P,active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Reynaldo Lopez,5047,Atl,P,0,act,P,active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Ryan Yarbrough,5149,NYY,P,8,act,P,active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Anthony Bass,3754,FA,P,227,act,P,active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Tyler Duffey,5127,KC,P,1,act,P,active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Nick Anderson,6711,Oak,P,15,act,P,active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Josh Fleming,7275,Tor,P,67,act,P,active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Jesus Luzardo,6224,Phi,P,14,act,P,active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Shane Bieber,6086,Tor,P,30,act,P,active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Isaac Paredes,6242,Hou,CI,183,act,3B,active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Xander Bogaerts,3822,SD,MI,29,act,"SS,SW,MI",active
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Rowdy Tellez,4892,Atl,1B,5,dis,"1B,CI,SW",reserved
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Dylan Moore,6696,Phi,2B,51,dis,"2B,OF,SS,SW,MI",reserved
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Shin-Soo Choo,405,FA,OF,19,dis,"OF,SW",reserved
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Jose Trevino,5991,Cin,C,37,dis,"C,SW",reserved
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Jordan Luplow,5227,Phi,UT,1,res,"OF,SW",reserved
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Scott Barlow,6321,Oak,P,1,res,P,reserved
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Chad Green,5625,Tor,P,4,res,P,reserved
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Brad Peacock,3746,Min,P,1,dis,P,reserved
2020,al,Jeff Erickson have 0 active players at INF but the Minimum is 1,Luis Arraez,6138,SF,CI,13,dis,"UT,2B,CI,SW,MI,OF,3B",reserved
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Bobby Dalbec,5764,KC,1B,443,act,1B,active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Jose Altuve,3776,Hou,2B,28,act,"2B,SW,MI",active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Carlos Correa,4010,Hou,SS,19,act,"SS,MI,SW",active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Giovanny Urshela,5061,FA,3B,8,act,"3B,SW,CI",active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Joey Gallo,4121,FA,OF,26,act,"OF,SW",active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Mike Trout,2844,LAA,OF,53,act,"OF,SW",active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Josh Naylor,5389,Sea,OF,175,act,"1B,OF,SW",active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,George Springer,3575,Tor,OF,29,act,"OF,SW",active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Ryan Jeffers,7271,Min,C,37,act,C,active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Sam Huff,6998,Bal,C,10,act,C,active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Derek Dietrich,3699,FA,UT,150,act,"2B,1B,OF,CI,SW,MI",active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Rio Ruiz,4504,FA,SW,0,act,"UT,3B,SW,CI",active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Liam Hendriks,3659,Min,P,16,act,P,active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Sergio Romo,2061,SF,P,1,act,P,active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Adam Ottavino,1424,FA,P,2,act,P,active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Trevor May,3192,FA,P,1,act,P,active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Nick Wittgren,4738,Min,P,2,act,P,active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Yohan Ramirez,7144,Pit,P,0,act,P,active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Zack Britton,3134,NYY,P,1,act,P,active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Tanner Scott,5757,LAD,P,50,act,P,active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Oliver Drake,3844,TB,P,0,act,P,active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Mark Canha,4430,Tex,CI,16,act,"OF,CI,SW,1B",active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Anderson Tejeda,6067,FA,MI,175,act,"UT,SS",active
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Dee Gordon,2693,FA,2B,7,res,"UT,2B,OF,SW,MI",reserved
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Jeimer Candelario,4071,LAA,3B,3,dis,"3B,1B,CI,SW",reserved
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,JaCoby Jones,4996,FA,OF,5,dis,"OF,SW",reserved
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Roberto Perez,4342,Bos,C,3,res,"C,SW",reserved
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Michael Perez,4511,Ari,C,1,res,"C,SW",reserved
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Jose Leclerc,5514,SD,P,1,dis,P,reserved
2020,al,Mike Gianella have 0 active players at INF but the Minimum is 1,Jose Alvarado,5898,Phi,P,1,dis,P,reserved
