year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2025,nl,Scott Chu,Josh Bell,3669,Min,1B,9,act,"1B,INF,SW",active
2025,nl,Scott Chu,Bryson Stott,6943,Phi,2B,17,act,"2B,SW,SS,INF",active
2025,nl,Scott Chu,Miguel Rojas,4814,LAD,SS,17,act,"2B,SS,SW,3B,INF",active
2025,nl,Scott Chu,Brett Baty,7037,NYM,3B,4,act,"3B,SW,INF,2B",active
2025,nl,Scott Chu,Lourdes Gurriel,5350,Ari,OF,12,act,"OF,SW",active
2025,nl,Scott Chu,Alexander Canario,6555,FA,OF,2,act,"OF,SW",active
2025,nl,Scott Chu,Ian Happ,5352,ChC,OF,24,act,"OF,SW",active
2025,nl,Scott Chu,Austin Hays,6076,FA,OF,6,act,"OF,SW",active
2025,nl,Scott Chu,Drew Millas,7805,Was,C,10,act,"C,SW",active
2025,nl,Scott Chu,Yohel Pozo,7795,StL,C,20,act,"C,1B",active
2025,nl,Scott Chu,Kyle Schwarber,4901,Phi,UT,28,act,"OF,SW",active
2025,nl,Scott Chu,Ozzie Albies,5099,Atl,INF,20,act,"2B,SW,INF",active
2025,nl,Scott Chu,Casey Schmitt,7759,SF,SW,106,act,"2B,INF,3B,1B,SW",active
2025,nl,Scott Chu,Marcell Ozuna,3280,FA,SW,25,act,"UT,SW",active
2025,nl,Scott Chu,Alex Vesia,7204,LAD,P,12,act,P,active
2025,nl,Scott Chu,Aaron Civale,7061,FA,P,4,act,P,active
2025,nl,Scott Chu,Quinn Priester,7049,Mil,P,187,act,P,active
2025,nl,Scott Chu,Tyler Glasnow,4597,LAD,P,22,act,P,active
2025,nl,Scott Chu,Yu Darvish,2044,SD,P,10,act,P,active
2025,nl,Scott Chu,Ben Casparius,9160,LAD,P,9,act,P,active
2025,nl,Scott Chu,Shota Imanaga,8585,ChC,P,23,act,P,active
2025,nl,Scott Chu,Janson Junk,7830,Mia,P,11,act,P,active
2025,nl,Scott Chu,Jalen Beeks,6237,FA,P,1,act,P,active
2025,nl,Scott Chu,Mike Toglia,7038,FA,OF,169,res,"1B,INF,OF,SW",reserved
2025,nl,Scott Chu,Mike King,6856,SD,P,19,dis,P,reserved
2025,nl,Scott Chu,Frankie Montas,4524,NYM,P,1,res,P,reserved
2025,nl,Scott Chu,Landon Knack,7437,LAD,P,145,res,P,reserved
2025,nl,Tristan Cockcroft,Luis Arraez,6138,FA,1B,15,act,"1B,2B,SW,INF",active
2025,nl,Tristan Cockcroft,Weston Wilson,8395,Phi,2B,0,act,"OF,2B,1B,SW",active
2025,nl,Tristan Cockcroft,Geraldo Perdomo,6842,Ari,SS,9,act,"SS,INF,SW",active
2025,nl,Tristan Cockcroft,Paul DeJong,5714,FA,3B,2,act,"3B,SS,SW,2B,INF",active
2025,nl,Tristan Cockcroft,Heliot Ramos,6195,SF,OF,12,act,"OF,SW",active
2025,nl,Tristan Cockcroft,Juan Soto,6043,NYM,OF,43,act,"OF,SW",active
2025,nl,Tristan Cockcroft,Pete Crow-Armstrong,7370,ChC,OF,17,act,"OF,SW",active
2025,nl,Tristan Cockcroft,Corbin Carroll,7007,Ari,OF,38,act,"OF,SW",active
2025,nl,Tristan Cockcroft,Drake Baldwin,8442,Atl,C,5,act,C,active
2025,nl,Tristan Cockcroft,Ivan Herrera,7261,StL,C,10,act,"C,SW",active
2025,nl,Tristan Cockcroft,Jared Triolo,8163,Pit,UT,16,act,"SS,3B,2B,1B,INF,SW",active
2025,nl,Tristan Cockcroft,Andres Chaparro,8498,Was,INF,0,act,"1B,SW",active
2025,nl,Tristan Cockcroft,Blaine Crim,7818,Col,SW,0,act,1B,active
2025,nl,Tristan Cockcroft,Heriberto Hernandez,7315,Mia,SW,5,act,OF,active
2025,nl,Tristan Cockcroft,Roki Sasaki,8158,LAD,P,13,act,P,active
2025,nl,Tristan Cockcroft,Jeremiah Estrada,8258,SD,P,2,act,P,active
2025,nl,Tristan Cockcroft,Brandon Pfaadt,8119,Ari,P,11,act,P,active
2025,nl,Tristan Cockcroft,Freddy Peralta,5521,Mil,P,16,act,P,active
2025,nl,Tristan Cockcroft,Jhoan Duran,6643,Phi,P,717,act,P,active
2025,nl,Tristan Cockcroft,Nick Pivetta,5888,SD,P,13,act,P,active
2025,nl,Tristan Cockcroft,Cristopher Sanchez,7134,Phi,P,15,act,P,active
2025,nl,Tristan Cockcroft,Clayton Kershaw,1961,FA,P,18,act,P,active
2025,nl,Tristan Cockcroft,Nolan McLean,9050,NYM,P,1,act,P,active
2025,nl,Tristan Cockcroft,Rhys Hoskins,5321,FA,1B,14,res,"1B,SW,INF",reserved
2025,nl,Tristan Cockcroft,Kyle Farmer,4111,FA,INF,0,res,"2B,3B,1B,INF,SS,SW",reserved
2025,nl,Tristan Cockcroft,Jake Fraley,6173,TB,SW,0,dis,"OF,SW",reserved
2025,nl,Tristan Cockcroft,Scott Barlow,6321,FA,P,0,res,P,reserved
2025,nl,Tristan Cockcroft,Matthew Boyd,5373,ChC,P,5,res,P,reserved
2025,nl,Tristan Cockcroft,D.L. Hall,6145,Mil,P,34,dis,P,reserved
2025,nl,Phil Hertz,Bryce Eldridge,8682,SF,1B,8,act,UT,active
2025,nl,Phil Hertz,Otto Lopez,7542,Mia,2B,8,act,"SS,2B,SW,INF",active
