year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2020,mixed,Zach Steinhorn,Carlos Santana,2181,Ari,1B,24,act,"1B,CI",active
2020,mixed,Zach Steinhorn,Mike Moustakas,2004,FA,2B,16,act,"3B,MI,2B,CI",active
2020,mixed,Zach Steinhorn,Francisco Lindor,3668,NYM,SS,45,act,"SS,MI",active
2020,mixed,Zach Steinhorn,Maikel Franco,4021,FA,3B,0,act,"3B,CI",active
2020,mixed,Zach Steinhorn,Kevin Pillar,4578,FA,OF,33,act,OF,active
2020,mixed,Zach Steinhorn,Justin Upton,39,FA,OF,10,act,OF,active
2020,mixed,Zach Steinhorn,Bryce Harper,2628,Phi,OF,38,act,"1B,CI,OF",active
2020,mixed,Zach Steinhorn,Nick Markakis,134,Atl,OF,52,act,OF,active
2020,mixed,Zach Steinhorn,Brett Gardner,1038,FA,OF,3,act,OF,active
2020,mixed,Zach Steinhorn,Jorge Alfaro,4004,KC,C,3,act,C,active
2020,mixed,Zach Steinhorn,Yadier Molina,1404,StL,C,2,act,C,active
2020,mixed,Zach Steinhorn,Ke'Bryan Hayes,5397,Cin,UT,39,act,"3B,CI",active
2020,mixed,Zach Steinhorn,Jesus Aguilar,4118,FA,CI,3,act,"1B,CI",active
2020,mixed,Zach Steinhorn,Eduardo Escobar,3138,Tor,MI,11,act,"3B,MI,2B,CI",active
2020,mixed,Zach Steinhorn,Adam Wainwright,1400,StL,P,78,act,P,active
2020,mixed,Zach Steinhorn,Rafael Montero,4316,NYY,P,314,act,P,active
2020,mixed,Zach Steinhorn,Kenley Jansen,2963,Det,P,15,act,P,active
2020,mixed,Zach Steinhorn,Patrick Corbin,3339,Tor,P,28,act,P,active
2020,mixed,Zach Steinhorn,Johnny Cueto,354,LAA,P,0,act,P,active
2020,mixed,Zach Steinhorn,Dallas Keuchel,4149,Mil,P,2,act,P,active
2020,mixed,Zach Steinhorn,Jon Lester,160,StL,P,52,act,P,active
2020,mixed,Zach Steinhorn,Madison Bumgarner,2053,FA,P,12,act,P,active
2020,mixed,Zach Steinhorn,Kris Bubic,6847,KC,P,82,act,P,active
2020,mixed,Zach Steinhorn,Dee Gordon,2693,FA,2B,0,res,"2B,MI",reserved
2020,mixed,Zach Steinhorn,Jay Bruce,371,NYY,OF,58,res,"1B,CI,OF",reserved
2020,mixed,Zach Steinhorn,Joc Pederson,4090,Tex,OF,0,dis,"1B,OF,CI",reserved
2020,mixed,Zach Steinhorn,Dexter Fowler,484,Tor,OF,12,dis,OF,reserved
2020,mixed,Zach Steinhorn,Amed Rosario,4884,NYY,MI,10,res,"3B,MI,CI,SS",reserved
2020,mixed,Zach Steinhorn,Dakota Hudson,6093,LAA,P,39,dis,P,reserved
2020,mixed,Zach Steinhorn,Robbie Ray,3685,SF,P,10,res,P,reserved
2020,mixed,Zach Steinhorn,Jeremy Jeffress,2063,FA,P,123,res,P,reserved
2020,mixed,Zach Steinhorn,Carlos Estevez,5488,KC,P,32,res,P,reserved
2020,mixed,Zach Steinhorn,Jose Quintana,3839,Col,P,0,dis,P,reserved
2020,mixed,Bret Sayre,Miguel Sano,3148,FA,1B,14,act,"3B,CI",active
2020,mixed,Bret Sayre,Brandon Lowe,6565,Pit,2B,3,act,"2B,MI",active
2020,mixed,Bret Sayre,Tim Anderson,4591,LAA,SS,13,act,"UT,SS,MI",active
2020,mixed,Bret Sayre,Yoan Moncada,5023,LAA,3B,18,act,"3B,CI",active
2020,mixed,Bret Sayre,Ryan Braun,858,Mil,OF,1,act,OF,active
2020,mixed,Bret Sayre,Mark Canha,4430,Tex,OF,3,act,"OF,CI,1B",active
2020,mixed,Bret Sayre,Trent Grisham,5285,NYY,OF,2,act,OF,active
2020,mixed,Bret Sayre,Victor Robles,5309,Sea,OF,18,act,OF,active
2020,mixed,Bret Sayre,Mike Trout,2844,LAA,OF,55,act,OF,active
2020,mixed,Bret Sayre,Gary Sanchez,3259,Mil,C,19,act,"C,CI,1B",active
2020,mixed,Bret Sayre,Yasmani Grandal,3311,Bos,C,23,act,"C,CI,1B",active
2020,mixed,Bret Sayre,Nick Senzel,5674,LAD,UT,2,act,OF,active
2020,mixed,Bret Sayre,Rio Ruiz,4504,FA,CI,65,act,"UT,CI,3B",active
2020,mixed,Bret Sayre,Robinson Cano,1008,FA,MI,2,act,"2B,MI",active
2020,mixed,Bret Sayre,Reynaldo Lopez,5047,Atl,P,2,act,P,active
2020,mixed,Bret Sayre,Nathan Eovaldi,3809,Tex,P,0,act,P,active
2020,mixed,Bret Sayre,Anibal Sanchez,556,Was,P,0,act,P,active
2020,mixed,Bret Sayre,Shane Greene,4370,Tex,P,1,act,P,active
2020,mixed,Bret Sayre,Shane Bieber,6086,Tor,P,27,act,P,active
2020,mixed,Bret Sayre,Aaron Civale,7061,Oak,P,1,act,P,active
2020,mixed,Bret Sayre,*Mike Clevinger,4528,Pit,P,28,act,P,active
2020,mixed,Bret Sayre,Martin Perez,2676,Atl,P,26,act,P,active
2020,mixed,Bret Sayre,Griffin Canning,6578,SD,P,0,act,P,active
2020,mixed,Bret Sayre,Jarred Kelenic,6602,CWS,OF,0,res,OF,reserved
2020,mixed,Bret Sayre,Jackie Bradley,3595,NYM,OF,17,res,OF,reserved
2020,mixed,Bret Sayre,Mitch Haniger,4480,FA,OF,0,dis,OF,reserved
2020,mixed,Bret Sayre,J.P. Crawford,4534,Sea,UT,153,res,"SS,MI",reserved
2020,mixed,Bret Sayre,Travis Shaw,4819,Bos,UT,0,res,"3B,CI",reserved
2020,mixed,Bret Sayre,Wilmer Flores,2527,FA,CI,32,res,"1B,2B,MI,CI",reserved
2020,mixed,Bret Sayre,Jake Arrieta,2080,SD,P,23,dis,P,reserved
2020,mixed,Bret Sayre,Ken Giles,4717,Atl,P,12,dis,P,reserved
2020,mixed,Bret Sayre,Carl Edwards,4609,NYM,P,166,dis,P,reserved
2020,mixed,Jake Ciely,Nate Lowe,6652,Cin,1B,162,act,"1B,CI",active
2020,mixed,Jake Ciely,Hanser Alberto,5076,FA,2B,0,act,"3B,CI,2B,MI",active
2020,mixed,Jake Ciely,Willy Adames,5094,SF,SS,1,act,"SS,MI",active
2020,mixed,Jake Ciely,Jose Ramirez,4602,Cle,3B,36,act,"3B,CI",active
2020,mixed,Jake Ciely,Kevin Kiermaier,4671,LAD,OF,0,act,OF,active
2020,mixed,Jake Ciely,Cody Bellinger,4954,NYY,OF,47,act,"OF,CI,1B",active
2020,mixed,Jake Ciely,Stephen Piscotty,4095,FA,OF,138,act,OF,active
2020,mixed,Jake Ciely,Alex Verdugo,4948,Atl,OF,1,act,OF,active
2020,mixed,Jake Ciely,Jesse Winker,4483,FA,OF,0,act,OF,active
2020,mixed,Jake Ciely,Christian Vazquez,4248,Hou,C,2,act,C,active
2020,mixed,Jake Ciely,Roberto Perez,4342,Bos,C,1,act,C,active
2020,mixed,Jake Ciely,Willie Calhoun,5692,LAA,UT,4,act,"UT,OF",active
2020,mixed,Jake Ciely,Anthony Rendon,3205,LAA,CI,30,act,"3B,CI",active
2020,mixed,Jake Ciely,Luis Garcia Jr.,6213,Was,MI,35,act,"2B,CI,1B",active
