year,league,team,player_name,player_id,mlb_team,position,salary,status,roster_section,eligibility,ab,h,g,r,hr,rbi,sb,so,bb,obp,slg,gp_dh,gp_c,gp_1b,gp_2b,gp_3b,gp_ss,gp_of
2025,nl,Tristan Cockcroft,Andres Chaparro,8498,Was,INF,0,act,previously_reserved,"1B,SW",10,0,6,0,0,1,0,5,0,0.083,0.0,3,0,30,0,0,0,0
2025,nl,Tristan Cockcroft,Justin Turner,2415,FA,INF,1,rel,previously_reserved,,30,0,16,2,1,4,0,5,5,0.306,0.367,19,0,39,0,14,0,0
2025,nl,Tristan Cockcroft,Thomas Saggese,8708,StL,INF,58,rel,previously_reserved,,7,0,2,0,0,0,0,1,0,0.286,0.286,1,0,0,35,18,33,0
2025,nl,Tristan Cockcroft,Heriberto Hernandez,7315,Mia,SW,5,act,previously_reserved,OF,19,0,6,4,2,5,0,5,2,0.381,0.632,33,0,0,0,0,0,49
2025,nl,Tristan Cockcroft,Johan Rojas,7709,Phi,SW,1,rel,previously_reserved,,7,0,5,0,0,0,0,2,0,0.0,0.0,1,0,0,0,0,0,65
2025,nl,Tristan Cockcroft,Adael Amador,7457,Col,SW,21,rel,previously_reserved,,9,0,3,0,0,2,0,1,0,0.222,0.333,0,0,0,41,0,0,0
2025,nl,Tristan Cockcroft,Anthony Seigler,6605,Bos,SW,12,rel,previously_reserved,,15,0,8,4,0,2,0,7,3,0.333,0.267,1,1,1,0,25,0,0
2025,nl,Tristan Cockcroft,Will Benson,6051,Cin,SW,65,rel,previously_reserved,,3,0,4,2,0,0,0,0,2,0.4,0.0,1,0,0,0,0,0,82
2025,nl,Grey Albright,Andrew Vaughn,6905,Mil,1B,37,act,active,"1B,INF,SW",185,0,53,21,6,32,0,32,20,0.368,0.465,17,0,95,0,0,0,0
2025,nl,Grey Albright,Thomas Saggese,8708,StL,2B,3,act,active,"2B,SW,3B,SS,INF",159,0,42,16,1,15,3,48,10,0.312,0.34,1,0,0,35,18,33,0
2025,nl,Grey Albright,Elly De La Cruz,7839,Cin,SS,40,act,active,"SS,INF,SW",629,0,162,102,22,86,37,181,67,0.336,0.44,4,0,0,0,0,158,0
2025,nl,Grey Albright,Ryan McMahon,4613,NYY,3B,14,act,active,"3B,INF,SW",509,0,154,62,20,53,3,189,70,0.312,0.381,1,0,0,0,154,0,0
2025,nl,Grey Albright,James Wood,7755,Was,OF,27,act,active,"OF,SW",598,0,157,87,31,94,15,221,85,0.35,0.475,33,0,0,0,0,0,123
2025,nl,Grey Albright,Robert Hassell,7364,Was,OF,88,act,active,OF,139,0,46,14,2,12,3,45,6,0.26,0.302,2,0,0,0,0,0,63
2025,nl,Grey Albright,Andy Pages,7311,LAD,OF,2,act,active,"OF,SW",548,0,147,67,22,78,13,129,28,0.302,0.427,0,0,0,0,0,0,156
2025,nl,Grey Albright,Cedric Mullins,6128,TB,OF,481,act,active,"OF,SW",113,0,39,13,2,10,7,32,15,0.282,0.292,2,0,0,0,0,0,130
2025,nl,Grey Albright,Hunter Goodman,8420,Col,C,8,act,active,"C,OF,SW",540,0,144,73,31,91,1,152,33,0.323,0.52,39,104,0,0,0,0,0
2025,nl,Grey Albright,Nick Fortes,6902,TB,C,1,act,active,"C,SW",215,0,96,19,5,21,1,47,14,0.295,0.349,3,91,0,0,0,0,0
2025,nl,Grey Albright,Shohei Ohtani-Hitter,6322,LAD,UT,45,act,active,"UT,SW",611,0,158,146,55,102,20,187,109,0.392,0.622,158,0,0,0,0,0,0
2025,nl,Grey Albright,Alec Burleson,7808,StL,INF,11,act,active,"OF,1B,SW,INF",487,0,136,52,16,64,5,78,39,0.341,0.448,22,0,50,0,0,0,74
2025,nl,Grey Albright,Brady House,7713,Was,SW,77,act,active,3B,247,0,69,23,3,28,5,74,7,0.247,0.308,0,0,0,0,72,0,0
2025,nl,Grey Albright,Sal Stewart,8557,Cin,SW,77,act,active,"1B,3B",55,0,18,11,5,8,0,15,3,0.293,0.545,0,0,11,0,6,0,0
2025,nl,Grey Albright,Tristin English,8853,Atl,1B,27,rel,previously_active,,9,0,3,0,0,0,0,2,1,0.2,0.111,0,0,7,0,0,0,0
2025,nl,Grey Albright,Mike Toglia,7038,Cin,1B,18,rel,previously_active,,186,0,54,14,6,20,2,81,18,0.266,0.349,2,0,86,0,0,0,0
2025,nl,Grey Albright,Santiago Espinal,6833,LAD,2B,7,rel,previously_active,,38,0,13,3,0,0,0,1,6,0.341,0.289,2,0,3,19,75,2,16
2025,nl,Grey Albright,Ronny Simon,8384,Pit,2B,7,rel,previously_active,,47,0,19,6,0,5,0,7,7,0.327,0.277,5,0,0,9,0,1,13
2025,nl,Grey Albright,Thairo Estrada,6305,Bal,2B,10,rel,previously_active,,140,0,35,12,2,19,1,22,6,0.293,0.371,0,0,0,39,0,0,0
2025,nl,Grey Albright,Luisangel Acuna,7011,CWS,2B,7,rel,previously_active,,5,0,6,3,0,0,1,2,0,0.333,0.2,0,0,0,81,6,7,2
2025,nl,Grey Albright,Alex Call,6151,LAD,OF,0,rel,previously_active,,38,0,15,7,0,6,0,3,8,0.367,0.368,6,0,0,0,0,0,98
2025,nl,Grey Albright,Tyrone Taylor,4506,NYM,OF,1,rel,previously_active,,208,0,77,20,2,15,10,55,11,0.269,0.308,0,0,0,0,0,0,111
2025,nl,Grey Albright,Yohel Pozo,7795,StL,C,7,rel,previously_active,,23,0,7,2,0,0,0,0,1,0.333,0.348,3,46,6,0,0,0,0
2025,nl,Grey Albright,Jonah Bride,7895,Tex,INF,2,rel,previously_active,,40,0,12,3,0,2,0,15,5,0.2,0.1,8,0,9,3,23,0,0
2025,nl,Grey Albright,Matt Mervis,8244,Was,INF,1,rel,previously_active,,120,0,42,15,7,14,0,50,11,0.254,0.383,13,0,29,0,0,0,0
2025,nl,Grey Albright,Keston Hiura,6100,LAD,INF,12,rel,previously_active,,9,0,4,1,0,0,0,3,0,0.222,0.333,0,0,8,0,0,0,0
2025,nl,Grey Albright,Tim Tawa,9189,Ari,SW,37,rel,previously_active,,68,0,23,10,5,10,4,18,9,0.287,0.441,0,0,20,23,3,0,29
2025,nl,Grey Albright,Otto Kemp,9229,Phi,SW,12,rel,previously_active,,113,0,35,15,3,15,1,36,6,0.294,0.345,0,0,17,2,31,0,11
2025,nl,Grey Albright,Dane Myers,8670,Cin,SW,0,res,previously_active,"OF,SW",194,0,65,14,2,11,9,50,15,0.269,0.263,1,0,0,0,0,0,102
2025,nl,Grey Albright,Luis Matos,7330,SF,SW,23,rel,previously_active,,39,0,12,1,0,0,0,6,1,0.1,0.103,2,0,0,0,0,0,50
2025,nl,Grey Albright,Tyler Locklear,8628,Ari,SW,77,dis,previously_active,"1B,SW,INF",88,0,25,9,3,4,2,38,8,0.265,0.284,0,0,30,0,0,0,0
2025,nl,Grey Albright,Dane Myers,8670,Cin,SW,0,res,reserved,"OF,SW",113,0,41,15,4,20,9,27,8,0.331,0.434,1,0,0,0,0,0,102
2025,nl,Grey Albright,Tyler Locklear,8628,Ari,SW,77,dis,reserved,"1B,SW,INF",5,0,3,0,0,2,0,1,0,0.167,0.0,0,0,30,0,0,0,0
2025,nl,Grey Albright,Andrew Vaughn,6905,Mil,1B,37,act,previously_reserved,"1B,INF,SW",22,0,6,2,1,4,0,3,2,0.36,0.409,17,0,95,0,0,0,0
2025,nl,Grey Albright,Santiago Espinal,6833,LAD,2B,7,rel,previously_reserved,,21,0,7,3,0,3,0,2,0,0.381,0.429,2,0,3,19,75,2,16
2025,nl,Grey Albright,Luisangel Acuna,7011,CWS,2B,7,rel,previously_reserved,,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,81,6,7,2
2025,nl,Grey Albright,Thairo Estrada,6305,Bal,2B,10,rel,previously_reserved,,14,0,4,2,1,2,0,4,0,0.2,0.357,0,0,0,39,0,0,0
2025,nl,Grey Albright,Alex Call,6151,LAD,OF,0,rel,previously_reserved,,67,0,23,8,0,8,1,16,10,0.388,0.358,6,0,0,0,0,0,98
2025,nl,Grey Albright,Robert Hassell,7364,Was,OF,88,act,previously_reserved,OF,44,0,20,6,1,5,0,13,2,0.283,0.409,2,0,0,0,0,0,63
2025,nl,Grey Albright,Tyrone Taylor,4506,NYM,OF,1,rel,previously_reserved,,64,0,21,7,0,3,1,14,2,0.206,0.234,0,0,0,0,0,0,111
2025,nl,Grey Albright,Andy Pages,7311,LAD,OF,2,act,previously_reserved,"OF,SW",33,0,9,7,5,8,1,6,1,0.5,1.03,0,0,0,0,0,0,156
2025,nl,Grey Albright,Nick Fortes,6902,TB,C,1,act,previously_reserved,"C,SW",3,0,1,0,0,0,0,0,0,0.333,0.333,3,91,0,0,0,0,0
2025,nl,Grey Albright,Alec Burleson,7808,StL,INF,11,act,previously_reserved,"OF,1B,SW,INF",10,0,3,2,2,5,0,1,0,0.4,1.0,22,0,50,0,0,0,74
2025,nl,Grey Albright,Jonah Bride,7895,Tex,INF,2,rel,previously_reserved,,2,0,1,0,0,0,0,1,0,0.5,0.5,8,0,9,3,23,0,0
2025,nl,Grey Albright,Keston Hiura,6100,LAD,INF,12,rel,previously_reserved,,7,0,3,1,0,1,0,3,0,0.444,0.286,0,0,8,0,0,0,0
2025,nl,Grey Albright,Brady House,7713,Was,SW,77,act,previously_reserved,3B,14,0,4,3,1,1,0,4,1,0.333,0.571,0,0,0,0,72,0,0
2025,nl,Grey Albright,Luis Matos,7330,SF,SW,23,rel,previously_reserved,,33,0,12,8,4,7,2,4,3,0.333,0.667,2,0,0,0,0,0,50
2025,nl,Grey Albright,Otto Kemp,9229,Phi,SW,12,rel,previously_reserved,,27,0,9,2,1,2,0,10,1,0.345,0.481,0,0,17,2,31,0,11
2025,nl,Rick Graham,Peter Alonso,6132,Bal,1B,30,act,active,"1B,INF,SW",624,0,162,87,38,126,1,162,61,0.347,0.524,2,0,160,0,0,0,0
2025,nl,Rick Graham,Ha-Seong Kim,7554,Atl,2B,56,act,active,"SS,SW,2B,INF",70,0,19,13,2,8,0,13,7,0.316,0.343,0,0,0,5,0,43,0
2025,nl,Rick Graham,Willy Adames,5094,SF,SS,24,act,active,"SS,INF,SW",591,0,160,94,30,87,12,179,80,0.318,0.421,1,0,0,0,0,158,0
2025,nl,Rick Graham,Manny Machado,3216,SD,3B,26,act,active,"3B,INF,SW",615,0,159,91,27,95,14,131,55,0.335,0.46,14,0,0,0,145,0,0
2025,nl,Rick Graham,Victor Scott,8655,StL,OF,6,act,active,"OF,SW",388,0,133,53,5,36,34,110,41,0.302,0.296,0,0,0,0,0,0,138
2025,nl,Rick Graham,Seiya Suzuki,6324,ChC,OF,20,act,active,"OF,SW",571,0,151,75,32,103,5,164,71,0.326,0.478,102,0,0,0,0,0,48
2025,nl,Rick Graham,Will Benson,6051,Cin,OF,2,act,active,"OF,SW",11,0,5,0,0,0,0,4,1,0.25,0.182,1,0,0,0,0,0,82
2025,nl,Rick Graham,Tommy Edman,6447,LAD,OF,13,act,active,"2B,OF,SS,3B,SW,INF",338,0,95,48,13,49,3,60,19,0.277,0.388,1,0,0,66,13,0,25
2025,nl,Rick Graham,Agustin Ramirez,8755,Mia,C,0,act,active,C,537,0,136,72,21,67,16,113,36,0.287,0.413,63,73,0,0,0,0,0
2025,nl,Rick Graham,Adrian Del Castillo,7689,Ari,C,51,act,active,"C,SW",108,0,41,7,4,15,0,44,8,0.277,0.38,28,5,0,0,0,0,0
2025,nl,Rick Graham,Nick Yorke,7368,Pit,UT,3,act,active,"2B,SW,INF,1B",19,0,6,3,0,2,0,4,1,0.3,0.263,0,0,6,14,1,0,4
2025,nl,Rick Graham,Ezequiel Tovar,7785,Col,INF,15,act,active,"SS,SW,INF",348,0,92,42,8,30,5,96,21,0.29,0.391,0,0,0,0,0,95,0
2025,nl,Rick Graham,Yanquiel Fernandez,7758,NYY,SW,1,act,active,OF,33,0,14,2,1,3,0,13,3,0.243,0.333,25,0,0,0,0,0,22
2025,nl,Rick Graham,Drew Gilbert,8239,SF,SW,3,act,active,OF,46,0,20,3,0,1,0,11,4,0.176,0.109,0,0,0,0,0,0,38
2025,nl,Rick Graham,Xander Bogaerts,3822,SD,2B,18,rel,previously_active,,473,0,131,60,10,49,20,90,48,0.33,0.387,9,0,0,0,0,125,0
2025,nl,Rick Graham,Luis Torrens,5151,NYM,C,1,rel,previously_active,,62,0,22,3,1,10,0,15,3,0.292,0.419,1,86,1,0,0,0,0
2025,nl,Rick Graham,Henry Davis,7722,Pit,C,2,rel,previously_active,,23,0,9,1,1,2,0,4,1,0.167,0.261,0,83,0,0,0,0,0
2025,nl,Rick Graham,Luis Campusano,7096,SD,C,3,rel,previously_active,,8,0,4,0,0,0,0,4,1,0.111,0.0,9,0,0,0,0,0,0
2025,nl,Rick Graham,Anthony Seigler,6605,Bos,C,2,rel,previously_active,,4,0,3,0,0,2,0,1,1,0.4,0.25,1,1,1,0,25,0,0
2025,nl,Rick Graham,Riley Adams,7290,Was,C,1,rel,previously_active,,11,0,3,0,0,0,0,6,2,0.231,0.091,1,80,1,0,0,0,0
2025,nl,Rick Graham,Eric Haase,5709,SF,C,1,rel,previously_active,,4,0,2,0,0,0,0,4,0,0.0,0.0,2,28,0,0,0,0,0
2025,nl,Rick Graham,Sam Huff,6998,Bal,C,1,rel,previously_active,,2,0,1,0,0,1,0,1,0,0.333,0.5,0,20,0,0,0,0,0
2025,nl,Rick Graham,Moises Ballesteros,8625,ChC,C,79,rel,previously_active,,4,0,1,0,0,1,0,1,0,0.5,0.5,18,1,2,0,0,0,0
2025,nl,Rick Graham,Rafael Marchan,7453,Phi,C,1,rel,previously_active,,1,0,1,1,0,0,0,0,3,0.75,0.0,0,42,0,0,0,0,0
2025,nl,Rick Graham,Owen Caissie,7515,Mia,UT,33,rel,previously_active,,14,0,6,4,1,4,0,4,1,0.4,0.643,1,0,0,0,0,0,8
2025,nl,Rick Graham,Kike Hernandez,4992,LAD,UT,6,rel,previously_active,,15,0,5,0,0,1,0,4,2,0.222,0.133,2,0,28,18,27,0,28
2025,nl,Rick Graham,Isaac Collins,8051,KC,UT,17,rel,previously_active,,17,0,9,0,0,0,1,8,4,0.333,0.176,2,0,0,1,2,0,115
2025,nl,Rick Graham,Liover Peguero,7165,Phi,UT,3,rel,previously_active,,11,0,5,2,0,0,0,4,2,0.231,0.091,0,0,9,5,0,16,0
2025,nl,Rick Graham,Tyler Wade,5629,Tex,UT,16,rel,previously_active,,15,0,6,1,0,0,0,5,4,0.421,0.467,2,0,0,8,4,2,38
2025,nl,Rick Graham,Luis Matos,7330,SF,UT,97,rel,previously_active,,34,0,9,6,1,4,0,4,1,0.306,0.412,2,0,0,0,0,0,50
2025,nl,Rick Graham,Josh Naylor,5389,Sea,INF,21,rel,previously_active,,360,0,96,50,11,59,14,53,38,0.359,0.442,20,0,129,0,0,0,0
2025,nl,Rick Graham,Otto Kemp,9229,Phi,SW,10,res,previously_active,"3B,OF,1B",18,0,5,1,0,0,0,7,1,0.158,0.167,0,0,17,2,31,0,11
2025,nl,Rick Graham,Alex Verdugo,4948,Atl,SW,1,rel,previously_active,,182,0,51,20,0,12,1,28,13,0.305,0.302,0,0,0,0,0,0,54
2025,nl,Rick Graham,Ryan Ritter,8857,Col,SW,57,rel,previously_active,,132,0,41,18,1,13,1,44,7,0.282,0.318,0,0,0,29,0,30,0
2025,nl,Rick Graham,Nicholas Castellanos,3217,SD,SW,13,res,previously_active,"OF,SW",531,0,141,71,17,70,4,126,31,0.298,0.409,4,0,0,0,0,0,143
2025,nl,Rick Graham,Jack Suwinski,7898,LAD,SW,1,rel,previously_active,,34,0,12,3,1,3,0,9,6,0.293,0.294,0,0,0,0,0,0,56
2025,nl,Rick Graham,Kyle Stowers,7944,Mia,SW,3,dis,previously_active,"OF,SW",399,0,117,61,25,73,5,125,48,0.368,0.544,8,0,0,0,0,0,107
2025,nl,Rick Graham,Luisangel Acuna,7011,CWS,SW,0,rel,previously_active,,70,0,26,9,0,4,5,15,4,0.289,0.286,0,0,0,81,6,7,2
2025,nl,Rick Graham,Nicholas Castellanos,3217,SD,SW,13,res,reserved,"OF,SW",16,0,6,1,0,2,0,7,1,0.167,0.125,4,0,0,0,0,0,143
2025,nl,Rick Graham,Otto Kemp,9229,Phi,SW,10,res,reserved,"3B,OF,1B",10,0,4,3,2,4,0,4,1,0.273,0.8,0,0,17,2,31,0,11
2025,nl,Rick Graham,Kyle Stowers,7944,Mia,SW,3,dis,reserved,"OF,SW",0,0,0,0,0,0,0,0,0,0.0,0.0,8,0,0,0,0,0,107
2025,nl,Rick Graham,Tommy Edman,6447,LAD,OF,13,act,previously_reserved,"2B,OF,SS,3B,SW,INF",8,0,2,1,0,0,0,1,0,0.125,0.125,1,0,0,66,13,0,25
2025,nl,Rick Graham,Victor Scott,8655,StL,OF,6,act,previously_reserved,"OF,SW",10,0,5,1,0,1,0,1,1,0.417,0.3,0,0,0,0,0,0,138
2025,nl,Rick Graham,Moises Ballesteros,8625,ChC,C,79,rel,previously_reserved,,2,0,1,0,0,3,0,0,0,0.5,1.0,18,1,2,0,0,0,0
2025,nl,Rick Graham,Henry Davis,7722,Pit,C,2,rel,previously_reserved,,17,0,6,3,0,1,0,4,2,0.3,0.176,0,83,0,0,0,0,0
2025,nl,Rick Graham,Luis Matos,7330,SF,UT,97,rel,previously_reserved,,9,0,4,2,0,1,0,1,2,0.273,0.111,2,0,0,0,0,0,50
2025,nl,Rick Graham,Tyler Wade,5629,Tex,UT,16,rel,previously_reserved,,26,0,12,3,0,3,0,10,2,0.286,0.231,2,0,0,8,4,2,38
2025,nl,Rick Graham,Owen Caissie,7515,Mia,UT,33,rel,previously_reserved,,5,0,3,0,0,0,0,4,0,0.0,0.0,1,0,0,0,0,0,8
2025,nl,Rick Graham,Liover Peguero,7165,Phi,UT,3,rel,previously_reserved,,8,0,3,0,0,0,0,3,0,0.125,0.125,0,0,9,5,0,16,0
2025,nl,Rick Graham,Ezequiel Tovar,7785,Col,INF,15,act,previously_reserved,"SS,SW,INF",12,0,3,2,1,3,0,2,0,0.417,0.667,0,0,0,0,0,95,0
2025,nl,Rick Graham,Jack Suwinski,7898,LAD,SW,1,rel,previously_reserved,,16,0,5,1,0,0,0,9,1,0.176,0.187,0,0,0,0,0,0,56
2025,nl,Rick Graham,Luisangel Acuna,7011,CWS,SW,0,rel,previously_reserved,,75,0,39,14,0,2,6,14,6,0.296,0.28,0,0,0,81,6,7,2
2025,nl,Rick Graham,Yanquiel Fernandez,7758,NYY,SW,1,act,previously_reserved,OF,13,0,5,0,0,0,0,6,2,0.2,0.077,25,0,0,0,0,0,22
2025,nl,Rick Graham,Alex Verdugo,4948,Atl,SW,1,rel,previously_reserved,,12,0,4,1,0,0,0,1,0,0.167,0.167,0,0,0,0,0,0,54
2025,nl,Rick Graham,Ryan Ritter,8857,Col,SW,57,rel,previously_reserved,,28,0,11,4,0,4,2,8,2,0.355,0.464,0,0,0,29,0,30,0
2025,nl,Rick Graham,Drew Gilbert,8239,SF,SW,3,act,previously_reserved,OF,32,0,11,8,2,10,0,3,3,0.417,0.75,0,0,0,0,0,0,38
2025,nl,Peter Kreutzer,Spencer Steer,8005,Cin,1B,12,act,active,"1B,OF,SW,INF",509,0,146,66,21,75,7,129,51,0.312,0.411,17,0,122,0,0,0,11
2025,nl,Peter Kreutzer,Nico Hoerner,6691,ChC,2B,15,act,active,"2B,SS,SW,INF",599,0,156,89,7,61,29,49,39,0.345,0.394,0,0,0,153,0,8,0
2025,nl,Peter Kreutzer,Javier Sanoja,8868,Mia,SS,0,act,active,"OF,SS,3B,SW,2B",9,0,3,1,0,1,0,1,0,0.3,0.444,0,0,1,34,41,10,47
