P,Bumgarner,22,JJ Hoover,1,Lincecum,14,Greinke,19,K Jansen,11,M Cain,25,Halladay,15,Hamels,27,I Kennedy,14,R Betancourt,13,A Cashner,3,Putz,14
P,Street,14,Grilli,14,Cisek,12,M Minor,12,S Romo,15,Cueto,17,H Bailey,13,R Soriano,17,J Beckett,14,Samardzija,14,Garza,7,Medlen,17
P,Jaime Garcia,7,W Rodriguez,9,League,14,M Estrada,11,J Zimmermann,18,T Hudson,11,Cahill,11,M Harvey,12,AJ Burnett,9,C Marmol,8,J Venters,1,Haren,13
P,S Marshall,3,Niese,14,S Marcum,5,L Lynn,10,W Peralta,4,W Miley,8,R Detwiler,6,Motte,12,Ted Lilly,1,Shelby Miller,6,B Zito,1,Edwin Jackson,7
P,Billingsley,3,J Teheran,8,M Fiers,7,Fujikawa,8,Gallardo,17,Clippard,2,Fr Liriano,6,Vogelsong,10,J Westbrook,1,H Ryu,6,Tyler Skaggs,1,Maholm,7
P,Tr Rosenthal,2,Mike Adams,2,Beachy,5,Drew Storen,2,B McCarthy,9,Fr Francisco,3,Jacob Turner,2,M Boggs,5,Jo Santana,1,Mark Rogers,1,Luebke,1,B Arroyo,2
P,Gregorson,2,Ger Cole,2,Da Hernandez,2,Ch Capuano,1,Gee,9,Ja McDonald,6,Kyle Lohse,2,M Leake,1,Brad Brach,1,Dan Hudson,1,Travis Wood,1,Hen Alvarez,1
P,P Corbin,1,N Eovaldi,1,E Volquez,5,Broxton,5,K Kendrick,1,R Nolasco,2,J de la Rosa,1,Clay Richard,1,Wilton Lopez,1,Karstens,1,Brandon Lyon,1,Heath Bell,1
R,Narveson,,Ch Coghlan,,T Stauffer,,Greg Dobbs,,M Olivo,,San Casilla,,J Nicasio,,Kotchman,,T Campana,,Ch Blackmon,,D Ruf,,A Rendon,
R,R Delgado,,L Valbuena,,J Marquis,,K Wong,,Jeff Locke,,Pastornicky,,Al Amarista,,Gor Hernandez,,Gregorius,,Sc Baker,,Nieuwenheis,,E Hinske,
R,M Wacha,,Car Villanueva,,Lilibridge,,Al Castellanos,,Stults,,Gorzelanny,,W LeBlanc,,M Baxter,,Harang,,Collmenter,,Bastardo,,R Brothers,
R,J Hefner,,J Walden,,K McPherson,,F Galvis,,Kouzmanoff,,Gearrin,,Justin Turner,,LeMaheiu,,Brett Jackson,,Rauch,,J Lannan,,Jerry Sands,
,,,,,,,,,,,,,,,,,,,,,,,,
,Hitting,185,,207,,164,,166,,163,,163,,182,,151,,196,,181,,226,,183
,Pitching,75,,53,,96,,94,,97,,97,,76,,109,,64,,79,,34,,77
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,HITTING TOTAL,,2167,69%,$180.58,,,,,,,,,,,,,,,
,,,,,PITCHING TOTAL,,951,30%,$79.25,,,,,,,,,,,,,,,
,,,,,,,,,AVERAGE,,,,,,,,,,,,,,,
