OF,Ben Paulsen,13,Yasiel Puig,27,Scott Schebler,10,Jason Heyward,29,Jorge Soler,13,Jay Bruce,18,Starling Marte,35,Hunter Pence,21,Bryce Harper,45,Giancarlo Stanton,39,Randal Grichuk,19,A.J. Pollock,31
OF,Angel Pagan,9,Stephen Piscotty,18,Matt Holliday,19,Billy Hamilton,22,Charlie Blackmon,31,Andrew McCutchen,37,Ryan Braun,28,Dom. Santana,18,Denard Span,14,Jayson Werth,12,Marcell Ozuna,15,Curtis Granderson,21
OF,Yasmany Tomas,11,David Peralta,20,Cody Asche,5,Joc Pederson,19,Carlos Gonzalez,28,Matt Kemp,26,Gregory Polanco,26,Gregor Blanco,2,Socrates Brito,3,Christian Yelich,23,Kike Hernandez,3,Tyler Goeddel,4
OF,Jon Jay,7,Michael Conforto,15,Andre Ethier,9,Dexter Fowler,19,Yoenis Cespedes,27,Odubel Herrera,13,Gerardo Parra,18,Jabari Blash,1,Carl Crawford,2,Ender Inciarte,18,Alex Guerrero,2,Scott Van Slyke,3
UT,Miguel Montero,11,Jhonny Peralta,4,Matt Adams,5,Nick Markakis,12,Ben Revere,21,Wilmer Flores,3,Melvin Upton,8,John Jaso,8,Jesse Winker,1,Rymer Liriano,3,Trea Turner,12,Jose Peraza,7
SW,Jose Reyes,7,Keon Broxton,3,Scooter Gennett,3,Adam Duvall,3,Mallex Smith,2,Peter Bourjos,1,Michael Taylor,9,Yangervis Solarte,10,Zack Godley,1,David Freese,5,Aaron Altherr,1,Ryan Raburn,1
P,Aaron Nola,9,Raisel Iglesias,13,Patrick Corbin,11,Clayton Kershaw,41,Max Scherzer,32,Stephen Strasburg,29,Gerrit Cole,24,Jimmy Nelson,7,Madison Bumgarner,28,Jacob deGrom,25,Jeff Samardzija,15,Jon Lester,22
P,Adam Wainwright,18,Jake Arrieta,28,Andrew Cashner,7,Scott Kazmir,6,Matt Harvey,26,Noah Syndergaard,24,Jose Fernandez,22,Johnny Cueto,20,Jaime Garcia,11,Mike Leake,9,Michael Wacha,13,Carlos Martinez,15
P,Steven Matz,12,Anthony DeSclafani,10,Gio Gonzalez,9,Kenta Maeda,12,Jon Niese,5,Matt Wisler,1,Zack Greinke,26,James Shields,14,Joe Ross,9,Tyson Ross,19,Francisco Liriano,15,John Lackey,11
P,Shelby Miller,11,Robbie Ray,4,Jake Peavy,4,Alex Wood,7,Jonathan Gray,1,Cody Reed,1,Jarred Cosart,1,Kyle Hendricks,12,Tyler Glasnow,4,Julio Teheran,12,Hyun-Jin Ryu,3,Wei-Yin Chen,13
P,Jerad Eickhoff,5,John Lamb,1,Jason Hammel,11,Mike Bolsinger,3,Colin Rea,1,Brandon McCarthy,1,Tony Cingrani,1,Vincent Velasquez,7,Tanner Roark,3,Lucas Gioloto,6,Drew Pomeranz,5,Adam Conley,2
P,Taylor Jungmann,1,Jumbo Diaz,1,Jeremy Hellickson,1,Chris Heston,2,Jorge Lopez,1,Daniel Hudson,1,Chad Qualls,1,Homer Bailey,3,David Hernandez,4,Zack Wheeler,4,Brandon Finnegan,4,Tyler Lyons,1
P,Santiago Casilla,9,Brandon Maurer,2,Hunter Strickland,4,Pedro Strop,1,Pedro Baez,1,Corey Knebel,1,Kevin Siegrist,1,Shawn Kelly,1,Tyler Clippard,1,Bartolo Colon,1,Rubby de la Rosa,1,Silvino Bracho,1
P,Jeurys Familia,17,Jeremy Jeffress,4,J.J. Hoover,7,Jason Grilli,7,Arodys. Vizcaino,7,Addison Reed,2,Seung-hwan Oh,1,Kevin Quackenbush,3,Brad Ziegler,10,Tony Watson,2,Andrew Bailey,6,Juan Nicasio,2
P,Mark Melancon,17,Trevor Rosenthal,17,A.J. Ramos,13,Will Smith,7,Fernando Rodney,8,Adam Warren,3,Jason Motte,1,Hector Rondon,16,Jake McGee,9,Sergio Romo,2,Jonathan Papelbon,15,Kenley Jansen,19
R,Michael Morse,,Travis Jankowski,,Chase Anderson,,Tommy Pham,,Julio Urias,,Manuel Margot,,Jameson Tallion,,Kirk Nieuwenhuis,,Ryan Vogelsong,,Tyler Chatwood,,Antonio Bastardo,,Darnell Sweeney,
R,Robert Stephenson,,Jose DeLeon,,Tom Koehler,,Jorge de la Rosa,,Nick Williams,,Yuliesky Gourriel,,Jeff Locke,,Nick Vincent,,Jordan Walden,,Kelby Tomlinson,,Wily Peralta,,Marco Gonzales,
R,Chris Johnson,,Bud Norris,,Clint Robinson,,Jarrett Parker,,Chad Bettis,,Bryan Morris,,Alejandro de Aza,,Jason Rogers,,Alen Hanson,,Michael Bourn,,Juan Lagares,,Eric Campbell,
R,Luis Garcia,,Peter O'Brien,,Jose Pirela,,Yimi Garcia,,Carlos Estevez,,Neil Ramirez,,Dansby Swanson,,Eric Young Jr.,,S. Rodriguez,,Archie Bradley,,Kyle Blanks,,Trevor Gott,
 ,GIANELLA,,COCKCROFT,,ALBRIGHT,    ,CARTY,,GUILFOYLE,,HERTZ,,MELNICK,,WILDERMAN,,BEHRENS,,WALTON,,GARDNER,,ZOLA,
,,159,,180,,188,,174,,178,,197,,182,,177,,181,,180,,183,,174
,,99,,80,,67,,86,,82,,63,,78,,83,,79,,80,,77,,86
,,,,,,,,,,,,,,,,,,,,,,,,
,2153,,,,,,,,,,,,,,,,,,,,,,,
,960,,,,,,,,,,,,,,,,,,,,,,,
,0.6900641026,,,,,,,,,,,,,,,,,,,,,,,
